first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2026-01-06,2026-05-29,94,500000.0,783840.4211925002,0.5676808423850004,2.381312019270111,-0.11632294070701898,0.5851063829787234,0.09865043544049668,-0.06106013825347767,0.9691866299866405,4.9787234042553195,107,56,51,15,20.384544791995545,10551.3888075,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,10.0
