strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2020-08-31,002356,,其他商业,34000,2020-08-31,1,1.37,46580.0,0.09331495884347098
vls_mom_contrarian_v1_frozen,2020-08-31,002871,,机械基件,2400,2020-08-31,1,18.01,43224.00000000001,0.08659179435487742
vls_mom_contrarian_v1_frozen,2020-08-31,603499,,广告包装,3500,2020-08-31,1,12.49,43715.0,0.0875754277767783
vls_mom_contrarian_v1_frozen,2020-08-31,603551,,家居用品,2600,2020-08-31,1,17.37,45162.0,0.09047424154763495
vls_mom_contrarian_v1_frozen,2020-08-31,603709,,家居用品,1500,2020-08-31,1,26.9,40350.0,0.0808342333476611
vls_mom_contrarian_v1_frozen,2020-08-31,603895,,专用机械,2100,2020-08-31,1,21.4,44940.0,0.09002950301471846
vls_mom_contrarian_v1_frozen,2020-08-31,603922,,汽车配件,2400,2020-08-31,1,18.65,44760.0,0.08966890420424561
vls_mom_contrarian_v1_frozen,2020-08-31,605188,,超市连锁,3300,2020-08-31,1,13.4,44220.0,0.0885871077728271
vls_mom_contrarian_v1_frozen,2020-09-01,002356,,其他商业,34000,2020-08-31,2,1.35,45900.0,0.09225060733916415
vls_mom_contrarian_v1_frozen,2020-09-01,002871,,机械基件,2400,2020-08-31,2,18.37,44088.0,0.0886088186572782
vls_mom_contrarian_v1_frozen,2020-09-01,603499,,广告包装,3500,2020-08-31,2,12.4,43400.0,0.08722606445576742
vls_mom_contrarian_v1_frozen,2020-09-01,603551,,家居用品,2600,2020-08-31,2,17.51,45526.00000000001,0.09149893572380802
vls_mom_contrarian_v1_frozen,2020-09-01,603709,,家居用品,1500,2020-08-31,2,25.67,38505.0,0.0773880094900766
vls_mom_contrarian_v1_frozen,2020-09-01,603895,,专用机械,2100,2020-08-31,2,21.58,45318.0,0.09108089375590939
vls_mom_contrarian_v1_frozen,2020-09-01,603922,,汽车配件,2400,2020-08-31,2,18.52,44448.0,0.08933235283248732
vls_mom_contrarian_v1_frozen,2020-09-01,605188,,超市连锁,3300,2020-08-31,2,13.38,44154.0,0.08874146658939987
vls_mom_contrarian_v1_frozen,2020-09-02,002356,,其他商业,34000,2020-08-31,3,1.36,46240.0,0.09270477201288876
vls_mom_contrarian_v1_frozen,2020-09-02,002871,,机械基件,2400,2020-08-31,3,18.35,44040.0,0.08829407784272537
vls_mom_contrarian_v1_frozen,2020-09-02,603499,,广告包装,3500,2020-08-31,3,12.67,44345.0,0.08890556044358894
vls_mom_contrarian_v1_frozen,2020-09-02,603551,,家居用品,2600,2020-08-31,3,17.67,45942.00000000001,0.09210732343893029
vls_mom_contrarian_v1_frozen,2020-09-02,603709,,家居用品,1500,2020-08-31,3,25.3,37950.0,0.07608447443531853
vls_mom_contrarian_v1_frozen,2020-09-02,603895,,专用机械,2100,2020-08-31,3,21.85,45885.0,0.0919930463627033
vls_mom_contrarian_v1_frozen,2020-09-02,603922,,汽车配件,2400,2020-08-31,3,18.82,45168.0,0.09055556103542733
vls_mom_contrarian_v1_frozen,2020-09-02,605188,,超市连锁,3300,2020-08-31,3,13.03,42999.0,0.08620701755584351
vls_mom_contrarian_v1_frozen,2020-09-03,002356,,其他商业,34000,2020-08-31,4,1.34,45560.0,0.09126004769150045
vls_mom_contrarian_v1_frozen,2020-09-03,002871,,机械基件,2400,2020-08-31,4,18.29,43896.0,0.08792693269240791
vls_mom_contrarian_v1_frozen,2020-09-03,603499,,广告包装,3500,2020-08-31,4,13.26,46410.0,0.09296266052156577
vls_mom_contrarian_v1_frozen,2020-09-03,603551,,家居用品,2600,2020-08-31,4,17.41,45266.0,0.09067114395968963
vls_mom_contrarian_v1_frozen,2020-09-03,603709,,家居用品,1500,2020-08-31,4,25.5,38250.0,0.07661757735293881
vls_mom_contrarian_v1_frozen,2020-09-03,603895,,专用机械,2100,2020-08-31,4,22.34,46914.0,0.0939722097760986
vls_mom_contrarian_v1_frozen,2020-09-03,603922,,汽车配件,2400,2020-08-31,4,18.56,44544.0,0.08922492459109298
vls_mom_contrarian_v1_frozen,2020-09-03,605188,,超市连锁,3300,2020-08-31,4,12.78,42174.0,0.08447763940608737
vls_mom_contrarian_v1_frozen,2020-09-04,002356,,其他商业,34000,2020-08-31,5,1.35,45900.0,0.09140081609812056
vls_mom_contrarian_v1_frozen,2020-09-04,002871,,机械基件,2400,2020-08-31,5,18.53,44472.0,0.0885572351528457
vls_mom_contrarian_v1_frozen,2020-09-04,603499,,广告包装,3500,2020-08-31,5,14.06,49210.0,0.09799202963373667
vls_mom_contrarian_v1_frozen,2020-09-04,603551,,家居用品,2600,2020-08-31,5,17.2,44720.0,0.08905107834222117
vls_mom_contrarian_v1_frozen,2020-09-04,603709,,家居用品,1500,2020-08-31,5,25.86,38790.0,0.07724265046723522
vls_mom_contrarian_v1_frozen,2020-09-04,603895,,专用机械,2100,2020-08-31,5,22.23,46683.0,0.09296000649038262
vls_mom_contrarian_v1_frozen,2020-09-04,603922,,汽车配件,2400,2020-08-31,5,18.34,44016.0,0.0876492009014134
vls_mom_contrarian_v1_frozen,2020-09-04,605188,,超市连锁,3300,2020-08-31,5,12.78,42174.0,0.08398122043839078
vls_mom_contrarian_v1_frozen,2020-09-07,002356,,其他商业,34000,2020-08-31,6,1.35,45900.0,0.09238545787108504
vls_mom_contrarian_v1_frozen,2020-09-07,002871,,机械基件,2400,2020-08-31,6,18.48,44352.0,0.08926971301739355
vls_mom_contrarian_v1_frozen,2020-09-07,603499,,广告包装,3500,2020-08-31,6,13.58,47530.0,0.09566624864079895
vls_mom_contrarian_v1_frozen,2020-09-07,603551,,家居用品,2600,2020-08-31,6,17.11,44486.0,0.08953942219723506
vls_mom_contrarian_v1_frozen,2020-09-07,603709,,家居用品,1500,2020-08-31,6,25.7,38550.0,0.07759170808127076
vls_mom_contrarian_v1_frozen,2020-09-07,603895,,专用机械,2100,2020-08-31,6,21.37,44877.0,0.0903264094309517
vls_mom_contrarian_v1_frozen,2020-09-07,603922,,汽车配件,2400,2020-08-31,6,18.18,43632.0,0.08782052936451377
vls_mom_contrarian_v1_frozen,2020-09-07,605188,,超市连锁,3300,2020-08-31,6,12.62,41646.0,0.08382319778865376
vls_mom_contrarian_v1_frozen,2020-09-07,605255,,汽车配件,3500,2020-09-07,1,18.74,65590.0,0.13201660526719974
vls_mom_contrarian_v1_frozen,2020-09-08,002356,,其他商业,34000,2020-08-31,7,1.35,45900.0,0.093337560982295
vls_mom_contrarian_v1_frozen,2020-09-08,002871,,机械基件,2400,2020-08-31,7,18.55,44520.0,0.0905313336586443
vls_mom_contrarian_v1_frozen,2020-09-08,603499,,广告包装,3500,2020-08-31,7,13.18,46130.0,0.09380526553623678
vls_mom_contrarian_v1_frozen,2020-09-08,603551,,家居用品,2600,2020-08-31,7,17.33,45057.99999999999,0.09162535561525592
vls_mom_contrarian_v1_frozen,2020-09-08,603709,,家居用品,1500,2020-08-31,7,25.52,38280.0,0.07784230576039765
vls_mom_contrarian_v1_frozen,2020-09-08,603895,,专用机械,2100,2020-08-31,7,21.71,45591.0,0.0927092100815645
vls_mom_contrarian_v1_frozen,2020-09-08,603922,,汽车配件,2400,2020-08-31,7,17.13,41112.0,0.08360117226806343
vls_mom_contrarian_v1_frozen,2020-09-08,605188,,超市连锁,3300,2020-08-31,7,12.38,40854.0,0.08307652976842439
vls_mom_contrarian_v1_frozen,2020-09-08,605255,,汽车配件,3500,2020-09-07,2,18.3,64050.0,0.13024555078248354
vls_mom_contrarian_v1_frozen,2020-09-09,002356,,其他商业,34000,2020-08-31,8,1.33,45220.0,0.0919162836392197
vls_mom_contrarian_v1_frozen,2020-09-09,002871,,机械基件,2400,2020-08-31,8,18.42,44208.00000000001,0.08985924518183604
vls_mom_contrarian_v1_frozen,2020-09-09,603499,,广告包装,3500,2020-08-31,8,14.44,50540.0,0.1027299640673632
vls_mom_contrarian_v1_frozen,2020-09-09,603551,,家居用品,2600,2020-08-31,8,17.56,45656.0,0.0928025175991202
vls_mom_contrarian_v1_frozen,2020-09-09,603709,,家居用品,1500,2020-08-31,8,25.07,37605.0,0.07643767904141657
vls_mom_contrarian_v1_frozen,2020-09-09,603895,,专用机械,2100,2020-08-31,8,21.4,44940.0,0.09134714256405427
vls_mom_contrarian_v1_frozen,2020-09-09,603922,,汽车配件,2400,2020-08-31,8,17.21,41304.0,0.08395643917369153
vls_mom_contrarian_v1_frozen,2020-09-09,605188,,超市连锁,3300,2020-08-31,8,11.92,39336.0,0.07995619047395724
vls_mom_contrarian_v1_frozen,2020-09-09,605255,,汽车配件,3500,2020-09-07,3,17.85,62475.00000000001,0.1269896023962904
vls_mom_contrarian_v1_frozen,2020-09-09,605318,,其他建材,3400,2020-09-09,1,21.5,73100.0,0.1485864735521221
vls_mom_contrarian_v1_frozen,2020-09-10,002356,,其他商业,34000,2020-08-31,9,1.27,43180.0,0.09028025545168629
vls_mom_contrarian_v1_frozen,2020-09-10,002871,,机械基件,2400,2020-08-31,9,17.94,43056.0,0.09002099765465042
vls_mom_contrarian_v1_frozen,2020-09-10,603499,,广告包装,3500,2020-08-31,9,13.0,45500.0,0.0951308852026801
vls_mom_contrarian_v1_frozen,2020-09-10,603551,,家居用品,2600,2020-08-31,9,18.33,47657.99999999999,0.09964280718657861
vls_mom_contrarian_v1_frozen,2020-09-10,603709,,家居用品,1500,2020-08-31,9,24.47,36705.0,0.0767423987113049
vls_mom_contrarian_v1_frozen,2020-09-10,603895,,专用机械,2100,2020-08-31,9,20.53,43113.0,0.09014017260973949
vls_mom_contrarian_v1_frozen,2020-09-10,603922,,汽车配件,2400,2020-08-31,9,16.19,38856.0,0.08123968517440303
vls_mom_contrarian_v1_frozen,2020-09-10,605188,,超市连锁,3300,2020-08-31,9,11.78,38874.0,0.08127731937074695
vls_mom_contrarian_v1_frozen,2020-09-10,605255,,汽车配件,3500,2020-09-07,4,17.05,59675.0,0.12476781482351504
vls_mom_contrarian_v1_frozen,2020-09-10,605318,,其他建材,3400,2020-09-09,2,21.79,74086.0,0.15489817057419247
vls_mom_contrarian_v1_frozen,2020-09-11,002356,,其他商业,34000,2020-08-31,10,1.25,42500.0,0.08916874365796737
vls_mom_contrarian_v1_frozen,2020-09-11,002871,,机械基件,2400,2020-08-31,10,17.79,42696.0,0.08957996892283705
vls_mom_contrarian_v1_frozen,2020-09-11,603499,,广告包装,3500,2020-08-31,10,12.25,42875.0,0.08995552669024355
vls_mom_contrarian_v1_frozen,2020-09-11,603551,,家居用品,2600,2020-08-31,10,18.12,47112.0,0.09884512591092137
vls_mom_contrarian_v1_frozen,2020-09-11,603709,,家居用品,1500,2020-08-31,10,24.93,37395.0,0.07845800397858094
vls_mom_contrarian_v1_frozen,2020-09-11,603895,,专用机械,2100,2020-08-31,10,20.63,43323.0,0.09089547015280283
vls_mom_contrarian_v1_frozen,2020-09-11,603922,,汽车配件,2400,2020-08-31,10,16.15,38760.0,0.08132189421606624
vls_mom_contrarian_v1_frozen,2020-09-11,605188,,超市连锁,3300,2020-08-31,10,11.96,39468.0,0.08280734058100367
vls_mom_contrarian_v1_frozen,2020-09-11,605255,,汽车配件,3500,2020-09-07,5,17.66,61810.0,0.1296828245999756
vls_mom_contrarian_v1_frozen,2020-09-11,605318,,其他建材,3400,2020-09-09,3,21.5,73100.0,0.15337023909170386
vls_mom_contrarian_v1_frozen,2020-09-14,002356,,其他商业,34000,2020-08-31,11,1.3,44200.0,0.09109412480379021
vls_mom_contrarian_v1_frozen,2020-09-14,002871,,机械基件,2400,2020-08-31,11,18.14,43536.0,0.0897256519786835
vls_mom_contrarian_v1_frozen,2020-09-14,603499,,广告包装,3500,2020-08-31,11,12.49,43715.0,0.09009456257460835
vls_mom_contrarian_v1_frozen,2020-09-14,603551,,家居用品,2600,2020-08-31,11,18.13,47138.0,0.09714920486427744
vls_mom_contrarian_v1_frozen,2020-09-14,603709,,家居用品,1500,2020-08-31,11,25.43,38145.0,0.0786150540868909
