strategy,trade_date,order_id,symbol,side,signal_date,execution_date,planned_shares,planned_price,planned_notional,planned_fee,filled_shares,filled_price,gross_amount,cost,order_status,reject_reason,remaining_shares,reason,cost_rate,lot_size,cash_after,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002356:BUY,002356,BUY,2020-08-28,2020-08-31,34000,1.47,49980.0,37.485,34000,1.33133,45265.219999999994,33.948915,FILLED,,0,strict_t1_execution,0.00075,100,454700.831085,-94.69560000000016,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002871:BUY,002871,BUY,2020-08-28,2020-08-31,2400,20.03,48072.0,36.054,2400,18.27826,43867.824,32.900868,FILLED,,0,strict_t1_execution,0.00075,100,410800.106217,-122.64352000000007,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002996:BUY,002996,BUY,2020-08-28,2020-08-31,3700,13.32,49284.0,36.963,0,,0.0,0.0,REJECTED_LIMIT_BLOCK,limit_up_block,3700,strict_t1_execution,0.00075,100,410800.106217,-1000.0,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:603499:BUY,603499,BUY,2020-08-28,2020-08-31,3500,13.98,48930.0,36.6975,3500,12.762749999999999,44669.62499999999,33.50221875,FILLED,,0,strict_t1_execution,0.00075,100,366096.97899825,-106.60750000000024,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:603551:BUY,603551,BUY,2020-08-28,2020-08-31,2600,19.04,49504.0,37.128,2600,17.42741,45311.265999999996,33.9834495,FILLED,,0,strict_t1_execution,0.00075,100,320751.72954875,-93.77468000000013,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:603709:BUY,603709,BUY,2020-08-28,2020-08-31,1500,32.879000000000005,49318.50000000001,36.98887500000001,1500,26.926899999999996,40390.34999999999,30.292762499999995,FILLED,,0,strict_t1_execution,0.00075,100,280331.08678625,-192.1930000000002,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:603895:BUY,603895,BUY,2020-08-28,2020-08-31,2100,23.397000000000002,49133.700000000004,36.850275,2100,21.28126,44690.646,33.517984500000004,FILLED,,0,strict_t1_execution,0.00075,100,235606.92280175,-106.18708000000005,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:603922:BUY,603922,BUY,2020-08-28,2020-08-31,2400,20.46,49104.0,36.828,2400,18.60859,44660.616,33.495462,FILLED,,0,strict_t1_execution,0.00075,100,190912.81133975,-106.78768000000005,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605188:BUY,605188,BUY,2020-08-28,2020-08-31,3300,14.870000000000001,49071.0,36.80325,3300,13.533519999999998,44660.615999999995,33.495461999999996,FILLED,,0,strict_t1_execution,0.00075,100,146218.69987775,-106.7876800000002,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605333:BUY,605333,BUY,2020-08-28,2020-08-31,2700,17.996000000000002,48589.200000000004,36.441900000000004,0,,0.0,0.0,REJECTED_LIMIT_BLOCK,limit_up_block,2700,strict_t1_execution,0.00075,100,146218.69987775,-1000.0,0.292799475658689,0.0,0.0,0.292799475658689,137470.23700000008,6400,0.27998787135448167,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-09-04,2020-09-03:002999:BUY,002999,BUY,2020-09-03,2020-09-04,6900,10.48,72312.0,54.234,0,,0.0,0.0,REJECTED_LIMIT_BLOCK,limit_up_block,6900,strict_t1_execution,0.00075,100,146218.69987775,-1464.4343200430924,0.29526026511838194,0.0,0.0,0.29526026511838194,145272.0,18900,1.0,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-09-04,2020-09-03:605006:BUY,605006,BUY,2020-09-03,2020-09-04,12000,6.08,72960.0,54.72,0,,0.0,0.0,REJECTED_LIMIT_BLOCK,limit_up_block,12000,strict_t1_execution,0.00075,100,146218.69987775,-1464.4343200430924,0.29526026511838194,0.0,0.0,0.29526026511838194,145272.0,18900,1.0,0,2,0,,0,0
vls_mom_contrarian_v1_frozen,2020-09-07,2020-09-04:605006:BUY,605006,BUY,2020-09-04,2020-09-07,10900,6.688000000000001,72899.20000000001,54.67440000000001,0,,0.0,0.0,REJECTED_LIMIT_BLOCK,limit_up_block,10900,strict_t1_execution,0.00075,100,146218.69987775,-1455.8288123782695,0.16022717883343657,0.0,0.0,0.16022717883343657,79518.36500000002,10900,0.5468216370327991,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-09-07,2020-09-04:605255:BUY,605255,BUY,2020-09-04,2020-09-07,3500,20.72,72520.0,54.39,3500,18.828809999999997,65900.83499999999,49.42562624999999,FILLED,,0,strict_t1_execution,0.00075,100,80268.43925150002,-143.54338742236823,0.16022717883343657,0.0,0.0,0.16022717883343657,79518.36500000002,10900,0.5468216370327991,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-09-09,2020-09-08:605318:BUY,605318,BUY,2020-09-08,2020-09-09,3400,23.496000000000002,79886.40000000001,59.91480000000001,3400,21.36134,72628.556,54.471416999999995,FILLED,,0,strict_t1_execution,0.00075,100,7585.411834500032,-155.35687775261349,0.015534600139703066,0.0,0.0,0.015534600139703066,7257.844000000012,0,0.09085205992509378,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-11-03,2020-11-02:603499:SELL,603499,SELL,2020-11-02,2020-11-03,3500,9.26,32410.0,24.3075,3500,9.25074,32377.59,24.283192500000002,FILLED,,0,strict_t1_execution,0.00075,100,39938.718642000036,,0.02709049035004919,0.0,0.0,0.02709049035004919,6483.018000000011,0,0.08745164745334726,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-11-03,2020-11-02:603922:SELL,603922,SELL,2020-11-02,2020-11-03,2400,16.56,39744.0,29.808,2400,16.54344,39704.256,29.778192,FILLED,,0,strict_t1_execution,0.00075,100,79613.19645000005,,0.02709049035004919,0.0,0.0,0.02709049035004919,6483.018000000011,0,0.08745164745334726,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-11-03,2020-11-02:605128:BUY,605128,BUY,2020-11-02,2020-11-03,1200,31.108000000000004,37329.600000000006,27.997200000000007,1200,28.288259999999998,33945.912,25.459433999999998,FILLED,,0,strict_t1_execution,0.00075,100,45641.82501600005,-123.9423948763621,0.02709049035004919,0.0,0.0,0.02709049035004919,6483.018000000011,0,0.08745164745334726,0,0,0,,0,0
