trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2020-04-30,-0.024741377494047995,-0.047381667489102025,0.0,0.0,0.0,659718599.032,,normal_liquidity,index_neutral
2020-05-06,-0.02364487711937755,-0.04598761430416107,0.0,0.0,0.0,701531590.704,,normal_liquidity,index_neutral
2020-05-07,-0.022931621874281608,-0.04615817809967502,0.0,0.0,0.0,647382249.594,,normal_liquidity,index_neutral
2020-05-08,-0.02373585547184363,-0.04612688415505317,0.0,0.0,0.0,667281756.941,,normal_liquidity,index_neutral
2020-05-11,-0.023725058189784713,-0.04634101458084028,0.0,0.0,0.0,666530751.746,,normal_liquidity,index_neutral
2020-05-12,-0.02152227685257735,-0.04645780436987899,0.0,0.0,0.0,583057108.485,,normal_liquidity,index_neutral
2020-05-13,-0.022205536270406032,-0.04644466626419825,0.0,0.0,0.0,565257272.484,,normal_liquidity,index_neutral
2020-05-14,-0.0192922207532986,-0.046431192414040375,0.0,0.0,0.0,592039050.023,,normal_liquidity,index_neutral
2020-05-15,-0.020095552173177742,-0.046397692408548574,0.0,0.0,0.0,610006780.448,,normal_liquidity,index_neutral
2020-05-18,-0.02042793221629855,-0.04701659157115929,0.0,0.0,0.0,713934787.94,1.1143495659287141,normal_liquidity,index_neutral
2020-05-19,-0.020964133628444584,-0.04635581232872511,0.0,0.0,0.0,627546893.312,0.9813384046955117,normal_liquidity,index_neutral
2020-05-20,-0.020769679995578123,-0.046766178554558335,0.0,0.0,0.0,669680638.291,1.0431206623596911,normal_liquidity,index_neutral
2020-05-21,-0.020163508750690822,-0.047348928464388346,0.0,0.0,0.0,610266331.861,0.9542024550511686,normal_liquidity,index_neutral
2020-05-22,-0.020083383181974734,-0.04739618640294124,0.0,0.0,0.0,577743112.894,0.9096293939886141,normal_liquidity,index_neutral
2020-05-25,-0.021697134120862157,-0.04774248130732012,0.0,0.0,0.0,477635768.502,0.7646566366025712,low_liquidity,index_neutral
2020-05-26,-0.0215914329844342,-0.04690106203530066,0.0,0.0,0.0,516501859.539,0.8359229209136245,normal_liquidity,index_neutral
2020-05-27,-0.022387355699126445,-0.047288292663717625,0.0,0.0,0.0,558428684.394,0.9089231975031776,normal_liquidity,index_neutral
2020-05-28,-0.021329913467019016,-0.047466109210693025,0.0,0.0,0.0,562175983.241,0.9193627543867807,normal_liquidity,index_neutral
2020-05-29,-0.020340286633043585,-0.04737685176175664,0.0,0.0,0.0,555038271.754,0.9121214634856639,normal_liquidity,index_neutral
2020-06-01,-0.021478795857661537,-0.053089485227217126,0.0,0.0,0.0,739826501.897,1.2028150233548032,high_liquidity,index_neutral
2020-06-02,-0.02059816661825925,-0.046985188122721726,0.0,0.0,0.0,749262222.429,1.2093527653327591,high_liquidity,index_neutral
2020-06-03,-0.020356602799172212,-0.046768477457984126,0.0,0.0,0.0,754452134.707,1.2125509721231704,high_liquidity,index_neutral
2020-06-04,-0.020362538413066514,-0.0469790351336193,0.0,0.0,0.0,631104560.884,1.0156360102038715,normal_liquidity,index_neutral
2020-06-05,-0.019825127211009146,-0.04663322398139241,0.0,0.0,0.0,612495733.478,0.9900533473340122,normal_liquidity,index_neutral
2020-06-08,-0.019687895211353616,-0.04696912375773846,0.0,0.0,0.0,667296268.555,1.0785675651053717,normal_liquidity,index_neutral
2020-06-09,-0.019247846220249616,-0.0469806458406736,0.0,0.0,0.0,603847324.191,0.9743763227702986,normal_liquidity,index_neutral
2020-06-10,-0.019847398425452047,-0.046700254226260646,0.0,0.0,0.0,598784406.57,0.9636001984824079,normal_liquidity,index_neutral
2020-06-11,-0.02052227891843079,-0.04666214108086976,0.0,0.0,0.0,703977405.061,1.1227704732990271,normal_liquidity,index_neutral
2020-06-12,-0.020663522783882872,-0.04645945647109902,0.0,0.0,0.0,682990870.382,1.0829959960078326,normal_liquidity,index_neutral
2020-06-15,-0.02104551650626736,-0.04640969371328735,0.0,0.0,0.0,740278104.549,1.1713879206584212,normal_liquidity,index_neutral
2020-06-16,-0.019745563792883197,-0.04599623344200079,0.0,0.0,0.0,695195207.279,1.0941941062431084,normal_liquidity,index_neutral
2020-06-17,-0.01974491057395941,-0.04583786755743206,0.0,0.0,0.0,719535132.514,1.1280777443849554,normal_liquidity,index_neutral
2020-06-18,-0.019725627911559667,-0.046200897691222965,0.0,0.0,0.0,739270402.65,1.1474151552474963,normal_liquidity,index_neutral
2020-06-19,-0.01879424996312503,-0.046279066587610274,0.0,0.0,0.0,758696977.376,1.1612595833838404,normal_liquidity,index_neutral
2020-06-22,-0.019907366725997192,-0.04606730274833723,0.0,0.0,0.0,808091823.972,1.2063547839836732,high_liquidity,index_neutral
2020-06-23,-0.018401009012539184,-0.0458821250293307,0.0,0.0,0.0,738736183.737,1.0848225570210823,normal_liquidity,index_neutral
2020-06-24,-0.018403217931547287,-0.04541236359514088,0.0,0.0,0.0,710215645.943,1.0314453003374193,normal_liquidity,index_neutral
2020-06-29,-0.018282070360245876,-0.04523157668732214,0.0,0.0,0.0,699804609.344,1.0062688207508539,normal_liquidity,index_neutral
2020-06-30,-0.017502014405556078,-0.045078582910556116,0.0,0.0,0.0,730669373.497,1.0375487536711265,normal_liquidity,index_neutral
