asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap
2026-05-08,20260508,300833,300833.SZ,浩洋股份,61.39,61.39,0.0,100.0,90.12,29.12,78.7,48.93,7.17,9.05,,,,,,,,52.4473,,,,,,,,,,,,74.2,84.22,可交易,56.5,剔除,36.4,回避,V2评分较好；相对强弱靠前；流动性偏弱,65.51,0,过滤,流动性低于门槛；买点后涨幅偏高,0.27505,0.00119,100.0,45.628,20260511_133752_050073,21.31,回避,交易门禁过滤,,,,,38.98,34.1,14.31,0,WATCH,,,1,-29.11,8.942700000000002,38.0527,19.897118554286532,23.754557457464873,68.77000000000001,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,603025,603025.SH,大豪科技,75.63,75.63,0.0,100.0,87.95,85.03,85.29,76.94,19.84,7.55,,,,,,,,59.0525,,,,,,,,,,,,73.46,75.1,可交易,68.1,观察,48.65,回避,V2评分较好；相对强弱靠前；流动性偏弱,85.74,0,观察,流动性低于门槛；买点后涨幅偏高,0.268281,0.028462,100.0,48.1219,20260511_133752_050073,36.9,回避,V2观察以上；交易门禁观察,,,,,17.14,14.53,17.96,0,TRADE,,,1,0.12999999999999545,16.577499999999993,16.447499999999998,9.533717904539303,41.135794631926096,86.928,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,300671,300671.SZ,富满微,75.94,75.94,0.0,100.0,99.2,93.96,92.88,29.64,25.87,8.9,,,,,,,,45.9294,,,,,,,,,,,,73.04,45.79,可交易,63.8,观察,59.17,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.255628,0.061511,100.0,46.2877,20260511_133752_050073,38.33,回避,研究建议通过；V2观察以上；模型回撤风险低,,,,,53.8,40.7,32.19,0,TRADE,,,1,-13.060000000000002,30.010599999999997,43.0706,22.08421871201243,49.018421027201605,97.366,1,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,688017,688017.SH,绿的谐波,74.86,74.86,0.0,100.0,99.2,95.83,93.98,19.78,27.88,7.85,,,,,,,,53.6235,,,,,,,,,,,,72.42,51.8,可交易,64.37,观察,60.24,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.261577,-0.026475,91.1751,45.4634,20260511_133752_050073,39.14,回避,研究建议通过；V2观察以上；模型回撤风险低,,,,,262.99,203.45,29.27,0,WATCH,,,1,-3.6400000000000006,21.2365,24.8765,13.435517509571412,51.18752191696723,98.0205,1,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,600143,600143.SH,金发科技,76.96,76.96,0.0,100.0,90.19,93.59,67.0,89.66,26.22,7.8,,,,,,,,54.7996,,,,,,,,,,,,72.38,91.75,可交易,68.24,观察,60.22,普通观察,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.240633,-0.020401,93.1996,45.4779,20260511_133752_050073,51.17,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,,,,,18.07,17.15,5.36,0,TRADE,,,1,-1.0400000000000063,22.160399999999996,23.200400000000002,13.104855895939235,41.913482317745924,91.38,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,301525,301525.SZ,儒竞科技,62.69,62.69,0.0,100.0,94.4,98.7,73.47,49.34,11.56,8.35,,,,,,,,55.4733,,,,,,,,,,,,71.56,75.0,可交易,60.93,观察,47.15,回避,V2评分较好；相对强弱靠前；流动性偏弱,83.12,0,过滤,流动性低于门槛,0.285236,-0.062201,79.2664,44.2366,20260511_133752_050073,27.39,回避,V2观察以上；交易门禁过滤,,,,,78.3,78.3,0.0,0,WATCH,,,1,-20.810000000000002,7.216699999999996,28.026699999999998,14.552392539716623,29.142978571175597,95.905,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,300339,300339.SZ,润和软件,76.15,76.15,0.0,100.0,88.47,83.79,85.7,75.16,28.01,7.35,,,,,,,,50.4738,,,,,,,,,,,,71.14,77.67,可交易,68.53,观察,60.69,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,87.5,0,观察,买点后涨幅偏高,0.269463,-0.000942,99.6859,48.2532,20260511_133752_050073,48.45,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,,,,,47.8,40.88,16.93,0,TRADE,,,1,2.6500000000000057,25.67620000000001,23.026200000000003,14.121470844544962,48.99445887036615,86.832,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,300056,300056.SZ,中创环保,68.77,68.77,0.0,100.0,94.0,29.12,95.45,68.78,19.22,9.2,,,,,,,,39.1247,,,,,,,,,,,,71.04,43.27,可交易,59.81,观察,45.29,回避,V2评分较好；相对强弱靠前；流动性偏弱,70.44,0,过滤,流动性低于门槛；买点后涨幅偏高,0.25531,0.081782,100.0,45.2711,20260511_133752_050073,25.28,回避,V2观察以上；交易门禁过滤,,,,,12.26,9.19,33.41,0,WATCH,,,1,-23.230000000000004,29.6453,52.8753,26.502434046014216,42.831635504612706,71.292,1,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,002669,002669.SZ,康达新材,49.29,49.29,0.0,100.0,43.85,96.75,68.09,12.74,14.94,9.35,,,,,,,,59.7475,,,,,,,,,,,,70.29,75.0,可交易,54.12,剔除,33.31,回避,流动性偏弱；指数20日涨幅偏高,89.88,0,过滤,流动性低于门槛,0.281213,-0.046955,84.3485,43.055,20260511_133752_050073,19.66,回避,交易门禁过滤,,,,,14.35,14.35,0.0,0,,,,1,-44.21,-10.457500000000003,33.7525,23.105247104283478,31.894585747427413,62.364999999999995,0,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,20260508,300503,300503.SZ,昊志机电,73.34,73.34,0.0,100.0,87.9,86.89,89.2,37.29,27.75,7.7,,,,,,,,54.8215,,,,,,,,,,,,70.27,46.92,可交易,62.49,观察,57.57,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.284932,0.05328,100.0,47.7184,20260511_133752_050073,36.38,回避,V2观察以上；交易门禁过滤,,,,,68.49,52.03,31.64,0,WATCH,,,1,-3.6599999999999966,18.518500000000003,22.1785,11.889885789330918,49.75238687741524,87.54650000000001,1,0,-0.5836,0.023896368723496098,0.09712525932774807,5446.0,242.0,0.04443628351083364,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
