signal_date,execution_date,symbol,action,risk_state_on_signal,risk_state_on_execution,trigger_count,trigger_components,baseline_buy_eligible,epc_buy_blocked,label
2025-05-27,2025-05-28,601229,BUY,True,True,2,turnover=0.850≤0.85; acct_dd=-0.2049≤-0.08,True,False,E1
2025-05-27,2025-05-28,300963,BUY,True,True,2,turnover=0.850≤0.85; acct_dd=-0.2049≤-0.08,True,False,E1
2025-05-27,2025-05-28,301078,BUY,True,True,2,turnover=0.850≤0.85; acct_dd=-0.2049≤-0.08,True,False,E1
2025-06-04,2025-06-05,300468,BUY,True,True,1,acct_dd=-0.1868≤-0.08,True,False,E1
2025-06-11,2025-06-12,600016,NATURAL_SELL,True,True,1,,,,E1
2025-06-11,2025-06-12,601229,NATURAL_SELL,True,True,1,,,,E1
2025-06-11,2025-06-12,301078,NATURAL_SELL,True,True,1,,,,E1
2025-06-11,2025-06-12,300963,NATURAL_SELL,True,True,1,,,,E1
2025-06-12,2025-06-13,002734,BUY,True,True,1,acct_dd=-0.1727≤-0.08,True,False,E1
2025-06-12,2025-06-13,300255,BUY,True,True,1,acct_dd=-0.1727≤-0.08,True,False,E1
2025-06-12,2025-06-13,300199,BUY,True,True,1,acct_dd=-0.1727≤-0.08,True,False,E1
2025-06-18,2025-06-19,300468,NATURAL_SELL,True,True,1,,,,E1
2025-06-19,2025-06-20,600415,BUY,True,True,1,acct_dd=-0.1554≤-0.08,True,False,E1
2025-06-19,2025-06-20,601857,BUY,True,True,1,acct_dd=-0.1554≤-0.08,True,False,E1
2025-06-26,2025-06-27,002734,NATURAL_SELL,True,True,1,,,,E1
2025-06-26,2025-06-27,300255,NATURAL_SELL,True,True,1,,,,E1
2025-06-26,2025-06-27,300199,NATURAL_SELL,True,True,1,,,,E1
2025-06-26,2025-06-27,601328,BUY,True,True,1,acct_dd=-0.1704≤-0.08,True,False,E1
2025-06-26,2025-06-27,002074,BUY,True,True,1,acct_dd=-0.1704≤-0.08,True,False,E1
2025-06-30,2025-07-01,600967,BUY,True,True,1,acct_dd=-0.1804≤-0.08,True,False,E1
2025-07-03,2025-07-04,600415,NATURAL_SELL,True,True,1,,,,E1
2025-07-03,2025-07-04,601857,NATURAL_SELL,True,True,1,,,,E1
2025-07-03,2025-07-04,000063,BUY,True,True,1,acct_dd=-0.1929≤-0.08,True,False,E1
2025-07-03,2025-07-04,002987,BUY,True,True,1,acct_dd=-0.1929≤-0.08,True,False,E1
2025-07-10,2025-07-11,601328,NATURAL_SELL,True,True,1,,,,E1
2025-07-10,2025-07-11,002074,NATURAL_SELL,True,True,1,,,,E1
2025-07-10,2025-07-11,600036,BUY,True,True,1,acct_dd=-0.1852≤-0.08,True,False,E1
2025-07-14,2025-07-15,600967,NATURAL_SELL,True,True,1,,,,E1
2025-07-14,2025-07-15,600744,BUY,True,True,1,acct_dd=-0.1888≤-0.08,True,False,E1
2025-07-14,2025-07-15,002602,BUY,True,True,1,acct_dd=-0.1888≤-0.08,True,False,E1
2025-07-17,2025-07-18,000063,NATURAL_SELL,True,True,1,,,,E1
2025-07-17,2025-07-18,002987,NATURAL_SELL,True,True,1,,,,E1
2025-07-21,2025-07-22,002126,BUY,True,True,1,acct_dd=-0.1775≤-0.08,True,False,E1
2025-07-21,2025-07-22,601727,BUY,True,True,1,acct_dd=-0.1775≤-0.08,True,False,E1
2025-07-24,2025-07-25,600036,NATURAL_SELL,True,True,1,,,,E1
2025-07-28,2025-07-29,600744,NATURAL_SELL,True,True,1,,,,E1
2025-07-28,2025-07-29,002602,NATURAL_SELL,True,True,1,,,,E1
2025-07-28,2025-07-29,000625,BUY,True,True,1,acct_dd=-0.1724≤-0.08,True,False,E1
2025-07-28,2025-07-29,000657,BUY,True,True,1,acct_dd=-0.1724≤-0.08,True,False,E1
2025-07-28,2025-07-29,601888,BUY,True,True,1,acct_dd=-0.1724≤-0.08,True,False,E1
2025-08-04,2025-08-05,002126,NATURAL_SELL,True,True,1,,,,E1
2025-08-04,2025-08-05,601727,NATURAL_SELL,True,True,1,,,,E1
2025-08-04,2025-08-05,002415,BUY,True,True,1,acct_dd=-0.1770≤-0.08,True,False,E1
2025-08-04,2025-08-05,300661,BUY,True,True,1,acct_dd=-0.1770≤-0.08,True,False,E1
2025-08-11,2025-08-12,000625,NATURAL_SELL,True,True,1,,,,E1
2025-08-11,2025-08-12,000657,NATURAL_SELL,True,True,1,,,,E1
2025-08-11,2025-08-12,601888,NATURAL_SELL,True,True,1,,,,E1
2025-08-11,2025-08-12,600941,BUY,True,True,1,acct_dd=-0.1810≤-0.08,True,False,E1
2025-08-11,2025-08-12,300762,BUY,True,True,1,acct_dd=-0.1810≤-0.08,True,False,E1
2025-08-11,2025-08-12,002027,BUY,True,True,1,acct_dd=-0.1810≤-0.08,True,False,E1
2025-08-18,2025-08-19,002415,NATURAL_SELL,True,True,1,,,,E1
2025-08-18,2025-08-19,300661,NATURAL_SELL,True,True,1,,,,E1
2025-08-18,2025-08-19,300059,BUY,True,True,1,acct_dd=-0.1734≤-0.08,True,False,E1
2025-08-18,2025-08-19,300803,BUY,True,True,1,acct_dd=-0.1734≤-0.08,True,False,E1
2025-08-25,2025-08-26,600941,NATURAL_SELL,True,True,1,,,,E1
2025-08-25,2025-08-26,300762,NATURAL_SELL,True,True,1,,,,E1
2025-08-25,2025-08-26,002027,NATURAL_SELL,True,True,1,,,,E1
2025-08-25,2025-08-26,601127,BUY,True,True,1,acct_dd=-0.1472≤-0.08,True,False,E1
2025-08-26,2025-08-27,601698,BUY,True,True,1,acct_dd=-0.1416≤-0.08,True,False,E1
2025-08-26,2025-08-27,300748,BUY,True,True,1,acct_dd=-0.1416≤-0.08,True,False,E1
2025-09-01,2025-09-02,300803,NATURAL_SELL,True,True,1,,,,E1
2025-09-01,2025-09-02,300059,NATURAL_SELL,True,True,1,,,,E1
2025-09-01,2025-09-02,002594,BUY,True,True,1,acct_dd=-0.1380≤-0.08,True,False,E1
2025-09-02,2025-09-03,300502,BUY,True,True,1,acct_dd=-0.1375≤-0.08,True,False,E1
2025-09-08,2025-09-09,601127,NATURAL_SELL,True,True,1,,,,E1
2025-09-09,2025-09-10,601698,NATURAL_SELL,True,True,2,,,,E1
2025-09-09,2025-09-10,300748,NATURAL_SELL,True,True,2,,,,E1
2025-09-09,2025-09-10,002460,BUY,True,True,2,turnover=0.824≤0.85; acct_dd=-0.1748≤-0.08,True,False,E1
2025-09-09,2025-09-10,002074,BUY,True,True,2,turnover=0.824≤0.85; acct_dd=-0.1748≤-0.08,True,False,E1
2025-09-15,2025-09-16,002594,NATURAL_SELL,True,True,1,,,,E1
2025-09-16,2025-09-17,300502,NATURAL_SELL,True,True,1,,,,E1
2025-09-16,2025-09-17,600016,BUY,True,True,1,acct_dd=-0.1628≤-0.08,True,False,E1
2025-09-16,2025-09-17,002602,BUY,True,True,1,acct_dd=-0.1628≤-0.08,True,False,E1
2025-09-16,2025-09-17,601689,BUY,True,True,1,acct_dd=-0.1628≤-0.08,True,False,E1
2025-09-23,2025-09-24,002074,NATURAL_SELL,True,True,1,,,,E1
2025-09-26,2025-09-29,002460,NATURAL_SELL,True,True,1,,,,E1
2025-09-29,2025-09-30,002460,BUY,True,True,1,acct_dd=-0.1361≤-0.08,True,False,E1
2025-09-29,2025-09-30,688123,BUY,True,True,1,acct_dd=-0.1361≤-0.08,True,False,E1
2025-09-30,2025-10-09,600016,NATURAL_SELL,True,True,1,,,,E1
2025-09-30,2025-10-09,002602,NATURAL_SELL,True,True,1,,,,E1
2025-09-30,2025-10-09,601689,NATURAL_SELL,True,True,1,,,,E1
2025-09-30,2025-10-09,000988,BUY,True,True,1,acct_dd=-0.1360≤-0.08,True,False,E1
2025-09-30,2025-10-09,603799,BUY,True,True,1,acct_dd=-0.1360≤-0.08,True,False,E1
2025-09-30,2025-10-09,688347,BUY,True,True,1,acct_dd=-0.1360≤-0.08,True,False,E1
2025-10-21,2025-10-22,002460,NATURAL_SELL,True,True,2,,,,E1
2025-10-21,2025-10-22,688123,NATURAL_SELL,True,True,2,,,,E1
2025-10-21,2025-10-22,601288,BUY,True,True,2,turnover=0.822≤0.85; acct_dd=-0.1569≤-0.08,True,False,E1
2025-10-22,2025-10-23,000988,NATURAL_SELL,True,True,2,,,,E1
2025-10-22,2025-10-23,603799,NATURAL_SELL,True,True,2,,,,E1
2025-10-22,2025-10-23,688347,NATURAL_SELL,True,True,2,,,,E1
2025-10-27,2025-10-28,002916,BUY,True,True,1,acct_dd=-0.1600≤-0.08,True,False,E1
2025-10-27,2025-10-28,301308,BUY,True,True,1,acct_dd=-0.1600≤-0.08,True,False,E1
2025-10-27,2025-10-28,688313,BUY,True,True,1,acct_dd=-0.1600≤-0.08,True,False,E1
2025-10-27,2025-10-28,300476,BUY,True,True,1,acct_dd=-0.1600≤-0.08,True,False,E1
2025-11-04,2025-11-05,601288,NATURAL_SELL,True,True,1,,,,E1
2025-11-04,2025-11-05,002812,BUY,True,True,1,acct_dd=-0.1671≤-0.08,True,False,E1
2025-11-10,2025-11-11,002916,NATURAL_SELL,True,True,1,,,,E1
2025-11-10,2025-11-11,301308,NATURAL_SELL,True,True,1,,,,E1
2025-11-10,2025-11-11,688313,NATURAL_SELL,True,True,1,,,,E1
2025-11-10,2025-11-11,300476,NATURAL_SELL,True,True,1,,,,E1
2025-11-21,2025-11-24,002812,NATURAL_SELL,True,True,1,,,,E1
2025-11-21,2025-11-24,002340,BUY,True,True,1,acct_dd=-0.1321≤-0.08,True,False,E1
2025-11-21,2025-11-24,688110,BUY,True,True,1,acct_dd=-0.1321≤-0.08,True,False,E1
2025-11-21,2025-11-24,601988,BUY,True,True,1,acct_dd=-0.1321≤-0.08,True,False,E1
2025-11-21,2025-11-24,000158,BUY,True,True,1,acct_dd=-0.1321≤-0.08,True,False,E1
2025-11-21,2025-11-24,300300,BUY,True,True,1,acct_dd=-0.1321≤-0.08,True,False,E1
2025-12-05,2025-12-08,002340,NATURAL_SELL,True,True,1,,,,E1
2025-12-05,2025-12-08,688110,NATURAL_SELL,True,True,1,,,,E1
2025-12-05,2025-12-08,601988,NATURAL_SELL,True,True,1,,,,E1
2025-12-05,2025-12-08,000158,NATURAL_SELL,True,True,1,,,,E1
2025-12-05,2025-12-08,300300,NATURAL_SELL,True,True,1,,,,E1
2025-12-05,2025-12-08,300115,BUY,True,True,1,acct_dd=-0.1590≤-0.08,True,False,E1
2025-12-05,2025-12-08,600118,BUY,True,True,1,acct_dd=-0.1590≤-0.08,True,False,E1
2025-12-05,2025-12-08,300394,BUY,True,True,1,acct_dd=-0.1590≤-0.08,True,False,E1
2025-12-05,2025-12-08,300102,BUY,True,True,1,acct_dd=-0.1590≤-0.08,True,False,E1
2025-12-05,2025-12-08,300455,BUY,True,True,1,acct_dd=-0.1590≤-0.08,True,False,E1
2025-12-19,2025-12-22,300455,NATURAL_SELL,True,True,1,,,,E1
2025-12-19,2025-12-22,300115,NATURAL_SELL,True,True,1,,,,E1
2025-12-19,2025-12-22,300394,NATURAL_SELL,True,True,1,,,,E1
2025-12-19,2025-12-22,300102,NATURAL_SELL,True,True,1,,,,E1
2025-12-31,2026-01-05,600118,NATURAL_SELL,True,True,0,,,,E1
2025-12-31,2026-01-05,300136,BUY,True,True,0,,True,False,E1
2025-12-31,2026-01-05,000559,BUY,True,True,0,,True,False,E1
2025-12-31,2026-01-05,002465,BUY,True,True,0,,True,False,E1
2025-12-31,2026-01-05,600362,BUY,True,True,0,,True,False,E1
2025-12-31,2026-01-05,002759,BUY,True,True,0,,True,False,E1
2026-01-16,2026-01-19,300136,SELL,False,False,0,,,,E1
2026-01-16,2026-01-19,000559,SELL,False,False,0,,,,E1
2026-01-16,2026-01-19,002465,SELL,False,False,0,,,,E1
2026-01-16,2026-01-19,600362,SELL,False,False,0,,,,E1
2026-01-16,2026-01-19,002759,SELL,False,False,0,,,,E1
2026-01-16,2026-01-19,002475,BUY,False,False,0,,True,False,E1
2026-01-16,2026-01-19,600089,BUY,False,False,0,,True,False,E1
2026-01-16,2026-01-19,300442,BUY,False,False,0,,True,False,E1
2026-01-16,2026-01-19,688525,BUY,False,False,0,,True,False,E1
2026-01-16,2026-01-19,002230,BUY,False,False,0,,True,False,E1
2026-01-30,2026-02-02,002475,SELL,False,False,0,,,,E1
2026-01-30,2026-02-02,600089,SELL,False,False,0,,,,E1
2026-01-30,2026-02-02,300442,SELL,False,False,0,,,,E1
2026-01-30,2026-02-02,688525,SELL,False,False,0,,,,E1
2026-01-30,2026-02-02,002230,SELL,False,False,0,,,,E1
2026-01-30,2026-02-02,603993,BUY,False,False,0,,True,False,E1
2026-01-30,2026-02-02,000630,BUY,False,False,0,,True,False,E1
2026-01-30,2026-02-02,000737,BUY,False,False,0,,True,False,E1
2026-01-30,2026-02-02,300394,BUY,False,False,0,,True,False,E1
2026-01-30,2026-02-02,601899,BUY,False,False,0,,True,False,E1
2026-02-13,2026-02-24,603993,NATURAL_SELL,True,True,2,,,,E1
2026-02-13,2026-02-24,000630,NATURAL_SELL,True,True,2,,,,E1
2026-02-13,2026-02-24,000737,NATURAL_SELL,True,True,2,,,,E1
2026-02-13,2026-02-24,300394,NATURAL_SELL,True,True,2,,,,E1
2026-02-13,2026-02-24,601899,NATURAL_SELL,True,True,2,,,,E1
2026-02-13,2026-02-24,601869,BUY,True,True,2,turnover=0.770≤0.85; acct_dd=-0.0801≤-0.08,True,False,E1
2026-02-13,2026-02-24,300251,BUY,True,True,2,turnover=0.770≤0.85; acct_dd=-0.0801≤-0.08,True,False,E1
2026-02-13,2026-02-24,688521,BUY,True,True,2,turnover=0.770≤0.85; acct_dd=-0.0801≤-0.08,True,False,E1
2026-02-13,2026-02-24,603667,BUY,True,True,2,turnover=0.770≤0.85; acct_dd=-0.0801≤-0.08,True,False,E1
2026-02-13,2026-02-24,300766,BUY,True,True,2,turnover=0.770≤0.85; acct_dd=-0.0801≤-0.08,True,False,E1
2026-03-09,2026-03-10,601869,NATURAL_SELL,True,True,0,,,,E1
2026-03-09,2026-03-10,300251,NATURAL_SELL,True,True,0,,,,E1
2026-03-09,2026-03-10,688521,NATURAL_SELL,True,True,0,,,,E1
2026-03-09,2026-03-10,603667,NATURAL_SELL,True,True,0,,,,E1
2026-03-09,2026-03-10,300766,NATURAL_SELL,True,True,0,,,,E1
2026-03-09,2026-03-10,002261,BUY,True,True,0,,True,False,E1
2026-03-09,2026-03-10,601868,BUY,True,True,0,,True,False,E1
2026-03-09,2026-03-10,601872,BUY,True,True,0,,True,False,E1
2026-03-09,2026-03-10,000933,BUY,True,True,0,,True,False,E1
2026-03-09,2026-03-10,001309,BUY,True,True,0,,True,False,E1
2026-03-23,2026-03-24,002261,NATURAL_SELL,True,True,0,,,,E1
2026-03-23,2026-03-24,601868,NATURAL_SELL,True,True,0,,,,E1
2026-03-23,2026-03-24,601872,NATURAL_SELL,True,True,0,,,,E1
2026-03-23,2026-03-24,000933,NATURAL_SELL,True,True,0,,,,E1
2026-03-23,2026-03-24,001309,NATURAL_SELL,True,True,0,,,,E1
2026-03-23,2026-03-24,000333,BUY,True,True,0,,True,False,E1
2026-03-23,2026-03-24,300342,BUY,True,True,0,,True,False,E1
2026-03-23,2026-03-24,601012,BUY,True,True,0,,True,False,E1
2026-03-23,2026-03-24,601398,BUY,True,True,0,,True,False,E1
2026-03-26,2026-03-27,601689,BUY,True,True,1,turnover=0.816≤0.85,True,False,E1
2026-04-07,2026-04-08,000333,NATURAL_SELL,True,True,1,,,,E1
2026-04-07,2026-04-08,601012,NATURAL_SELL,True,True,1,,,,E1
2026-04-07,2026-04-08,601398,NATURAL_SELL,True,True,1,,,,E1
2026-04-09,2026-04-10,300342,NATURAL_SELL,True,True,1,,,,E1
2026-04-09,2026-04-10,300548,BUY,True,True,1,acct_dd=-0.0999≤-0.08,True,False,E1
2026-04-09,2026-04-10,601869,BUY,True,True,1,acct_dd=-0.0999≤-0.08,True,False,E1
2026-04-09,2026-04-10,600487,BUY,True,True,1,acct_dd=-0.0999≤-0.08,True,False,E1
2026-04-09,2026-04-10,603588,BUY,True,True,1,acct_dd=-0.0999≤-0.08,True,False,E1
2026-04-10,2026-04-13,601689,NATURAL_SELL,True,True,1,,,,E1
2026-04-14,2026-04-15,002436,BUY,True,True,1,acct_dd=-0.1184≤-0.08,True,False,E1
2026-04-23,2026-04-24,300548,NATURAL_SELL,True,True,0,,,,E1
2026-04-23,2026-04-24,601869,NATURAL_SELL,True,True,0,,,,E1
2026-04-23,2026-04-24,603588,NATURAL_SELL,True,True,0,,,,E1
2026-04-28,2026-04-29,002436,NATURAL_SELL,True,True,0,,,,E1
2026-04-28,2026-04-29,600487,NATURAL_SELL,True,True,0,,,,E1
2026-04-28,2026-04-29,002156,BUY,True,True,0,,True,False,E1
2026-04-28,2026-04-29,688268,BUY,True,True,0,,True,False,E1
2026-04-28,2026-04-29,300408,BUY,True,True,0,,True,False,E1
2026-04-28,2026-04-29,688106,BUY,True,True,0,,True,False,E1
2026-04-28,2026-04-29,000062,BUY,True,True,0,,True,False,E1
2026-05-15,2026-05-18,002156,NATURAL_SELL,True,True,1,,,,E1
2026-05-15,2026-05-18,688268,NATURAL_SELL,True,True,1,,,,E1
2026-05-15,2026-05-18,300408,NATURAL_SELL,True,True,1,,,,E1
2026-05-15,2026-05-18,688106,NATURAL_SELL,True,True,1,,,,E1
2026-05-15,2026-05-18,000062,NATURAL_SELL,True,True,1,,,,E1
2026-05-15,2026-05-18,688008,BUY,True,True,1,acct_dd=-0.0830≤-0.08,True,False,E1
2026-05-15,2026-05-18,002281,BUY,True,True,1,acct_dd=-0.0830≤-0.08,True,False,E1
2026-05-15,2026-05-18,300782,BUY,True,True,1,acct_dd=-0.0830≤-0.08,True,False,E1
2026-05-15,2026-05-18,600584,BUY,True,True,1,acct_dd=-0.0830≤-0.08,True,False,E1
2026-05-15,2026-05-18,603667,BUY,True,True,1,acct_dd=-0.0830≤-0.08,True,False,E1
2026-05-29,2026-06-01,002281,SELL,False,False,0,,,,E1
2026-05-29,2026-06-01,688008,SELL,False,False,0,,,,E1
2026-05-29,2026-06-01,603667,SELL,False,False,0,,,,E1
2026-05-29,2026-06-01,300782,SELL,False,False,0,,,,E1
2026-05-29,2026-06-01,002916,BUY,False,False,0,,True,False,E1
2026-05-29,2026-06-01,002463,BUY,False,False,0,,True,False,E1
2026-05-29,2026-06-01,300373,BUY,False,False,0,,True,False,E1
2026-05-29,2026-06-01,600183,BUY,False,False,0,,True,False,E1
2026-06-02,2026-06-03,600584,SELL,False,False,0,,,,E1
2026-06-02,2026-06-03,300620,BUY,False,False,0,,True,False,E1
2026-06-12,2026-06-15,002916,SELL,False,False,1,,,,E1
2026-06-12,2026-06-15,300373,SELL,False,False,1,,,,E1
2026-06-12,2026-06-15,600183,SELL,False,False,1,,,,E1
2026-06-12,2026-06-15,002463,SELL,False,False,1,,,,E1
2026-06-12,2026-06-15,000657,BUY,False,False,1,acct_dd=-0.1009≤-0.08,True,False,E1
2026-06-12,2026-06-15,002466,BUY,False,False,1,acct_dd=-0.1009≤-0.08,True,False,E1
2026-06-12,2026-06-15,688146,BUY,False,False,1,acct_dd=-0.1009≤-0.08,True,False,E1
2026-06-12,2026-06-15,600869,BUY,False,False,1,acct_dd=-0.1009≤-0.08,True,False,E1
2026-06-16,2026-06-17,300620,SELL,False,False,0,,,,E1
2026-06-16,2026-06-17,301217,BUY,False,False,0,,True,False,E1
2026-06-29,2026-06-30,000657,SELL,False,False,0,,,,E1
2026-06-29,2026-06-30,002466,SELL,False,False,0,,,,E1
2026-06-29,2026-06-30,688146,SELL,False,False,0,,,,E1
2026-06-29,2026-06-30,600869,SELL,False,False,0,,,,E1
2026-06-29,2026-06-30,000021,BUY,False,False,0,,True,False,E1
2026-06-29,2026-06-30,688012,BUY,False,False,0,,True,False,E1
2026-06-29,2026-06-30,688110,BUY,False,False,0,,True,False,E1
