strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped
baseline_full_score,2026-01-06,2026-01-05,5113.393210000024,515023.85,520137.24321,1.04027448642,5,0.9901691461691092,0.0,0.0,5.0,5.0,500000.0,5.0,1.0,0.0
baseline_full_score,2026-01-07,2026-01-06,5113.393210000024,416844.47,421957.86321,0.84391572642,5,0.9878817444682737,5.0,410896.23,5.0,0.0,416009.62321,5.0,1.0,5.0
baseline_full_score,2026-01-08,2026-01-07,5113.393210000024,434599.8,439713.19321,0.87942638642,5,0.9883710716690779,5.0,423601.06,5.0,0.0,428714.45321,5.0,1.0,5.0
baseline_full_score,2026-01-09,2026-01-08,5113.393210000024,445105.35,450218.74321,0.90043748642,5,0.9886424248498803,5.0,447003.20999999996,5.0,0.0,452116.60321,5.0,1.0,5.0
baseline_full_score,2026-01-12,2026-01-09,5113.393210000024,592622.4,597735.79321,1.19547158642,5,0.9914453956612842,5.0,578369.62,5.0,0.0,583483.01321,5.0,1.0,4.0
baseline_full_score,2026-01-13,2026-01-12,5113.393210000024,598159.59,603272.98321,1.20654596642,5,0.9915239147909595,5.0,627248.1,5.0,0.0,632361.49321,5.0,1.0,5.0
baseline_full_score,2026-01-14,2026-01-13,5113.393210000024,448234.83,453348.22321,0.90669644642,5,0.9887208266224276,5.0,445941.66000000003,5.0,0.0,451055.05321000004,5.0,1.0,4.0
baseline_full_score,2026-01-15,2026-01-14,5113.393210000024,423295.29,428408.68321,0.85681736642,5,0.9880642166921404,5.0,443845.28,5.0,0.0,448958.67321000004,5.0,1.0,5.0
baseline_full_score,2026-01-16,2026-01-15,5113.393210000024,411861.15,416974.54321000003,0.8339490864200001,5,0.9877369175330573,5.0,421198.22,5.0,0.0,426311.61321,5.0,1.0,5.0
baseline_full_score,2026-01-19,2026-01-16,5113.393210000024,611607.11,616720.50321,1.23344100642,5,0.9917087348590081,5.0,593768.05,5.0,0.0,598881.44321,5.0,1.0,5.0
baseline_full_score,2026-01-20,2026-01-19,6479.377144999991,626346.0,632825.377145,1.2656507542900002,5,0.9897611926148856,0.0,0.0,5.0,9.0,647581.81321,5.0,1.0,0.0
baseline_full_score,2026-01-21,2026-01-20,31.964895000011893,651416.0,651447.964895,1.30289592979,5,0.999950932543008,4.0,493354.0,5.0,2.0,639658.377145,5.0,1.0,4.0
baseline_full_score,2026-01-22,2026-01-21,31.964895000011893,654341.0,654372.964895,1.30874592979,5,0.999951151871005,5.0,644738.0,5.0,0.0,644769.964895,5.0,1.0,5.0
