strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_score,2026/1/6,002347,泰尔股份,机械基件,BUY,12.41,8000,99280,74.46000000000001,400645.54,rebalance_unlocked
baseline_full_score,2026/1/6,002931,锋龙股份,机械基件,BUY,38.36,2600,99736,74.802,300834.738,rebalance_unlocked
baseline_full_score,2026/1/6,002969,嘉美包装,广告包装,BUY,13.7,7200,98640,73.98,202120.75800000003,rebalance_unlocked
baseline_full_score,2026/1/6,002985,北摩高科,航空,BUY,32.2112,3100,99854.72,74.89104,102191.14696000003,rebalance_unlocked
baseline_full_score,2026/1/6,300487,蓝晓科技,化工原料,BUY,64.67,1500,97005,72.75375,5113.393210000024,rebalance_unlocked
baseline_full_score,2026/1/20,002347,泰尔股份,机械基件,SELL,10.72,8000,85760,64.32000000000001,90809.07321000002,rebalance_unlocked
baseline_full_score,2026/1/20,002931,锋龙股份,机械基件,SELL,74.77,900,67293,50.46975,158051.6035,rebalance_unlocked
baseline_full_score,2026/1/20,002969,嘉美包装,广告包装,SELL,18.92,7200,136224,102.168,294173.4355,rebalance_unlocked
baseline_full_score,2026/1/20,002985,北摩高科,航空,SELL,37.1282,3100,115097.42,86.323065,409184.5324,rebalance_unlocked
baseline_full_score,2026/1/20,300487,蓝晓科技,化工原料,SELL,73.99,1500,110984.99999999999,83.23875,520086.29364499997,rebalance_unlocked
baseline_full_score,2026/1/20,300429,强力新材,化工原料,BUY,16.83,7600,127907.99999999999,95.931,392082.3626,rebalance_unlocked
baseline_full_score,2026/1/20,300599,雄塑科技,塑料,BUY,11.26,11500,129490,97.1175,262495.2451,rebalance_unlocked
baseline_full_score,2026/1/20,300751,迈为股份,专用机械,BUY,259,500,129500,97.125,132898.1201,rebalance_unlocked
baseline_full_score,2026/1/20,300806,斯迪克,塑料,BUY,38.28,3300,126324,94.743,6479.377144999991,rebalance_unlocked
baseline_full_score,2026/1/21,002931,锋龙股份,机械基件,SELL,82.25,1700,139825,104.86875,146199.5084,rebalance_unlocked
baseline_full_score,2026/1/21,600785,新华百货,百货,BUY,22.13,6600,146058,109.54350000000001,31.964895000011893,rebalance_unlocked
baseline_full_score,2026/2/3,300429,强力新材,化工原料,SELL,14.62,7600,111112,83.334,111060.63089500001,rebalance_unlocked
baseline_full_score,2026/2/3,300599,雄塑科技,塑料,SELL,10.87,11500,125004.99999999999,93.75375,235971.87714499998,rebalance_unlocked
baseline_full_score,2026/2/3,300751,迈为股份,专用机械,SELL,322,500,161000,120.75,396851.1271,rebalance_unlocked
baseline_full_score,2026/2/3,300806,斯迪克,塑料,SELL,57.74,3300,190542,142.9065,587250.2206,rebalance_unlocked
baseline_full_score,2026/2/3,001330,博纳影业,影视音像,BUY,10.17,14400,146448,109.836,440692.3846,rebalance_unlocked
baseline_full_score,2026/2/3,002135,东南网架,钢加工,BUY,6.19,23700,146703,110.02725000000001,293879.35739499994,rebalance_unlocked
baseline_full_score,2026/2/3,002995,天地在线,互联网,BUY,36.1,4000,144400,108.3,149371.05739499995,rebalance_unlocked
baseline_full_score,2026/2/3,300749,顶固集创,家居用品,BUY,18.27,8000,146160,109.62,3101.437394999957,rebalance_unlocked
baseline_full_score,2026/2/4,600785,新华百货,百货,SELL,26,6600,171600,128.7,174572.73739499995,rebalance_unlocked
baseline_full_score,2026/2/4,002491,通鼎互联,通信设备,BUY,9.38,18597,174439.86000000002,130.82989500000002,2.0474999999278225,rebalance_unlocked
baseline_full_score,2026/2/25,001330,博纳影业,影视音像,SELL,10.34,14400,148896,111.672,148786.37549999994,rebalance_unlocked
baseline_full_score,2026/2/25,002135,东南网架,钢加工,SELL,6.34,23700,150258,112.6935,298931.6819999999,rebalance_unlocked
baseline_full_score,2026/2/25,002995,天地在线,互联网,SELL,26.7,4000,106800,80.10000000000001,405651.58199999994,rebalance_unlocked
baseline_full_score,2026/2/25,300749,顶固集创,家居用品,SELL,36.01,8000,288080,216.06,693515.5219999999,rebalance_unlocked
baseline_full_score,2026/2/25,300008,天海防务,船舶,BUY,9.51,18200,173082,129.8115,520303.71049999987,rebalance_unlocked
baseline_full_score,2026/2/25,605289,罗曼股份,建筑工程,BUY,100.24,1700,170408,127.806,349767.90449999983,rebalance_unlocked
baseline_full_score,2026/2/25,688309,恒誉环保,环境保护,BUY,37.01,4600,170246,127.6845,179394.21999999983,rebalance_unlocked
baseline_full_score,2026/2/25,688702,盛科通信-U,半导体,BUY,200.62,800,160496,120.372,18777.847999999824,rebalance_unlocked
baseline_full_score,2026/2/26,002491,通鼎互联,通信设备,SELL,9.6,18500,177600,133.2,196244.6479999998,rebalance_unlocked
baseline_full_score,2026/2/26,600397,江钨装备,煤炭开采,BUY,19.12,10200,195024,146.268,1074.379999999801,rebalance_unlocked
baseline_full_score,2026/3/11,300008,天海防务,船舶,SELL,9,18200,163800,122.85000000000001,164751.5299999998,rebalance_unlocked
baseline_full_score,2026/3/11,605289,罗曼股份,建筑工程,SELL,133.31,1700,226627,169.97025,391208.5597499998,rebalance_unlocked
baseline_full_score,2026/3/11,688309,恒誉环保,环境保护,SELL,56.37,4600,259302,194.47650000000002,650316.0832499998,rebalance_unlocked
baseline_full_score,2026/3/11,688702,盛科通信-U,半导体,SELL,205.7,800,164560,123.42,814752.6632499998,rebalance_unlocked
baseline_full_score,2026/3/11,000533,顺钠股份,电气设备,BUY,18.19,11200,203728,152.796,610871.8672499998,rebalance_unlocked
baseline_full_score,2026/3/11,300693,盛弘股份,电气设备,BUY,48.5,4200,203700,152.775,407019.09224999975,rebalance_unlocked
baseline_full_score,2026/3/11,300982,苏文电能,建筑工程,BUY,26.63,7600,202388,151.791,204479.30124999976,rebalance_unlocked
baseline_full_score,2026/3/11,301317,鑫磊股份,机械基件,BUY,63.98,3100,198338,148.7535,5992.547749999765,rebalance_unlocked
baseline_full_score,2026/3/12,600397,江钨装备,煤炭开采,SELL,18.47,10200,188394,141.2955,194245.25224999976,rebalance_unlocked
baseline_full_score,2026/3/12,603588,高能环境,环境保护,BUY,15.2097,12700,193163.19,144.87239250000002,937.1898574997613,rebalance_unlocked
baseline_full_score,2026/3/25,000533,顺钠股份,电气设备,SELL,16.71,11200,187152,140.364,187948.82585749976,rebalance_unlocked
baseline_full_score,2026/3/25,300693,盛弘股份,电气设备,SELL,44.66,4200,187572,140.679,375380.1468574997,rebalance_unlocked
baseline_full_score,2026/3/25,300982,苏文电能,建筑工程,SELL,24.97,7600,189772,142.329,565009.8178574997,rebalance_unlocked
