signal_date,exit_date,role,underlying_strategy,cycle_ret,selected_count
2023-12-11,2023-12-25,balanced,baseline_full_dynamic_factor_industry_cap2,-0.15996437485652515,5
2023-12-11,2023-12-25,defensive,baseline_full_liquidity_detail,-0.033021986263895076,5
2023-12-11,2023-12-25,fallback,baseline_full_score,-0.03355129871384502,5
2023-12-12,2023-12-26,attack,tiered_liquidity_then_bs_v2,-0.08774497594485306,5
2023-12-12,2023-12-26,balanced,baseline_full_dynamic_factor_industry_cap2,-0.12183607172874415,5
2023-12-12,2023-12-26,defensive,baseline_full_liquidity_detail,-0.02473423507254229,5
2023-12-12,2023-12-26,fallback,baseline_full_score,-0.103609383883774,5
2023-12-13,2023-12-27,attack,tiered_liquidity_then_bs_v2,-0.13491695470038031,5
2023-12-13,2023-12-27,balanced,baseline_full_dynamic_factor_industry_cap2,-0.07246258137248009,5
2023-12-13,2023-12-27,defensive,baseline_full_liquidity_detail,-0.04215635071600706,5
2023-12-13,2023-12-27,fallback,baseline_full_score,-0.1325155245895925,5
2023-12-14,2023-12-28,attack,tiered_liquidity_then_bs_v2,-0.08032821055733513,5
2023-12-14,2023-12-28,balanced,baseline_full_dynamic_factor_industry_cap2,-0.06777230422631308,5
2023-12-14,2023-12-28,defensive,baseline_full_liquidity_detail,-0.03463525201306533,5
2023-12-14,2023-12-28,fallback,baseline_full_score,-0.10310490139910194,5
2023-12-15,2023-12-29,attack,tiered_liquidity_then_bs_v2,-0.10623760781612315,5
2023-12-15,2023-12-29,balanced,baseline_full_dynamic_factor_industry_cap2,-0.04816835416630814,5
2023-12-15,2023-12-29,defensive,baseline_full_liquidity_detail,0.028960921811521035,5
2023-12-15,2023-12-29,fallback,baseline_full_score,-0.16311933308531476,5
2023-12-18,2024-01-02,attack,tiered_liquidity_then_bs_v2,-0.13690475243370331,5
2023-12-18,2024-01-02,balanced,baseline_full_dynamic_factor_industry_cap2,-0.17663322328959633,5
2023-12-18,2024-01-02,defensive,baseline_full_liquidity_detail,0.018207614901115603,5
2023-12-18,2024-01-02,fallback,baseline_full_score,-0.11152458469070711,5
2023-12-19,2024-01-03,attack,tiered_liquidity_then_bs_v2,-0.07956489605727989,5
2023-12-19,2024-01-03,balanced,baseline_full_dynamic_factor_industry_cap2,-0.07956489605727989,5
2023-12-19,2024-01-03,defensive,baseline_full_liquidity_detail,0.02952974230048493,5
2023-12-19,2024-01-03,fallback,baseline_full_score,-0.029201279586454267,5
2023-12-20,2024-01-04,attack,tiered_liquidity_then_bs_v2,0.03324461960120813,5
2023-12-20,2024-01-04,balanced,baseline_full_dynamic_factor_industry_cap2,-0.050142647145383856,5
2023-12-20,2024-01-04,defensive,baseline_full_liquidity_detail,0.026018898296928675,5
2023-12-20,2024-01-04,fallback,baseline_full_score,0.0009568136743532529,5
2023-12-21,2024-01-05,attack,tiered_liquidity_then_bs_v2,0.06114489944343271,5
2023-12-21,2024-01-05,balanced,baseline_full_dynamic_factor_industry_cap2,-0.08412704604445309,5
2023-12-21,2024-01-05,defensive,baseline_full_liquidity_detail,-0.005348850375453519,5
2023-12-21,2024-01-05,fallback,baseline_full_score,-0.05087466214782828,5
2023-12-22,2024-01-08,attack,tiered_liquidity_then_bs_v2,0.0008694909617158663,5
2023-12-22,2024-01-08,balanced,baseline_full_dynamic_factor_industry_cap2,-0.0755431599468153,5
2023-12-22,2024-01-08,defensive,baseline_full_liquidity_detail,-0.05296361151770384,5
2023-12-22,2024-01-08,fallback,baseline_full_score,-0.011366005063773256,5
2023-12-25,2024-01-09,attack,tiered_liquidity_then_bs_v2,0.038235484980676866,5
2023-12-25,2024-01-09,balanced,baseline_full_dynamic_factor_industry_cap2,-0.014596821925692467,5
2023-12-25,2024-01-09,defensive,baseline_full_liquidity_detail,-0.0008728536672489191,5
2023-12-25,2024-01-09,fallback,baseline_full_score,0.1002811452091021,5
2023-12-26,2024-01-10,attack,tiered_liquidity_then_bs_v2,-0.026190393566092273,5
2023-12-26,2024-01-10,balanced,baseline_full_dynamic_factor_industry_cap2,-0.20501613694583742,5
2023-12-26,2024-01-10,defensive,baseline_full_liquidity_detail,-0.04856413755999868,5
2023-12-26,2024-01-10,fallback,baseline_full_score,-0.05253846961671707,5
2023-12-27,2024-01-11,attack,tiered_liquidity_then_bs_v2,-0.06623610353018694,5
2023-12-27,2024-01-11,balanced,baseline_full_dynamic_factor_industry_cap2,-0.17503185124327258,5
2023-12-27,2024-01-11,defensive,baseline_full_liquidity_detail,-0.024005332191226296,5
2023-12-27,2024-01-11,fallback,baseline_full_score,-0.10510880931275657,5
2023-12-28,2024-01-12,attack,tiered_liquidity_then_bs_v2,0.005403307531148061,5
2023-12-28,2024-01-12,balanced,baseline_full_dynamic_factor_industry_cap2,0.04581414033823268,5
2023-12-28,2024-01-12,defensive,baseline_full_liquidity_detail,-0.007465084608047515,5
2023-12-28,2024-01-12,fallback,baseline_full_score,-0.020099654346978735,5
2023-12-29,2024-01-15,attack,tiered_liquidity_then_bs_v2,-0.0481981839506972,5
2023-12-29,2024-01-15,balanced,baseline_full_dynamic_factor_industry_cap2,-0.10649225769153424,5
2023-12-29,2024-01-15,defensive,baseline_full_liquidity_detail,-0.07879870149903082,5
2023-12-29,2024-01-15,fallback,baseline_full_score,-0.05982794367233986,5
2024-01-02,2024-01-16,attack,tiered_liquidity_then_bs_v2,-0.09181432078370183,5
2024-01-02,2024-01-16,balanced,baseline_full_dynamic_factor_industry_cap2,-0.03800188799877293,5
2024-01-02,2024-01-16,defensive,baseline_full_liquidity_detail,-0.03113881371698397,5
2024-01-02,2024-01-16,fallback,baseline_full_score,0.0085379770101432,5
2024-01-03,2024-01-17,attack,tiered_liquidity_then_bs_v2,-0.024438803790414767,5
2024-01-03,2024-01-17,balanced,baseline_full_dynamic_factor_industry_cap2,-0.0784038888182073,5
2024-01-03,2024-01-17,defensive,baseline_full_liquidity_detail,-0.04437571460964771,5
2024-01-03,2024-01-17,fallback,baseline_full_score,-0.10206729528309719,5
2024-01-04,2024-01-18,attack,tiered_liquidity_then_bs_v2,0.021446933336306234,5
2024-01-04,2024-01-18,balanced,baseline_full_dynamic_factor_industry_cap2,0.031230893175464017,5
2024-01-04,2024-01-18,defensive,baseline_full_liquidity_detail,-0.022210954208003543,5
2024-01-04,2024-01-18,fallback,baseline_full_score,-0.00026341926720414464,5
2024-01-05,2024-01-19,attack,tiered_liquidity_then_bs_v2,0.022491123464607354,5
2024-01-05,2024-01-19,balanced,baseline_full_dynamic_factor_industry_cap2,-0.03154195693703461,5
2024-01-05,2024-01-19,defensive,baseline_full_liquidity_detail,-0.029971363928882864,5
2024-01-05,2024-01-19,fallback,baseline_full_score,0.1193045706442702,5
2024-01-08,2024-01-22,attack,tiered_liquidity_then_bs_v2,-0.11342881777848551,5
2024-01-08,2024-01-22,balanced,baseline_full_dynamic_factor_industry_cap2,-0.05804121478706616,5
2024-01-08,2024-01-22,defensive,baseline_full_liquidity_detail,-0.05028536060643476,5
2024-01-08,2024-01-22,fallback,baseline_full_score,-0.09967889237465806,5
2024-01-09,2024-01-23,attack,tiered_liquidity_then_bs_v2,-0.06981626089640076,5
2024-01-09,2024-01-23,balanced,baseline_full_dynamic_factor_industry_cap2,-0.12070592038353022,5
2024-01-09,2024-01-23,defensive,baseline_full_liquidity_detail,-0.025340829433597768,5
2024-01-09,2024-01-23,fallback,baseline_full_score,-0.07939113349828719,5
2024-01-10,2024-01-24,attack,tiered_liquidity_then_bs_v2,-0.03517594185434401,5
2024-01-10,2024-01-24,balanced,baseline_full_dynamic_factor_industry_cap2,-0.041238910429547616,5
2024-01-10,2024-01-24,defensive,baseline_full_liquidity_detail,0.02042499601002814,5
2024-01-10,2024-01-24,fallback,baseline_full_score,0.013273000982368676,5
2024-01-11,2024-01-25,attack,tiered_liquidity_then_bs_v2,-0.009140700470305085,5
2024-01-11,2024-01-25,balanced,baseline_full_dynamic_factor_industry_cap2,-0.03332157221528795,5
2024-01-11,2024-01-25,defensive,baseline_full_liquidity_detail,0.028497640822534566,5
2024-01-11,2024-01-25,fallback,baseline_full_score,0.0001684648649781489,5
2024-01-12,2024-01-26,attack,tiered_liquidity_then_bs_v2,-0.10143821463201919,5
2024-01-12,2024-01-26,balanced,baseline_full_dynamic_factor_industry_cap2,-0.1450133663848301,5
2024-01-12,2024-01-26,defensive,baseline_full_liquidity_detail,0.006205607780399823,5
2024-01-12,2024-01-26,fallback,baseline_full_score,-0.05323765317590212,5
2024-01-15,2024-01-29,attack,tiered_liquidity_then_bs_v2,0.010762904359432857,5
2024-01-15,2024-01-29,balanced,baseline_full_dynamic_factor_industry_cap2,-0.10825641910271855,5
2024-01-15,2024-01-29,defensive,baseline_full_liquidity_detail,-0.02148841957616341,5
2024-01-15,2024-01-29,fallback,baseline_full_score,0.07809520142416282,5
2024-01-16,2024-01-30,attack,tiered_liquidity_then_bs_v2,-0.028330556647031862,5
2024-01-16,2024-01-30,balanced,baseline_full_dynamic_factor_industry_cap2,-0.03587386644889322,5
2024-01-16,2024-01-30,defensive,baseline_full_liquidity_detail,0.00958317650541567,5
2024-01-16,2024-01-30,fallback,baseline_full_score,-0.010766954669172815,5
2024-01-17,2024-01-31,attack,tiered_liquidity_then_bs_v2,-0.019772133261824726,5
2024-01-17,2024-01-31,balanced,baseline_full_dynamic_factor_industry_cap2,-0.06640390904773523,5
2024-01-17,2024-01-31,defensive,baseline_full_liquidity_detail,-0.035074628189235346,5
2024-01-17,2024-01-31,fallback,baseline_full_score,-0.0037607702572626904,5
2024-01-18,2024-02-01,attack,tiered_liquidity_then_bs_v2,-0.11325710630168524,5
2024-01-18,2024-02-01,balanced,baseline_full_dynamic_factor_industry_cap2,-0.15600215107865278,5
2024-01-18,2024-02-01,defensive,baseline_full_liquidity_detail,0.006981731578604623,5
2024-01-18,2024-02-01,fallback,baseline_full_score,-0.05989038084220279,5
2024-01-19,2024-02-02,attack,tiered_liquidity_then_bs_v2,-0.12345586966996042,5
2024-01-19,2024-02-02,balanced,baseline_full_dynamic_factor_industry_cap2,-0.1330540402860272,5
2024-01-19,2024-02-02,defensive,baseline_full_liquidity_detail,-0.024493172896555795,5
2024-01-19,2024-02-02,fallback,baseline_full_score,-0.20198572674206094,5
2024-01-22,2024-02-05,attack,tiered_liquidity_then_bs_v2,-0.008900841971517415,5
2024-01-22,2024-02-05,balanced,baseline_full_dynamic_factor_industry_cap2,-0.14825237403509386,5
2024-01-22,2024-02-05,defensive,baseline_full_liquidity_detail,-0.003840840448658824,5
2024-01-22,2024-02-05,fallback,baseline_full_score,-0.13287576771127416,5
2024-01-23,2024-02-06,attack,tiered_liquidity_then_bs_v2,-0.09070888924156709,5
2024-01-23,2024-02-06,balanced,baseline_full_dynamic_factor_industry_cap2,-0.09622755880924623,5
2024-01-23,2024-02-06,defensive,baseline_full_liquidity_detail,-0.009906177749113069,5
2024-01-23,2024-02-06,fallback,baseline_full_score,-0.20701113596765974,5
2024-01-24,2024-02-07,attack,tiered_liquidity_then_bs_v2,-0.15868704517139262,5
2024-01-24,2024-02-07,balanced,baseline_full_dynamic_factor_industry_cap2,-0.05691719058124897,5
2024-01-24,2024-02-07,defensive,baseline_full_liquidity_detail,0.04989374259891291,5
2024-01-24,2024-02-07,fallback,baseline_full_score,-0.08968640034703952,5
2024-01-25,2024-02-08,attack,tiered_liquidity_then_bs_v2,0.013620214891681571,5
2024-01-25,2024-02-08,balanced,baseline_full_dynamic_factor_industry_cap2,-0.05021086819959138,5
2024-01-25,2024-02-08,defensive,baseline_full_liquidity_detail,0.007929078775627919,5
2024-01-25,2024-02-08,fallback,baseline_full_score,-0.0528306933770567,5
2024-01-26,2024-02-19,attack,tiered_liquidity_then_bs_v2,-0.0030707330636361198,5
2024-01-26,2024-02-19,balanced,baseline_full_dynamic_factor_industry_cap2,-0.009941381153285179,5
2024-01-26,2024-02-19,defensive,baseline_full_liquidity_detail,-0.0036404022602985813,5
2024-01-26,2024-02-19,fallback,baseline_full_score,-0.11352142498006657,5
2024-01-29,2024-02-20,attack,tiered_liquidity_then_bs_v2,0.05771750345240997,5
2024-01-29,2024-02-20,balanced,baseline_full_dynamic_factor_industry_cap2,0.055138793137013295,5
2024-01-29,2024-02-20,defensive,baseline_full_liquidity_detail,0.03060667908507593,5
2024-01-29,2024-02-20,fallback,baseline_full_score,0.053051148159477715,5
2024-01-30,2024-02-21,attack,tiered_liquidity_then_bs_v2,0.04711874062541921,5
2024-01-30,2024-02-21,balanced,baseline_full_dynamic_factor_industry_cap2,-0.14610983482236817,5
2024-01-30,2024-02-21,defensive,baseline_full_liquidity_detail,0.053078499583302866,5
2024-01-30,2024-02-21,fallback,baseline_full_score,-0.029110188133277357,5
2024-01-31,2024-02-22,attack,tiered_liquidity_then_bs_v2,0.05677615639559251,5
2024-01-31,2024-02-22,balanced,baseline_full_dynamic_factor_industry_cap2,-0.011811854346768264,5
2024-01-31,2024-02-22,defensive,baseline_full_liquidity_detail,0.07587341187511792,5
2024-01-31,2024-02-22,fallback,baseline_full_score,0.011837934865837771,5
2024-02-01,2024-02-23,attack,tiered_liquidity_then_bs_v2,0.05252168102840293,5
2024-02-01,2024-02-23,balanced,baseline_full_dynamic_factor_industry_cap2,-0.09372801112204322,5
2024-02-01,2024-02-23,defensive,baseline_full_liquidity_detail,0.13560562385845742,5
2024-02-01,2024-02-23,fallback,baseline_full_score,0.0026464248206886105,5
2024-02-02,2024-02-26,attack,tiered_liquidity_then_bs_v2,0.057842447912835174,5
2024-02-02,2024-02-26,balanced,baseline_full_dynamic_factor_industry_cap2,0.016728776489980876,5
2024-02-02,2024-02-26,defensive,baseline_full_liquidity_detail,0.09291295451841135,5
2024-02-02,2024-02-26,fallback,baseline_full_score,0.04689364724666245,5
2024-02-05,2024-02-27,attack,tiered_liquidity_then_bs_v2,0.023990440929732307,5
2024-02-05,2024-02-27,balanced,baseline_full_dynamic_factor_industry_cap2,0.023063425306396556,5
2024-02-05,2024-02-27,defensive,baseline_full_liquidity_detail,0.049656549464075654,5
2024-02-05,2024-02-27,fallback,baseline_full_score,0.03689403922155763,5
2024-02-06,2024-02-28,attack,tiered_liquidity_then_bs_v2,0.06377902108714127,5
2024-02-06,2024-02-28,balanced,baseline_full_dynamic_factor_industry_cap2,0.08737381328890655,5
2024-02-06,2024-02-28,defensive,baseline_full_liquidity_detail,0.014574362044208103,5
2024-02-06,2024-02-28,fallback,baseline_full_score,0.04042824904181584,5
2024-02-07,2024-02-29,attack,tiered_liquidity_then_bs_v2,0.011330534729633725,5
2024-02-07,2024-02-29,balanced,baseline_full_dynamic_factor_industry_cap2,0.012675628819156471,5
2024-02-07,2024-02-29,defensive,baseline_full_liquidity_detail,-0.002675532346766784,5
2024-02-07,2024-02-29,fallback,baseline_full_score,-0.013256129518197924,5
2024-02-08,2024-03-01,attack,tiered_liquidity_then_bs_v2,0.06032993770959072,5
2024-02-08,2024-03-01,balanced,baseline_full_dynamic_factor_industry_cap2,0.03702718239600839,5
2024-02-08,2024-03-01,defensive,baseline_full_liquidity_detail,0.03646000286227722,5
2024-02-08,2024-03-01,fallback,baseline_full_score,0.0848025153190302,5
2024-02-19,2024-03-04,attack,tiered_liquidity_then_bs_v2,0.0697787591971635,5
2024-02-19,2024-03-04,balanced,baseline_full_dynamic_factor_industry_cap2,0.08658777550624516,5
2024-02-19,2024-03-04,defensive,baseline_full_liquidity_detail,0.06792986620086472,5
2024-02-19,2024-03-04,fallback,baseline_full_score,0.059619862470886936,5
2024-02-20,2024-03-05,attack,tiered_liquidity_then_bs_v2,0.06321554775465431,5
2024-02-20,2024-03-05,balanced,baseline_full_dynamic_factor_industry_cap2,0.09997655707305746,5
2024-02-20,2024-03-05,defensive,baseline_full_liquidity_detail,0.2127239935778838,5
2024-02-20,2024-03-05,fallback,baseline_full_score,0.05587781817368358,5
2024-02-21,2024-03-06,attack,tiered_liquidity_then_bs_v2,-0.004379957925271484,5
2024-02-21,2024-03-06,balanced,baseline_full_dynamic_factor_industry_cap2,-0.016151418700969457,5
2024-02-21,2024-03-06,defensive,baseline_full_liquidity_detail,0.14863255399421416,5
2024-02-21,2024-03-06,fallback,baseline_full_score,0.05208223451745037,5
2024-02-22,2024-03-07,attack,tiered_liquidity_then_bs_v2,-0.022890145143055783,5
2024-02-22,2024-03-07,balanced,baseline_full_dynamic_factor_industry_cap2,0.049505770371252006,5
2024-02-22,2024-03-07,defensive,baseline_full_liquidity_detail,0.1347424496666274,5
2024-02-22,2024-03-07,fallback,baseline_full_score,0.021851954731444436,5
2024-02-23,2024-03-08,attack,tiered_liquidity_then_bs_v2,0.020923123994652907,5
2024-02-23,2024-03-08,balanced,baseline_full_dynamic_factor_industry_cap2,0.11798724296476322,5
2024-02-23,2024-03-08,defensive,baseline_full_liquidity_detail,0.11798724296476322,5
2024-02-23,2024-03-08,fallback,baseline_full_score,0.06691122965852932,5
2024-02-26,2024-03-11,attack,tiered_liquidity_then_bs_v2,0.16511181362380647,5
2024-02-26,2024-03-11,balanced,baseline_full_dynamic_factor_industry_cap2,0.17213312873676398,5
2024-02-26,2024-03-11,defensive,baseline_full_liquidity_detail,0.17213312873676398,5
2024-02-26,2024-03-11,fallback,baseline_full_score,-0.012860273906991957,5
2024-02-27,2024-03-12,attack,tiered_liquidity_then_bs_v2,0.005689146027957585,5
2024-02-27,2024-03-12,balanced,baseline_full_dynamic_factor_industry_cap2,0.09773511542219974,5
2024-02-27,2024-03-12,defensive,baseline_full_liquidity_detail,0.09773511542219974,5
2024-02-27,2024-03-12,fallback,baseline_full_score,-0.04506965641797778,5
2024-02-28,2024-03-13,attack,tiered_liquidity_then_bs_v2,-0.00887335642700904,5
2024-02-28,2024-03-13,balanced,baseline_full_dynamic_factor_industry_cap2,0.14417938530339466,5
2024-02-28,2024-03-13,defensive,baseline_full_liquidity_detail,0.25778024878047107,5
2024-02-28,2024-03-13,fallback,baseline_full_score,-0.015023409184606583,5
2024-02-29,2024-03-14,attack,tiered_liquidity_then_bs_v2,-0.01749996521785413,5
2024-02-29,2024-03-14,balanced,baseline_full_dynamic_factor_industry_cap2,0.03013660157256821,5
2024-02-29,2024-03-14,defensive,baseline_full_liquidity_detail,0.16787269833086552,5
2024-02-29,2024-03-14,fallback,baseline_full_score,-0.07835963119723803,5
2024-03-01,2024-03-15,attack,tiered_liquidity_then_bs_v2,0.04760645658198588,5
2024-03-01,2024-03-15,balanced,baseline_full_dynamic_factor_industry_cap2,-0.0038960507852153076,5
2024-03-01,2024-03-15,defensive,baseline_full_liquidity_detail,0.09946856404151605,5
2024-03-01,2024-03-15,fallback,baseline_full_score,0.07052734397207441,5
2024-03-04,2024-03-18,attack,tiered_liquidity_then_bs_v2,-0.006367532894229933,5
2024-03-04,2024-03-18,balanced,baseline_full_dynamic_factor_industry_cap2,0.05837854032382847,5
2024-03-04,2024-03-18,defensive,baseline_full_liquidity_detail,0.04140096117364402,5
2024-03-04,2024-03-18,fallback,baseline_full_score,0.013779963130040861,5
2024-03-05,2024-03-19,attack,tiered_liquidity_then_bs_v2,0.04687109582791585,5
2024-03-05,2024-03-19,balanced,baseline_full_dynamic_factor_industry_cap2,0.05480055092708906,5
2024-03-05,2024-03-19,defensive,baseline_full_liquidity_detail,0.08302548544552764,5
2024-03-05,2024-03-19,fallback,baseline_full_score,-0.04574731805082509,5
2024-03-06,2024-03-20,attack,tiered_liquidity_then_bs_v2,0.07999973249060596,5
2024-03-06,2024-03-20,balanced,baseline_full_dynamic_factor_industry_cap2,0.032652121892749825,5
2024-03-06,2024-03-20,defensive,baseline_full_liquidity_detail,0.06908221222440691,5
2024-03-06,2024-03-20,fallback,baseline_full_score,0.09624044036739779,5
2024-03-07,2024-03-21,attack,tiered_liquidity_then_bs_v2,0.0412223393508558,5
2024-03-07,2024-03-21,balanced,baseline_full_dynamic_factor_industry_cap2,0.023520903361410883,5
2024-03-07,2024-03-21,defensive,baseline_full_liquidity_detail,0.06774380298570908,5
2024-03-07,2024-03-21,fallback,baseline_full_score,0.04287688662912341,5
2024-03-08,2024-03-22,attack,tiered_liquidity_then_bs_v2,0.12175836007925218,5
2024-03-08,2024-03-22,balanced,baseline_full_dynamic_factor_industry_cap2,0.026026034457936255,5
2024-03-08,2024-03-22,defensive,baseline_full_liquidity_detail,0.08277600325497425,5
2024-03-08,2024-03-22,fallback,baseline_full_score,0.13331442860388398,5
2024-03-11,2024-03-25,attack,tiered_liquidity_then_bs_v2,-0.023281708205443844,5
2024-03-11,2024-03-25,balanced,baseline_full_dynamic_factor_industry_cap2,-0.08921909801353219,5
2024-03-11,2024-03-25,defensive,baseline_full_liquidity_detail,-0.03212468378739504,5
2024-03-11,2024-03-25,fallback,baseline_full_score,-0.04456737979097973,5
2024-03-12,2024-03-26,attack,tiered_liquidity_then_bs_v2,-0.045355454986877236,5
2024-03-12,2024-03-26,balanced,baseline_full_dynamic_factor_industry_cap2,-0.1093489666419069,5
2024-03-12,2024-03-26,defensive,baseline_full_liquidity_detail,-0.05553127841541419,5
2024-03-12,2024-03-26,fallback,baseline_full_score,-0.0046408346706179986,5
2024-03-13,2024-03-27,attack,tiered_liquidity_then_bs_v2,-0.012881105184116677,5
2024-03-13,2024-03-27,balanced,baseline_full_dynamic_factor_industry_cap2,-0.05813631114219731,5
2024-03-13,2024-03-27,defensive,baseline_full_liquidity_detail,-0.05563757603018358,5
2024-03-13,2024-03-27,fallback,baseline_full_score,-0.040713524271366125,5
2024-03-14,2024-03-28,attack,tiered_liquidity_then_bs_v2,-0.03349862542057687,5
2024-03-14,2024-03-28,balanced,baseline_full_dynamic_factor_industry_cap2,-0.020516134320073605,5
2024-03-14,2024-03-28,defensive,baseline_full_liquidity_detail,-0.003988716920478336,5
2024-03-14,2024-03-28,fallback,baseline_full_score,-0.03660669448195582,5
2024-03-15,2024-03-29,attack,tiered_liquidity_then_bs_v2,-0.04536466914258093,5
2024-03-15,2024-03-29,balanced,baseline_full_dynamic_factor_industry_cap2,0.06913520147000929,5
2024-03-15,2024-03-29,defensive,baseline_full_liquidity_detail,0.0624005309264621,5
2024-03-15,2024-03-29,fallback,baseline_full_score,-0.08090240025677842,5
2024-03-18,2024-04-01,attack,tiered_liquidity_then_bs_v2,-0.017199884936873546,5
2024-03-18,2024-04-01,balanced,baseline_full_dynamic_factor_industry_cap2,-0.033689105137440944,5
2024-03-18,2024-04-01,defensive,baseline_full_liquidity_detail,-0.017346202550425963,5
2024-03-18,2024-04-01,fallback,baseline_full_score,-0.025743731534207417,5
2024-03-19,2024-04-02,attack,tiered_liquidity_then_bs_v2,-0.06541965001224698,5
2024-03-19,2024-04-02,balanced,baseline_full_dynamic_factor_industry_cap2,-0.053639966795264844,5
2024-03-19,2024-04-02,defensive,baseline_full_liquidity_detail,-0.1064227591332702,5
2024-03-19,2024-04-02,fallback,baseline_full_score,-0.016556175506414306,5
2024-03-20,2024-04-03,attack,tiered_liquidity_then_bs_v2,-0.14583560863786896,5
2024-03-20,2024-04-03,balanced,baseline_full_dynamic_factor_industry_cap2,-0.1820820583160422,5
2024-03-20,2024-04-03,defensive,baseline_full_liquidity_detail,-0.08699455719468752,5
2024-03-20,2024-04-03,fallback,baseline_full_score,-0.10116062855407691,5
2024-03-21,2024-04-08,attack,tiered_liquidity_then_bs_v2,-0.112446415418031,5
2024-03-21,2024-04-08,balanced,baseline_full_dynamic_factor_industry_cap2,-0.14039804698799122,5
2024-03-21,2024-04-08,defensive,baseline_full_liquidity_detail,-0.13118560250014816,5
2024-03-21,2024-04-08,fallback,baseline_full_score,-0.20306614211723473,5
2024-03-22,2024-04-09,attack,tiered_liquidity_then_bs_v2,-0.14567502630583895,5
2024-03-22,2024-04-09,balanced,baseline_full_dynamic_factor_industry_cap2,-0.2162135963892124,5
2024-03-22,2024-04-09,defensive,baseline_full_liquidity_detail,-0.11358701725890051,5
2024-03-22,2024-04-09,fallback,baseline_full_score,-0.1760007901401746,5
2024-03-25,2024-04-10,attack,tiered_liquidity_then_bs_v2,-0.11639797751060486,5
2024-03-25,2024-04-10,balanced,baseline_full_dynamic_factor_industry_cap2,-0.12739141626006445,5
2024-03-25,2024-04-10,defensive,baseline_full_liquidity_detail,-0.1593759760659273,5
2024-03-25,2024-04-10,fallback,baseline_full_score,-0.1729597854713696,5
2024-03-26,2024-04-11,attack,tiered_liquidity_then_bs_v2,-0.0497145112051137,5
2024-03-26,2024-04-11,balanced,baseline_full_dynamic_factor_industry_cap2,-0.08537214180603364,5
2024-03-26,2024-04-11,defensive,baseline_full_liquidity_detail,-0.12590684499887927,5
2024-03-26,2024-04-11,fallback,baseline_full_score,-0.14538343353570285,5
2024-03-27,2024-04-12,attack,tiered_liquidity_then_bs_v2,-0.08625253414612644,5
2024-03-27,2024-04-12,balanced,baseline_full_dynamic_factor_industry_cap2,-0.10152643994253954,5
2024-03-27,2024-04-12,defensive,baseline_full_liquidity_detail,-0.06752807689836618,5
2024-03-27,2024-04-12,fallback,baseline_full_score,-0.16999359252785698,5
2024-03-28,2024-04-15,attack,tiered_liquidity_then_bs_v2,-0.06862511033379236,5
2024-03-28,2024-04-15,balanced,baseline_full_dynamic_factor_industry_cap2,-0.10015572410462567,5
2024-03-28,2024-04-15,defensive,baseline_full_liquidity_detail,-0.03088429241717085,5
2024-03-28,2024-04-15,fallback,baseline_full_score,-0.19102666669183868,5
2024-03-29,2024-04-16,attack,tiered_liquidity_then_bs_v2,-0.047180274080993505,5
