signal_date,trade_date,risk_state,opp_structure,total_position,budgets,health_scores
2026-03-11,2026-03-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-12,2026-03-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-13,2026-03-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-16,2026-03-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-17,2026-03-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-18,2026-03-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-19,2026-03-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-20,2026-03-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-23,2026-03-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-24,2026-03-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-25,2026-03-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-26,2026-03-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-27,2026-03-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-30,2026-03-31,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-31,2026-04-01,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-01,2026-04-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-02,2026-04-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-03,2026-04-07,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-07,2026-04-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-08,2026-04-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-09,2026-04-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-10,2026-04-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11458333333333334, ""attack"": 0.0, ""balanced"": 0.081640625, ""defensive"": 0.35377604166666665}","{""core"": 54.39285714285714, ""attack"": 54.00714285714285, ""balanced"": 54.39285714285714, ""defensive"": 54.39285714285714}"
2026-04-13,2026-04-14,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-14,2026-04-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-15,2026-04-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-16,2026-04-17,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30250000000000005, ""attack"": 0.0825, ""balanced"": 0.05500000000000001, ""defensive"": 0.11000000000000001}","{""core"": 53.364285714285714, ""attack"": 53.364285714285714, ""balanced"": 53.364285714285714, ""defensive"": 53.364285714285714}"
2026-04-17,2026-04-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-20,2026-04-21,RISK_ON,NARROW_MOMENTUM,0.7,"{""core"": 0.3918624867722841, ""attack"": 0.10608184173679952, ""balanced"": 0.0676853386243036, ""defensive"": 0.13437033286661274}","{""core"": 54.39285714285714, ""attack"": 53.62142857142857, ""balanced"": 54.39285714285714, ""defensive"": 53.62142857142857}"
2026-04-21,2026-04-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-22,2026-04-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-23,2026-04-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-24,2026-04-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-27,2026-04-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-28,2026-04-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-29,2026-04-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-30,2026-05-06,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-06,2026-05-07,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-07,2026-05-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-08,2026-05-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-11,2026-05-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-12,2026-05-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-13,2026-05-14,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-14,2026-05-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-15,2026-05-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-18,2026-05-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-19,2026-05-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-20,2026-05-21,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-21,2026-05-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-22,2026-05-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-25,2026-05-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-26,2026-05-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11410256410256413, ""attack"": 0.0, ""balanced"": 0.08173076923076925, ""defensive"": 0.3541666666666667}","{""core"": 54.85526315789474, ""attack"": 54.00263157894737, ""balanced"": 54.85526315789474, ""defensive"": 54.85526315789474}"
2026-05-27,2026-05-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-05-28,2026-05-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-05-29,2026-06-01,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-01,2026-06-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-02,2026-06-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-03,2026-06-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-04,2026-06-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-05,2026-06-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-08,2026-06-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11670254307873701, ""attack"": 0.0, ""balanced"": 0.08205647560223696, ""defensive"": 0.3512409813190261}","{""core"": 54.85526315789474, ""attack"": 54.428947368421056, ""balanced"": 54.85526315789474, ""defensive"": 53.57631578947368}"
2026-06-09,2026-06-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-10,2026-06-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11541003104948704, ""attack"": 0.0, ""balanced"": 0.0822296471227595, ""defensive"": 0.3523603218277535}","{""core"": 54.99358974358974, ""attack"": 54.99358974358974, ""balanced"": 54.99358974358974, ""defensive"": 53.82435897435897}"
2026-06-11,2026-06-12,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30250000000000005, ""attack"": 0.0825, ""balanced"": 0.05500000000000001, ""defensive"": 0.11000000000000001}","{""core"": 54.26282051282051, ""attack"": 54.26282051282051, ""balanced"": 54.26282051282051, ""defensive"": 54.26282051282051}"
2026-06-12,2026-06-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-15,2026-06-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11443561903211093, ""attack"": 0.0, ""balanced"": 0.08194754074757095, ""defensive"": 0.35361684022031814}","{""core"": 54.5551282051282, ""attack"": 54.11666666666666, ""balanced"": 54.5551282051282, ""defensive"": 54.11666666666666}"
2026-06-16,2026-06-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11390187401600697, ""attack"": 0.0, ""balanced"": 0.0820479600962762, ""defensive"": 0.3540501658877169}","{""core"": 54.5551282051282, ""attack"": 54.99358974358974, ""balanced"": 54.5551282051282, ""defensive"": 54.11666666666666}"
2026-06-17,2026-06-18,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3056604085238023, ""attack"": 0.08465889716992146, ""balanced"": 0.053376753414531464, ""defensive"": 0.10630394089174483}","{""core"": 54.11666666666666, ""attack"": 54.5551282051282, ""balanced"": 54.11666666666666, ""defensive"": 53.67820512820512}"
2026-06-18,2026-06-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-22,2026-06-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-23,2026-06-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-24,2026-06-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
2026-06-25,2026-06-26,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30250000000000005, ""attack"": 0.0825, ""balanced"": 0.05500000000000001, ""defensive"": 0.11000000000000001}","{""core"": 54.3, ""attack"": 54.3, ""balanced"": 54.3, ""defensive"": 54.3}"
2026-06-26,2026-06-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
2026-06-29,2026-06-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
