signal_date,execution_date,market_risk_regime,opportunity_structure,target_total_exposure,core_budget,attack_budget,balanced_budget,defensive_budget,health_scores
2025-10-16,2025-10-17,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-17,2025-10-20,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-20,2025-10-21,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-21,2025-10-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-22,2025-10-23,RISK_OFF,NO_EDGE,0.35,0.07,0.0,0.0525,0.2275,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-23,2025-10-24,RISK_OFF,NO_EDGE,0.35,0.07,0.0,0.0525,0.2275,"{""core"": 50.7, ""attack"": 50.7, ""balanced"": 50.7, ""defensive"": 50.7}"
2025-10-24,2025-10-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-10-27,2025-10-28,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-10-28,2025-10-29,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-10-29,2025-10-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-10-30,2025-10-31,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-10-31,2025-11-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-11-03,2025-11-04,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-11-04,2025-11-05,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-11-05,2025-11-06,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-11-06,2025-11-07,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 50.9, ""attack"": 50.9, ""balanced"": 50.9, ""defensive"": 50.9}"
2025-11-07,2025-11-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-10,2025-11-11,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-11,2025-11-12,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-12,2025-11-13,NEUTRAL,NARROW_MOMENTUM,0.55,0.3025,0.0825,0.055,0.11,"{""core"": 51.2, ""attack"": 51.2, ""balanced"": 51.2, ""defensive"": 51.2}"
2025-11-13,2025-11-14,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-14,2025-11-17,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-17,2025-11-18,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-18,2025-11-19,NEUTRAL,NARROW_MOMENTUM,0.55,0.3073,0.0837,0.0531,0.106,"{""core"": 51.6, ""attack"": 51.5, ""balanced"": 51.6, ""defensive"": 51.5}"
2025-11-19,2025-11-20,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-20,2025-11-21,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.1, ""attack"": 51.1, ""balanced"": 51.1, ""defensive"": 51.1}"
2025-11-21,2025-11-24,NEUTRAL,NO_EDGE,0.55,0.1147,0.0,0.0817,0.3535,"{""core"": 52.1, ""attack"": 52.1, ""balanced"": 52.1, ""defensive"": 51.9}"
2025-11-24,2025-11-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-11-25,2025-11-26,NEUTRAL,NARROW_MOMENTUM,0.55,0.3062,0.0833,0.0535,0.107,"{""core"": 51.9, ""attack"": 51.7, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-11-26,2025-11-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-11-27,2025-11-28,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-11-28,2025-12-01,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-12-01,2025-12-02,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-12-02,2025-12-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-12-03,2025-12-04,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-12-04,2025-12-05,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.5, ""attack"": 51.5, ""balanced"": 51.5, ""defensive"": 51.5}"
2025-12-05,2025-12-08,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-08,2025-12-09,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-09,2025-12-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-10,2025-12-11,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-11,2025-12-12,NEUTRAL,NARROW_MOMENTUM,0.55,0.3025,0.0825,0.055,0.11,"{""core"": 51.8, ""attack"": 51.8, ""balanced"": 51.8, ""defensive"": 51.8}"
2025-12-12,2025-12-15,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-15,2025-12-16,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-16,2025-12-17,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-17,2025-12-18,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-18,2025-12-19,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.7, ""attack"": 51.7, ""balanced"": 51.7, ""defensive"": 51.7}"
2025-12-19,2025-12-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-22,2025-12-23,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-23,2025-12-24,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-24,2025-12-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-25,2025-12-26,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-26,2025-12-29,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-29,2025-12-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2025-12-30,2025-12-31,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2025-12-31,2026-01-05,NEUTRAL,NO_EDGE,0.55,0.1148,0.0,0.0818,0.3535,"{""core"": 52.6, ""attack"": 52.6, ""balanced"": 52.6, ""defensive"": 52.4}"
2026-01-05,2026-01-06,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 51.9, ""attack"": 51.9, ""balanced"": 51.9, ""defensive"": 51.9}"
2026-01-06,2026-01-07,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-07,2026-01-08,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-08,2026-01-09,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-09,2026-01-12,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-12,2026-01-13,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-13,2026-01-14,RISK_ON,NO_EDGE,0.7,0.1456,0.0,0.1037,0.4507,"{""core"": 52.6, ""attack"": 52.9, ""balanced"": 52.6, ""defensive"": 52.9}"
2026-01-14,2026-01-15,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-15,2026-01-16,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.0, ""attack"": 52.0, ""balanced"": 52.0, ""defensive"": 52.0}"
2026-01-16,2026-01-19,RISK_ON,NO_EDGE,0.7,0.1454,0.0,0.1042,0.4504,"{""core"": 52.9, ""attack"": 52.9, ""balanced"": 52.9, ""defensive"": 52.6}"
2026-01-19,2026-01-20,NEUTRAL,NO_EDGE,0.55,0.1133,0.0,0.0817,0.355,"{""core"": 52.6, ""attack"": 52.9, ""balanced"": 52.6, ""defensive"": 52.9}"
2026-01-20,2026-01-21,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-21,2026-01-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-22,2026-01-23,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-23,2026-01-26,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-26,2026-01-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-27,2026-01-28,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-28,2026-01-29,NEUTRAL,NO_EDGE,0.55,0.1152,0.0,0.0821,0.3527,"{""core"": 53.4, ""attack"": 53.1, ""balanced"": 53.4, ""defensive"": 52.5}"
2026-01-29,2026-01-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-30,2026-02-02,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-02-02,2026-02-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-02-03,2026-02-04,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-04,2026-02-05,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-05,2026-02-06,RISK_OFF,NO_EDGE,0.35,0.07,0.0,0.0525,0.2275,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-06,2026-02-09,RISK_OFF,NO_EDGE,0.35,0.07,0.0,0.0525,0.2275,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-09,2026-02-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-10,2026-02-11,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-11,2026-02-12,RISK_OFF,NO_EDGE,0.35,0.07,0.0,0.0525,0.2275,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-12,2026-02-13,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-13,2026-02-24,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-24,2026-02-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.7, ""attack"": 52.7, ""balanced"": 52.7, ""defensive"": 52.7}"
2026-02-25,2026-02-26,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-02-26,2026-02-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-02-27,2026-03-02,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-02,2026-03-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-03,2026-03-04,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-04,2026-03-05,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-05,2026-03-06,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-06,2026-03-09,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-09,2026-03-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-10,2026-03-11,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 52.8, ""attack"": 52.8, ""balanced"": 52.8, ""defensive"": 52.8}"
2026-03-11,2026-03-12,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-12,2026-03-13,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-13,2026-03-16,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-16,2026-03-17,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-17,2026-03-18,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-18,2026-03-19,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-19,2026-03-20,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-20,2026-03-23,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-23,2026-03-24,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-24,2026-03-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.0, ""attack"": 53.0, ""balanced"": 53.0, ""defensive"": 53.0}"
2026-03-25,2026-03-26,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-03-26,2026-03-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-03-27,2026-03-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-03-30,2026-03-31,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-03-31,2026-04-01,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-04-01,2026-04-02,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
