signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason
2025-08-28,2025-08-29,adaptive_style_switch,1,603083,剑桥科技,通信设备,76.4,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-28,2025-08-29,adaptive_style_switch,2,300724,捷佳伟创,专用机械,74.7,0.2,0.0,1,0,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-28,2025-08-29,adaptive_style_switch,3,002851,麦格米特,电气设备,74.32,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-28,2025-08-29,adaptive_style_switch,4,000032,深桑达Ａ,建筑工程,74.05,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-28,2025-08-29,adaptive_style_switch,5,300373,扬杰科技,半导体,73.6,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-29,2025-09-01,adaptive_style_switch,1,002602,世纪华通,互联网,73.93,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-29,2025-09-01,adaptive_style_switch,2,301018,申菱环境,专用机械,73.9,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-29,2025-09-01,adaptive_style_switch,3,300394,天孚通信,通信设备,73.29,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-29,2025-09-01,adaptive_style_switch,4,002916,深南电路,元器件,73.22,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-08-29,2025-09-01,adaptive_style_switch,5,601689,拓普集团,汽车配件,72.94,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-01,2025-09-02,adaptive_style_switch,1,000630,铜陵有色,铜,75.23,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-01,2025-09-02,adaptive_style_switch,2,601869,长飞光纤,通信设备,74.22,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-01,2025-09-02,adaptive_style_switch,3,688347,华虹公司,半导体,73.57,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-01,2025-09-02,adaptive_style_switch,4,600619,海立股份,家用电器,73.41,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-01,2025-09-02,adaptive_style_switch,5,300620,光库科技,通信设备,72.84,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-02,2025-09-03,adaptive_style_switch,1,600737,中粮糖业,食品,75.59,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-02,2025-09-03,adaptive_style_switch,2,002131,利欧股份,互联网,73.37,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-02,2025-09-03,adaptive_style_switch,3,601929,吉视传媒,影视音像,72.95,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-02,2025-09-03,adaptive_style_switch,4,603993,洛阳钼业,小金属,72.83,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-02,2025-09-03,adaptive_style_switch,5,603986,兆易创新,半导体,71.84,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-03,2025-09-04,adaptive_style_switch,1,600021,上海电力,火力发电,75.61,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-03,2025-09-04,adaptive_style_switch,2,600580,卧龙电驱,电气设备,75.06,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-03,2025-09-04,adaptive_style_switch,3,600660,福耀玻璃,汽车配件,74.92,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-03,2025-09-04,adaptive_style_switch,4,603119,浙江荣泰,汽车配件,74.78,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-03,2025-09-04,adaptive_style_switch,5,300274,阳光电源,电气设备,74.18,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-04,2025-09-05,adaptive_style_switch,1,002709,天赐材料,化工原料,72.55,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-04,2025-09-05,adaptive_style_switch,2,002459,晶澳科技,电气设备,71.5,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-04,2025-09-05,adaptive_style_switch,3,601069,西部黄金,黄金,71.39,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-04,2025-09-05,adaptive_style_switch,4,600330,天通股份,专用机械,71.3,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-04,2025-09-05,adaptive_style_switch,5,300014,亿纬锂能,电气设备,71.19,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-09-05,2025-09-08,adaptive_style_switch,1,300035,中科电气,电气设备,74.05,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-05,2025-09-08,adaptive_style_switch,2,300769,德方纳米,化工原料,73.99,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-05,2025-09-08,adaptive_style_switch,3,300274,阳光电源,电气设备,72.9,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-05,2025-09-08,adaptive_style_switch,4,300750,宁德时代,电气设备,72.55,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-05,2025-09-08,adaptive_style_switch,5,300014,亿纬锂能,电气设备,71.75,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-08,2025-09-09,adaptive_style_switch,1,600021,上海电力,火力发电,74.85,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-08,2025-09-09,adaptive_style_switch,2,600143,金发科技,塑料,72.66,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-08,2025-09-09,adaptive_style_switch,3,603659,璞泰来,化工原料,72.29,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-08,2025-09-09,adaptive_style_switch,4,603612,索通发展,矿物制品,71.66,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-08,2025-09-09,adaptive_style_switch,5,300857,协创数据,IT设备,71.29,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-09,2025-09-10,adaptive_style_switch,1,603179,新泉股份,汽车配件,75.93,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-09,2025-09-10,adaptive_style_switch,2,002555,三七互娱,互联网,72.78,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-09,2025-09-10,adaptive_style_switch,3,002074,国轩高科,电气设备,71.91,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-09,2025-09-10,adaptive_style_switch,4,600021,上海电力,火力发电,71.59,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-09,2025-09-10,adaptive_style_switch,5,002709,天赐材料,化工原料,71.18,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-10,2025-09-11,adaptive_style_switch,1,002251,步步高,超市连锁,74.98,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-10,2025-09-11,adaptive_style_switch,2,300770,新媒股份,影视音像,70.16,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-10,2025-09-11,adaptive_style_switch,3,300857,协创数据,IT设备,69.75,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-10,2025-09-11,adaptive_style_switch,4,601069,西部黄金,黄金,68.76,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-10,2025-09-11,adaptive_style_switch,5,600519,贵州茅台,白酒,68.64,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-11,2025-09-12,adaptive_style_switch,1,300308,中际旭创,通信设备,95.70735719342325,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-11,2025-09-12,adaptive_style_switch,2,300502,新易盛,通信设备,95.50603562819688,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-11,2025-09-12,adaptive_style_switch,3,300274,阳光电源,电气设备,95.36518997506434,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-11,2025-09-12,adaptive_style_switch,4,300476,胜宏科技,元器件,95.22720790286606,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-11,2025-09-12,adaptive_style_switch,5,002602,世纪华通,互联网,94.68105264353576,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-12,2025-09-15,adaptive_style_switch,1,002475,立讯精密,元器件,94.9545821917077,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-12,2025-09-15,adaptive_style_switch,2,300274,阳光电源,电气设备,94.89836490899131,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-12,2025-09-15,adaptive_style_switch,3,601138,工业富联,通信设备,94.86185343793275,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-12,2025-09-15,adaptive_style_switch,4,002384,东山精密,元器件,94.4163636928691,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-12,2025-09-15,adaptive_style_switch,5,002074,国轩高科,电气设备,94.11825213964775,0.2,0.0,1,0,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-15,2025-09-16,adaptive_style_switch,1,300274,阳光电源,电气设备,96.06522040004766,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-15,2025-09-16,adaptive_style_switch,2,688521,芯原股份,半导体,94.03184213136959,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-15,2025-09-16,adaptive_style_switch,3,002460,赣锋锂业,小金属,93.82019039677513,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-15,2025-09-16,adaptive_style_switch,4,300759,康龙化成,化学制药,93.75626207616597,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-15,2025-09-16,adaptive_style_switch,5,600580,卧龙电驱,电气设备,93.42963648555215,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-16,2025-09-17,adaptive_style_switch,1,002602,世纪华通,互联网,95.37371016337983,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-16,2025-09-17,adaptive_style_switch,2,601689,拓普集团,汽车配件,93.58693154970942,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-16,2025-09-17,adaptive_style_switch,3,600016,民生银行,银行,93.33230875861915,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-16,2025-09-17,adaptive_style_switch,4,002384,东山精密,元器件,93.24138064192094,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-16,2025-09-17,adaptive_style_switch,5,300274,阳光电源,电气设备,93.03757306817063,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-17,2025-09-18,adaptive_style_switch,1,002602,世纪华通,互联网,94.15563557033137,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-17,2025-09-18,adaptive_style_switch,2,002384,东山精密,元器件,93.57779542788842,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-17,2025-09-18,adaptive_style_switch,3,600580,卧龙电驱,电气设备,92.87959579663831,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-17,2025-09-18,adaptive_style_switch,4,601689,拓普集团,汽车配件,92.85588647269793,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-17,2025-09-18,adaptive_style_switch,5,600143,金发科技,塑料,92.41883067386988,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-18,2025-09-19,adaptive_style_switch,1,600580,卧龙电驱,电气设备,93.96918448157547,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-18,2025-09-19,adaptive_style_switch,2,600143,金发科技,塑料,93.69729055064425,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-18,2025-09-19,adaptive_style_switch,3,601689,拓普集团,汽车配件,93.13526663624539,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-18,2025-09-19,adaptive_style_switch,4,002475,立讯精密,元器件,92.33719605746889,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-18,2025-09-19,adaptive_style_switch,5,603501,豪威集团,半导体,91.73709543111056,0.2,0.0,0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed
2025-09-19,2025-09-22,adaptive_style_switch,1,600699,均胜电子,汽车配件,74.24,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-19,2025-09-22,adaptive_style_switch,2,600487,亨通光电,通信设备,72.88,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-19,2025-09-22,adaptive_style_switch,3,688195,腾景科技,元器件,72.55,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-19,2025-09-22,adaptive_style_switch,4,688205,德科立,通信设备,72.29,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-19,2025-09-22,adaptive_style_switch,5,603969,银龙股份,其他建材,71.8,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-22,2025-09-23,adaptive_style_switch,1,000021,深科技,元器件,74.77,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-22,2025-09-23,adaptive_style_switch,2,300475,香农芯创,元器件,74.46,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-22,2025-09-23,adaptive_style_switch,3,688195,腾景科技,元器件,73.99,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-22,2025-09-23,adaptive_style_switch,4,600895,张江高科,园区开发,73.29,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-22,2025-09-23,adaptive_style_switch,5,300620,光库科技,通信设备,73.11,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-23,2025-09-24,adaptive_style_switch,1,300398,飞凯材料,化工原料,74.5,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-23,2025-09-24,adaptive_style_switch,2,300655,晶瑞电材,半导体,72.78,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-23,2025-09-24,adaptive_style_switch,3,002916,深南电路,元器件,71.99,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-23,2025-09-24,adaptive_style_switch,4,002335,科华数据,电气设备,70.71,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-23,2025-09-24,adaptive_style_switch,5,688525,佰维存储,半导体,70.14,0.2,0.2,0,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-24,2025-09-25,adaptive_style_switch,1,300398,飞凯材料,化工原料,75.8,0.2,0.0,1,0,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-24,2025-09-25,adaptive_style_switch,2,300274,阳光电源,电气设备,75.53,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-24,2025-09-25,adaptive_style_switch,3,002409,雅克科技,半导体,74.94,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-24,2025-09-25,adaptive_style_switch,4,300919,中伟新材,电气设备,74.58,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-24,2025-09-25,adaptive_style_switch,5,688008,澜起科技,半导体,74.41,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-25,2025-09-26,adaptive_style_switch,1,300750,宁德时代,电气设备,76.55,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-25,2025-09-26,adaptive_style_switch,2,300274,阳光电源,电气设备,73.98,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-25,2025-09-26,adaptive_style_switch,3,601899,紫金矿业,铜,73.95,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-25,2025-09-26,adaptive_style_switch,4,002202,金风科技,电气设备,73.88,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-25,2025-09-26,adaptive_style_switch,5,688503,聚和材料,电气设备,72.37,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-26,2025-09-29,adaptive_style_switch,1,603083,剑桥科技,通信设备,74.75,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-26,2025-09-29,adaptive_style_switch,2,300316,晶盛机电,专用机械,73.93,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-26,2025-09-29,adaptive_style_switch,3,688503,聚和材料,电气设备,73.48,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-26,2025-09-29,adaptive_style_switch,4,301155,海力风电,电气设备,73.08,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-26,2025-09-29,adaptive_style_switch,5,688123,聚辰股份,半导体,72.75,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-29,2025-09-30,adaptive_style_switch,1,600089,特变电工,电气设备,74.82,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-29,2025-09-30,adaptive_style_switch,2,301155,海力风电,电气设备,73.37,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-29,2025-09-30,adaptive_style_switch,3,002050,三花智控,家用电器,73.21,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-29,2025-09-30,adaptive_style_switch,4,601899,紫金矿业,铜,72.36,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-29,2025-09-30,adaptive_style_switch,5,603799,华友钴业,小金属,71.87,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-30,2025-10-09,adaptive_style_switch,1,600531,豫光金铅,铅锌,75.16,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-30,2025-10-09,adaptive_style_switch,2,601877,正泰电器,电气设备,74.97,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-30,2025-10-09,adaptive_style_switch,3,600884,杉杉股份,电气设备,74.13,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-30,2025-10-09,adaptive_style_switch,4,000878,云南铜业,铜,74.03,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-09-30,2025-10-09,adaptive_style_switch,5,603659,璞泰来,化工原料,73.31,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history
2025-10-09,2025-10-10,adaptive_style_switch,1,688472,阿特斯,电气设备,74.28,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-09,2025-10-10,adaptive_style_switch,2,300139,晓程科技,黄金,73.0,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-09,2025-10-10,adaptive_style_switch,3,300390,天华新能,电气设备,72.9,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-09,2025-10-10,adaptive_style_switch,4,002466,天齐锂业,小金属,72.4,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-09,2025-10-10,adaptive_style_switch,5,002202,金风科技,电气设备,72.26,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-10,2025-10-13,adaptive_style_switch,1,600362,江西铜业,铜,74.64,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-10,2025-10-13,adaptive_style_switch,2,002601,龙佰集团,化工原料,73.63,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-10,2025-10-13,adaptive_style_switch,3,000400,许继电气,电气设备,72.94,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-10,2025-10-13,adaptive_style_switch,4,600105,永鼎股份,通信设备,72.44,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-10,2025-10-13,adaptive_style_switch,5,000878,云南铜业,铜,72.39,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed
2025-10-13,2025-10-14,adaptive_style_switch,1,300666,江丰电子,半导体,99.03821221102912,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-13,2025-10-14,adaptive_style_switch,2,300748,金力永磁,矿物制品,98.89557822697162,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-13,2025-10-14,adaptive_style_switch,3,600490,鹏欣资源,铜,98.82875478619675,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-13,2025-10-14,adaptive_style_switch,4,600489,中金黄金,黄金,98.74697251742643,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-13,2025-10-14,adaptive_style_switch,5,688361,中科飞测,半导体,98.73640038031564,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-14,2025-10-15,adaptive_style_switch,1,300260,新莱应材,机械基件,99.66897891468784,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-14,2025-10-15,adaptive_style_switch,2,301013,利和兴,专用机械,99.25073145289139,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-14,2025-10-15,adaptive_style_switch,3,603690,至纯科技,半导体,99.24664799564933,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-14,2025-10-15,adaptive_style_switch,4,603011,合锻智能,专用机械,99.08619633837944,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-14,2025-10-15,adaptive_style_switch,5,002549,凯美特气,环境保护,99.02542816180481,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-15,2025-10-16,adaptive_style_switch,1,000969,安泰科技,小金属,98.67194248552278,0.2,0.2,0,0,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-15,2025-10-16,adaptive_style_switch,2,300373,扬杰科技,半导体,98.65908909122871,0.2,0.2,0,0,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-15,2025-10-16,adaptive_style_switch,3,600172,黄河旋风,矿物制品,98.3217017444381,0.2,0.2,0,0,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-15,2025-10-16,adaptive_style_switch,4,002922,伊戈尔,电气设备,98.25169067163979,0.2,0.2,0,0,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-15,2025-10-16,adaptive_style_switch,5,300136,信维通信,元器件,97.98646209981322,0.2,0.2,0,0,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days
2025-10-16,2025-10-17,adaptive_style_switch,1,601126,四方股份,电气设备,99.4594168050638,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-16,2025-10-17,adaptive_style_switch,2,688676,金盘科技,电气设备,99.26362831796203,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
2025-10-16,2025-10-17,adaptive_style_switch,3,000572,海马汽车,汽车整车,99.134868658463,0.2,0.0,0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads
