strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,avg_gross_exposure,pit_status,risk_note,market_gate,position_mode,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,avg_max_industry_weight,turnover_proxy
liq20_bs_model_rank_score_b_bonus_8pct,all,0.0,35,2026-01-05,2026-05-15,5.0,3.6,1.0,model_risk,latest_active_model_used_for_historical_dates,0,equal,0.5998628076893899,0.5998628076893899,0.40261853793538904,-0.16550890436523735,0.6285714285714286,0.015132919729354755,0.009140581068522603,0.16268285406072797,-0.1079109363856898,61.85531428571429,27.974285714285713,0.5028571428571428,1.0
baseline_full_score_expected_mdd_position,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.2857142857142857,0.3401829094648573,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,0.5054056482086393,0.5054056482086393,0.14324986540409235,-0.2640740853996828,0.4935064935064935,0.006024590474896765,-0.00040668198997503,0.21805708273471378,-0.07322947733864778,80.62937012987014,23.469668831168825,0.27012987012987005,1.0
liq_top_10_then_score_industry_penalty_10pt,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.4675324675324675,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,0.4760989082740479,0.4760989082740479,0.1359177279277044,-0.7546142737528434,0.4935064935064935,0.010585866798651207,-0.0001223167078214793,0.2864063292722795,-0.21837366244781728,78.1885,28.51455844155845,0.20129870129870123,1.0
baseline_full_liquidity_industry_cap2,all,0.0,77,2026-01-05,2026-05-15,5.0,0.14285714285714285,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.3666904749166078,0.3666904749166078,0.10764641389910468,-0.8390305085768899,0.4935064935064935,0.006848639168165593,-0.0011710756500056263,0.20015173492313557,-0.12479090196038108,49.25007792207792,29.986389610389594,0.39999999999999986,1.0
baseline_b_consensus,all,0.0,35,2026-01-05,2026-05-15,4.942857142857143,4.942857142857143,0.9885714285714287,model_risk,consensus_uses_latest_model_backfilled_to_history,0,equal,0.3541254122885149,0.3541254122885149,0.24392558264352293,-0.34973794096537236,0.5714285714285714,0.010787635103143036,0.009903299263332398,0.2128290339474635,-0.1295564106450013,65.80238571428572,27.646785714285716,0.47,1.0
liq20_bs_score_v2_b_bonus_5pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.9480519480519485,1.87012987012987,0.9558441558441557,trusted,uses_signal_date_or_prior_data,1,equal,0.3212087352232984,0.3212087352232984,0.0954451878651148,-0.7679523773325156,0.4805194805194805,0.007005241990603503,-0.0033747959032245367,0.24894082864244477,-0.1612840732655775,77.28694805194806,27.42968181818182,0.3242424242424242,1.0
liq30_bs_score_v2_b_bonus_5pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,2.012987012987013,0.9558441558441557,trusted,uses_signal_date_or_prior_data,1,equal,0.31447290702532893,0.31447290702532893,0.09361428092988366,-0.7154729514952802,0.4805194805194805,0.006464379435911703,-0.0007387366675391822,0.1777016759244791,-0.12464716817197244,77.67698701298703,26.41687012987013,0.3045454545454545,1.0
liq_top_10_then_score_industry_penalty_5pt,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.4675324675324675,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,0.29991294746416286,0.29991294746416286,0.08963497225448536,-0.7820497124050767,0.4675324675324675,0.008990276304192248,-0.007932857218418387,0.2864063292722795,-0.21837366244781728,78.26439610389612,28.51346753246754,0.20909090909090902,1.0
baseline_full_liq_breakout_adj_50p_50d,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.2857142857142857,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,0.2848676999814559,0.2848676999814559,0.08549140556838819,-0.7932667476179782,0.4935064935064935,0.008080269929408393,-0.00028285810278747545,0.2386279388943462,-0.24511752479381324,80.48844155844156,24.732629870129866,0.27662337662337655,1.0
baseline_full_liquidity_detail_vol_position,all,0.0,77,2026-01-05,2026-05-15,5.0,0.35064935064935066,0.21339305766488487,trusted,uses_signal_date_or_prior_data,0,vol_20,0.2688317976699459,0.2688317976699459,0.08103891206688174,-0.21954073733069823,0.5064935064935064,0.003229387034500487,0.0009257745692274532,0.05089095066248475,-0.03537166647401917,61.11914285714287,29.379090909090916,0.4311688311688313,1.0
liq20_bs_score_v2_b_bonus_3pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.922077922077922,1.1948051948051948,0.9516883116883117,trusted,uses_signal_date_or_prior_data,1,equal,0.26360598931016077,0.26360598931016077,0.07957975116786309,-0.7776041456940583,0.4805194805194805,0.006618905554851074,-0.002841045634305428,0.24894082864244477,-0.16662594084600524,77.83251948051947,27.45246103896104,0.30606060606060603,1.0
liq_top_30_then_bs_v2,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.44155844155844154,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,0.24675153800040595,0.24675153800040595,0.07484577389584679,-0.840483486202328,0.5064935064935064,0.006850100486370831,0.004217446060947938,0.24951872333405206,-0.20197465735506528,78.76693506493507,26.372331168831167,0.3025974025974026,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,1.87012987012987,0.9974025974025974,trusted,uses_signal_date_or_prior_data,0,equal,0.23843512711759596,0.23843512711759596,0.07249403575802371,-0.7862048633204541,0.4805194805194805,0.006399769536502092,-0.0033747959032245367,0.24894082864244474,-0.1612840732655775,77.24751298701298,27.426331168831172,0.3227272727272727,1.0
liq30_bs_score_v2_b_bonus_3pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,1.2207792207792207,0.9558441558441557,trusted,uses_signal_date_or_prior_data,1,equal,0.19923492303988066,0.19923492303988066,0.06126346797608995,-0.7686778986480629,0.4675324675324675,0.005650152101737362,-0.004072810718400355,0.18935398224035863,-0.1382636739880425,78.30963636363637,26.35305194805195,0.2967532467532467,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,1.1948051948051948,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,0.17039106047429353,0.17039106047429353,0.052841199759601,-0.8118084909437193,0.4805194805194805,0.005998454456840506,-0.0033747959032245367,0.24894082864244474,-0.20105672109786887,77.7930844155844,27.449110389610393,0.3045454545454545,1.0
baseline_b_score_v2,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,4.974025974025974,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,0.13679242982216144,0.13679242982216144,0.04285260253208523,-0.7147364306849318,0.4935064935064935,0.003968373391406607,-0.00022529894618692481,0.2537172292827632,-0.1483155643871351,71.83754545454545,25.120863636363634,0.34480519480519484,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.4935064935064935,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,0.0016341216272028891,0.0016341216272028891,0.0005345097496036733,-0.8498529805404385,0.4675324675324675,0.004400162951493062,-0.003700974973649673,0.24354553632560835,-0.23875450941564996,78.10981168831168,27.439136363636365,0.33311688311688303,1.0
liq_top_20_then_bs_v2,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.4935064935064935,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,0.0016341216272028891,0.0016341216272028891,0.0005345097496036733,-0.8498529805404385,0.4675324675324675,0.004400162951493062,-0.003700974973649673,0.24354553632560835,-0.23875450941564996,78.10981168831168,27.439136363636365,0.33311688311688303,1.0
liq_top_20_then_consensus,all,0.0,35,2026-01-05,2026-05-15,4.942857142857143,0.3142857142857143,0.9885714285714287,model_risk,consensus_uses_latest_model_backfilled_to_history,0,equal,-0.05430053669135715,-0.05430053669135715,-0.03940070702575438,-0.3859310286839651,0.5714285714285714,0.001984053805029245,0.00967293625511314,0.1994304413544609,-0.2034926082234949,76.48344285714285,28.2224,0.32999999999999996,1.0
liq_top_10_then_score_industry_cap2,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.5194805194805194,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.08096136108561702,-0.08096136108561702,-0.02725245561326861,-0.8567677071837525,0.44155844155844154,0.005595818447715932,-0.00975975392562185,0.25755882965795635,-0.2527658869303643,78.45994155844156,28.578577922077926,0.32662337662337654,1.0
liq_top_10_then_liq_breakout_adj,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.5194805194805194,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.15797925949545788,-0.15797925949545788,-0.05472061765803937,-0.866993450531402,0.44155844155844154,0.004552006089640013,-0.012973853157609416,0.25755882965795635,-0.25339626860013786,78.48383766233766,28.56512337662338,0.33961038961038953,1.0
liq_top_10_then_score,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.5194805194805194,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.15797925949545788,-0.15797925949545788,-0.05472061765803937,-0.866993450531402,0.44155844155844154,0.004552006089640013,-0.012973853157609416,0.25755882965795635,-0.25339626860013786,78.48383766233766,28.56512337662338,0.33961038961038953,1.0
tiered_liquidity_then_score_industry_penalty_5pt,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.948051948051948,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.17512807170117206,-0.17512807170117206,-0.06106486710040049,-0.8521976495458575,0.44155844155844154,0.002842823294677825,-0.006431133568742031,0.2864063292722795,-0.21837366244781728,78.4884090909091,27.8929025974026,0.20974025974025967,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,2.8051948051948052,0.9974025974025974,trusted,uses_signal_date_or_prior_data,0,equal,-0.19765105162610563,-0.19765105162610563,-0.0695335627812873,-0.849233065663261,0.45454545454545453,0.0007185313263889811,-0.006424098592208005,0.24894082864244474,-0.1683827699791328,75.90946103896106,27.43438311688312,0.3512987012987012,1.0
baseline_full_liq_breakout_adj,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.3116883116883117,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.2548705070789141,-0.2548705070789141,-0.09179280632061582,-0.8425187069910538,0.45454545454545453,0.0011416668875748454,-0.006550214157540845,0.2386279388943462,-0.24511752479381324,80.38205194805197,25.415772727272724,0.27402597402597395,1.0
baseline_full_liq_breakout_adj_40p_30d,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.3116883116883117,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.2548705070789141,-0.2548705070789141,-0.09179280632061582,-0.8425187069910538,0.45454545454545453,0.0011416668875748454,-0.006550214157540845,0.2386279388943462,-0.24511752479381324,80.38205194805197,25.415772727272724,0.27402597402597395,1.0
baseline_full_dynamic_factor_industry_cap2_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.4025974025974026,0.9506493506493505,trusted,uses_signal_date_or_prior_data,1,equal,-0.25756406404728505,-0.25756406404728505,-0.09286857271954418,-0.8848687246775865,0.4025974025974026,0.0022466827431488192,-0.025147209180494404,0.2798623395208021,-0.19722066073478595,75.2116818181818,27.902584415584414,0.3402597402597402,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.4025974025974026,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.3023283142311849,-0.3023283142311849,-0.11114428639127161,-0.900596374805404,0.4025974025974026,0.0019483529124419054,-0.0251472091804944,0.2864063292722795,-0.19722066073478592,75.2116818181818,27.902584415584414,0.3402597402597402,1.0
liq_top_10_then_dynamic_factor,all,0.0,77,2026-01-05,2026-05-15,4.9480519480519485,0.42857142857142855,0.9896103896103896,trusted,uses_signal_date_or_prior_data,0,equal,-0.3346930817482625,-0.3346930817482625,-0.12485515244940293,-0.8919590958158812,0.4155844155844156,0.000754180003007356,-0.010367312886190106,0.2864063292722795,-0.2164049376198292,74.53647402597402,29.13875324675325,0.44220779220779216,1.0
liq30_score_b_bonus_5pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,5.0,1.9090909090909092,0.9584415584415584,trusted,uses_signal_date_or_prior_data,1,equal,-0.34598963816479045,-0.34598963816479045,-0.12974629958787798,-0.793371079115167,0.4805194805194805,-0.0024067631158745857,-0.01416779071407676,0.18659402812686043,-0.20184135900537564,79.50589610389609,26.078753246753248,0.3142857142857143,1.0
liq_top_30_then_liq_breakout_adj,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.37662337662337664,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.35828444472106835,-0.35828444472106835,-0.13513469274395684,-0.8243946161031058,0.4675324675324675,-0.0017255279307435108,-0.00964563025918339,0.2386279388943462,-0.24511752479381324,80.1915064935065,26.192435064935065,0.28441558441558434,1.0
liq_top_30_then_score,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,0.37662337662337664,0.9948051948051947,trusted,uses_signal_date_or_prior_data,0,equal,-0.35828444472106835,-0.35828444472106835,-0.13513469274395684,-0.8243946161031058,0.4675324675324675,-0.0017255279307435108,-0.00964563025918339,0.2386279388943462,-0.24511752479381324,80.1915064935065,26.192435064935065,0.28441558441558434,1.0
tiered_liquidity_then_dynamic_ic_factor,all,0.0,77,2026-01-05,2026-05-15,4.9480519480519485,0.42857142857142855,0.9896103896103896,trusted,uses_signal_date_or_prior_data,0,equal,-0.3610457978660262,-0.3610457978660262,-0.13635443292337535,-0.9249497706558127,0.42857142857142855,0.0006166729277385243,-0.008727989109746193,0.2864063292722795,-0.25339626860013786,71.21628571428572,29.036012987012988,0.40844155844155855,1.0
liq_top_20_then_dynamic_ic_factor,all,0.0,77,2026-01-05,2026-05-15,4.935064935064935,0.37662337662337664,0.987012987012987,trusted,uses_signal_date_or_prior_data,0,equal,-0.4033363048606097,-0.4033363048606097,-0.15549462331786768,-0.9202848533940309,0.44155844155844154,-0.0003962160865676714,-0.01385174949721606,0.2864063292722795,-0.25339626860013786,71.72066233766233,28.575324675324676,0.41168831168831177,1.0
baseline_full_dynamic_factor,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.42857142857142855,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.4483012697037665,-0.4483012697037665,-0.1768744092349004,-0.9123708477284729,0.4155844155844156,-0.0012709471605987003,-0.028053885105875143,0.2864063292722795,-0.2164049376198292,75.29482467532468,27.94505194805195,0.43376623376623386,1.0
liq_top_30_then_dynamic_factor,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.45454545454545453,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.4687002206059211,-0.4687002206059211,-0.18696142111884928,-0.904668725067159,0.42857142857142855,-0.0021921799663459788,-0.0149438869727482,0.2864063292722795,-0.2164049376198292,75.17711038961039,28.48476623376623,0.44155844155844154,1.0
tiered_liquidity_then_score_industry_cap2,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.974025974025974,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.46969546915714044,-0.46969546915714044,-0.1874601755083959,-0.8936039266313648,0.4155844155844156,-0.002089199660237581,-0.014801437952292584,0.25755882965795635,-0.2527658869303643,78.68057792207792,28.007850649350647,0.3227272727272727,1.0
tiered_liquidity_then_dynamic_factor,all,0.0,77,2026-01-05,2026-05-15,4.935064935064935,0.6103896103896104,0.987012987012987,trusted,uses_signal_date_or_prior_data,0,equal,-0.5140852634312992,-0.5140852634312992,-0.21037723731161972,-0.9051652374382214,0.4155844155844156,-0.003493996241305542,-0.0147219775991148,0.2864063292722795,-0.2164049376198292,74.64981818181818,28.926142857142857,0.4435064935064934,1.0
liq30_score_b_bonus_3pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.974025974025974,1.12987012987013,0.9532467532467531,trusted,uses_signal_date_or_prior_data,1,equal,-0.524596442848446,-0.524596442848446,-0.21600852595169484,-0.7852277734793218,0.4675324675324675,-0.006098904802767927,-0.007060433723174622,0.17770167592447914,-0.21820599661784293,79.99103896103897,26.185681818181816,0.29220779220779214,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.961038961038961,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.525533539968702,-0.525533539968702,-0.2165146203168261,-0.9048068320061077,0.4155844155844156,-0.003374607381157301,-0.014801437952292584,0.25755882965795635,-0.25339626860013786,78.69699350649351,28.00361688311688,0.3383116883116883,1.0
tiered_liquidity_then_score,all,0.0,77,2026-01-05,2026-05-15,4.961038961038961,0.961038961038961,0.9922077922077923,trusted,uses_signal_date_or_prior_data,0,equal,-0.525533539968702,-0.525533539968702,-0.2165146203168261,-0.9048068320061077,0.4155844155844156,-0.003374607381157301,-0.014801437952292584,0.25755882965795635,-0.25339626860013786,78.69699350649351,28.00361688311688,0.3383116883116883,1.0
baseline_full_dynamic_ic_factor,all,0.0,77,2026-01-05,2026-05-15,4.909090909090909,0.35064935064935066,0.9818181818181819,trusted,uses_signal_date_or_prior_data,0,equal,-0.6029436779563966,-0.6029436779563966,-0.26087951724776126,-0.9558352593300314,0.42857142857142855,-0.005588770939426891,-0.033313720372690335,0.2864063292722795,-0.25339626860013786,71.9155367965368,27.437725108225106,0.4108225108225109,1.0
liq20_score_b_bonus_5pct_market_gate,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,1.844155844155844,0.9558441558441557,trusted,uses_signal_date_or_prior_data,1,equal,-0.6192224665027557,-0.6192224665027557,-0.27093683251497513,-0.8658416621029353,0.4155844155844156,-0.008370909143121925,-0.02043509728930644,0.2222409043875398,-0.2505753878830115,79.03278571428572,27.369909090909086,0.3461038961038961,1.0
liq20_score_b_bonus_5pct,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,1.844155844155844,0.9974025974025974,trusted,uses_signal_date_or_prior_data,0,equal,-0.6617079784617484,-0.6617079784617484,-0.29862540812526694,-0.8828488825193458,0.4155844155844156,-0.009636653552489733,-0.020960026724039914,0.2222409043875398,-0.2505753878830115,79.03278571428572,27.369909090909086,0.3461038961038961,1.0
liq20_score_b_bonus_8pct,all,0.0,77,2026-01-05,2026-05-15,4.987012987012987,2.6493506493506493,0.9974025974025974,trusted,uses_signal_date_or_prior_data,0,equal,-0.6785928699834849,-0.6785928699834849,-0.3102801718464161,-0.8854581475979588,0.38961038961038963,-0.01063785171062796,-0.019266150361790448,0.23191287269620203,-0.2032650101760524,78.26393506493507,27.417441558441553,0.3512987012987013,1.0
