strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,pit_status,risk_note,market_gate,position_mode,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,vol_20,hist_mdd_20,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,market_amount_ratio_20,market_exposure_scale,position_weight,effective_weight,entry_open,exit_close,gross_ret
baseline_full_score_hist_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300599,雄塑科技,塑料,塑料,0,score,81.42,81.42,81.61608351053547,70.6114,48.83815266023894,98.26,13.82,92.51740139211137,51.72080433101315,19.814421032283004,11.777219106555792,0.05552886634002978,0.0,70.02,41.14,35.4799,0.299582,0.077266,,过滤,1.0452927207638374,1.0,0.2,0.2,11.26,10.57,-0.06127886323268206
baseline_full_score_hist_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,002931,锋龙股份,机械基件,机械基件,0,score,80.39,80.39,78.24279914942973,69.4439,47.449225998930345,99.51,7.89,94.70224284609435,17.16937354988399,99.8550164314711,4.351189325082189,0.05561782722561395,0.0,60.58,25.72,32.6464,0.291691,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,74.77,95.77,0.28086130801123455
baseline_full_score_hist_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300751,迈为股份,专用机械,专用机械,0,score,80.36,80.36,98.78535988143565,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,0.07414688297777255,0.0,65.71,44.44,36.3577,0.33217,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,259.0,304.2,0.17451737451737448
baseline_full_score_hist_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300429,强力新材,化工原料,化工原料,0,score,79.2,79.2,92.23049165539015,79.2,74.68368351096355,93.18,25.51,90.00386697602475,61.89095127610209,87.78271795863135,2.1852639721523883,0.04017749168368162,0.0,70.75,61.37,52.0213,0.32223,0.069962,,可买,1.0452927207638374,1.0,0.2,0.2,16.83,14.41,-0.14379084967320255
baseline_full_score_hist_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300806,斯迪克,塑料,塑料,0,score,79.18,79.18,93.79953605258069,79.18,73.16685587236569,96.93,23.95,84.01005413766434,64.38515081206496,83.31722404794122,22.761554824985495,0.038012141546201354,0.0,71.23,61.11,50.558,0.295842,0.053547,,可买,1.0452927207638374,1.0,0.2,0.2,38.28,55.26,0.4435736677115987
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,600089,特变电工,电气设备,电气设备,0,liquidity_detail_score,95.49348021462671,38.64,64.92364198724144,38.64,95.49348021462671,44.66,29.9,96.51972157772622,97.79582366589327,99.24608544364972,67.66582865983369,0.036507036000676195,0.0,45.66,25.09,22.2342,0.304487,-0.149001,,过滤,1.0452927207638374,1.0,0.043310523211331185,0.043310523211331185,30.9,28.35,-0.08252427184466016
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,688525,佰维存储,半导体,半导体,0,liquidity_detail_score,94.55065813103056,53.92,80.74457117082285,53.92,94.55065813103056,44.66,29.45,90.1585460170147,91.47331786542924,99.09143630388556,86.67569135563721,0.05059270119659988,-0.047391304347826124,57.2,54.45,48.8874,0.326457,0.1,,可买,1.0452927207638374,1.0,0.03125231095963801,0.03125231095963801,177.0,167.9,-0.05141242937853108
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,000338,潍柴动力,汽车配件,汽车配件,0,liquidity_detail_score,93.07536876641547,76.82,97.36935369547007,76.82,93.07536876641547,98.49,28.29,97.7571539056458,94.23820572312451,95.66982408660351,73.17733513827113,0.02307394221477778,0.0,71.72,63.07,52.7519,0.330365,0.077081,,可买,1.0452927207638374,1.0,0.06852486737491889,0.06852486737491889,22.1,22.57,0.02126696832579178
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,002156,通富微电,半导体,半导体,0,liquidity_detail_score,93.00232087666133,73.97,97.71087054578257,73.97,93.00232087666133,96.87,29.36,97.83449342614075,87.49033255993814,99.07210516141504,63.043898665635275,0.030140146447435665,0.0,68.76,61.82,51.8587,0.327811,0.066804,,可买,1.0452927207638374,1.0,0.05245956030245877,0.05245956030245877,47.7,48.88,0.024737945492662394
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,000938,紫光股份,IT设备,IT设备,0,liquidity_detail_score,91.81914254804572,70.32,91.85997809137186,70.32,91.81914254804572,93.35,28.21,95.70765661252901,87.91569992266048,98.10554803788904,71.61090698124154,0.016584458565420925,0.0,63.87,52.71,47.4119,0.274073,0.032867,,可买,1.0452927207638374,1.0,0.09533858605314434,0.09533858605314434,27.79,24.49,-0.11874775098956458
baseline_full_score_expected_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,300599,雄塑科技,塑料,塑料,0,score,81.42,81.42,81.61608351053547,70.6114,48.83815266023894,98.26,13.82,92.51740139211137,51.72080433101315,19.814421032283004,11.777219106555792,0.05552886634002978,0.0,70.02,41.14,35.4799,0.299582,0.077266,,过滤,1.0452927207638374,1.0,0.06471151606139829,0.06471151606139829,11.26,10.57,-0.06127886323268206
baseline_full_score_expected_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,002931,锋龙股份,机械基件,机械基件,0,score,80.39,80.39,78.24279914942973,69.4439,47.449225998930345,99.51,7.89,94.70224284609435,17.16937354988399,99.8550164314711,4.351189325082189,0.05561782722561395,0.0,60.58,25.72,32.6464,0.291691,0.1,,过滤,1.0452927207638374,1.0,0.049999999999999996,0.049999999999999996,74.77,95.77,0.28086130801123455
baseline_full_score_expected_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,300751,迈为股份,专用机械,专用机械,0,score,80.36,80.36,98.78535988143565,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,0.07414688297777255,0.0,65.71,44.44,36.3577,0.33217,0.1,,过滤,1.0452927207638374,1.0,0.049999999999999996,0.049999999999999996,259.0,304.2,0.17451737451737448
baseline_full_score_expected_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,300429,强力新材,化工原料,化工原料,0,score,79.2,79.2,92.23049165539015,79.2,74.68368351096355,93.18,25.51,90.00386697602475,61.89095127610209,87.78271795863135,2.1852639721523883,0.04017749168368162,0.0,70.75,61.37,52.0213,0.32223,0.069962,,可买,1.0452927207638374,1.0,0.07146736799977131,0.07146736799977131,16.83,14.41,-0.14379084967320255
baseline_full_score_expected_mdd_position,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.0,model_risk,uses_latest_model_expected_mdd_backfilled_to_history,0,expected_mdd,300806,斯迪克,塑料,塑料,0,score,79.18,79.18,93.79953605258069,79.18,73.16685587236569,96.93,23.95,84.01005413766434,64.38515081206496,83.31722404794122,22.761554824985495,0.038012141546201354,0.0,71.23,61.11,50.558,0.295842,0.053547,,可买,1.0452927207638374,1.0,0.09337591274954714,0.09337591274954714,38.28,55.26,0.4435736677115987
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,29.99,27.11,43.14872092273987,27.11,78.39638099730202,44.66,29.99,41.067285382830626,35.2861562258314,99.53605258070752,99.72925933088378,0.024080583641926313,-0.12918205576794317,39.35,22.61,31.9976,0.319325,-0.239988,,可买,1.0452927207638374,1.0,0.2,0.2,401.52,439.0,0.09334528790595731
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,89.17939300212642,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,0.06837571072834198,-0.21150014232849423,69.71,59.17,44.5226,0.35516,-0.184291,,可买,1.0452927207638374,1.0,0.2,0.2,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,89.17939300212642,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,0.06837571072834198,-0.21150014232849423,69.71,59.17,44.5226,0.35516,-0.184291,,可买,1.0452927207638374,1.0,0.2,0.2,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,89.17939300212642,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,0.06837571072834198,-0.21150014232849423,69.71,59.17,44.5226,0.35516,-0.184291,,可买,1.0452927207638374,1.0,0.2,0.2,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,89.17939300212642,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,0.06837571072834198,-0.21150014232849423,69.71,59.17,44.5226,0.35516,-0.184291,,可买,1.0452927207638374,1.0,0.2,0.2,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_2pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,52.27946388298215,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,0.02979506746473693,-0.05361056306343581,45.09,29.14,31.4906,0.336968,-0.358662,,可买,1.0452927207638374,1.0,0.2,0.2,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_2pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,83.346220761647,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,0.06415044311208566,-0.13684990125082286,60.61,55.98,45.4982,0.379726,-0.148758,,可买,1.0452927207638374,1.0,0.2,0.2,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_2pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,86.80327340679167,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,0.03397741589063901,0.0,64.35,57.76,47.6731,0.332109,-0.06682,,可买,1.0452927207638374,1.0,0.2,0.2,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_2pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,84.86210451704362,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,0.09164799399249964,-0.21821544151641237,51.27,34.47,34.1654,0.355798,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_2pt,2026-01-19,2026-01-20,2026-02-02,10,1,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,89.17939300212642,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,0.06837571072834198,-0.21150014232849423,69.71,59.17,44.5226,0.35516,-0.184291,,可买,1.0452927207638374,1.0,0.2,0.2,26.93,25.63,-0.0482733011511326
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300751,迈为股份,专用机械,专用机械,0,dynamic_factor_score,98.78535988143565,80.36,98.78535988143565,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,0.07414688297777255,0.0,65.71,44.44,36.3577,0.33217,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,259.0,304.2,0.17451737451737448
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300567,精测电子,电器仪表,电器仪表,0,dynamic_factor_score,98.04272182485984,75.16,98.04272182485984,75.16,83.01752515590378,98.07,28.14,93.09744779582367,72.8538283062645,92.49951672143824,20.750338425836397,0.04589826469266967,0.0,70.25,61.65,50.5839,0.300357,0.1,,可买,1.0452927207638374,1.0,0.2,0.2,143.03,127.32,-0.1098370971124939
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002028,思源电气,电气设备,电气设备,0,dynamic_factor_score,97.95089889812488,76.96,97.95089889812488,76.96,88.42291908182993,99.51,27.89,98.1631863882444,91.8600154679041,96.4237386429538,33.61052020885709,0.03560225681599624,0.0,62.43,41.16,34.5303,0.31538,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,202.45,187.06,-0.07601877006668312
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,603179,新泉股份,汽车配件,汽车配件,0,dynamic_factor_score,97.86229782846831,77.66,97.86229782846831,77.66,83.64592292618367,98.01,27.72,93.75483372003094,73.35653518948183,91.12700560603132,32.62425062850512,0.04744324184726012,0.0,72.52,63.7,53.0946,0.332743,0.1,,可买,1.0452927207638374,1.0,0.2,0.2,103.85,85.06,-0.18093403948001918
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002156,通富微电,半导体,半导体,0,dynamic_factor_score,97.71087054578257,73.97,97.71087054578257,73.97,93.00232087666133,96.87,29.36,97.83449342614075,87.49033255993814,99.07210516141504,63.043898665635275,0.030140146447435665,0.0,68.76,61.82,51.8587,0.327811,0.066804,,可买,1.0452927207638374,1.0,0.2,0.2,47.7,48.88,0.024737945492662394
baseline_full_dynamic_factor_industry_cap2_market_gate,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300751,迈为股份,专用机械,专用机械,0,dynamic_factor_score,98.78535988143565,80.36,98.78535988143565,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,0.07414688297777255,0.0,65.71,44.44,36.3577,0.33217,0.1,,过滤,1.0452927207638374,1.0,0.2,0.2,259.0,304.2,0.17451737451737448
baseline_full_dynamic_factor_industry_cap2_market_gate,2026-01-19,2026-01-20,2026-02-02,10,1,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300567,精测电子,电器仪表,电器仪表,0,dynamic_factor_score,98.04272182485984,75.16,98.04272182485984,75.16,83.01752515590378,98.07,28.14,93.09744779582367,72.8538283062645,92.49951672143824,20.750338425836397,0.04589826469266967,0.0,70.25,61.65,50.5839,0.300357,0.1,,可买,1.0452927207638374,1.0,0.2,0.2,143.03,127.32,-0.1098370971124939
