strategy,cost_rate,month,monthly_return
baseline_b_consensus,0.0,2026-01,0.7688620514860953
baseline_b_consensus,0.0,2026-02,-0.13465425820122
baseline_b_consensus,0.0,2026-05,-0.11534229863083068
baseline_b_consensus,0.0015,2026-01,0.7214145687886653
baseline_b_consensus,0.0015,2026-02,-0.14774802247886198
baseline_b_consensus,0.0015,2026-05,-0.12345217099736838
baseline_b_consensus,0.002,2026-01,0.7058683604561353
baseline_b_consensus,0.002,2026-02,-0.1520728275115647
baseline_b_consensus,0.002,2026-05,-0.12614166466552268
baseline_b_score_v2,0.0,2026-01,0.9070220878056374
baseline_b_score_v2,0.0,2026-02,-0.062256817103882756
baseline_b_score_v2,0.0,2026-03,-0.6561335716021903
baseline_b_score_v2,0.0,2026-04,0.8008452930585257
baseline_b_score_v2,0.0,2026-05,0.02653875765174507
baseline_b_score_v2,0.0015,2026-01,0.8555362639456099
baseline_b_score_v2,0.0015,2026-02,-0.08157639240547954
baseline_b_score_v2,0.0015,2026-03,-0.6673723689305338
baseline_b_score_v2,0.0015,2026-04,0.7648795198124736
baseline_b_score_v2,0.0015,2026-05,0.01277992428948016
baseline_b_score_v2,0.002,2026-01,0.8386688386185477
baseline_b_score_v2,0.002,2026-02,-0.08793369350761249
baseline_b_score_v2,0.002,2026-03,-0.6710402671399249
baseline_b_score_v2,0.002,2026-04,0.7530399044808567
baseline_b_score_v2,0.002,2026-05,0.008230196869833506
baseline_full_dynamic_factor,0.0,2026-01,-0.6264327070078632
baseline_full_dynamic_factor,0.0,2026-02,0.04062390542639127
baseline_full_dynamic_factor,0.0,2026-03,-0.705891017593136
baseline_full_dynamic_factor,0.0,2026-04,2.7510540522011495
baseline_full_dynamic_factor,0.0,2026-05,0.2864050309297004
baseline_full_dynamic_factor,0.0015,2026-01,-0.6372489260530132
baseline_full_dynamic_factor,0.0015,2026-02,0.01891381054960406
baseline_full_dynamic_factor,0.0015,2026-03,-0.7155805929711749
baseline_full_dynamic_factor,0.0015,2026-04,2.6797554750172976
baseline_full_dynamic_factor,0.0015,2026-05,0.269589276854014
baseline_full_dynamic_factor,0.002,2026-01,-0.6407880005046933
baseline_full_dynamic_factor,0.002,2026-02,0.011771007120025434
baseline_full_dynamic_factor,0.002,2026-03,-0.7187423451607926
baseline_full_dynamic_factor,0.002,2026-04,2.6562701772962503
baseline_full_dynamic_factor,0.002,2026-05,0.26402759083911986
baseline_full_dynamic_factor_industry_cap2,0.0,2026-01,-0.5918417076435731
baseline_full_dynamic_factor_industry_cap2,0.0,2026-02,0.01892809492246994
baseline_full_dynamic_factor_industry_cap2,0.0,2026-03,-0.6881452354699622
baseline_full_dynamic_factor_industry_cap2,0.0,2026-04,3.2440265358366087
baseline_full_dynamic_factor_industry_cap2,0.0,2026-05,0.2675014423408062
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-01,-0.6036041993647652
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-02,-0.0023627239096598585
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-03,-0.6983881772145497
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-04,3.1640194319754933
baseline_full_dynamic_factor_industry_cap2,0.0015,2026-05,0.2509022207835325
baseline_full_dynamic_factor_industry_cap2,0.002,2026-01,-0.6074532340998791
baseline_full_dynamic_factor_industry_cap2,0.002,2026-02,-0.009367437619232755
baseline_full_dynamic_factor_industry_cap2,0.002,2026-03,-0.7017307139625297
baseline_full_dynamic_factor_industry_cap2,0.002,2026-04,3.137662978596378
baseline_full_dynamic_factor_industry_cap2,0.002,2026-05,0.2454122288933902
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0,2026-01,-0.5910304754328093
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0,2026-02,0.17780205335522625
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0,2026-03,-0.7004122995779335
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0,2026-04,3.0590396100519213
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0,2026-05,0.2675014423408062
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0015,2026-01,-0.6028079421767887
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0015,2026-02,0.15778263031877748
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0015,2026-03,-0.7101050027974039
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0015,2026-04,2.984506058006421
baseline_full_dynamic_factor_industry_cap2_market_gate,0.0015,2026-05,0.2509022207835321
baseline_full_dynamic_factor_industry_cap2_market_gate,0.002,2026-01,-0.606661926503324
