ts,symbol,side,qty,price
2020-08-31,000543.SZ,BUY,12500,4.26852
2020-08-31,000848.SZ,SELL,6500,8.47302
2020-08-31,300459.SZ,BUY,13800,3.87774
2020-08-31,600757.SH,BUY,8100,5.94186
2020-08-31,601678.SH,SELL,10100,5.06984
2020-08-31,601869.SH,SELL,1700,31.716440000000002
2020-08-31,603025.SH,SELL,6600,10.03988
2020-08-31,603486.SH,BUY,1500,38.64714
2020-09-28,000543.SZ,SELL,12500,4.1916
2020-09-28,002458.SZ,BUY,5000,11.96388
2020-09-28,300459.SZ,SELL,13800,4.32134
2020-09-28,600138.SH,SELL,3900,10.978
2020-09-28,601019.SH,BUY,10300,6.212400000000001
2020-09-28,601869.SH,BUY,1900,29.46882
2020-09-28,603486.SH,SELL,1500,45.83814
2020-09-28,603556.SH,BUY,4100,14.138219999999999
2020-11-03,000543.SZ,BUY,13200,4.038060000000001
2020-11-03,600125.SH,SELL,11300,5.1397
2020-11-03,600138.SH,BUY,5200,10.20036
2020-11-03,601019.SH,SELL,10300,6.17762
2020-12-01,000718.SZ,BUY,16200,3.36672
2020-12-01,000848.SZ,BUY,6700,7.30458
2020-12-01,600125.SH,BUY,8200,5.400779999999999
2020-12-01,600138.SH,SELL,5200,11.29736
2020-12-01,600757.SH,SELL,8100,5.6786200000000004
2020-12-01,601869.SH,SELL,1900,28.8422
2020-12-01,603328.SH,BUY,6800,8.18634
2020-12-01,603556.SH,SELL,4100,15.19954
2020-12-29,000718.SZ,SELL,16200,3.2435
2020-12-29,002815.SZ,SELL,2300,14.251439999999999
2020-12-29,600125.SH,SELL,8200,6.51694
2020-12-29,600138.SH,BUY,7000,10.02
2020-12-29,600757.SH,BUY,12000,5.280539999999999
2020-12-29,601869.SH,BUY,2000,27.41472
2020-12-29,603328.SH,SELL,6800,7.92412
2020-12-29,603556.SH,BUY,4100,13.81758
2021-01-27,000848.SZ,SELL,6700,6.44708
2021-01-27,002317.SZ,BUY,6200,8.83764
2021-01-27,002815.SZ,BUY,3800,12.93582
2021-01-27,002957.SZ,BUY,2300,19.528979999999997
2021-01-27,300113.SZ,BUY,2700,14.629199999999999
2021-01-27,300324.SZ,BUY,10500,3.4569
2021-01-27,600138.SH,SELL,7000,10.05984
2021-01-27,600757.SH,SELL,12000,5.1397
2021-01-27,600968.SH,BUY,20000,2.3045999999999998
2021-01-27,601869.SH,SELL,2000,24.92006
2021-01-27,603256.SH,SELL,3400,9.271419999999999
2021-01-27,603556.SH,SELL,4100,13.00394
2021-03-03,002458.SZ,SELL,5000,10.74846
2021-03-03,002815.SZ,SELL,3800,12.88418
2021-03-03,300113.SZ,SELL,2700,14.7205
2021-03-03,601869.SH,BUY,2800,24.3987
2021-03-03,603328.SH,BUY,8700,7.0941600000000005
2021-03-03,603379.SH,BUY,3200,17.535
2021-03-31,000543.SZ,SELL,13200,4.630719999999999
2021-03-31,002038.SZ,BUY,5900,9.47892
2021-03-31,002458.SZ,BUY,4900,10.31058
2021-03-31,002815.SZ,BUY,3800,11.99394
2021-03-31,300113.SZ,BUY,3200,12.795539999999999
2021-03-31,601869.SH,SELL,2800,23.42306
2021-03-31,603328.SH,SELL,8700,6.8862000000000005
2021-03-31,603379.SH,SELL,3200,17.09574
2021-04-29,000543.SZ,BUY,14200,3.86772
2021-04-29,002038.SZ,SELL,5900,11.107740000000002
2021-04-29,002815.SZ,SELL,3800,11.95604
2021-04-29,002818.SZ,SELL,5600,14.850240000000001
2021-04-29,600575.SH,BUY,31900,2.16432
2021-04-29,601512.SH,BUY,6300,9.7695
2021-04-29,603328.SH,BUY,8300,6.743460000000001
2021-04-29,603650.SH,SELL,3500,32.30526
2021-06-01,002458.SZ,SELL,4900,9.8303
2021-06-01,002815.SZ,BUY,5400,12.10416
2021-06-01,002818.SZ,BUY,4600,12.85566
2021-06-01,601512.SH,SELL,6300,9.98
2021-06-01,601869.SH,BUY,2400,24.88968
2021-06-01,603328.SH,SELL,8300,7.15566
2021-06-30,000543.SZ,SELL,14200,3.78242
2021-06-30,002458.SZ,BUY,6500,9.98994
2021-06-30,002957.SZ,SELL,2300,25.40908
2021-06-30,300324.SZ,SELL,10500,4.25148
2021-06-30,300741.SZ,BUY,1300,50.821439999999996
2021-06-30,600575.SH,SELL,31900,2.16566
2021-06-30,601512.SH,BUY,6900,9.979920000000002
2021-06-30,603379.SH,BUY,3300,18.74742
2021-07-28,002038.SZ,BUY,6000,9.37872
2021-07-28,601512.SH,SELL,6900,9.0319
2021-07-28,601869.SH,SELL,2400,25.26936
2021-07-28,603983.SH,BUY,1600,38.246340000000004
2021-08-25,002440.SZ,BUY,6000,9.37872
2021-08-25,002818.SZ,SELL,4600,11.89616
2021-08-25,300741.SZ,SELL,1300,42.95392
2021-08-25,601512.SH,BUY,6800,9.1683
2021-09-24,002440.SZ,SELL,6000,9.65066
2021-09-24,002815.SZ,SELL,5400,12.28538
2021-09-24,002818.SZ,BUY,5100,13.456859999999999
2021-09-24,600633.SH,BUY,8800,7.00398
2021-09-24,601512.SH,SELL,6800,9.36124
2021-09-24,603256.SH,BUY,6400,9.58914
2021-10-29,002038.SZ,SELL,6000,9.261439999999999
2021-10-29,002815.SZ,BUY,4400,13.81758
2021-10-29,600633.SH,SELL,8800,7.4351
2021-10-29,601512.SH,BUY,7000,8.78754
2021-11-26,002038.SZ,BUY,5100,10.74144
2021-11-26,601512.SH,SELL,7000,9.46104
2022-01-24,000690.SZ,BUY,10500,5.38074
2022-01-24,001872.SZ,BUY,3000,16.77348
2022-01-24,002317.SZ,SELL,6200,11.3273
2022-01-24,002440.SZ,BUY,5500,9.57912
2022-01-24,002458.SZ,SELL,6500,10.2295
2022-01-24,002653.SZ,BUY,2700,19.458840000000002
2022-01-24,002818.SZ,SELL,5100,12.71452
2022-01-24,300113.SZ,SELL,3200,15.109720000000001
2022-01-24,300463.SZ,BUY,2100,28.32654
2022-01-24,603256.SH,SELL,6400,8.393180000000001
2022-01-24,603317.SH,BUY,2600,22.595100000000002
2022-01-24,603379.SH,SELL,3300,21.217480000000002
2022-02-28,000685.SZ,BUY,7200,8.356679999999999
2022-02-28,002048.SZ,BUY,3100,17.52498
2022-02-28,002127.SZ,BUY,8800,5.59116
2022-02-28,002440.SZ,SELL,5500,8.882200000000001
2022-02-28,300463.SZ,SELL,2100,27.55478
2022-02-28,603317.SH,SELL,2600,21.92606
2022-03-28,002038.SZ,SELL,5100,10.54886
2022-03-28,002127.SZ,SELL,8800,5.1097600000000005
2022-03-28,002440.SZ,BUY,8000,8.80758
2022-03-28,002653.SZ,SELL,2700,15.558819999999999
2022-03-28,300463.SZ,BUY,2700,24.749399999999998
2022-03-28,603317.SH,BUY,3500,17.44482
2022-04-27,000685.SZ,SELL,7200,7.5847999999999995
2022-04-27,000690.SZ,SELL,10500,4.3113600000000005
2022-04-27,002434.SZ,BUY,10100,6.39276
2022-04-27,002690.SZ,BUY,2600,21.743399999999998
2022-04-27,603317.SH,SELL,3500,19.34124
2022-04-27,603786.SH,BUY,1500,39.08802
2022-05-30,000717.SZ,BUY,14800,3.6072
2022-05-30,001203.SZ,BUY,3900,12.09414
2022-05-30,002382.SZ,BUY,5000,8.65728
2022-05-30,002434.SZ,SELL,10100,7.6846000000000005
2022-05-30,002690.SZ,SELL,2600,18.1636
2022-05-30,603786.SH,SELL,1500,57.10556
2022-06-28,001872.SZ,SELL,3000,15.44904
2022-06-28,002048.SZ,SELL,3100,17.03586
2022-06-28,002653.SZ,BUY,4300,16.12218
2022-06-28,002690.SZ,BUY,2800,21.873659999999997
2022-06-28,002745.SZ,BUY,5700,9.88974
2022-06-28,600968.SH,SELL,20000,2.65468
2022-07-26,000685.SZ,BUY,7500,7.504980000000001
2022-07-26,000717.SZ,SELL,14800,3.41316
2022-07-26,002048.SZ,BUY,3400,16.34262
2022-07-26,002440.SZ,SELL,8000,7.91414
2022-07-26,002690.SZ,SELL,2800,21.22746
2022-07-26,002745.SZ,SELL,5700,9.660639999999999
2022-07-26,300888.SZ,BUY,900,71.27225999999999
2022-07-26,600201.SH,BUY,7200,8.57712
2022-08-23,000685.SZ,SELL,7500,7.37522
2022-08-23,002127.SZ,BUY,12300,4.94988
2022-08-23,002563.SZ,BUY,10400,5.2504800000000005
2022-08-23,002653.SZ,SELL,4300,19.90012
2022-10-26,000685.SZ,BUY,8800,6.5630999999999995
2022-10-26,002233.SZ,BUY,7400,7.034039999999999
2022-10-26,002745.SZ,BUY,5400,8.57712
2022-10-26,300463.SZ,SELL,2700,20.17956
2022-10-26,300888.SZ,SELL,900,68.7622
2022-10-26,603983.SH,SELL,1600,29.92004
2022-11-23,002233.SZ,SELL,7400,7.4351
2022-11-23,300463.SZ,BUY,3300,19.02798
2022-11-23,300888.SZ,BUY,800,66.92358
2022-11-23,600201.SH,SELL,7200,8.692580000000001
2022-12-21,002048.SZ,SELL,3400,14.1217
2022-12-21,002233.SZ,BUY,8500,7.47492
2022-12-21,002563.SZ,SELL,10400,5.34928
2022-12-21,002653.SZ,BUY,3000,20.541
2023-01-19,000685.SZ,SELL,8800,7.215540000000001
2023-01-19,001203.SZ,SELL,3900,12.88418
2023-01-19,002191.SZ,BUY,9000,7.5651
2023-01-19,002233.SZ,SELL,8500,7.41514
2023-01-19,002382.SZ,SELL,5000,8.04388
2023-01-19,002563.SZ,BUY,12900,5.52102
2023-01-19,002653.SZ,SELL,3000,24.011879999999998
2023-01-19,002815.SZ,SELL,4400,10.5289
2023-01-19,300866.SZ,BUY,1100,64.06788
2023-01-19,300869.SZ,BUY,2600,26.292479999999998
2023-01-19,600216.SH,BUY,5300,11.673300000000001
2023-01-19,600787.SH,BUY,11200,4.99998
2023-02-23,300463.SZ,SELL,3300,18.92208
2023-02-23,300677.SZ,BUY,2100,25.82154
2023-02-23,300861.SZ,BUY,900,51.5028
2023-02-23,600216.SH,SELL,5300,13.023900000000001
2023-03-23,300463.SZ,BUY,2800,18.7374
2023-03-23,300677.SZ,SELL,2100,25.189519999999998
2023-03-23,600216.SH,BUY,4300,12.374699999999999
2023-03-23,600787.SH,SELL,11200,5.52892
2023-04-21,002563.SZ,SELL,12900,5.81834
2023-04-21,300463.SZ,SELL,2800,17.4151
2023-04-21,300677.SZ,BUY,2700,23.86764
2023-04-21,300888.SZ,SELL,800,60.5786
2023-04-21,600787.SH,BUY,11000,5.90178
2023-04-21,601156.SH,BUY,4000,14.408760000000001
2023-05-24,002191.SZ,SELL,9000,7.06584
2023-05-24,002249.SZ,BUY,11000,5.35068
2023-05-24,002690.SZ,BUY,2100,25.23036
2023-05-24,300463.SZ,BUY,2700,17.19432
2023-05-24,300618.SZ,BUY,1200,34.047959999999996
2023-05-24,300866.SZ,SELL,1100,70.8081
2023-05-24,600787.SH,SELL,11000,5.55886
2023-05-24,601156.SH,SELL,4000,14.00194
2023-06-21,002191.SZ,BUY,9900,5.89176
2023-06-21,002690.SZ,SELL,2100,25.868160000000003
2023-06-21,300677.SZ,SELL,2700,21.4071
2023-06-21,300888.SZ,BUY,1500,40.81146
2023-06-21,600201.SH,BUY,6200,9.27852
2023-06-21,600216.SH,SELL,4300,10.98798
2023-07-21,002127.SZ,SELL,12300,3.92214
2023-07-21,002191.SZ,SELL,9900,6.7863999999999995
2023-07-21,002563.SZ,BUY,10900,6.25248
2023-07-21,002690.SZ,BUY,2400,25.13016
2023-07-21,002901.SZ,BUY,1700,31.47282
2023-07-21,300463.SZ,SELL,2700,15.00992
2023-07-21,300529.SZ,BUY,2400,22.12416
2023-07-21,300677.SZ,BUY,2200,21.65322
2023-07-21,300869.SZ,SELL,2600,23.0039
2023-07-21,300888.SZ,SELL,1500,42.15552
2023-07-21,600201.SH,SELL,6200,10.2295
2023-07-21,601156.SH,BUY,4800,12.94584
2023-08-18,000401.SZ,BUY,7100,7.93584
2023-08-18,002563.SZ,SELL,10900,6.2175400000000005
2023-08-18,002690.SZ,SELL,2400,23.892120000000002
2023-08-18,002745.SZ,SELL,5400,8.66264
2023-08-18,300009.SZ,BUY,7200,9.398760000000001
2023-08-18,300482.SZ,BUY,2300,25.58106
2023-08-18,300677.SZ,SELL,2200,21.22746
2023-08-18,600195.SH,BUY,5100,11.73342
2023-09-15,000012.SZ,BUY,9400,5.7114
2023-09-15,000156.SZ,BUY,6000,7.9558800000000005
2023-09-15,000401.SZ,SELL,7100,7.65466
2023-09-15,002690.SZ,BUY,2200,21.543
2023-09-15,300009.SZ,SELL,7200,9.7804
2023-09-15,300482.SZ,SELL,2300,25.119660000000003
2023-09-15,300618.SZ,SELL,1200,31.00786
2023-09-15,300677.SZ,BUY,2700,21.983880000000003
2023-09-15,300861.SZ,SELL,900,42.13556
2023-09-15,600171.SH,BUY,3600,16.00194
2023-09-15,600195.SH,SELL,5100,11.73648
2023-09-15,600409.SH,BUY,9500,6.1623
2023-10-23,000156.SZ,SELL,6000,6.92612
2023-10-23,002249.SZ,SELL,11000,4.9301200000000005
2023-10-23,002563.SZ,BUY,11000,5.6913599999999995
2023-10-23,002745.SZ,BUY,6400,8.737440000000001
2023-10-23,002901.SZ,SELL,1700,33.61264
2023-10-23,300618.SZ,BUY,2000,28.19628
2023-10-23,600195.SH,BUY,4900,10.23042
2023-10-23,600409.SH,SELL,9500,5.3393
2023-11-20,000012.SZ,SELL,9400,5.47902
2023-11-20,000401.SZ,BUY,7900,7.04406
2023-11-20,002249.SZ,BUY,9400,5.32062
2023-11-20,300529.SZ,SELL,2400,23.31328
2023-11-20,300861.SZ,BUY,1300,37.104060000000004
2023-11-20,300888.SZ,BUY,1100,39.929700000000004
2023-11-20,600171.SH,SELL,3600,16.277379999999997
2023-11-20,600195.SH,SELL,4900,11.2275
2023-12-18,000012.SZ,BUY,9600,5.49096
2023-12-18,000869.SZ,BUY,2000,23.72736
2023-12-18,300677.SZ,SELL,2700,22.684540000000002
2023-12-18,300888.SZ,SELL,1100,36.21742
2023-12-18,600171.SH,BUY,3600,14.498940000000001
2023-12-18,601156.SH,SELL,4800,15.34924
2024-01-16,000012.SZ,SELL,9600,5.6886
2024-01-16,000401.SZ,SELL,7900,6.12772
2024-01-16,000869.SZ,SELL,2000,23.13364
2024-01-16,002030.SZ,BUY,7600,9.19836
2024-01-16,002249.SZ,SELL,9400,4.88022
2024-01-16,002745.SZ,SELL,6400,7.8343
2024-01-16,002925.SZ,BUY,4200,17.1342
2024-01-16,300363.SZ,BUY,2800,22.88568
2024-01-16,300618.SZ,SELL,2000,27.06576
2024-01-16,300888.SZ,BUY,1600,38.346540000000005
2024-01-16,600171.SH,SELL,3600,12.914119999999999
2024-01-16,601156.SH,BUY,3900,15.92178
2024-01-16,603218.SH,BUY,4900,11.51298
2024-01-16,603866.SH,BUY,6600,7.69536
2024-02-21,002030.SZ,SELL,7600,8.30336
2024-02-21,002192.SZ,BUY,1200,41.65314
2024-02-21,002925.SZ,SELL,4200,15.858220000000001
2024-02-21,300529.SZ,BUY,2700,19.729380000000003
2024-02-21,601156.SH,SELL,3900,16.90612
2024-02-21,603127.SH,BUY,3100,17.54502
2024-03-20,000401.SZ,BUY,8700,5.7114
2024-03-20,002497.SZ,BUY,3800,11.4729
2024-03-20,603127.SH,SELL,3100,19.969980000000003
2024-03-20,603866.SH,SELL,6600,6.936100000000001
2024-04-19,000401.SZ,SELL,8700,5.089799999999999
2024-04-19,002563.SZ,SELL,11000,6.22752
2024-04-19,002925.SZ,BUY,4300,14.1783
2024-04-19,300244.SZ,BUY,3900,14.38872
2024-04-19,300529.SZ,SELL,2700,22.11568
2024-04-19,300888.SZ,SELL,1600,33.32322
2024-04-19,603127.SH,BUY,3600,16.813560000000003
2024-04-19,603866.SH,BUY,9100,6.09216
2024-05-22,002030.SZ,BUY,7200,6.903779999999999
2024-05-22,002497.SZ,SELL,3800,11.0778
2024-05-22,300888.SZ,BUY,1600,30.88164
2024-05-22,603218.SH,SELL,4900,12.41512
2024-07-18,002030.SZ,SELL,7200,4.97004
2024-07-18,002192.SZ,SELL,1200,30.339199999999998
2024-07-18,002497.SZ,BUY,6300,9.09816
2024-07-18,002518.SZ,BUY,3000,17.334600000000002
2024-07-18,002572.SZ,BUY,3100,14.979899999999999
2024-07-18,002925.SZ,SELL,4300,11.99596
2024-07-18,300088.SZ,BUY,10500,4.49898
2024-07-18,300244.SZ,SELL,3900,12.65464
2024-07-18,300363.SZ,SELL,2800,12.01592
2024-07-18,301029.SZ,BUY,2800,18.01596
2024-07-18,603218.SH,BUY,4600,9.8697
2024-07-18,603866.SH,SELL,9100,5.39918
2024-08-15,000156.SZ,BUY,7100,6.44286
2024-08-15,002240.SZ,BUY,3400,12.044039999999999
2024-08-15,002497.SZ,SELL,6300,8.60276
2024-08-15,002563.SZ,BUY,8700,4.909800000000001
2024-08-15,300009.SZ,BUY,4400,8.62722
2024-08-15,300088.SZ,SELL,10500,4.47104
2024-08-15,300888.SZ,SELL,1600,25.90808
2024-08-15,301029.SZ,SELL,2800,18.27338
2024-09-12,000156.SZ,SELL,7100,6.15766
2024-09-12,002497.SZ,BUY,6000,8.72742
2024-09-12,300009.SZ,SELL,4400,7.72452
2024-09-12,300861.SZ,SELL,1300,17.594739999999998
2024-09-12,300888.SZ,BUY,2100,24.86964
2024-09-12,600315.SH,BUY,3300,14.21838
2024-09-12,603218.SH,SELL,4600,10.938080000000001
2024-09-12,603317.SH,BUY,5500,8.8176
2024-10-21,002240.SZ,SELL,3400,14.48098
2024-10-21,002563.SZ,SELL,8700,6.0878
2024-10-21,300009.SZ,BUY,5800,9.218399999999999
2024-10-21,300861.SZ,BUY,2100,22.11414
2024-10-21,603218.SH,BUY,3600,12.1242
2024-10-21,603317.SH,SELL,5500,12.71452
2024-11-18,000156.SZ,BUY,6200,7.494960000000001
2024-11-18,603218.SH,SELL,3600,12.73448
2024-12-16,000156.SZ,SELL,6200,8.29338
2024-12-16,002240.SZ,BUY,3400,15.06006
2024-12-16,600315.SH,SELL,3300,18.85222
2024-12-16,603456.SH,BUY,3500,14.629199999999999
2025-01-14,002240.SZ,SELL,3400,13.3732
2025-01-14,002439.SZ,BUY,3500,14.63922
2025-01-14,002497.SZ,SELL,6000,12.8742
2025-01-14,002518.SZ,SELL,3000,23.7524
2025-01-14,002867.SZ,BUY,4800,12.755460000000001
2025-01-14,300009.SZ,SELL,5800,8.3333
2025-01-14,300146.SZ,BUY,5100,11.69334
2025-01-14,300573.SZ,BUY,700,72.88548
2025-01-14,300861.SZ,SELL,2100,18.75242
2025-01-14,301301.SZ,BUY,4500,11.78352
2025-01-14,603127.SH,SELL,3600,15.79834
2025-01-14,603882.SH,BUY,2000,26.0019
2025-02-19,002240.SZ,BUY,3500,13.46688
2025-02-19,002439.SZ,SELL,3500,18.55282
2025-02-19,002563.SZ,BUY,8100,6.13224
2025-02-19,002572.SZ,SELL,3100,16.367199999999997
2025-02-19,300009.SZ,BUY,5600,8.84766
2025-02-19,300146.SZ,SELL,5100,11.65664
2025-02-19,300529.SZ,BUY,1900,26.01192
2025-02-19,603882.SH,SELL,2000,38.542759999999994
2025-03-19,002557.SZ,BUY,1900,27.064020000000003
2025-03-19,002563.SZ,SELL,8100,6.77642
2025-03-19,002867.SZ,SELL,4800,14.44106
2025-03-19,601156.SH,BUY,4200,14.30856
2025-04-17,002240.SZ,SELL,3500,11.2774
2025-04-17,002439.SZ,BUY,3900,14.989920000000001
2025-04-17,002557.SZ,SELL,1900,27.68452
2025-04-17,002756.SZ,BUY,1900,30.28044
2025-05-20,002557.SZ,BUY,2200,23.71734
2025-05-20,002831.SZ,BUY,2000,23.50692
2025-05-20,300390.SZ,BUY,2300,18.52698
2025-05-20,300529.SZ,SELL,1900,22.1057
2025-05-20,601156.SH,SELL,4200,13.23348
2025-05-20,603456.SH,SELL,3500,14.35124
2025-06-18,002563.SZ,BUY,10300,5.13024
2025-06-18,002756.SZ,SELL,1900,30.01984
2025-06-18,002831.SZ,SELL,2000,22.8043
2025-06-18,300595.SZ,BUY,3900,14.8797
2025-07-16,002557.SZ,SELL,2200,21.5069
2025-07-16,002572.SZ,BUY,4000,14.21838
2025-07-16,002690.SZ,SELL,2200,16.816300000000002
2025-07-16,002756.SZ,BUY,1600,32.99586
2025-07-16,300009.SZ,SELL,5600,9.371220000000001
2025-07-16,300390.SZ,SELL,2300,19.47098
2025-07-16,300529.SZ,BUY,2600,22.444799999999997
2025-07-16,300595.SZ,SELL,3900,15.528880000000001
2025-07-16,601156.SH,BUY,4400,13.53702
2025-07-16,603556.SH,BUY,2000,25.96182
2025-08-13,002572.SZ,SELL,4000,13.772400000000001
2025-08-13,002756.SZ,SELL,1600,36.33718
2025-08-13,002984.SZ,BUY,3000,19.3386
2025-08-13,600373.SH,BUY,5200,10.300559999999999
2025-09-10,002572.SZ,BUY,3500,13.84764
2025-09-10,002984.SZ,SELL,3000,19.830260000000003
2025-09-10,300595.SZ,BUY,2700,17.7855
2025-09-10,601156.SH,SELL,4400,15.27938
2025-10-16,002831.SZ,BUY,1900,26.1522
2025-10-16,002984.SZ,BUY,2400,18.94782
2025-10-16,300888.SZ,SELL,2100,39.24136
2025-10-16,603556.SH,SELL,2000,29.5907
2025-11-13,002831.SZ,SELL,1900,29.18152
2025-11-13,300146.SZ,BUY,4700,13.0761
2025-11-13,600373.SH,SELL,5200,11.64666
2025-11-13,600612.SH,BUY,1300,46.593
2025-12-11,000403.SZ,BUY,4000,13.68732
2025-12-11,002439.SZ,SELL,3900,14.0219
2025-12-11,002984.SZ,SELL,2400,22.27536
2025-12-11,300529.SZ,SELL,2600,19.690540000000002
2025-12-11,300595.SZ,SELL,2700,15.0199
2025-12-11,300601.SZ,BUY,4500,15.270480000000001
2025-12-11,600373.SH,BUY,6200,10.10016
2025-12-11,601858.SH,BUY,3000,18.346619999999998
2026-01-12,000088.SZ,BUY,11300,4.53906
2026-01-12,000403.SZ,SELL,4000,14.46102
2026-01-12,000429.SZ,BUY,4400,11.61318
2026-01-12,002372.SZ,BUY,4400,10.46088
2026-01-12,002563.SZ,SELL,10300,5.47902
2026-01-12,002572.SZ,SELL,3500,13.8223
2026-01-12,002984.SZ,BUY,2400,21.2925
2026-01-12,300146.SZ,SELL,4700,12.45504
2026-01-12,300573.SZ,SELL,700,73.77216
2026-01-12,300601.SZ,SELL,4500,16.12768
2026-01-12,300957.SZ,BUY,1500,41.86356
2026-01-12,600373.SH,SELL,6200,10.2794
2026-01-12,600612.SH,SELL,1300,46.33714
2026-01-12,601156.SH,BUY,3900,18.05604
2026-01-12,601858.SH,SELL,3000,21.427059999999997
2026-01-12,601921.SH,BUY,8500,8.306579999999999
2026-01-12,601965.SH,BUY,3600,17.775479999999998
2026-01-12,603589.SH,BUY,1800,30.440759999999997
2026-02-09,000429.SZ,SELL,4400,12.38518
2026-02-09,000563.SZ,BUY,15900,3.62724
2026-02-09,001213.SZ,BUY,12300,4.2084
2026-02-09,002568.SZ,BUY,2100,21.27246
2026-02-09,300529.SZ,BUY,2000,20.58108
2026-02-09,300957.SZ,SELL,1500,48.921960000000006
2026-02-09,601156.SH,SELL,3900,19.0119
2026-02-09,601965.SH,SELL,3600,19.05182
