ts,symbol,side,qty,price
2023-06-05,002690.SZ,SELL,2100,25.299300000000002
2023-06-05,300618.SZ,BUY,1600,34.4688
2023-06-05,600064.SH,SELL,8300,6.69658
2023-06-12,002249.SZ,BUY,10400,5.400779999999999
2023-06-12,002416.SZ,SELL,6400,7.67462
2023-06-12,002572.SZ,SELL,2900,17.8642
2023-06-12,300463.SZ,BUY,3800,15.65124
2023-06-12,300677.SZ,SELL,2800,22.035839999999997
2023-06-12,300888.SZ,BUY,1400,43.19622
2023-06-12,600409.SH,SELL,10900,5.3393
2023-06-12,600917.SH,BUY,9000,6.73344
2023-06-19,600917.SH,SELL,9000,6.796379999999999
2023-06-19,601156.SH,BUY,4500,13.2765
2023-06-26,600201.SH,BUY,6000,9.13824
2023-06-26,601156.SH,SELL,4500,12.7245
2023-07-03,002127.SZ,SELL,11100,3.82234
2023-07-03,002191.SZ,SELL,9500,6.06784
2023-07-03,002690.SZ,BUY,2500,25.87164
2023-07-03,002901.SZ,BUY,1800,31.3626
2023-07-03,300463.SZ,SELL,3800,15.15962
2023-07-03,300482.SZ,BUY,2100,26.84358
2023-07-03,300869.SZ,SELL,2100,23.143620000000002
2023-07-03,600201.SH,SELL,6000,9.610740000000002
2023-07-03,600409.SH,BUY,11400,5.55108
2023-07-03,601156.SH,BUY,4300,13.146239999999999
2023-07-10,300482.SZ,SELL,2100,26.8462
2023-07-10,300529.SZ,BUY,2500,22.645200000000003
2023-07-17,002563.SZ,BUY,8300,6.18234
2023-07-17,300677.SZ,BUY,2000,22.444799999999997
2023-07-17,300888.SZ,SELL,1400,40.98786
2023-07-17,600409.SH,SELL,11400,5.64868
2023-07-31,002690.SZ,SELL,2500,26.32724
2023-07-31,300009.SZ,BUY,5800,10.43082
2023-08-07,002563.SZ,SELL,8300,6.27742
2023-08-07,002745.SZ,SELL,6400,9.3812
2023-08-07,300482.SZ,BUY,2500,25.73136
2023-08-07,600409.SH,BUY,9900,5.95188
2023-08-14,300677.SZ,SELL,2000,21.5069
2023-08-14,600171.SH,BUY,3400,16.86366
2023-08-14,600195.SH,BUY,4400,11.63322
2023-08-14,600409.SH,SELL,9900,5.89818
2023-08-21,600171.SH,SELL,3400,15.84824
2023-08-21,600409.SH,BUY,9700,5.94186
2023-08-28,002690.SZ,BUY,2300,22.074060000000003
2023-08-28,300529.SZ,SELL,2500,20.7085
2023-08-28,300677.SZ,BUY,2600,19.7394
2023-08-28,300861.SZ,SELL,1200,41.616600000000005
2023-08-28,600171.SH,BUY,3400,15.11016
2023-08-28,600195.SH,SELL,4400,11.417119999999999
2023-09-04,000012.SZ,BUY,8800,5.92182
2023-09-04,300009.SZ,SELL,5800,9.540880000000001
2023-09-04,300529.SZ,BUY,2400,21.042
2023-09-04,300618.SZ,SELL,1600,31.82622
2023-09-11,000156.SZ,BUY,6400,8.09616
2023-09-11,600409.SH,SELL,9700,6.15766
2023-09-18,300482.SZ,SELL,2500,25.299300000000002
2023-09-18,300861.SZ,BUY,1400,41.96376
2023-09-25,002249.SZ,SELL,10400,5.2395
2023-09-25,002745.SZ,BUY,6600,8.9178
2023-09-25,300861.SZ,SELL,1400,39.71042
2023-09-25,600409.SH,BUY,9600,6.1122
2023-09-25,600782.SH,BUY,12500,4.2084
2023-09-25,601156.SH,SELL,4300,12.2255
2023-10-09,000012.SZ,SELL,8800,5.5987800000000005
2023-10-09,002563.SZ,BUY,9400,6.09216
2023-10-09,600195.SH,BUY,4600,11.19234
2023-10-09,600782.SH,SELL,12500,4.08182
2023-10-16,000012.SZ,BUY,9500,5.4609000000000005
2023-10-16,002901.SZ,SELL,1800,34.72042
2023-10-16,300618.SZ,BUY,1700,29.639159999999997
2023-10-16,600409.SH,SELL,9600,5.6886
2023-10-23,000156.SZ,SELL,6400,6.92612
2023-10-23,601156.SH,BUY,5200,11.10216
2023-10-30,000012.SZ,SELL,9500,5.34928
2023-10-30,000156.SZ,BUY,7800,7.294560000000001
2023-10-30,000401.SZ,BUY,7100,7.164300000000001
2023-10-30,300529.SZ,SELL,2400,24.03184
2023-10-30,300888.SZ,BUY,1200,40.110060000000004
2023-10-30,600195.SH,SELL,4600,10.997959999999999
2023-11-06,000156.SZ,SELL,7800,7.60476
2023-11-06,600409.SH,BUY,10200,5.70138
2023-11-13,300861.SZ,BUY,1300,38.83752
2023-11-13,600171.SH,SELL,3400,16.277379999999997
2023-11-20,002249.SZ,BUY,9900,5.32062
2023-11-20,600409.SH,SELL,10200,5.6387
2023-11-27,000401.SZ,SELL,7100,6.97602
2023-11-27,002572.SZ,BUY,3400,17.023979999999998
2023-11-27,300888.SZ,SELL,1200,39.15154
2023-11-27,600171.SH,BUY,3500,16.04202
2023-12-04,600171.SH,SELL,3500,15.78836
2023-12-04,600409.SH,BUY,10100,5.64126
2023-12-11,000012.SZ,BUY,9100,5.60118
2023-12-11,000401.SZ,BUY,6800,6.72342
2023-12-11,002572.SZ,SELL,3400,16.177580000000003
2023-12-11,600171.SH,BUY,3000,15.3306
2023-12-11,600409.SH,SELL,10100,5.47902
2023-12-11,601156.SH,SELL,5200,15.20952
2023-12-18,000869.SZ,BUY,2300,23.72736
2023-12-18,300677.SZ,SELL,2600,22.684540000000002
2024-01-08,000012.SZ,SELL,9100,5.4391
2024-01-08,000401.SZ,SELL,6800,6.17762
2024-01-08,000869.SZ,SELL,2300,22.38514
2024-01-08,002249.SZ,SELL,9900,4.7904
2024-01-08,002497.SZ,BUY,6200,12.08412
2024-01-08,002745.SZ,SELL,6600,7.91414
2024-01-08,002925.SZ,BUY,4000,17.8356
2024-01-08,300363.SZ,BUY,2800,22.765439999999998
2024-01-08,300529.SZ,BUY,2800,20.63118
2024-01-08,300618.SZ,SELL,1700,26.367160000000002
2024-01-08,600171.SH,SELL,3000,12.8742
2024-01-08,601156.SH,BUY,4300,14.328600000000002
2024-01-08,603218.SH,BUY,4800,11.4729
2024-01-08,603866.SH,BUY,6900,7.23444
2024-01-15,002030.SZ,BUY,4800,9.27852
2024-01-15,002497.SZ,SELL,6200,12.48498
2024-01-15,300529.SZ,SELL,2800,20.07976
2024-01-15,300888.SZ,BUY,1300,38.71728
2024-01-22,000156.SZ,BUY,7500,6.49296
2024-01-22,000930.SZ,BUY,7700,5.72142
2024-01-22,002030.SZ,SELL,4800,8.2335
2024-01-22,002925.SZ,SELL,4000,15.23946
2024-01-22,300529.SZ,BUY,2700,18.05604
2024-01-22,601156.SH,SELL,4300,15.42908
2024-01-29,000156.SZ,SELL,7500,7.07582
2024-01-29,000930.SZ,SELL,7700,6.2973799999999995
2024-01-29,002925.SZ,BUY,4000,15.220379999999999
2024-01-29,603127.SH,BUY,3000,17.97588
2024-02-05,002192.SZ,BUY,1500,33.40668
2024-02-05,002497.SZ,BUY,5200,8.59716
2024-02-05,002925.SZ,SELL,4000,13.173599999999999
2024-02-05,603866.SH,SELL,6900,5.89818
2024-02-19,002497.SZ,SELL,5200,10.608740000000001
2024-02-19,603866.SH,BUY,8100,6.80358
2024-03-04,000401.SZ,BUY,8700,5.74146
2024-03-04,000930.SZ,BUY,7300,6.152279999999999
2024-03-04,300529.SZ,SELL,2700,22.2554
2024-03-04,603127.SH,SELL,3000,18.70252
2024-03-11,002192.SZ,SELL,1500,44.75032
2024-03-11,603127.SH,BUY,3300,17.795520000000003
2024-03-18,000401.SZ,SELL,8700,5.74848
2024-03-18,000930.SZ,SELL,7300,6.02792
2024-03-18,002192.SZ,BUY,1300,44.95974
2024-03-18,002497.SZ,BUY,4800,11.553059999999999
2024-03-18,601568.SH,BUY,10700,4.729439999999999
2024-03-18,603127.SH,SELL,3300,20.808300000000003
2024-03-25,002925.SZ,BUY,3200,16.02198
2024-03-25,601568.SH,SELL,10700,4.46106
2024-04-01,002925.SZ,SELL,3200,15.90812
2024-04-01,601568.SH,BUY,12600,4.529039999999999
2024-04-08,002563.SZ,SELL,9400,5.7385
2024-04-08,002925.SZ,BUY,3700,15.009960000000001
2024-04-08,300529.SZ,BUY,2300,22.1442
2024-04-08,601568.SH,SELL,12600,4.550879999999999
2024-04-08,603127.SH,BUY,3000,17.274479999999997
2024-04-08,603218.SH,SELL,4800,13.58278
2024-04-15,300244.SZ,BUY,3500,15.01998
2024-04-15,300529.SZ,SELL,2300,23.053800000000003
2024-04-22,300888.SZ,SELL,1300,33.572720000000004
2024-04-22,603218.SH,BUY,5000,11.49294
2024-04-29,000930.SZ,BUY,8400,6.18234
2024-04-29,300888.SZ,BUY,1400,31.84356
2024-04-29,603127.SH,SELL,3000,18.17358
2024-04-29,603218.SH,SELL,5000,12.435080000000001
2024-05-06,000930.SZ,SELL,8400,6.59678
2024-05-06,002030.SZ,BUY,8200,7.2144
2024-05-06,002497.SZ,SELL,4800,10.79836
2024-05-06,603127.SH,BUY,3200,18.06606
2024-07-01,000156.SZ,BUY,8300,6.362699999999999
2024-07-01,002030.SZ,SELL,8200,5.0598600000000005
2024-07-01,002192.SZ,SELL,1300,30.0398
2024-07-01,002497.SZ,BUY,6100,9.00798
2024-07-01,002518.SZ,BUY,2800,17.89572
2024-07-01,002572.SZ,BUY,2800,16.011960000000002
2024-07-01,002925.SZ,SELL,3700,12.46502
2024-07-01,300244.SZ,SELL,3500,11.8762
2024-07-01,300363.SZ,SELL,2800,11.8762
2024-07-01,301165.SZ,BUY,1700,30.15018
2024-07-01,603218.SH,BUY,4500,10.40076
2024-07-01,603866.SH,SELL,8100,5.1097600000000005
2024-07-08,000156.SZ,SELL,8300,6.0878
2024-07-08,300009.SZ,BUY,6200,8.316600000000001
2024-07-08,301029.SZ,BUY,2600,17.935799999999997
2024-07-08,301165.SZ,SELL,1700,28.492900000000002
2024-07-15,300009.SZ,SELL,6200,8.4331
2024-07-15,300088.SZ,BUY,11300,4.59918
2024-07-22,002240.SZ,BUY,3500,13.06608
2024-07-22,300888.SZ,SELL,1400,25.588720000000002
2024-08-05,300009.SZ,BUY,5400,8.49696
2024-08-05,301029.SZ,SELL,2600,18.69254
2024-08-12,000156.SZ,BUY,7300,6.2625
2024-08-12,002497.SZ,SELL,6100,8.483
2024-08-19,000156.SZ,SELL,7300,6.60676
2024-08-19,002563.SZ,BUY,10700,4.8096
2024-08-19,300088.SZ,SELL,11300,4.47104
2024-08-19,603317.SH,BUY,5100,10.04004
2024-08-26,000156.SZ,BUY,7500,6.12222
2024-08-26,002563.SZ,SELL,10700,4.71056
2024-08-26,301029.SZ,BUY,2600,17.364659999999997
2024-08-26,603317.SH,SELL,5100,9.57082
2024-09-02,000156.SZ,SELL,7500,6.0878
2024-09-02,002563.SZ,BUY,11700,4.41882
2024-09-02,002572.SZ,SELL,2800,13.63268
2024-09-02,300009.SZ,SELL,5400,7.89418
2024-09-02,300888.SZ,BUY,2100,25.470840000000003
2024-09-02,600315.SH,BUY,3400,14.4288
2024-09-02,603218.SH,SELL,4500,10.449060000000001
2024-09-02,603317.SH,BUY,5300,9.228420000000002
2024-09-09,002497.SZ,BUY,5200,8.42682
2024-09-09,002572.SZ,BUY,3000,13.106160000000001
2024-09-09,300390.SZ,BUY,2100,16.37268
2024-09-09,300861.SZ,SELL,1300,17.465
2024-09-09,301029.SZ,SELL,2600,17.28536
2024-09-09,600315.SH,SELL,3400,14.40114
2024-09-23,002572.SZ,SELL,3000,13.33328
2024-09-23,300390.SZ,SELL,2100,15.858220000000001
2024-09-23,301029.SZ,BUY,3000,16.713359999999998
2024-09-23,600315.SH,BUY,3200,14.228399999999999
2024-09-30,002563.SZ,SELL,11700,6.2973799999999995
2024-09-30,002572.SZ,BUY,2600,18.176280000000002
2024-09-30,002690.SZ,SELL,2300,15.93806
2024-09-30,300009.SZ,BUY,4800,9.84966
2024-09-30,300861.SZ,BUY,1800,23.486880000000003
2024-09-30,301029.SZ,SELL,3000,25.23942
2024-09-30,600315.SH,SELL,3200,18.60272
2024-09-30,603218.SH,BUY,4100,12.6252
2024-10-14,002240.SZ,SELL,3500,14.431080000000001
2024-10-14,002690.SZ,BUY,3400,15.20034
2024-10-14,600315.SH,BUY,2700,17.1843
2024-10-14,603317.SH,SELL,5300,13.16362
2024-10-28,002240.SZ,BUY,3200,15.26046
2024-10-28,002690.SZ,SELL,3400,15.818299999999999
2024-10-28,002867.SZ,BUY,4200,11.643239999999999
2024-10-28,603218.SH,SELL,4100,13.473
2024-11-04,002240.SZ,SELL,3200,14.65064
2024-11-04,002690.SZ,BUY,3500,15.641219999999999
2024-11-18,000156.SZ,BUY,6600,7.494960000000001
2024-11-18,002867.SZ,SELL,4200,12.24546
2024-11-25,000156.SZ,SELL,6600,7.45506
2024-11-25,603218.SH,BUY,4400,12.26448
2024-12-02,603218.SH,SELL,4400,13.56282
2024-12-02,603456.SH,BUY,3700,14.94984
2024-12-09,000156.SZ,BUY,6300,7.80558
2024-12-09,002240.SZ,BUY,2900,15.46086
2024-12-09,600315.SH,SELL,2700,17.534860000000002
2024-12-09,603456.SH,SELL,3700,15.3193
2024-12-16,000156.SZ,SELL,6300,8.29338
2024-12-16,603456.SH,BUY,3800,14.629199999999999
2024-12-23,002497.SZ,SELL,5200,12.05584
2024-12-23,600315.SH,BUY,3200,17.5851
2024-12-30,002497.SZ,BUY,4200,11.99394
2024-12-30,002518.SZ,SELL,2800,23.94202
2024-12-30,603218.SH,BUY,4300,12.2244
2024-12-30,603456.SH,SELL,3800,14.24146
2025-01-06,002439.SZ,BUY,3600,14.50896
2025-01-06,002497.SZ,SELL,4200,11.3273
2025-01-06,300573.SZ,BUY,700,67.99572
2025-01-06,300861.SZ,SELL,1800,18.75242
2025-01-06,301301.SZ,BUY,4200,11.913780000000001
2025-01-06,600315.SH,SELL,3200,16.32728
2025-01-06,603127.SH,SELL,3200,16.14764
2025-01-06,603218.SH,SELL,4300,12.005939999999999
2025-01-06,603456.SH,BUY,4500,13.567079999999999
2025-01-06,603882.SH,BUY,2000,26.76342
2025-01-13,002240.SZ,SELL,2900,13.05384
2025-01-13,002867.SZ,BUY,4300,12.424800000000001
2025-01-13,300009.SZ,SELL,4800,8.10376
2025-01-13,300146.SZ,BUY,4600,11.322600000000001
2025-01-20,002240.SZ,BUY,3400,13.55706
2025-01-20,300146.SZ,SELL,4600,11.61672
2025-01-27,002407.SZ,BUY,4200,11.30256
2025-01-27,002867.SZ,SELL,4300,12.56482
2025-02-10,002407.SZ,SELL,4200,11.95604
2025-02-10,300009.SZ,BUY,6100,8.707379999999999
2025-02-10,300146.SZ,BUY,4000,11.7735
2025-02-10,603882.SH,SELL,2000,33.0338
2025-02-17,002439.SZ,SELL,3600,18.562800000000003
2025-02-17,002867.SZ,BUY,4500,12.304559999999999
2025-02-24,002563.SZ,BUY,8300,6.1122
2025-02-24,002572.SZ,SELL,2600,16.9161
2025-02-24,002756.SZ,BUY,1400,34.548959999999994
2025-02-24,002867.SZ,SELL,4500,12.88418
2025-02-24,300146.SZ,SELL,4000,11.66662
2025-02-24,601156.SH,BUY,3900,14.19834
2025-03-03,002439.SZ,BUY,2900,17.1843
2025-03-03,002557.SZ,BUY,1700,26.082060000000002
2025-03-03,002563.SZ,SELL,8300,6.267440000000001
2025-03-03,002756.SZ,SELL,1400,35.7284
2025-03-10,002439.SZ,SELL,2900,18.463
2025-03-10,300529.SZ,BUY,2200,25.57104
2025-03-17,002439.SZ,BUY,2600,18.827579999999998
2025-03-17,002557.SZ,SELL,1700,26.95598
2025-03-24,002756.SZ,BUY,1400,33.9678
2025-03-24,300529.SZ,SELL,2200,26.0977
2025-03-31,002557.SZ,BUY,1900,26.01192
2025-03-31,601156.SH,SELL,3900,14.0718
2025-04-07,002240.SZ,SELL,3400,11.49696
2025-04-07,002557.SZ,SELL,1900,24.241419999999998
2025-04-07,300390.SZ,BUY,3400,17.39472
2025-04-07,300529.SZ,BUY,2300,23.08608
2025-04-14,300390.SZ,SELL,3400,19.30132
2025-04-14,601156.SH,BUY,4400,12.6252
2025-04-28,002557.SZ,BUY,2100,23.31654
2025-04-28,603456.SH,SELL,4500,13.832279999999999
2025-05-12,002831.SZ,BUY,2300,21.933780000000002
2025-05-12,300009.SZ,SELL,6100,8.31334
2025-05-12,601156.SH,SELL,4400,13.31332
2025-05-12,603456.SH,BUY,4100,13.93782
2025-05-19,300009.SZ,BUY,5800,8.757480000000001
2025-05-19,603456.SH,SELL,4100,14.08178
2025-05-26,002563.SZ,BUY,9500,5.47092
2025-05-26,002831.SZ,SELL,2300,23.86218
2025-05-26,300390.SZ,BUY,2900,17.89572
2025-05-26,300529.SZ,SELL,2300,21.29732
2025-06-09,002240.SZ,BUY,4400,11.78352
2025-06-09,300390.SZ,SELL,2900,17.69454
2025-06-16,002240.SZ,SELL,4400,11.2275
2025-06-16,002756.SZ,SELL,1400,30.2394
2025-06-16,300390.SZ,BUY,3500,17.2845
2025-06-16,300529.SZ,BUY,2600,20.991899999999998
2025-06-23,002756.SZ,BUY,1600,30.1101
2025-06-23,300390.SZ,SELL,3500,19.1616
2025-06-23,300529.SZ,SELL,2600,20.9081
2025-06-23,300595.SZ,BUY,3800,14.80956
2025-06-30,002557.SZ,SELL,2100,21.57676
2025-06-30,002690.SZ,SELL,3500,16.83626
2025-06-30,002831.SZ,BUY,2600,23.46684
2025-06-30,300009.SZ,SELL,5800,8.353259999999999
2025-06-30,601156.SH,BUY,4600,13.11618
2025-06-30,603556.SH,BUY,2100,25.52094
2025-07-07,002756.SZ,SELL,1600,32.40506
2025-07-07,300390.SZ,BUY,2800,18.74742
2025-07-07,300529.SZ,BUY,2100,22.88568
2025-07-07,300595.SZ,SELL,3800,15.35922
2025-07-14,002572.SZ,BUY,3500,14.228399999999999
2025-07-14,002756.SZ,BUY,1300,34.08804000000001
2025-07-14,002831.SZ,SELL,2600,24.03184
2025-07-14,300390.SZ,SELL,2800,20.31928
2025-07-21,002756.SZ,SELL,1300,34.5308
2025-07-21,600720.SH,BUY,6500,8.7675
2025-07-28,002572.SZ,SELL,3500,14.11172
2025-07-28,002984.SZ,BUY,2800,19.80954
2025-07-28,600373.SH,BUY,5000,10.13022
2025-07-28,600720.SH,SELL,6500,8.17362
2025-08-04,002572.SZ,BUY,3600,13.7775
2025-08-04,002984.SZ,SELL,2800,19.25142
2025-08-04,300390.SZ,BUY,2500,19.90974
2025-08-04,600373.SH,SELL,5000,9.98998
2025-08-11,002572.SZ,SELL,3600,13.7225
2025-08-11,300390.SZ,SELL,2500,21.36718
2025-08-11,600373.SH,BUY,6100,10.0701
2025-08-11,600720.SH,BUY,6700,8.18634
2025-08-18,002756.SZ,BUY,1300,35.7213
2025-08-18,002984.SZ,BUY,2300,19.41876
2025-08-18,600373.SH,SELL,6100,10.43908
2025-08-18,600720.SH,SELL,6700,7.89418
2025-08-25,002572.SZ,BUY,3600,14.168280000000001
2025-08-25,601156.SH,SELL,4600,15.49894
2025-09-01,002984.SZ,SELL,2300,19.7105
2025-09-01,300146.SZ,BUY,4800,12.21438
2025-09-01,300390.SZ,BUY,2600,20.36064
2025-09-01,300573.SZ,SELL,700,77.38492000000001
2025-09-08,002756.SZ,SELL,1300,36.76632
2025-09-08,300146.SZ,SELL,4800,12.33528
2025-09-08,300390.SZ,SELL,2600,23.98194
2025-09-08,300573.SZ,BUY,900,73.4466
2025-09-08,300595.SZ,BUY,3400,18.316560000000003
2025-09-08,600373.SH,BUY,5500,10.2705
2025-09-22,002756.SZ,BUY,1500,34.178219999999996
2025-09-22,300146.SZ,BUY,3800,11.96388
2025-09-22,300888.SZ,SELL,2100,38.43298
2025-09-22,600373.SH,SELL,5500,10.289380000000001
2025-09-29,002756.SZ,SELL,1500,36.20744
2025-09-29,600373.SH,BUY,5900,10.16028
2025-10-13,002984.SZ,BUY,2800,19.068060000000003
2025-10-13,603556.SH,SELL,2100,30.439
2025-10-20,002831.SZ,BUY,2100,25.591079999999998
2025-10-20,300529.SZ,SELL,2100,21.09772
2025-10-20,300573.SZ,SELL,900,74.21128
2025-10-20,603556.SH,BUY,2100,28.17624
2025-10-27,300573.SZ,BUY,700,77.98566
2025-10-27,301301.SZ,SELL,4200,11.107740000000002
2025-11-03,300529.SZ,BUY,2700,20.23038
2025-11-03,300573.SZ,SELL,700,79.2412
2025-11-03,300595.SZ,SELL,3400,16.65662
2025-11-03,301301.SZ,BUY,5300,11.41278
2025-11-03,600612.SH,BUY,1100,46.673159999999996
2025-11-03,603556.SH,SELL,2100,35.518820000000005
2025-11-10,300573.SZ,BUY,700,73.96763999999999
2025-11-10,600373.SH,SELL,5900,11.59676
2025-11-17,002831.SZ,SELL,2100,28.443
2025-11-17,300595.SZ,BUY,3800,16.8336
2025-11-24,300595.SZ,SELL,3800,15.7185
2025-11-24,600373.SH,BUY,5900,10.7715
2025-12-01,002563.SZ,SELL,9500,6.66664
2025-12-01,300529.SZ,SELL,2700,20.269379999999998
2025-12-01,300595.SZ,BUY,4300,15.971879999999999
2025-12-01,300601.SZ,BUY,3800,16.1322
2025-12-08,000403.SZ,BUY,3900,14.44884
2025-12-08,002439.SZ,SELL,2600,14.61072
2025-12-08,002563.SZ,BUY,9500,5.7114
2025-12-08,002984.SZ,SELL,2800,21.71648
2025-12-08,301301.SZ,SELL,5300,10.269419999999998
2025-12-08,601858.SH,BUY,3200,18.436799999999998
2025-12-15,002439.SZ,BUY,3900,13.8276
2025-12-15,300601.SZ,SELL,3800,15.0199
2025-12-15,600529.SH,BUY,2600,20.541
2025-12-15,600612.SH,SELL,1100,44.790240000000004
2025-12-15,600872.SH,BUY,3100,17.07408
2025-12-15,601858.SH,SELL,3200,17.84424
2025-12-22,300146.SZ,SELL,3800,12.13568
2025-12-22,301301.SZ,BUY,5800,10.140239999999999
2026-01-05,000088.SZ,BUY,12000,4.4589
2026-01-05,000403.SZ,SELL,3900,13.91212
2026-01-05,000429.SZ,BUY,4600,11.623199999999999
2026-01-05,002372.SZ,BUY,4500,10.71138
2026-01-05,002439.SZ,SELL,3900,14.40114
2026-01-05,002563.SZ,SELL,9500,5.39918
2026-01-05,002568.SZ,BUY,2400,21.893700000000003
2026-01-05,002572.SZ,SELL,3600,13.592759999999998
2026-01-05,002831.SZ,BUY,1800,28.44678
2026-01-05,002984.SZ,BUY,2100,22.1442
2026-01-05,300573.SZ,SELL,700,73.53264
2026-01-05,300595.SZ,SELL,4300,15.918099999999999
2026-01-05,300957.SZ,BUY,1300,40.420680000000004
2026-01-05,600373.SH,SELL,5900,9.36124
2026-01-05,600529.SH,SELL,2600,20.27936
2026-01-05,600872.SH,SELL,3100,17.78436
2026-01-05,601156.SH,BUY,3600,18.4869
2026-01-05,601965.SH,BUY,3600,16.74342
2026-01-12,002568.SZ,SELL,2400,22.3552
2026-01-12,002831.SZ,SELL,1800,27.1955
2026-01-12,601921.SH,BUY,7700,8.306579999999999
2026-01-12,603589.SH,BUY,1900,30.440759999999997
2026-01-19,000088.SZ,SELL,12000,4.47104
2026-01-19,000429.SZ,SELL,4600,11.417119999999999
2026-01-19,000563.SZ,BUY,17600,3.56712
2026-01-19,002508.SZ,BUY,2800,19.65924
2026-01-19,002831.SZ,BUY,1800,27.28446
2026-01-19,300529.SZ,BUY,2200,20.2404
2026-01-19,601965.SH,SELL,3600,18.85222
2026-01-19,603589.SH,SELL,1900,29.36116
2026-01-26,001213.SZ,BUY,12800,4.2084
2026-01-26,002508.SZ,SELL,2800,20.2095
2026-01-26,002831.SZ,SELL,1800,27.0458
2026-01-26,600511.SH,BUY,2000,29.559
2026-02-02,000563.SZ,SELL,17600,3.47304
2026-02-02,001213.SZ,SELL,12800,4.101780000000001
2026-02-02,002372.SZ,SELL,4500,11.856240000000001
2026-02-02,002984.SZ,SELL,2100,19.7604
2026-02-02,300529.SZ,SELL,2200,19.90012
2026-02-02,300957.SZ,SELL,1300,42.17548
2026-02-02,301301.SZ,SELL,5800,10.5788
2026-02-02,600511.SH,SELL,2000,28.57274
2026-02-02,601156.SH,SELL,3600,17.764400000000002
2026-02-02,601921.SH,SELL,7700,8.133700000000001
2026-02-09,000088.SZ,BUY,23700,4.5591
2026-02-09,000563.SZ,BUY,26800,3.62724
2026-02-09,001213.SZ,BUY,20800,4.2084
2026-02-09,002372.SZ,BUY,6300,12.44484
2026-02-09,002568.SZ,BUY,3300,21.27246
2026-02-09,002984.SZ,BUY,3000,20.98188
2026-02-09,300529.SZ,BUY,2800,20.58108
2026-02-09,301301.SZ,BUY,4600,11.24244
2026-02-09,601921.SH,BUY,5500,8.476920000000002
2026-02-09,603589.SH,BUY,1400,29.298479999999998
