strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position_v1_2b_dynamic_score,3m,2026-04-09,2026-07-09,62,500000.0,555630.5187775001,730851.1179650002,0.31535452655304264,-0.11604408702139235,0.41022136674762205,0.5806451612903226,0.6519081889934147,4.82258064516129
production_governed_vol_position_v1_2b_dynamic_score,6m,2026-01-09,2026-07-09,119,500000.0,538399.7707824999,730851.1179650002,0.3574506484332176,-0.11604408702139246,0.37634278182880054,0.5042016806722689,0.6485223097615049,4.882352941176471
production_governed_vol_position_v1_2b_dynamic_score,1y,2025-09-02,2026-07-09,204,500000.0,492830.0016975,730851.1179650002,0.48296799189915807,-0.13123225966172847,0.3359054687123246,0.5196078431372549,0.6101214340758214,4.887254901960785
production_governed_vol_position_v1_2b_dynamic_score,3y,2025-09-02,2026-07-09,204,500000.0,492830.0016975,730851.1179650002,0.48296799189915807,-0.13123225966172847,0.3359054687123246,0.5196078431372549,0.6101214340758214,4.887254901960785
production_governed_vol_position_v1_2b_execution_safe_uplift,3m,2026-04-09,2026-07-09,62,500000.0,555630.5187775001,730851.1179650002,0.31535452655304264,-0.11604408702139235,0.41022136674762205,0.5806451612903226,0.6519081889934147,4.82258064516129
production_governed_vol_position_v1_2b_execution_safe_uplift,6m,2026-01-09,2026-07-09,119,500000.0,538399.7707824999,730851.1179650002,0.3574506484332176,-0.11604408702139246,0.37634278182880054,0.5042016806722689,0.6485223097615049,4.882352941176471
production_governed_vol_position_v1_2b_execution_safe_uplift,1y,2025-09-02,2026-07-09,204,500000.0,492830.0016975,730851.1179650002,0.48296799189915807,-0.13123225966172847,0.3359054687123246,0.5196078431372549,0.6101214340758214,4.887254901960785
production_governed_vol_position_v1_2b_execution_safe_uplift,3y,2025-09-02,2026-07-09,204,500000.0,492830.0016975,730851.1179650002,0.48296799189915807,-0.13123225966172847,0.3359054687123246,0.5196078431372549,0.6101214340758214,4.887254901960785
adaptive_market_style,3m,2026-04-09,2026-07-09,62,500000.0,589034.7969350002,618918.359295,0.050733101873601916,-0.1064492000906252,0.28393601694228476,0.5645161290322581,0.43571414356158705,4.661290322580645
adaptive_market_style,6m,2026-01-09,2026-07-09,119,500000.0,579498.0618050003,618918.359295,0.06802489962988778,-0.1450245795703642,0.2955627511079697,0.5462184873949579,0.42090924465973606,4.663865546218488
adaptive_market_style,1y,2025-09-02,2026-07-09,204,500000.0,494109.972835,618918.359295,0.2525923242226842,-0.1450245795703642,0.2813009238210898,0.5441176470588235,0.3908005193771428,4.602941176470588
adaptive_market_style,3y,2025-09-02,2026-07-09,204,500000.0,494109.972835,618918.359295,0.2525923242226842,-0.1450245795703642,0.2813009238210898,0.5441176470588235,0.3908005193771428,4.602941176470588
