month,n,hit20,max_ret20,mdd20,avg_v2
2026-01,92,0.18478260869565216,0.059591630434782605,-0.09202682608695652,44.747173913043476
2026-02,555,0.2972972972972973,0.08310181981981982,-0.10902172972972973,46.27603603603604
2026-03,466,0.19957081545064378,0.06071376180257511,-0.11347295922746782,48.482060085836906
2026-04,646,0.38390092879256965,0.11941760061919506,-0.0607954040247678,43.44764705882353
2026-05,338,0.25443786982248523,0.0804798727810651,-0.15986168639053255,45.38254437869822
2026-06,259,0.2702702702702703,0.09395757528957528,-0.18518605019305018,56.830849420849425
