strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2023-07-24,2023-03-30,67241.96962050004,388690.0,455931.96962050005,0.9118639392410001,10,0.8525175374815904,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,455931.96962050005,0.0,272,1.0
vls_mom_contrarian_v1_frozen,2023-07-25,2023-03-30,67241.96962050004,393248.0,460489.96962050005,0.9209799392410001,10,0.8539773414046008,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460489.96962050005,0.0,274,1.0
vls_mom_contrarian_v1_frozen,2023-07-26,2023-03-30,67241.96962050004,391178.0,458419.96962050005,0.9168399392410002,10,0.8533179746157964,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,458419.96962050005,0.0,276,1.0
vls_mom_contrarian_v1_frozen,2023-07-27,2023-03-30,67241.96962050004,390967.0,458208.96962050005,0.9164179392410001,10,0.8532504292174998,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,458208.96962050005,0.0,278,1.0
vls_mom_contrarian_v1_frozen,2023-07-28,2023-03-30,67241.96962050004,393157.0,460398.96962050005,0.9207979392410001,10,0.8539484793462362,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460398.96962050005,0.0,280,1.0
vls_mom_contrarian_v1_frozen,2023-07-31,2023-03-30,67241.96962050004,395429.0,462670.96962050005,0.925341939241,10,0.8546656824489023,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,462670.96962050005,0.0,282,1.0
vls_mom_contrarian_v1_frozen,2023-08-01,2023-03-30,67241.96962050004,393719.0,460960.96962050005,0.9219219392410001,10,0.8541265442151013,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460960.96962050005,0.0,284,1.0
vls_mom_contrarian_v1_frozen,2023-08-02,2023-03-30,67241.96962050004,392117.0,459358.96962050005,0.9187179392410001,10,0.8536178151129779,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,459358.96962050005,0.0,286,1.0
vls_mom_contrarian_v1_frozen,2023-08-03,2023-03-30,67241.96962050004,393631.0,460872.96962050005,0.9217459392410001,10,0.8540986908477848,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460872.96962050005,0.0,288,1.0
vls_mom_contrarian_v1_frozen,2023-08-04,2023-03-30,67241.96962050004,393412.0,460653.96962050005,0.9213079392410001,10,0.8540293277492086,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460653.96962050005,0.0,290,1.0
vls_mom_contrarian_v1_frozen,2023-08-07,2023-03-30,67241.96962050004,389707.0,456948.96962050005,0.9138979392410002,10,0.8528457790891945,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,456948.96962050005,0.0,292,1.0
vls_mom_contrarian_v1_frozen,2023-08-08,2023-03-30,67241.96962050004,393028.0,460269.96962050005,0.9205399392410001,10,0.8539075454435098,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,460269.96962050005,0.0,294,1.0
vls_mom_contrarian_v1_frozen,2023-08-09,2023-03-30,67241.96962050004,390288.0,457529.96962050005,0.9150599392410002,10,0.8530326446674649,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,457529.96962050005,0.0,296,1.0
vls_mom_contrarian_v1_frozen,2023-08-10,2023-03-30,67241.96962050004,388850.0,456091.96962050005,0.912183939241,10,0.8525692752791723,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,456091.96962050005,0.0,298,1.0
vls_mom_contrarian_v1_frozen,2023-08-11,2023-03-30,67241.96962050004,385452.0,452693.96962050005,0.9053879392410001,10,0.8514626345103073,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,452693.96962050005,0.0,300,1.0
vls_mom_contrarian_v1_frozen,2023-08-14,2023-03-30,67241.96962050004,387004.0,454245.96962050005,0.9084919392410001,10,0.8519701348661886,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,454245.96962050005,0.0,302,1.0
vls_mom_contrarian_v1_frozen,2023-08-15,2023-03-30,67241.96962050004,383432.0,450673.96962050005,0.9013479392410001,10,0.8507968639122365,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,450673.96962050005,0.0,304,1.0
vls_mom_contrarian_v1_frozen,2023-08-16,2023-03-30,67241.96962050004,379701.0,446942.96962050005,0.8938859392410001,10,0.8495513428086914,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,446942.96962050005,0.0,306,1.0
vls_mom_contrarian_v1_frozen,2023-08-17,2023-03-30,67241.96962050004,381393.0,448634.96962050005,0.8972699392410001,10,0.8501187509360227,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,448634.96962050005,0.0,308,1.0
vls_mom_contrarian_v1_frozen,2023-08-18,2023-03-30,67241.96962050004,371545.0,438786.96962050005,0.8775739392410001,10,0.8467548622087466,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,438786.96962050005,0.0,310,1.0
vls_mom_contrarian_v1_frozen,2023-08-21,2023-03-30,67241.96962050004,368460.0,435701.96962050005,0.8714039392410001,10,0.8456698057181877,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,435701.96962050005,0.0,312,1.0
vls_mom_contrarian_v1_frozen,2023-08-22,2023-03-30,67241.96962050004,367325.0,434566.96962050005,0.8691339392410001,10,0.8452667268310307,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,434566.96962050005,0.0,314,1.0
vls_mom_contrarian_v1_frozen,2023-08-23,2023-03-30,67241.96962050004,362094.0,429335.96962050005,0.858671939241,10,0.8433814672459501,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,429335.96962050005,0.0,316,1.0
vls_mom_contrarian_v1_frozen,2023-08-24,2023-03-30,67241.96962050004,356342.0,423583.96962050005,0.8471679392410001,10,0.8412546875162819,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,423583.96962050005,0.0,318,1.0
