strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2023-10-09,2023-12-29,60,0.9523809523809523,PASS,2023-10-09,2023-12-29,60,500000.0,427680.8586145001,444020.52455050027,0.03820527761970349,-0.12254177072953776,0.28558059952563175,0.4166666666666667,0.9516624293938315,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2023-06-29,2023-12-29,126,1.0,PASS,2023-06-29,2023-12-29,126,500000.0,462850.96962050005,444020.52455050027,-0.040683602943382025,-0.21203036873152536,0.22864200406569626,0.38095238095238093,0.9057039796319246,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2023-01-04,2023-12-29,241,0.9563492063492064,PASS,2023-01-04,2023-12-29,241,500000.0,499180.25400275,444020.52455050027,-0.11050062379259462,-0.3473134484558691,0.23034796558087978,0.4066390041493776,0.8920483707861778,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2023-01-04,2023-12-29,241,0.3187830687830688,INSUFFICIENT_COVERAGE,2023-01-04,2023-12-29,241,500000.0,499180.25400275,444020.52455050027,-0.11050062379259462,-0.3473134484558691,0.23034796558087978,0.4066390041493776,0.8920483707861778,10.0
