strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2024-09-25,2024-04-10,46228.94876649998,344820.0,391048.9487665,0.782097897533,10,0.8817821939879351,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,391048.9487665,0.0,280,1.0
vls_mom_contrarian_v1_frozen,2024-09-26,2024-04-10,46228.94876649998,375840.0,422068.9487665,0.844137897533,10,0.8904706235755924,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,422068.9487665,0.0,282,1.0
vls_mom_contrarian_v1_frozen,2024-09-27,2024-04-10,46228.94876649998,408949.0,455177.9487665,0.910355897533,10,0.8984376354527341,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,455177.9487665,0.0,284,1.0
vls_mom_contrarian_v1_frozen,2024-09-30,2024-04-10,46228.94876649998,447106.0,493334.9487665,0.9866698975329999,10,0.9062929782654005,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,493334.9487665,0.0,286,1.0
vls_mom_contrarian_v1_frozen,2024-10-08,2024-04-10,46228.94876649998,463126.0,509354.9487665,1.018709897533,10,0.9092402088593579,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,509354.9487665,0.0,288,1.0
vls_mom_contrarian_v1_frozen,2024-10-09,2024-04-10,46228.94876649998,418330.0,464558.9487665,0.929117897533,10,0.9004885195102852,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,464558.9487665,0.0,290,1.0
vls_mom_contrarian_v1_frozen,2024-10-10,2024-04-10,46228.94876649998,403651.0,449879.9487665,0.899759897533,10,0.8972415887988507,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,449879.9487665,0.0,292,1.0
vls_mom_contrarian_v1_frozen,2024-10-11,2024-04-10,46228.94876649998,398719.0,444947.9487665,0.889895897533,10,0.8961025690877833,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,444947.9487665,0.0,294,1.0
vls_mom_contrarian_v1_frozen,2024-10-14,2024-04-10,46228.94876649998,412815.0,459043.9487665,0.918087897533,10,0.8992929786119126,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,459043.9487665,0.0,296,1.0
vls_mom_contrarian_v1_frozen,2024-10-15,2024-04-10,46228.94876649998,403821.0,450049.9487665,0.900099897533,10,0.8972804043346642,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,450049.9487665,0.0,298,1.0
vls_mom_contrarian_v1_frozen,2024-10-16,2024-04-10,46228.94876649998,432985.0,479213.9487665,0.958427897533,10,0.903531712953069,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,479213.9487665,0.0,300,1.0
vls_mom_contrarian_v1_frozen,2024-10-17,2024-04-10,46228.94876649998,405051.0,451279.9487665,0.902559897533,10,0.897560374900637,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,451279.9487665,0.0,302,1.0
vls_mom_contrarian_v1_frozen,2024-10-18,2024-04-10,46228.94876649998,408292.0,454520.9487665,0.909041897533,10,0.8982908292962992,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,454520.9487665,0.0,304,1.0
vls_mom_contrarian_v1_frozen,2024-10-21,2024-04-10,46228.94876649998,406769.0,452997.9487665,0.905995897533,10,0.8979488783726725,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,452997.9487665,0.0,306,1.0
vls_mom_contrarian_v1_frozen,2024-10-22,2024-04-10,46228.94876649998,411072.0,457300.9487665,0.914601897533,10,0.8989091343650268,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,457300.9487665,0.0,308,1.0
vls_mom_contrarian_v1_frozen,2024-10-23,2024-04-10,46228.94876649998,413177.0,459405.9487665,0.918811897533,10,0.8993723331388629,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,459405.9487665,0.0,310,1.0
vls_mom_contrarian_v1_frozen,2024-10-24,2024-04-10,46228.94876649998,411430.0,457658.9487665,0.915317897533,10,0.8989882118745891,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,457658.9487665,0.0,312,1.0
vls_mom_contrarian_v1_frozen,2024-10-25,2024-04-10,46228.94876649998,416490.0,462718.9487665,0.925437897533,10,0.9000928125166788,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,462718.9487665,0.0,314,1.0
vls_mom_contrarian_v1_frozen,2024-10-28,2024-04-10,46228.94876649998,431384.0,477612.9487665,0.955225897533,10,0.9032083428937752,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,477612.9487665,0.0,316,1.0
vls_mom_contrarian_v1_frozen,2024-10-29,2024-04-10,46228.94876649998,417373.0,463601.9487665,0.927203897533,10,0.9002831008594748,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,463601.9487665,0.0,318,1.0
vls_mom_contrarian_v1_frozen,2024-10-30,2024-04-10,46228.94876649998,431256.0,477484.9487665,0.954969897533,10,0.9031823958306445,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,477484.9487665,0.0,320,1.0
vls_mom_contrarian_v1_frozen,2024-10-31,2024-04-10,46228.94876649998,443230.0,489458.9487665,0.978917897533,10,0.9055509172260453,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,489458.9487665,0.0,322,1.0
vls_mom_contrarian_v1_frozen,2024-11-01,2024-04-10,46228.94876649998,440210.0,486438.9487665,0.972877897533,10,0.9049645410102826,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,486438.9487665,0.0,324,1.0
vls_mom_contrarian_v1_frozen,2024-11-04,2024-04-10,46228.94876649998,435244.0,481472.9487665,0.962945897533,10,0.9039843279151294,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,481472.9487665,0.0,326,1.0
vls_mom_contrarian_v1_frozen,2024-11-05,2024-04-10,46228.94876649998,459135.0,505363.9487665,1.010727897533,10,0.908523453484689,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,505363.9487665,0.0,328,1.0
vls_mom_contrarian_v1_frozen,2024-11-06,2024-04-10,46228.94876649998,481231.0,527459.9487665,1.054919897533,10,0.9123555278943748,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,527459.9487665,0.0,330,1.0
vls_mom_contrarian_v1_frozen,2024-11-07,2024-04-10,46228.94876649998,516177.0,562405.9487665,1.124811897533,10,0.9178014584164839,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,562405.9487665,0.0,332,1.0
vls_mom_contrarian_v1_frozen,2024-11-08,2024-04-10,46228.94876649998,502663.0,548891.9487665,1.0977838975329999,10,0.9157776883585409,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,548891.9487665,0.0,334,1.0
vls_mom_contrarian_v1_frozen,2024-11-11,2024-04-10,46228.94876649998,500581.0,546809.9487665,1.093619897533,10,0.9154570086539505,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,546809.9487665,0.0,336,1.0
vls_mom_contrarian_v1_frozen,2024-11-12,2024-04-10,46228.94876649998,487393.0,533621.9487665,1.067243897533,10,0.9133676025257936,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,533621.9487665,0.0,338,1.0
vls_mom_contrarian_v1_frozen,2024-11-13,2024-04-10,46228.94876649998,474681.0,520909.9487665,1.041819897533,10,0.9112534731272289,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,520909.9487665,0.0,340,1.0
vls_mom_contrarian_v1_frozen,2024-11-14,2024-04-10,46228.94876649998,453171.0,499399.9487665,0.998799897533,10,0.9074310101939661,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,499399.9487665,0.0,342,1.0
vls_mom_contrarian_v1_frozen,2024-11-15,2024-04-10,46228.94876649998,438223.0,484451.9487665,0.968903897533,10,0.9045747490866596,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,484451.9487665,0.0,344,1.0
vls_mom_contrarian_v1_frozen,2024-11-18,2024-04-10,46228.94876649998,469893.0,516121.9487665,1.032243897533,10,0.9104301824850031,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,516121.9487665,0.0,346,1.0
vls_mom_contrarian_v1_frozen,2024-11-19,2024-04-10,46228.94876649998,464143.0,510371.9487665,1.0207438975329999,10,0.9094210626617918,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,510371.9487665,0.0,348,1.0
vls_mom_contrarian_v1_frozen,2024-11-20,2024-11-19,46228.94876649998,466073.0,512301.9487665,1.024603897533,10,0.9097623015531988,10.0,10.0,0.0,464143.0,10.0,0.0,510371.9487665,10.0,1.0,2.0,0.09192547460342454,0.0,0.0,0.09192547460342454,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,512301.9487665,0.0,348,
vls_mom_contrarian_v1_frozen,2024-11-21,2024-11-19,46228.94876649998,461955.0,508183.9487665,1.016367897533,10,0.9090310725501854,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,508183.9487665,0.0,350,1.0
vls_mom_contrarian_v1_frozen,2024-11-22,2024-11-19,46228.94876649998,450118.0,496346.9487665,0.992693897533,10,0.9068616239479538,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,496346.9487665,0.0,352,1.0
vls_mom_contrarian_v1_frozen,2024-11-25,2024-11-19,46228.94876649998,445980.0,492208.9487665,0.984417897533,10,0.9060786097401275,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,492208.9487665,0.0,354,1.0
vls_mom_contrarian_v1_frozen,2024-11-26,2024-11-19,46228.94876649998,447873.0,494101.9487665,0.988203897533,10,0.9064384407268415,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,494101.9487665,0.0,356,1.0
vls_mom_contrarian_v1_frozen,2024-11-27,2024-11-19,46228.94876649998,454906.0,501134.9487665,1.002269897533,10,0.9077514971161191,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,501134.9487665,0.0,358,1.0
vls_mom_contrarian_v1_frozen,2024-11-28,2024-11-19,46228.94876649998,464481.0,510709.9487665,1.021419897533,10,0.90948100995848,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,510709.9487665,0.0,360,1.0
vls_mom_contrarian_v1_frozen,2024-11-29,2024-11-19,46228.94876649998,470420.0,516648.9487665,1.033297897533,10,0.9105215468319995,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,516648.9487665,0.0,362,1.0
vls_mom_contrarian_v1_frozen,2024-12-02,2024-11-19,46228.94876649998,483218.0,529446.9487665,1.058893897533,10,0.9126844552146278,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,529446.9487665,0.0,364,1.0
vls_mom_contrarian_v1_frozen,2024-12-03,2024-11-19,46228.94876649998,487346.0,533574.9487665,1.067149897533,10,0.9133599715028404,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,533574.9487665,0.0,366,1.0
