strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2024-09-30,2024-12-31,62,0.9841269841269841,PASS,2024-09-30,2024-12-31,62,500000.0,493334.9487665,452082.9487665,-0.08361864510743378,-0.19616257659074643,0.4592150025105068,0.46774193548387094,0.906344527297835,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2024-07-01,2024-12-31,125,0.9920634920634921,PASS,2024-07-01,2024-12-31,125,500000.0,400077.9487665,452082.9487665,0.12998716915125952,-0.19616257659074654,0.4343664721189382,0.472,0.8894571754279337,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2024-01-03,2024-12-31,241,0.9563492063492064,PASS,2024-01-03,2024-12-31,241,500000.0,504702.9487665,452082.9487665,-0.10425934726278874,-0.3462388115986649,0.3974731666570742,0.44813278008298757,0.8932629898368262,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2024-01-03,2024-12-31,241,0.3187830687830688,INSUFFICIENT_COVERAGE,2024-01-03,2024-12-31,241,500000.0,504702.9487665,452082.9487665,-0.10425934726278874,-0.3462388115986649,0.3974731666570742,0.44813278008298757,0.8932629898368262,10.0
