signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,1,000402,,全国地产,0.5,0.1,0.1,12700,3.927,,1,0,0,0,0,,,,,,,,,,,,,0.0028011204481792618,0.0,0.0,0.0,-0.0028011204481792618,0.001112094004505493,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,2,002146,,全国地产,0.49980945121951215,0.1,0.1,27200,1.837,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0005060289810893934,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,3,601828,,其他商业,0.4996189024390244,0.1,0.1,11700,4.246,,1,0,0,0,0,,,,,,,,,,,,,0.002590673575129543,0.0,0.0,0.0,0.002590673575129543,0.0013447830312264806,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,4,600376,,区域地产,0.49942835365853655,0.1,0.1,15300,3.2560000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0007170112173250101,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,5,600383,,全国地产,0.4992378048780488,0.1,0.1,10700,4.66,,1,0,0,0,0,,,,,,,,,,,,,0.002358490566037652,0.0,0.0,0.0,0.002358490566037652,9.529327149437844e-05,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,6,600606,,全国地产,0.49904725609756095,0.1,0.1,20000,2.4970000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0006310768997872728,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,7,000926,,区域地产,0.4988567073170732,0.1,0.1,10800,4.609000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.0023866348448686736,0.0,0.0,0.0,0.0023866348448686736,0.000568470478446925,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,8,000042,,全国地产,0.49866615853658536,0.1,0.1,8000,6.18,,1,0,0,0,0,,,,,,,,,,,,,0.003558718861209842,0.0,0.0,0.0,0.003558718861209842,0.0008698832769741757,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,9,600016,,银行,0.4984756097560976,0.1,0.1,12000,4.136,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.00019360568738545415,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,10,000069,,全国地产,0.4980945121951219,0.1,0.1,15000,3.33,,1,0,0,0,0,,,,,,,,,,,,,0.0033003300330032292,0.0,0.0,0.0,-0.0033003300330032292,0.0005293396001495702,0.09260477820015924,0.0,0.0,0.09260477820015924,44504.522000000055,0,0.0893780861175796,0,0
