rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-19,baseline_full_dynamic_factor_industry_cap2,000988,华工科技,专用机械,专用机械,dynamic_factor_score,99.28683999102023,0.2,1.0,0.2,158.4,75.24,99.28683999102023,99.7606667090625,91.47304628911301,29.92,98.45,95.27,92.04809930178432,71.48952676493406,99.3599689681924,75.4266873545384,68.98,0,,可买,0.9992111728295799,normal_liquidity,index_neutral,0.04113854525281356,0.0
2,2026-05-19,baseline_full_dynamic_factor_industry_cap2,688012,中微公司,半导体,半导体,dynamic_factor_score,98.90049739092015,0.2,1.0,0.2,479.51,72.44,98.90049739092015,99.50414018746498,91.65512283423843,29.81,97.71,97.27,92.68813033359193,90.61287820015515,98.75872769588828,49.65089216446858,69.03,0,,可买,0.9992111728295799,normal_liquidity,index_neutral,0.04252215824850313,0.0
3,2026-05-19,baseline_full_dynamic_factor_industry_cap2,601991,大唐发电,火力发电,火力发电,dynamic_factor_score,98.58437269389103,0.2,1.0,0.2,8.38,74.4,98.58437269389103,98.34237560508328,88.75755883113524,29.33,97.48,99.86,98.66175329712956,99.7478665632273,98.15748642358417,2.3273855702094646,71.78,0,,可买,0.9992111728295799,normal_liquidity,index_neutral,0.05069983108715762,0.0
4,2026-05-19,baseline_full_dynamic_factor_industry_cap2,300408,三环集团,元器件,元器件,dynamic_factor_score,98.32512747292743,0.2,1.0,0.2,96.54,75.44,98.32512747292743,97.86562319878153,89.59786139125937,29.03,98.24,96.86,91.15593483320403,68.34755624515128,96.25678820791312,79.69356089992242,70.46,0,,可买,0.9992111728295799,normal_liquidity,index_neutral,0.03491715584429138,0.0
5,2026-05-19,baseline_full_dynamic_factor_industry_cap2,300302,同有科技,IT设备,IT设备,dynamic_factor_score,98.29732008227309,0.2,1.0,0.2,59.4,76.36,98.29732008227309,97.25861245836032,89.59376002068787,28.72,99.41,100.0,98.39022498060513,96.04344453064391,97.6532195500388,25.678820791311097,69.88,0,,可买,0.9992111728295799,normal_liquidity,index_neutral,0.06975436200533146,0.0
