experiment_id,experiment_group,experiment_name,strategy,trade_date,industry,industry_weight,industry_names
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-10,电气设备,0.2257068450272968,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-10,铝,0.1805654760218374,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-11,化学制药,0.213420406340926,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-11,小金属,0.1674165408969909,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-11,煤炭开采,0.1935081718586568,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-11,电气设备,0.227162759891195,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-11,铝,0.1808582031495253,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-12,化学制药,0.2128872352718961,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-12,小金属,0.1619788496432197,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-12,煤炭开采,0.1994942241558174,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-12,电气设备,0.2215544000666807,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-12,铝,0.1867774013276076,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-13,化学制药,0.2164342647451314,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-13,小金属,0.1604666408778899,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-13,煤炭开采,0.2025711852514111,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-13,电气设备,0.2145312999141683,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-13,铝,0.1881136704960917,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-16,化学制药,0.2151224733960424,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-16,小金属,0.163160561730222,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-16,煤炭开采,0.2060339118408986,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-16,电气设备,0.2075095601284077,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-16,铝,0.18974609583726,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-17,化工原料,0.216052536968805,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-17,半导体,0.4893969983849692,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-17,汽车整车,0.1818270341803734,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-18,化工原料,0.1896278370965032,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-18,半导体,0.5251562425689866,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-18,汽车整车,0.1752863808230471,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-19,化工原料,0.1977731545244689,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-19,半导体,0.5129705516350649,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-19,汽车整车,0.1781856762209623,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-20,化工原料,0.1835394606547049,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-20,半导体,0.5169581091302903,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-20,汽车整车,0.1849938429979872,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-23,化工原料,0.1915839369303922,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-23,半导体,0.4909028359985733,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-23,汽车整车,0.1993764701564906,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-24,化工原料,0.1862593748756904,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-24,半导体,0.4999164054271569,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-24,汽车整车,0.1963816999315521,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-25,化工原料,0.1901880464746783,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-25,半导体,0.5070733556751227,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-25,汽车整车,0.1894180543836877,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-26,化工原料,0.2052263342437949,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-26,半导体,0.4917646148833424,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-26,汽车整车,0.187236126615701,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-27,化工原料,0.2014528898959292,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-27,半导体,0.49211013037745444,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-27,汽车整车,0.1908501062171961,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-30,化工原料,0.1939004509534572,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-30,半导体,0.4909897532697159,3
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-30,汽车整车,0.1967764863503745,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-31,元器件,0.1988202830146602,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-31,化学制药,0.2043190001949182,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-31,化工原料,0.19995335200938,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-31,小金属,0.1864187317822562,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-03-31,新型电力,0.1974472699975292,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-01,元器件,0.2152250851572594,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-01,化学制药,0.2166156229944989,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-01,化工原料,0.1965380931841685,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-01,小金属,0.1698664405481868,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-01,新型电力,0.1889207444028126,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-02,元器件,0.2071404058005192,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-02,化学制药,0.219074570546441,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-02,化工原料,0.1879101704376676,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-02,小金属,0.1701104952280182,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-02,新型电力,0.2032122458581687,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-03,元器件,0.2042348793525319,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-03,化学制药,0.2203496033570798,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-03,化工原料,0.1894741107421058,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-03,小金属,0.1734899151170566,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-03,新型电力,0.1994650626372923,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-07,元器件,0.206047276737244,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-07,化学制药,0.2161800940904513,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-07,化工原料,0.1886662639334848,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-07,小金属,0.1741165774775974,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-07,新型电力,0.2019546222594966,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-08,元器件,0.2216493138463391,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-08,化学制药,0.2094211351402648,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-08,化工原料,0.1826538039904139,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-08,小金属,0.1712553169834018,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-08,新型电力,0.2022710171472991,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-09,元器件,0.2205859128210502,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-09,化学制药,0.2019802946693834,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-09,化工原料,0.1868229377384123,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-09,小金属,0.1721025033472064,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-09,新型电力,0.2059361570759828,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-10,元器件,0.2149306354236979,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-10,化学制药,0.205086981814666,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-10,化工原料,0.190328020377018,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-10,小金属,0.1748976044216679,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-10,新型电力,0.2020013332219893,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-13,元器件,0.2129362309604815,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-13,化学制药,0.197706581487357,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-13,化工原料,0.1902850585855556,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-13,小金属,0.182003712222031,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-13,新型电力,0.2046675601271052,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-14,元器件,0.2143037776533441,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-14,化学制药,0.1965336012331623,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-14,化工原料,0.1929947325292854,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-14,小金属,0.184210754853591,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-14,新型电力,0.1995921948986559,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-15,元器件,0.39087898064663573,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-15,半导体,0.1899435731470184,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-15,小金属,0.1872811162242739,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-15,铅锌,0.1931969656306647,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-16,元器件,0.3822270388846577,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-16,半导体,0.1871383984287254,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-16,小金属,0.1914254167730433,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-16,铅锌,0.2017850133482533,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-17,元器件,0.37177577570530285,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-17,半导体,0.1983746253442121,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-17,小金属,0.1881074387048,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-17,铅锌,0.2057005543148824,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-20,元器件,0.3813181276526121,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-20,半导体,0.1884415428139356,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-20,小金属,0.1900546547551377,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-20,铅锌,0.203863624357595,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-21,元器件,0.3877118815541375,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-21,半导体,0.1840398129007954,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-21,小金属,0.1954223756629053,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-21,铅锌,0.1975326704240388,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-22,元器件,0.3824792936177973,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-22,半导体,0.2056476474979758,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-22,小金属,0.1820246292719831,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-22,铅锌,0.196984097198458,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-23,元器件,0.3979841356876254,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-23,半导体,0.2074031019037609,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-23,小金属,0.1792558071839971,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-23,铅锌,0.1816783356948802,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-24,元器件,0.3824937965220214,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-24,半导体,0.2084173434213325,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-24,小金属,0.1858337999309801,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-24,铅锌,0.1910550849280717,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-27,元器件,0.3857078442581452,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-27,半导体,0.2008858787351227,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-27,小金属,0.1793363026526278,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-27,铅锌,0.2029747440196325,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-28,元器件,0.3948735263126858,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-28,半导体,0.1908683929234434,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-28,小金属,0.1771959219418369,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-28,铅锌,0.2058636122144383,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-29,元器件,0.2003989971035327,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-29,化工原料,0.1604241062609624,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-29,半导体,0.1601356920027421,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-29,家用电器,0.1919961910540966,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-29,电气设备,0.216563688628582,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-30,元器件,0.1974171096976728,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-30,化工原料,0.1576182837787022,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-30,半导体,0.1795324986981203,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-30,家用电器,0.1900794470550594,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-04-30,电气设备,0.2053942857168498,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-06,元器件,0.193197670289064,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-06,化工原料,0.1603808903752038,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-06,半导体,0.1720979736059212,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-06,家用电器,0.1865852722158466,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-06,电气设备,0.2185023948624161,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-07,元器件,0.2012999891429824,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-07,化工原料,0.142377104118261,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-07,半导体,0.178219588543559,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-07,家用电器,0.190280047264515,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-07,电气设备,0.2166591076411894,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-08,元器件,0.2108459615148021,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-08,化工原料,0.1430188641730198,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-08,半导体,0.1761139235575858,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-08,家用电器,0.1951888857388919,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-08,电气设备,0.2023680078689471,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-11,元器件,0.2183768921139502,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-11,化工原料,0.1503604294470389,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-11,半导体,0.185983280375751,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-11,家用电器,0.1843800888261637,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-11,电气设备,0.192676849981971,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-12,元器件,0.2255009436122827,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-12,化工原料,0.1337381964464276,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-12,半导体,0.1932190290966783,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-12,家用电器,0.1826718116061901,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-12,电气设备,0.1967901598874027,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-13,元器件,0.224835569872182,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-13,化工原料,0.1395242714627846,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-13,半导体,0.1954261927381805,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-13,家用电器,0.1820504993477891,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-13,电气设备,0.1905599511176801,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-14,元器件,0.2174644061962926,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-14,化工原料,0.1468110674397199,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-14,半导体,0.1936311850928788,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-14,家用电器,0.18785452796493,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-14,电气设备,0.1856993526480292,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-15,元器件,0.2070088806744476,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-15,化工原料,0.1559417962811176,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-15,半导体,0.1934040417081364,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-15,家用电器,0.1885722032167438,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-15,电气设备,0.1869050394968913,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-18,专用机械,0.1931749401545687,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-18,化学制药,0.1895599705142493,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-18,半导体,0.3658623626377736,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-18,电器仪表,0.2050849740588353,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-19,专用机械,0.1944491401541791,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-19,化学制药,0.194675893688727,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-19,半导体,0.3664273244058403,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-19,电器仪表,0.1986169339934039,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-20,专用机械,0.1900693369021669,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-20,化学制药,0.1815541056147291,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-20,半导体,0.3753810812776826,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-20,电器仪表,0.2081528757867183,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-21,专用机械,0.1774419617840258,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-21,化学制药,0.1989529083792471,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-21,半导体,0.38131810634856134,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-21,电器仪表,0.1976143111236834,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-22,专用机械,0.2038243142678024,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-22,化学制药,0.1739191975758461,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-22,半导体,0.3677590152682872,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-22,电器仪表,0.2111120141905605,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-25,专用机械,0.2012551295140182,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-25,化学制药,0.156225484338285,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-25,半导体,0.36743104139239235,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-25,电器仪表,0.2317853647336852,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-26,专用机械,0.2108527146134391,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-26,化学制药,0.1567080620990866,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-26,半导体,0.3720571376632275,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-26,电器仪表,0.2157132667937928,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-27,专用机械,0.2000782007970998,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-27,化学制药,0.1631980673547529,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-27,半导体,0.368112281536048,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-27,电器仪表,0.2232531355244985,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-28,专用机械,0.207085323966742,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-28,化学制药,0.1591350758965462,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-28,半导体,0.3695888123349817,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-28,电器仪表,0.2182423898009777,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-29,专用机械,0.1978633234897762,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-29,化学制药,0.166328750231584,1
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-29,半导体,0.3646503264005696,2
1,smoke,current_baseline,tiered_liquidity_then_bs_v2,2026-05-29,电器仪表,0.2224460338811462,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-03,化学制药,0.1989566480996757,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-03,小金属,0.1949301854764805,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-03,煤炭开采,0.2047847958584386,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-03,电气设备,0.1897397127937893,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-03,铝,0.1928312020498911,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-04,化学制药,0.1944526153503107,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-04,小金属,0.1985603437889007,1
2,smoke,industry_cap2,tiered_liquidity_then_bs_v2_industry_cap2,2026-03-04,煤炭开采,0.2034533732525152,1
