bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0,25,-0.24374255348753826,-0.007140387009597066,0.4,-0.6215961281622604
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.0,25,-0.2441209844548179,-0.004863066651524497,0.28,-0.6999334611582646
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.0,25,-0.2526360481384424,-0.009117236907112958,0.4,-0.5757921384254546
index_bucket,index_neutral,liq_top_30_then_score,0.0,25,-0.2526360481384424,-0.009117236907112958,0.4,-0.5757921384254546
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.0,25,-0.2916966144540837,-0.007203151052864176,0.28,-0.718819889189076
index_bucket,index_neutral,liq_top_10_then_score,0.0,25,-0.2916966144540837,-0.007203151052864176,0.28,-0.718819889189076
index_bucket,index_neutral,baseline_full_dynamic_factor,0.0,25,-0.2997385927295676,-0.009769481538471505,0.36,-0.5762785201196461
index_bucket,index_neutral,tiered_liquidity_then_score_industry_penalty_5pt,0.0,25,-0.31957980956007415,-0.0107398529328637,0.32,-0.6689976774480964
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.0,25,-0.34616663057152086,-0.012891390302746806,0.36,-0.5718841803183616
index_bucket,index_neutral,baseline_b_score_v2,0.0,25,-0.35122328130674707,-0.014865859438533198,0.44,-0.5723096947978145
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.0,25,-0.3953254176861949,-0.01576026180390975,0.36,-0.6591874178458494
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.0,25,-0.4226710165698131,-0.019143801401466053,0.36,-0.6107903651579067
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.0,25,-0.4249975656454815,-0.017064117107579567,0.28,-0.6915106673127427
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0,25,-0.4349338401079528,-0.018911718527102203,0.44,-0.6483347472742242
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.0,25,-0.43557073877748176,-0.018736329310560997,0.44,-0.6474468040098053
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.0,25,-0.45267396516515,-0.01940409250559851,0.4,-0.7017018505508101
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.0,25,-0.4636893598338335,-0.020860989073521616,0.32,-0.6744165581238035
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.0,25,-0.4636893598338335,-0.020860989073521616,0.32,-0.6744165581238035
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.0,25,-0.47988574696785513,-0.0217419920788766,0.32,-0.6986001816646404
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.0,25,-0.4878873049811788,-0.021256671943050465,0.28,-0.7252510700682955
index_bucket,index_neutral,tiered_liquidity_then_score,0.0,25,-0.4878873049811788,-0.021256671943050465,0.28,-0.7252510700682955
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.0,25,-0.5375564955144184,-0.028051746422506817,0.32,-0.6437791581897069
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.0,25,-0.5387066958841489,-0.02651700954208597,0.4,-0.7020313092837938
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0,25,-0.5628203855340063,-0.029809410597416784,0.36,-0.6535729408327882
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0,25,-0.5876821417641818,-0.03252275363299654,0.4,-0.6369952077895009
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0,25,-0.5876821417641818,-0.03252275363299654,0.4,-0.6369952077895009
index_bucket,index_neutral,liq_top_20_then_score,0.0,25,-0.5876821417641818,-0.03252275363299654,0.4,-0.6369952077895009
index_bucket,index_neutral,baseline_full_liquidity,0.0015,25,0.5244233966811898,0.019638227241847325,0.52,-0.27661304290082156
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.0015,25,0.2379780091131174,0.011176868494230902,0.44,-0.293374775871576
index_bucket,index_neutral,baseline_full_score,0.0015,25,0.200007462037064,0.011099586259182125,0.4,-0.46186092758573016
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.0015,25,-0.04984317481055178,0.00022667757438450648,0.2,-0.4028914592605283
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.0015,25,-0.04984317481055178,0.00022667757438450648,0.2,-0.4028914592605283
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.0015,25,-0.04984317481055178,0.00022667757438450648,0.2,-0.4028914592605283
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_1pt,0.0015,25,-0.04984317481055178,0.00022667757438450648,0.2,-0.4028914592605283
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_2pt,0.0015,25,-0.04984317481055178,0.00022667757438450648,0.2,-0.4028914592605283
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.0015,25,-0.16810991232435302,-0.0027890335326696326,0.36,-0.6269171242200464
index_bucket,index_neutral,baseline_full_liq_breakout_adj,0.0015,25,-0.18695566626584503,-0.005637790052014845,0.4,-0.5194628827647295
index_bucket,index_neutral,baseline_full_liquidity_detail,0.0015,25,-0.2316300255564534,-0.007226944646559355,0.36,-0.4972592182118698
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.0015,25,-0.2316300255564534,-0.007226944646559355,0.36,-0.4972592182118698
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.0015,25,-0.2316300255564534,-0.007226944646559355,0.36,-0.4972592182118698
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.0015,25,-0.23854950234670746,-0.007636840545735559,0.36,-0.5017865986233914
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.0015,25,-0.2539642633236162,-0.006969956173921269,0.32,-0.6654207542591092
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.0015,25,-0.2564509020384529,-0.00748876191738412,0.4,-0.6466245768186099
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.0015,25,-0.26910095338018203,-0.00916205184745989,0.36,-0.5217762662160821
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0015,25,-0.27201091449381587,-0.008640387009597067,0.4,-0.629477849437825
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.0015,25,-0.2724363309873371,-0.006363066651524498,0.28,-0.7080555339760359
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.0015,25,-0.2805486596761835,-0.010617236907112962,0.4,-0.5845514097737734
index_bucket,index_neutral,liq_top_30_then_score,0.0015,25,-0.2805486596761835,-0.010617236907112962,0.4,-0.5845514097737734
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.0015,25,-0.31830379171758616,-0.008703151052864178,0.28,-0.7264604542614861
index_bucket,index_neutral,liq_top_10_then_score,0.0015,25,-0.31830379171758616,-0.008703151052864178,0.28,-0.7264604542614861
index_bucket,index_neutral,baseline_full_dynamic_factor,0.0015,25,-0.3260021829524047,-0.011269481538471501,0.36,-0.5875279859791724
index_bucket,index_neutral,tiered_liquidity_then_score_industry_penalty_5pt,0.0015,25,-0.3451329690090863,-0.012239852932863702,0.32,-0.6779017562541572
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.0015,25,-0.37074546805012065,-0.014391390302746805,0.36,-0.5832433370661982
index_bucket,index_neutral,baseline_b_score_v2,0.0015,25,-0.3755852917186505,-0.0163658594385332,0.44,-0.5805100452039016
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.0015,25,-0.4181327902855505,-0.01726026180390975,0.36,-0.6663454862208019
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.0015,25,-0.4444555288075279,-0.020643801401466058,0.36,-0.6211655563423011
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.0015,25,-0.44674176995290993,-0.01856411710757957,0.28,-0.7011976172911722
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0015,25,-0.45629244370920796,-0.020411718527102204,0.44,-0.6572482531919124
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.0015,25,-0.45691118711319345,-0.020236329310560998,0.44,-0.6563839714786153
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.0015,25,-0.4734031606869604,-0.020904092505598514,0.4,-0.7093404128629295
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.0015,25,-0.4840054113009826,-0.022360989073521617,0.32,-0.6817546263653598
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.0015,25,-0.4840054113009826,-0.022360989073521617,0.32,-0.6817546263653598
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.0015,25,-0.4996182679963408,-0.023241992078876603,0.32,-0.7054293190078476
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.0015,25,-0.5073480695575066,-0.02275667194305047,0.28,-0.7339297227448538
index_bucket,index_neutral,tiered_liquidity_then_score,0.0015,25,-0.5073480695575066,-0.02275667194305047,0.28,-0.7339297227448538
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.0015,25,-0.5551542406716601,-0.029551746422506818,0.32,-0.6533231382409307
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.0015,25,-0.5562876944683666,-0.028017009542085972,0.4,-0.7109682459184168
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0015,25,-0.5795016902397684,-0.031309410597416786,0.36,-0.6613521980540388
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0015,25,-0.6034433254171079,-0.03402275363299654,0.4,-0.6461827516192512
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0015,25,-0.6034433254171079,-0.03402275363299654,0.4,-0.6461827516192512
index_bucket,index_neutral,liq_top_20_then_score,0.0015,25,-0.6034433254171079,-0.03402275363299654,0.4,-0.6461827516192512
index_bucket,index_neutral,baseline_full_liquidity,0.002,25,0.505751003522136,0.019138227241847324,0.52,-0.27962111097143805
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.002,25,0.222688645287344,0.010676868494230902,0.44,-0.2998343121609196
index_bucket,index_neutral,baseline_full_score,0.002,25,0.18515103059392923,0.010599586259182125,0.4,-0.46579170998627195
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.002,25,-0.061697984610587064,-0.00027332242561549396,0.2,-0.408398382700229
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.002,25,-0.061697984610587064,-0.00027332242561549396,0.2,-0.408398382700229
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.002,25,-0.061697984610587064,-0.00027332242561549396,0.2,-0.408398382700229
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_1pt,0.002,25,-0.061697984610587064,-0.00027332242561549396,0.2,-0.408398382700229
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_2pt,0.002,25,-0.061697984610587064,-0.00027332242561549396,0.2,-0.408398382700229
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.002,25,-0.17856777589373085,-0.003289033532669633,0.36,-0.6302684511257084
index_bucket,index_neutral,baseline_full_liq_breakout_adj,0.002,25,-0.1971679779382619,-0.006137790052014845,0.4,-0.5230011439736272
index_bucket,index_neutral,baseline_full_liquidity_detail,0.002,25,-0.24130910635727265,-0.007726944646559352,0.36,-0.5011970946859172
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.002,25,-0.24130910635727265,-0.007726944646559352,0.36,-0.5011970946859172
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.002,25,-0.24130910635727265,-0.007726944646559352,0.36,-0.5011970946859172
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.002,25,-0.2481443132065423,-0.00813684054573556,0.36,-0.505690915639097
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.002,25,-0.26338470026032856,-0.0074699561739212696,0.32,-0.6684450552282992
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.002,25,-0.2658380184232648,-0.00798876191738412,0.4,-0.6492824629600884
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.002,25,-0.27832667424673685,-0.009662051847459887,0.36,-0.5255343716529202
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.002,25,-0.2812062572627777,-0.009140387009597068,0.4,-0.6320712317316328
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.002,25,-0.28164649834252864,-0.0068630666515244985,0.28,-0.7107165997925229
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.002,25,-0.28962844987841596,-0.011117236907112962,0.4,-0.5874338668325391
index_bucket,index_neutral,liq_top_30_then_score,0.002,25,-0.28962844987841596,-0.011117236907112962,0.4,-0.5874338668325391
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.002,25,-0.32695774069610195,-0.009203151052864178,0.28,-0.7289635913160872
index_bucket,index_neutral,liq_top_10_then_score,0.002,25,-0.32695774069610195,-0.009203151052864178,0.28,-0.7289635913160872
index_bucket,index_neutral,baseline_full_dynamic_factor,0.002,25,-0.3345446842524412,-0.011769481538471505,0.36,-0.5912149322782689
index_bucket,index_neutral,tiered_liquidity_then_score_industry_penalty_5pt,0.002,25,-0.35344412383550505,-0.0127398529328637,0.32,-0.6808193460748817
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.002,25,-0.37873951826543495,-0.014891390302746806,0.36,-0.5869662730430789
index_bucket,index_neutral,baseline_b_score_v2,0.002,25,-0.38350901987034225,-0.0168658594385332,0.44,-0.5834174053467408
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.002,25,-0.4255500656452519,-0.01776026180390975,0.36,-0.6687005029430845
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.002,25,-0.45154006630897614,-0.021143801401466055,0.36,-0.6245657216338809
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.002,25,-0.4538128357877602,-0.01906411710757957,0.28,-0.7043618864116756
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.002,25,-0.4632381794923969,-0.020911718527102205,0.44,-0.6601720516980032
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.002,25,-0.4638509737861207,-0.020736329310561,0.44,-0.6593155270392097
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.002,25,-0.48014388670157904,-0.02140409250559851,0.4,-0.7118455859635091
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.002,25,-0.4906117501976527,-0.022860989073521618,0.32,-0.6841663238402922
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.002,25,-0.4906117501976527,-0.022860989073521618,0.32,-0.6841663238402922
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.002,25,-0.5060346123002021,-0.023741992078876603,0.32,-0.70767358197778
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.002,25,-0.5136757979098181,-0.023256671943050467,0.28,-0.7367642831635286
index_bucket,index_neutral,tiered_liquidity_then_score,0.002,25,-0.5136757979098181,-0.023256671943050467,0.28,-0.7367642831635286
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.002,25,-0.5608759712218043,-0.03005174642250682,0.32,-0.6564506241657407
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.002,25,-0.5620037713201476,-0.028517009542085973,0.4,-0.7138903737805322
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.002,25,-0.5849250828838075,-0.03180941059741678,0.36,-0.6639090329513553
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.002,25,-0.60856732748145,-0.03452275363299654,0.4,-0.6491965143040876
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.002,25,-0.60856732748145,-0.03452275363299654,0.4,-0.6491965143040876
index_bucket,index_neutral,liq_top_20_then_score,0.002,25,-0.60856732748145,-0.03452275363299654,0.4,-0.6491965143040876
index_bucket,index_strong,liq20_score_b_bonus_8pct,0.0,1,0.18856218638605893,0.18856218638605884,1.0,0.0
index_bucket,index_strong,liq_top_10_then_liq_breakout_adj,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score_industry_cap2,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_liq_breakout_adj,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_score,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_score_industry_cap2,0.0,1,0.18424379053374773,0.18424379053374773,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_0pct,0.0,1,0.17456449082994152,0.17456449082994147,1.0,0.0
index_bucket,index_strong,liq_top_20_then_liq_breakout_adj,0.0,1,0.17456449082994152,0.17456449082994147,1.0,0.0
index_bucket,index_strong,liq_top_20_then_score,0.0,1,0.17456449082994152,0.17456449082994147,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_5pct,0.0,1,0.14488132123157227,0.14488132123157232,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_3pct,0.0,1,0.12874160947638558,0.12874160947638558,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_8pct,0.0,1,0.12823972741034728,0.12823972741034728,1.0,0.0
index_bucket,index_strong,baseline_full_score,0.0,1,0.1243588998980365,0.12435889989803642,1.0,0.0
index_bucket,index_strong,baseline_b_score_v2,0.0,1,0.12355930346141242,0.1235593034614125,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_detail,0.0,1,0.10953230168801964,0.10953230168801967,1.0,0.0
index_bucket,index_strong,liq_top_10_then_liquidity_detail,0.0,1,0.10953230168801964,0.10953230168801967,1.0,0.0
index_bucket,index_strong,liq_top_20_then_liquidity_detail,0.0,1,0.10953230168801964,0.10953230168801967,1.0,0.0
index_bucket,index_strong,liq_top_30_then_liquidity_detail,0.0,1,0.10953230168801964,0.10953230168801967,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_liquidity_detail,0.0,1,0.10953230168801964,0.10953230168801967,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_3pct,0.0,1,0.10234955507486387,0.10234955507486392,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_5pct,0.0,1,0.10234955507486387,0.10234955507486392,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p10pt,0.0,1,0.0968557622391395,0.09685576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p25pt,0.0,1,0.0968557622391395,0.09685576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p50pt,0.0,1,0.0968557622391395,0.09685576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_1pt,0.0,1,0.0968557622391395,0.09685576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_2pt,0.0,1,0.0968557622391395,0.09685576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liq_breakout_adj,0.0,1,0.08628905689421473,0.08628905689421482,1.0,0.0
index_bucket,index_strong,liq_top_30_then_liq_breakout_adj,0.0,1,0.08628905689421473,0.08628905689421482,1.0,0.0
index_bucket,index_strong,liq_top_30_then_score,0.0,1,0.08628905689421473,0.08628905689421482,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_0pct,0.0,1,0.07114411085605266,0.07114411085605257,1.0,0.0
index_bucket,index_strong,liq_top_20_then_bs_v2,0.0,1,0.07114411085605266,0.07114411085605257,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score_industry_penalty_10pt,0.0,1,0.06843853172368441,0.06843853172368444,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score_industry_penalty_5pt,0.0,1,0.06843853172368441,0.06843853172368444,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_bs_v2,0.0,1,0.06843853172368441,0.06843853172368444,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_score_industry_penalty_5pt,0.0,1,0.06843853172368441,0.06843853172368444,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_cap2,0.0,1,0.03335524117224398,0.033355241172243956,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity,0.0,1,-0.0084698965081349,-0.008469896508134877,0.0,0.0
index_bucket,index_strong,baseline_full_dynamic_factor_industry_cap2,0.0,1,-0.009999562139128781,-0.009999562139128827,0.0,0.0
index_bucket,index_strong,baseline_full_dynamic_factor,0.0,1,-0.010367312886190083,-0.010367312886190106,0.0,0.0
index_bucket,index_strong,liq_top_10_then_dynamic_factor,0.0,1,-0.010367312886190083,-0.010367312886190106,0.0,0.0
index_bucket,index_strong,liq_top_20_then_dynamic_factor,0.0,1,-0.010367312886190083,-0.010367312886190106,0.0,0.0
index_bucket,index_strong,liq_top_30_then_dynamic_factor,0.0,1,-0.010367312886190083,-0.010367312886190106,0.0,0.0
index_bucket,index_strong,tiered_liquidity_then_dynamic_factor,0.0,1,-0.010367312886190083,-0.010367312886190106,0.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_8pct,0.0015,1,0.18706218638605887,0.18706218638605884,1.0,0.0
index_bucket,index_strong,liq_top_10_then_liq_breakout_adj,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,liq_top_10_then_score_industry_cap2,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_liq_breakout_adj,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_score,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_score_industry_cap2,0.0015,1,0.18274379053374767,0.18274379053374773,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_0pct,0.0015,1,0.17306449082994146,0.17306449082994146,1.0,0.0
index_bucket,index_strong,liq_top_20_then_liq_breakout_adj,0.0015,1,0.17306449082994146,0.17306449082994146,1.0,0.0
index_bucket,index_strong,liq_top_20_then_score,0.0015,1,0.17306449082994146,0.17306449082994146,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_5pct,0.0015,1,0.1433813212315722,0.14338132123157232,1.0,0.0
index_bucket,index_strong,liq20_score_b_bonus_3pct,0.0015,1,0.12724160947638552,0.12724160947638558,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_8pct,0.0015,1,0.12673972741034722,0.12673972741034728,1.0,0.0
index_bucket,index_strong,baseline_full_score,0.0015,1,0.12285889989803644,0.12285889989803642,1.0,0.0
index_bucket,index_strong,baseline_b_score_v2,0.0015,1,0.12205930346141258,0.1220593034614125,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_detail,0.0015,1,0.10803230168801958,0.10803230168801967,1.0,0.0
index_bucket,index_strong,liq_top_10_then_liquidity_detail,0.0015,1,0.10803230168801958,0.10803230168801967,1.0,0.0
index_bucket,index_strong,liq_top_20_then_liquidity_detail,0.0015,1,0.10803230168801958,0.10803230168801967,1.0,0.0
index_bucket,index_strong,liq_top_30_then_liquidity_detail,0.0015,1,0.10803230168801958,0.10803230168801967,1.0,0.0
index_bucket,index_strong,tiered_liquidity_then_liquidity_detail,0.0015,1,0.10803230168801958,0.10803230168801967,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_3pct,0.0015,1,0.10084955507486382,0.10084955507486391,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_5pct,0.0015,1,0.10084955507486382,0.10084955507486391,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p10pt,0.0015,1,0.09535576223913944,0.09535576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p25pt,0.0015,1,0.09535576223913944,0.09535576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_0p50pt,0.0015,1,0.09535576223913944,0.09535576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_1pt,0.0015,1,0.09535576223913944,0.09535576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liquidity_industry_penalty_2pt,0.0015,1,0.09535576223913944,0.09535576223913941,1.0,0.0
index_bucket,index_strong,baseline_full_liq_breakout_adj,0.0015,1,0.0847890568942149,0.08478905689421481,1.0,0.0
index_bucket,index_strong,liq_top_30_then_liq_breakout_adj,0.0015,1,0.0847890568942149,0.08478905689421481,1.0,0.0
index_bucket,index_strong,liq_top_30_then_score,0.0015,1,0.0847890568942149,0.08478905689421481,1.0,0.0
index_bucket,index_strong,liq20_bs_score_v2_b_bonus_0pct,0.0015,1,0.0696441108560526,0.06964411085605257,1.0,0.0
index_bucket,index_strong,liq_top_20_then_bs_v2,0.0015,1,0.0696441108560526,0.06964411085605257,1.0,0.0
