rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-14,baseline_full_dynamic_factor_industry_cap2,688008,澜起科技,半导体,半导体,dynamic_factor_score,99.40196821249391,0.2,1.0,0.2,265.08,72.52,99.40196821249391,99.87140779008581,93.86121235621042,29.95,97.6,98.88,93.75727025979062,91.89608375339279,99.49592865451726,64.67623109732455,69.03,0,,可买,1.2052662155513825,high_liquidity,index_strong,0.058164881734267204,0.0
2,2026-05-14,baseline_full_dynamic_factor_industry_cap2,002008,大族激光,专用机械,专用机械,dynamic_factor_score,99.0809118336523,0.2,1.0,0.2,149.23,72.74,99.0809118336523,99.18506069975098,91.9855964844255,29.66,96.24,99.71,86.56455990694067,82.3962776269872,98.91430787126794,79.29430011632415,58.39,0,,过滤,1.2052662155513825,high_liquidity,index_strong,0.04963278029416728,0.0
3,2026-05-14,baseline_full_dynamic_factor_industry_cap2,300782,卓胜微,半导体,半导体,dynamic_factor_score,98.7802562090508,0.2,1.0,0.2,140.88,76.37,98.7802562090508,98.43061232038818,93.7923355305674,29.3,99.47,94.49,96.21946490887942,80.61264055835595,97.38270647537806,87.82473827064754,69.89,0,,可买,1.2052662155513825,high_liquidity,index_strong,0.05576052646427343,0.0
4,2026-05-14,baseline_full_dynamic_factor_industry_cap2,002015,协鑫能科,新型电力,新型电力,dynamic_factor_score,98.37958585704943,0.2,1.0,0.2,23.5,77.28,98.37958585704943,98.13599358907643,87.53994830037482,29.38,95.7,93.12,94.82357502908104,68.12718107793718,97.77045366421093,45.17254749903063,60.85,0,,过滤,1.2052662155513825,high_liquidity,index_strong,0.04475114237174338,0.0
5,2026-05-14,baseline_full_dynamic_factor_industry_cap2,300308,中际旭创,通信设备,通信设备,dynamic_factor_score,98.34631225928734,0.2,1.0,0.2,1078.0,73.78,98.34631225928734,99.03904537825306,84.89240015509887,30.0,97.63,96.28,68.65063978286157,46.72353625436216,99.55409073284218,92.2062815044591,70.41,0,,可买,1.2052662155513825,high_liquidity,index_strong,0.029343590396286263,0.0
