rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-06,production_governed_vol_position,002371,北方华创,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.3881435579654,0.04113148494521815,0.5,0.1179783965185757,803.6,68.2,,,93.3881435579654,29.77,48.64,96.4,82.0875290472502,84.99225406661502,99.32223082881487,96.30131680867544,67.46,0,SCAN,可买,0.9646192750550842,normal_liquidity,index_neutral,0.03844108308246257,-0.1408655490933972,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
2,2026-07-06,production_governed_vol_position,001309,德明利,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.00905499612703,0.029553743901585043,0.5,0.08236204951506348,935.0,70.92,,,93.00905499612703,29.88,48.64,98.39,90.24012393493416,82.76529821843532,99.59333849728893,77.67234701781564,67.91,0,CORE,可买,0.9646192750550842,normal_liquidity,index_neutral,0.05350045785567591,-0.03608247422680411,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
3,2026-07-06,production_governed_vol_position,002050,三花智控,家用电器,家用电器,liquidity_quality,champion_core,liquidity_detail_score,92.80821068938808,0.0434628220790114,0.5,0.11988368013189266,46.15,46.82,,,92.80821068938808,29.55,48.64,63.26,91.75058094500386,92.428350116189,99.63206816421378,62.490317583268784,60.07,0,BASE,可买,0.9646192750550842,normal_liquidity,index_neutral,0.03637911102987802,-0.05797101449275366,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
4,2026-07-06,production_governed_vol_position,688372,伟测科技,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,92.35929770203977,0.03188745363012624,0.5,0.08891624975692031,180.88,70.36,,,92.35929770203977,27.79,48.64,94.05,94.38419829589465,93.84198295894656,92.44771494965143,84.856700232378,68.34,0,CORE,可买,0.9646192750550842,normal_liquidity,index_neutral,0.04958498249576067,-0.027526881720430163,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
5,2026-07-06,production_governed_vol_position,603667,五洲新春,机械基件,机械基件,liquidity_quality,champion_core,liquidity_detail_score,92.27009553317842,0.03318051552738101,0.5,0.09085962407754782,68.54,46.01,,,92.27009553317842,27.97,48.64,46.07,89.03950426026336,91.61502711076685,96.14639814097599,90.04647560030983,54.81,0,BASE,可买,0.9646192750550842,normal_liquidity,index_neutral,0.047652630013521415,-0.0999343401181878,baseline_full_liquidity_detail_vol_position,normal_risk_on,normal_risk_on,0.5
