strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2026-04-30,2026-07-31,63,1.0,PASS,2026-04-30,2026-07-31,63,500000.0,844397.5533060005,815450.8763057509,-0.03428086318691603,-0.3667902156223857,0.4908480614753318,0.5079365079365079,0.9764041680673002,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2026-02-02,2026-07-31,119,0.9444444444444444,PASS,2026-02-02,2026-07-31,119,500000.0,782719.4958132502,815450.8763057509,0.0418175101905347,-0.3667902156223857,0.3972421013453131,0.5294117647058824,0.9676516703395948,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2025-07-31,2026-07-31,243,0.9642857142857143,PASS,2025-07-31,2026-07-31,243,500000.0,647392.5944157502,815450.8763057509,0.25959253062149656,-0.36679021562238556,0.33633459495856755,0.5390946502057613,0.9522584344013538,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2025-01-03,2026-07-31,381,0.503968253968254,INSUFFICIENT_COVERAGE,2025-01-03,2026-07-31,381,500000.0,500000.0,815450.8763057509,0.6309017526115019,-0.3667902156223857,0.29538644517878604,0.5459317585301837,0.9030627219396384,9.553805774278215
