total_return,annualized_return,max_drawdown,trade_count,turnover,total_cost,avg_gross_exposure,daily_win_rate,shuffle,seed
0.1085220186685012,0.0707117081599721,-0.2983751917677472,130.0,11.923025314593714,5485.0576657500005,0.879416103286093,0.5013123359580053,0,20260803
0.6865431127115016,0.4142791842406688,-0.299840886748879,124.0,11.506960469941188,5863.66264425,0.912030225872814,0.5459317585301837,1,20260804
0.1583978690315004,0.1024217450193414,-0.1995050255975453,127.0,11.85864857338762,5314.516484250001,0.9037874589844064,0.5223097112860893,2,20260805
0.2144850202230015,0.1375364688005931,-0.1755332008977825,130.0,12.41328470614771,5444.5578884999995,0.8912589741415798,0.5013123359580053,3,20260806
-0.0699894320664993,-0.0469789545606751,-0.2939972215895609,126.0,11.660481155166554,4803.94103325,0.8972476545147436,0.5013123359580053,4,20260807
0.1485022330320005,0.0961674631251798,-0.2426345813977107,130.0,11.408722813251174,4677.587484,0.8890560500815817,0.5091863517060368,5,20260808
0.4351126417570004,0.2706916699858739,-0.3337811007722155,125.0,11.285527047911826,5619.495121499998,0.9094020510895108,0.5538057742782152,6,20260809
-0.0162829638184994,-0.010828005792883,-0.2723173470622544,130.0,11.163519594129594,4688.5589092499995,0.8936107856389199,0.5275590551181102,7,20260810
-0.0151145333009994,-0.0100490108944002,-0.3474470325494664,132.0,11.97651582285013,5231.8946504999985,0.8948464426983964,0.5223097112860893,8,20260811
0.1313547534280008,0.0852866761091661,-0.3290507745918263,128.0,11.670564128257292,5351.615286,0.8886921774545905,0.4829396325459317,9,20260812
0.5450678758360012,0.3344492689893279,-0.3149654387764563,129.0,12.195899912210848,6785.366082,0.8959502295358441,0.5380577427821522,10,20260813
0.1498410656655009,0.0970146965222433,-0.2948328184967622,126.0,11.044862719528718,4565.12416725,0.8645999752108476,0.5196850393700787,11,20260814
-0.1031498690359986,-0.0696511772093392,-0.2758251159987831,128.0,11.585211546308305,4694.7405180000005,0.89916439322833,0.4645669291338583,12,20260815
0.0705215732110007,0.0462282410268051,-0.3356456229656007,130.0,12.24842499436494,5541.705394499999,0.8851518954106076,0.5275590551181102,13,20260816
-0.1093990354034998,-0.0739552134401788,-0.3362101989468324,128.0,11.69407410466013,4866.4127017499995,0.8974408007920962,0.4881889763779528,14,20260817
-0.053671541078499,-0.0359223887128263,-0.306023760244546,126.0,11.773444603489356,4932.53753925,0.9064902410833324,0.5170603674540682,15,20260818
0.0692345861340013,0.0453939643199625,-0.3022270741021381,127.0,11.6025823817788,5379.078932999999,0.9084900230787302,0.5196850393700787,16,20260819
-0.0744514583544988,-0.0500136507551157,-0.3325229567013591,128.0,11.435400436296524,4879.80217725,0.8996048674348931,0.4855643044619422,17,20260820
-0.2208492402404992,-0.1525229598956474,-0.3401736107835683,130.0,11.486660774744236,4299.047120249999,0.8833069433090328,0.4986876640419947,18,20260821
0.7473354315945002,0.4478839230469769,-0.2049240470441602,127.0,12.23538151709406,6667.60120275,0.9150400709192016,0.5511811023622047,19,20260822
0.0531308001985,0.0349260635191974,-0.3463452622588017,126.0,11.65681213709104,5334.03690075,0.9088592909342408,0.5301837270341208,20,20260823
-0.0383261875324991,-0.0255832408669326,-0.3215755424152876,126.0,11.774847754957738,4493.80076625,0.8743105466882399,0.5013123359580053,21,20260824
0.1211771395265008,0.0788022919874837,-0.3054717419475966,126.0,11.612833996487277,5512.675236749999,0.9040428807292202,0.5354330708661418,22,20260825
0.0381997968415008,0.025172230369292,-0.3627597096227879,124.0,10.855504093020034,5205.23057925,0.909562088151912,0.5039370078740157,23,20260826
0.0974464344550007,0.0636053797141367,-0.3217684231964567,130.0,12.093286285421248,5397.972772499999,0.9076553757509324,0.5301837270341208,24,20260827
-0.0990827610074991,-0.066855433024204,-0.3178409990441717,128.0,11.031275250916565,4529.515503749999,0.9086089141033384,0.5091863517060368,25,20260828
0.425125263034501,0.2648203875280466,-0.2575817626109311,130.0,11.608109792767436,6406.65148275,0.897186746173522,0.5249343832020997,26,20260829
-0.0433684456709988,-0.0289743613078821,-0.3334104379421203,129.0,11.720202984352149,5025.3008355,0.8986159744214575,0.5065616797900262,27,20260830
-0.2197654145774993,-0.1517413660668422,-0.3765326966679182,129.0,11.18585367603067,4437.08428875,0.8936063400334443,0.4934383202099737,28,20260831
0.1468107306905008,0.0950965792131428,-0.2966285239361655,126.0,11.700497060347487,5421.027654749999,0.8997846474004817,0.5170603674540682,29,20260832
-0.108420405909999,-0.0732805242808244,-0.3370994174170826,128.0,10.9294578050314,4340.864955,0.8588018310225524,0.4934383202099737,30,20260833
0.1385065327120009,0.0898314825159138,-0.2270112631054177,124.0,11.357388912698662,4991.215644,0.9044767504465476,0.4934383202099737,31,20260834
0.1998092613400011,0.1284021022539592,-0.2310261785518987,124.0,11.70776273545284,5493.77133,0.9041210768784784,0.5406824146981627,32,20260835
0.2645127248540011,0.1683990021729313,-0.3227065527496904,130.0,12.031006400410154,6165.909573,0.8996219915335476,0.4986876640419947,33,20260836
0.6309017526115019,0.3831623927546113,-0.3667902156223857,126.0,11.433244252954886,6228.682694249999,0.9030627219396384,0.5459317585301837,34,20260837
0.2683579557930011,0.1707539710205083,-0.3200815640523223,127.0,11.47700574160829,6101.3341035,0.9052586054803208,0.5301837270341208,35,20260838
-0.2209426001784992,-0.1525903029338973,-0.3915842911216999,132.0,11.796176880844133,4637.481089249999,0.8875899475760459,0.4724409448818897,36,20260839
0.1009763954330005,0.0658728888461621,-0.2844207365216642,128.0,11.253585930334427,5009.2442835,0.868870129535858,0.5013123359580053,37,20260840
0.2019999413545008,0.12976798715427,-0.2667479644317932,120.0,11.112976423195,5061.65032275,0.914582721203764,0.5170603674540682,38,20260841
0.1665497132590014,0.1075603994450797,-0.1863621454902012,131.0,12.43685345575541,5506.551370499999,0.8943781009736249,0.5380577427821522,39,20260842
0.3050579238260007,0.1931108817359714,-0.1818896361591675,130.0,11.688922460238365,5617.914086999999,0.8901756860574768,0.4960629921259842,40,20260843
0.3391365040510008,0.213681968495194,-0.323119208161573,126.0,11.244696266287969,5317.787974499999,0.9053062312784538,0.5485564304461942,41,20260844
0.196269212361501,0.1261931113114143,-0.3319865692854719,131.0,12.10609745242709,6192.800819249999,0.8883775759301111,0.5144356955380578,42,20260845
-0.1614711502754994,-0.1102246624373572,-0.3552196775757067,128.0,11.217515393543502,4352.16413775,0.8752379125086813,0.5170603674540682,43,20260846
0.0496688534935014,0.0326686814829944,-0.3189675094301248,130.0,11.3459281712438,5110.288253249999,0.8945667671209849,0.5144356955380578,44,20260847
0.0669347251295002,0.0439022592169338,-0.3570056619340482,124.0,11.0279128900064,5134.32843525,0.8959739975176145,0.5039370078740157,45,20260848
-0.0548608345774994,-0.0367260407523414,-0.3490045505966098,133.0,11.4523753811133,4922.95828875,0.8839849652650781,0.4986876640419947,46,20260849
0.0405602839300014,0.0267173720234057,-0.2801288204581654,128.0,11.785715142135167,5015.266035000001,0.8961404185126987,0.5091863517060368,47,20260850
0.0133595495580012,0.0088396743986425,-0.3356041916146189,126.0,11.421516883893156,5237.851220999999,0.9012077875887904,0.4986876640419947,48,20260851
0.3872257513165011,0.2424130357710159,-0.2590943963663397,126.0,12.070601809557049,6323.82734175,0.9030122198764836,0.5275590551181102,49,20260852
0.3313148431165007,0.2089762698806163,-0.2095421466290898,120.0,11.23096163242267,5249.145441749999,0.912198512977128,0.5013123359580053,50,20260853
-0.1171961472969993,-0.0793396708609138,-0.3817611415127226,126.0,11.498709589322704,4948.9516485,0.8956567297241436,0.5170603674540682,51,20260854
0.0462328325430008,0.0304257233891003,-0.3358856070427681,126.0,10.912146197763798,5145.455728500001,0.9106322993138012,0.4908136482939632,52,20260855
0.2334065157305012,0.1492587559275342,-0.2169710566308136,126.0,11.042929210360532,5134.807134749999,0.8816309308124299,0.5249343832020997,53,20260856
-0.0365267126634997,-0.0243744729890321,-0.3207304859569787,130.0,11.343100356739392,5030.93333175,0.8937577425240596,0.5039370078740157,54,20260857
0.0204020481260012,0.0134837068353712,-0.2809784960850673,129.0,11.781143647219,5018.747937,0.8882387730173092,0.5144356955380578,55,20260858
-0.146664226082999,-0.0998359740775924,-0.3302629282154802,129.0,11.441513805499142,4444.5410415,0.8468051390814224,0.5144356955380578,56,20260859
-0.0147230870504991,-0.0097881025437626,-0.2996258629244527,124.0,11.33451525530339,4835.56452525,0.9147637128940456,0.5039370078740157,57,20260860
0.332923809351501,0.2099450216674696,-0.2261820261657626,130.0,11.696635651768586,5522.36632425,0.8655534880645936,0.5196850393700787,58,20260861
-0.0270489222059993,-0.0180204242816884,-0.2310912098880982,130.0,11.310874009421203,4572.407103,0.891766630316366,0.4960629921259842,59,20260862
-0.0137541470164991,-0.009142430813446,-0.252743142599798,124.0,11.243257150159224,4789.09650825,0.904641251307452,0.5039370078740157,60,20260863
0.1164367975020008,0.0757753508423804,-0.2736667537682727,123.0,11.369452318333762,4806.015249,0.8654785302252056,0.5091863517060368,61,20260864
0.6635531160765011,0.4014648642673273,-0.3230950068119002,126.0,11.585894959006875,5601.36296175,0.9066530421290048,0.5039370078740157,62,20260865
-0.1170227823074994,-0.0792197763807865,-0.3420165849992485,125.0,11.270773670257674,4612.2241537499995,0.8658159222318145,0.4908136482939632,63,20260866
0.081166265137001,0.0531156575458704,-0.2642847791619125,128.0,12.018740951599485,5090.699431499999,0.8981288573131179,0.4960629921259842,64,20260867
0.2615732219440008,0.1665971092178375,-0.2788882470652528,126.0,12.173513315515695,5617.661028,0.9031331726388035,0.4960629921259842,65,20260868
-0.0403312525739991,-0.026931008378526,-0.3184790671976523,130.0,11.548656442047806,4916.620287,0.8979267341856009,0.5301837270341208,66,20260869
0.5473629537570013,0.3357634654472736,-0.369827495870946,124.0,11.477174789266506,6136.629121499999,0.910304569528879,0.5406824146981627,67,20260870
0.0994179529255006,0.0648721085944818,-0.280865632570949,128.0,11.47778279060117,5066.36053725,0.8885285323751925,0.5249343832020997,68,20260871
0.5380421861530018,0.3304221583572908,-0.1913248387216173,124.0,11.492831857740914,6274.448923499999,0.915264444516116,0.5301837270341208,69,20260872
0.6266614248875011,0.3807764935420465,-0.1897432501671252,124.0,11.925264723925958,6743.0385562500005,0.9148392036286774,0.5406824146981627,70,20260873
0.0326807136110016,0.0215548900667337,-0.3170930287893422,126.0,11.869642836575917,5609.621194499999,0.8996827862533816,0.4908136482939632,71,20260874
0.2238429828080008,0.143341564443493,-0.2844251016057959,122.0,11.76236148708702,5756.542595999999,0.9100477894715218,0.5170603674540682,72,20260875
0.2100458445965012,0.1347774151329333,-0.3095281804348336,128.0,12.042284928973794,5598.64670175,0.8955633153856465,0.4986876640419947,73,20260876
0.3143254225220011,0.1987228138750414,-0.2760641625353022,128.0,12.068023827901769,6091.184739,0.905039346960852,0.5118110236220472,74,20260877
0.2730842273360008,0.17364523153706,-0.1956073277833044,128.0,11.621625395979816,5636.704331999999,0.9012855767995732,0.5091863517060368,75,20260878
0.2399920726095012,0.1533244176622978,-0.3683926531991087,128.0,11.893133547333507,5890.90269525,0.9010904050057542,0.5354330708661418,76,20260879
-0.0553853016849992,-0.0370805518677694,-0.350052409288405,130.0,11.777326150474336,5151.0388425,0.8869144065831077,0.4960629921259842,77,20260880
0.0436700486085006,0.0287511792002401,-0.2341385096767427,121.0,11.389001714404118,4847.76469575,0.8731296077892977,0.5170603674540682,78,20260881
-0.019373856479999,-0.0128902142892244,-0.2477695818671478,127.0,11.301737582774216,4681.03224,0.8400826726929617,0.5170603674540682,79,20260882
0.3097234920320011,0.1959377876391468,-0.3034838901778859,128.0,11.978841046812706,6173.883983999999,0.8956055223302041,0.5223097112860893,80,20260883
-0.0667818243974991,-0.0448004381594484,-0.3181643288708573,126.0,11.416509912687236,4721.295198749999,0.902296300050953,0.5301837270341208,81,20260884
0.1683718896295014,0.1087073833773875,-0.3172284879311776,124.0,11.53459037052756,5822.352185249999,0.900653154316889,0.5013123359580053,82,20260885
-0.0175586983534993,-0.0116788964941649,-0.3474560677552337,126.0,11.583334554568188,5085.784176749999,0.9068801760729216,0.5065616797900262,83,20260886
-0.0803598371874998,-0.0540396292481578,-0.2729552432816818,130.0,11.531258890137211,4615.00959375,0.8816961812194949,0.5065616797900262,84,20260887
0.2436956649930006,0.1556076729572728,-0.2419290813743477,129.0,11.318517385734504,5291.4235035,0.8909727182115067,0.5511811023622047,85,20260888
-0.1031488017014989,-0.0696504429603774,-0.3235539963407932,128.0,11.301494708193395,4642.661850750001,0.8989401533004147,0.4908136482939632,86,20260889
-0.0837711522599993,-0.0563680715283619,-0.2737155808761289,124.0,10.977705078942948,4425.866129999999,0.8535689136138115,0.4829396325459317,87,20260890
-0.1050330877644993,-0.0709471543805855,-0.3205880258511361,130.0,11.463109611765162,4700.156882249999,0.8868972840423315,0.4750656167979002,88,20260891
0.2243314812015011,0.1436441869209626,-0.2512175407283579,128.0,11.450686779462623,5666.882399249999,0.8956448140691486,0.5223097112860893,89,20260892
0.0847540352965008,0.055431893014294,-0.2725733272015467,130.0,11.575244738648305,5398.0473517499995,0.8842438047033228,0.4908136482939632,90,20260893
-0.0321856119534991,-0.0214615349106399,-0.3704362152907401,130.0,11.373573204813686,5112.54897675,0.8905809423398144,0.5065616797900262,91,20260894
0.1689584645230006,0.109076479548243,-0.14811432876028,128.0,11.649446575132668,5203.3697385,0.8775577733924512,0.5144356955380578,92,20260895
0.1543670447265011,0.0998763471776917,-0.2437180622490738,128.0,12.126884444602764,5331.834636750001,0.8951152126967367,0.5118110236220472,93,20260896
0.2499366071855009,0.1594500238338563,-0.2044636671261878,128.0,11.361953660084827,5325.507407249999,0.9029666107746932,0.5275590551181102,94,20260897
0.1269090652555009,0.082456656540683,-0.2628527155586951,128.0,11.948988988289711,5190.40437225,0.8951010747036418,0.5328083989501312,95,20260898
0.1568086058810014,0.101418508855007,-0.2398784376934822,128.0,11.529967471737883,5404.7930595,0.903558236472818,0.5091863517060368,96,20260899
-0.0603562695414996,-0.0404439541099451,-0.2927430630904774,123.0,11.057138209588745,4677.265770750001,0.8868114768523156,0.5249343832020997,97,20260900
0.119498285083001,0.0777307549153991,-0.2894208735211662,128.0,11.672278997451286,5397.1254585,0.8799108024027463,0.5013123359580053,98,20260901
0.0327652865470002,0.0216103702647649,-0.2894359215575842,128.0,11.278202335716587,4979.5007265,0.876201798983627,0.5065616797900262,99,20260902
