rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-06-24,production_governed_vol_position,002008,大族激光,专用机械,专用机械,generic,research,liquidity_detail_score,95.28212971926428,0.2,0.5,0.09999999999999999,152.23,50.29,,,95.28212971926428,29.76,98.84,90.01,95.87608906098741,97.36689254598258,98.70280735721201,70.1645692158761,69.93,0,BASE,可买,1.0742738821851918,normal_liquidity,index_neutral,0.04526620229574777,0.0,baseline_full_liquidity_detail,neutral,normal_risk_on,0.5
2,2026-06-24,production_governed_vol_position,603986,兆易创新,半导体,半导体,generic,research,liquidity_detail_score,95.18995805098419,0.2,0.5,0.09999999999999999,705.09,51.13,,,95.18995805098419,29.99,97.68,96.44,87.66698935140369,85.92449177153921,99.72894482090997,98.2187802516941,55.65,0,BASE,过滤,1.0742738821851918,normal_liquidity,index_neutral,0.05852383020499176,0.0,baseline_full_liquidity_detail,neutral,normal_risk_on,0.5
3,2026-06-24,production_governed_vol_position,300857,协创数据,IT设备,IT设备,generic,research,liquidity_detail_score,94.98704098096161,0.2,0.5,0.09999999999999999,340.19,63.39,,,94.98704098096161,29.62,99.11,96.17,91.21006776379478,95.31461761858664,98.08325266214908,82.42013552758955,68.88,0,SCAN,可买,1.0742738821851918,normal_liquidity,index_neutral,0.06003656783430868,0.0,baseline_full_liquidity_detail,neutral,normal_risk_on,0.5
4,2026-06-24,production_governed_vol_position,300285,国瓷材料,陶瓷,陶瓷,generic,research,liquidity_detail_score,94.4192449177154,0.2,0.5,0.09999999999999999,91.72,61.04,,,94.4192449177154,29.82,48.19,99.69,81.74249757986448,89.62245885769603,99.24491771539206,99.80638915779284,55.6,0,SCAN,过滤,1.0742738821851918,normal_liquidity,index_neutral,0.08710733707569746,-0.07259858442871592,baseline_full_liquidity_detail,neutral,normal_risk_on,0.5
5,2026-06-24,production_governed_vol_position,300373,扬杰科技,半导体,半导体,generic,research,liquidity_detail_score,94.17921910293643,0.2,0.5,0.09999999999999999,132.99,65.85,,,94.17921910293643,29.2,48.19,96.73,90.86156824782188,88.69312681510164,96.72797676669893,92.60406582768636,63.21,0,SCAN,可买,1.0742738821851918,normal_liquidity,index_neutral,0.06351023532153802,0.0,baseline_full_liquidity_detail,neutral,normal_risk_on,0.5
