trade_date,cash,gross_market_value,equity,nav,position_count,position_ratio,risk_state
2023-05-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-05-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-06-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-07-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-08-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-04,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-05,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-09-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-11,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-12,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-18,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-19,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-25,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-26,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-30,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-10-31,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-01,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-02,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-03,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-06,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-07,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-08,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-09,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-10,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-13,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-14,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-15,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-16,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-17,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-20,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-21,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-22,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-23,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-24,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-27,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-28,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-29,500000.00,0.00,500000.00,1.00000000,0,0.6000,False
2023-11-30,221538.24,232683.00,454221.24,0.90844247,5,0.6000,False
2023-12-01,221538.24,229684.00,451222.24,0.90244447,5,0.6000,False
2023-12-04,221538.24,227033.00,448571.24,0.89714247,5,0.6000,False
2023-12-05,221538.24,222340.00,443878.24,0.88775647,5,0.6000,False
2023-12-06,221538.24,226699.00,448237.24,0.89647447,5,0.4000,True
2023-12-07,221538.24,223028.00,444566.24,0.88913247,5,0.4000,True
2023-12-08,221538.24,226839.00,448377.24,0.89675447,5,0.4000,True
2023-12-11,221538.24,226918.00,448456.24,0.89691247,5,0.4000,True
2023-12-12,221538.24,224369.00,445907.24,0.89181447,5,0.4000,True
2023-12-13,221538.24,218405.00,439943.24,0.87988647,5,0.4000,True
2023-12-14,349494.57,123005.00,472499.57,0.94499915,4,0.4000,True
2023-12-15,349494.57,122265.00,471759.57,0.94351915,4,0.4000,True
2023-12-18,349494.57,122868.00,472362.57,0.94472515,4,0.4000,True
2023-12-19,302447.80,168172.00,470619.80,0.94123960,5,0.4000,True
2023-12-20,302447.80,167570.00,470017.80,0.94003560,5,0.4000,True
2023-12-21,302447.80,169568.00,472015.80,0.94403160,5,0.4000,True
2023-12-22,302447.80,168694.00,471141.80,0.94228360,5,0.4000,True
2023-12-25,302447.80,168183.00,470630.80,0.94126160,5,0.4000,True
2023-12-26,302447.80,167670.00,470117.80,0.94023560,5,0.4000,True
2023-12-27,302447.80,168139.00,470586.80,0.94117360,5,0.4000,True
2023-12-28,295650.50,184411.00,480061.50,0.96012300,5,0.4000,True
2023-12-29,295393.38,184386.00,479779.38,0.95955876,5,0.4000,True
2024-01-02,295393.38,177867.00,473260.38,0.94652076,5,0.4000,True
2024-01-03,291782.83,179608.00,471390.83,0.94278167,5,0.4000,True
2024-01-04,291782.83,180668.00,472450.83,0.94490167,5,0.4000,True
2024-01-05,291782.83,177345.00,469127.83,0.93825567,5,0.4000,True
2024-01-08,291782.83,176430.00,468212.83,0.93642567,5,0.4000,True
2024-01-09,291782.83,175163.00,466945.83,0.93389167,5,0.4000,True
2024-01-10,291782.83,171071.00,462853.83,0.92570767,5,0.4000,True
2024-01-11,291782.83,172586.00,464368.83,0.92873767,5,0.4000,True
2024-01-12,284701.16,170380.00,455081.16,0.91016231,5,0.4000,True
2024-01-15,282499.89,180902.00,463401.89,0.92680378,5,0.4000,True
2024-01-16,282499.89,181670.00,464169.89,0.92833978,5,0.4000,True
2024-01-17,283591.70,176607.00,460198.70,0.92039741,5,0.4000,True
2024-01-18,283591.70,179526.00,463117.70,0.92623541,5,0.4000,True
2024-01-19,283591.70,174017.00,457608.70,0.91521741,5,0.4000,True
2024-01-22,283591.70,167874.00,451465.70,0.90293141,5,0.4000,True
2024-01-23,283591.70,167991.00,451582.70,0.90316541,5,0.4000,True
2024-01-24,283591.70,170641.00,454232.70,0.90846541,5,0.4000,True
2024-01-25,283591.70,180516.00,464107.70,0.92821541,5,0.4000,True
2024-01-26,287465.00,183327.00,470792.00,0.94158399,5,0.4000,True
2024-01-29,286332.91,179806.00,466138.91,0.93227782,5,0.4000,True
2024-01-30,286332.91,177052.00,463384.91,0.92676982,5,0.4000,True
2024-01-31,281727.53,178864.00,460591.53,0.92118306,5,0.4000,True
2024-02-01,281727.53,176968.00,458695.53,0.91739106,5,0.4000,True
2024-02-02,281727.53,175611.00,457338.53,0.91467706,5,0.4000,True
2024-02-05,281727.53,173706.00,455433.53,0.91086706,5,0.4000,True
2024-02-06,281727.53,178867.00,460594.53,0.92118906,5,0.4000,True
2024-02-07,281727.53,180213.00,461940.53,0.92388106,5,0.4000,True
2024-02-08,281727.53,184260.00,465987.53,0.93197506,5,0.4000,True
2024-02-19,287628.53,176619.00,464247.53,0.92849507,5,0.4000,True
2024-02-20,286841.12,174737.00,461578.12,0.92315625,5,0.4000,True
2024-02-21,286841.12,171717.00,458558.12,0.91711625,5,0.4000,True
2024-02-22,283939.66,180578.00,464517.66,0.92903532,5,0.4000,True
2024-02-23,283939.66,180727.00,464666.66,0.92933332,5,0.4000,True
2024-02-26,283939.66,185207.00,469146.66,0.93829332,5,0.4000,True
2024-02-27,283939.66,191581.00,475520.66,0.95104132,5,0.4000,True
2024-02-28,283939.66,182657.00,466596.66,0.93319332,5,0.4000,True
2024-02-29,283939.66,187860.00,471799.66,0.94359932,5,0.4000,True
2024-03-01,283939.66,191226.00,475165.66,0.95033132,5,0.4000,True
2024-03-04,294581.85,192180.00,486761.85,0.97352370,5,0.4000,True
2024-03-05,297619.76,185152.00,482771.76,0.96554351,5,0.4000,True
2024-03-06,297619.76,185157.00,482776.76,0.96555351,5,0.4000,True
2024-03-07,294149.70,183666.00,477815.70,0.95563141,5,0.4000,True
2024-03-08,294149.70,189030.00,483179.70,0.96635941,5,0.4000,True
2024-03-11,294149.70,194208.00,488357.70,0.97671541,5,0.4000,True
2024-03-12,294149.70,191641.00,485790.70,0.97158141,5,0.4000,True
2024-03-13,294149.70,188463.00,482612.70,0.96522541,5,0.4000,True
2024-03-14,294149.70,187815.00,481964.70,0.96392941,5,0.4000,True
2024-03-15,294149.70,190056.00,484205.70,0.96841141,5,0.6000,False
2024-03-18,199091.82,287344.00,486435.82,0.97287164,5,0.6000,False
2024-03-19,198337.91,283523.00,481860.91,0.96372182,5,0.6000,False
2024-03-20,198337.91,283506.00,481843.91,0.96368782,5,0.6000,False
2024-03-21,201762.38,277492.00,479254.38,0.95850876,5,0.6000,False
2024-03-22,201762.38,269818.00,471580.38,0.94316076,5,0.6000,False
2024-03-25,201762.38,271510.00,473272.38,0.94654476,5,0.6000,False
2024-03-26,201762.38,268062.00,469824.38,0.93964876,5,0.6000,False
2024-03-27,201762.38,263868.00,465630.38,0.93126076,5,0.6000,False
2024-03-28,201762.38,269734.00,471496.38,0.94299276,5,0.6000,False
2024-03-29,201762.38,273068.00,474830.38,0.94966076,5,0.6000,False
2024-04-01,200777.85,269779.00,470556.85,0.94111370,5,0.6000,False
2024-04-02,201867.53,263345.00,465212.53,0.93042506,5,0.6000,False
2024-04-03,201867.53,257767.00,459634.53,0.91926906,5,0.6000,False
2024-04-08,193380.99,263698.00,457078.99,0.91415799,5,0.6000,False
2024-04-09,193380.99,261709.00,455089.99,0.91017999,5,0.6000,False
2024-04-10,193380.99,264171.00,457551.99,0.91510399,5,0.6000,False
2024-04-11,193380.99,261717.00,455097.99,0.91019599,5,0.6000,False
2024-04-12,193380.99,260160.00,453540.99,0.90708199,5,0.6000,False
2024-04-15,193380.99,264987.00,458367.99,0.91673599,5,0.6000,False
2024-04-16,193380.99,264714.00,458094.99,0.91618999,5,0.6000,False
2024-04-17,214659.25,253544.00,468203.25,0.93640649,5,0.6000,False
2024-04-18,195810.44,267705.00,463515.44,0.92703089,5,0.6000,False
2024-04-19,195810.44,269323.00,465133.44,0.93026689,5,0.6000,False
2024-04-22,197007.95,266296.00,463303.95,0.92660791,5,0.6000,False
2024-04-23,198968.32,261205.00,460173.32,0.92034664,5,0.6000,False
2024-04-24,198968.32,261799.00,460767.32,0.92153464,5,0.6000,False
2024-04-25,198968.32,262835.00,461803.32,0.92360664,5,0.6000,False
2024-04-26,198968.32,263343.00,462311.32,0.92462264,5,0.6000,False
2024-04-29,198968.32,266330.00,465298.32,0.93059664,5,0.6000,False
2024-04-30,198968.32,265013.00,463981.32,0.92796264,5,0.6000,False
2024-05-06,200558.82,261959.00,462517.82,0.92503563,5,0.6000,False
2024-05-07,196663.51,266710.00,463373.51,0.92674702,5,0.6000,False
2024-05-08,196663.51,264510.00,461173.51,0.92234702,5,0.6000,False
2024-05-09,196663.51,270260.00,466923.51,0.93384702,5,0.6000,False
2024-05-10,198454.98,266146.00,464600.98,0.92920197,5,0.6000,False
2024-05-13,198454.98,271310.00,469764.98,0.93952997,5,0.6000,False
2024-05-14,198454.98,267938.00,466392.98,0.93278597,5,0.6000,False
2024-05-15,198454.98,267727.00,466181.98,0.93236397,5,0.6000,False
2024-05-16,198454.98,271780.00,470234.98,0.94046997,5,0.6000,False
2024-05-17,198454.98,273569.00,472023.98,0.94404797,5,0.6000,False
2024-05-20,199849.68,278503.00,478352.68,0.95670535,5,0.6000,False
2024-05-21,196935.14,272699.00,469634.14,0.93926828,5,0.6000,False
2024-05-22,196935.14,270899.00,467834.14,0.93566828,5,0.6000,False
2024-05-23,196935.14,266528.00,463463.14,0.92692628,5,0.6000,False
2024-05-24,192416.69,268594.00,461010.69,0.92202138,5,0.6000,False
2024-05-27,192416.69,274716.00,467132.69,0.93426538,5,0.6000,False
2024-05-28,192416.69,261971.00,454387.69,0.90877538,5,0.6000,False
2024-05-29,192416.69,261756.00,454172.69,0.90834538,5,0.4000,True
2024-05-30,192416.69,252859.00,445275.69,0.89055138,5,0.4000,True
2024-05-31,192416.69,253724.00,446140.69,0.89228138,5,0.4000,True
2024-06-03,281410.30,166891.00,448301.30,0.89660261,5,0.4000,True
2024-06-04,276573.67,177831.00,454404.67,0.90880933,5,0.4000,True
2024-06-05,276573.67,179251.00,455824.67,0.91164933,5,0.4000,True
2024-06-06,276573.67,180752.00,457325.67,0.91465133,5,0.4000,True
2024-06-07,283203.03,174587.00,457790.03,0.91558005,5,0.4000,True
2024-06-11,283203.03,173618.00,456821.03,0.91364205,5,0.4000,True
2024-06-12,283203.03,173821.00,457024.03,0.91404805,5,0.4000,True
2024-06-13,283203.03,173731.00,456934.03,0.91386805,5,0.4000,True
2024-06-14,283203.03,173766.00,456969.03,0.91393805,5,0.4000,True
2024-06-17,283203.03,174379.00,457582.03,0.91516405,5,0.4000,True
2024-06-18,289336.68,173009.00,462345.68,0.92469137,5,0.4000,True
2024-06-19,286268.08,179264.00,465532.08,0.93106417,5,0.4000,True
2024-06-20,286268.08,175252.00,461520.08,0.92304017,5,0.4000,True
2024-06-21,286268.08,176441.00,462709.08,0.92541817,5,0.4000,True
2024-06-24,287103.13,170442.00,457545.13,0.91509026,5,0.4000,True
2024-06-25,287103.13,170162.00,457265.13,0.91453026,5,0.4000,True
2024-06-26,287103.13,177161.00,464264.13,0.92852826,5,0.4000,True
2024-06-27,287103.13,173172.00,460275.13,0.92055026,5,0.4000,True
2024-06-28,287103.13,172327.00,459430.13,0.91886026,5,0.4000,True
2024-07-01,287103.13,172870.00,459973.13,0.91994626,5,0.4000,True
2024-07-02,279879.77,181431.00,461310.77,0.92262153,5,0.4000,True
2024-07-03,278802.73,176110.00,454912.73,0.90982546,5,0.4000,True
2024-07-04,278802.73,174186.00,452988.73,0.90597746,5,0.4000,True
2024-07-05,278802.73,174600.00,453402.73,0.90680546,5,0.4000,True
2024-07-08,276701.38,177500.00,454201.38,0.90840276,5,0.4000,True
2024-07-09,276701.38,179523.00,456224.38,0.91244876,5,0.4000,True
2024-07-10,276701.38,177637.00,454338.38,0.90867676,5,0.4000,True
2024-07-11,276701.38,178155.00,454856.38,0.90971276,5,0.4000,True
2024-07-12,276701.38,179636.00,456337.38,0.91267476,5,0.4000,True
2024-07-15,276701.38,181135.00,457836.38,0.91567276,5,0.4000,True
2024-07-16,286732.95,169569.00,456301.95,0.91260389,5,0.4000,True
2024-07-17,280794.30,184342.00,465136.30,0.93027260,5,0.4000,True
2024-07-18,288381.41,175683.00,464064.41,0.92812883,5,0.4000,True
2024-07-19,288381.41,171527.00,459908.41,0.91981683,5,0.4000,True
2024-07-22,285883.26,170986.00,456869.26,0.91373851,5,0.4000,True
2024-07-23,285883.26,164968.00,450851.26,0.90170251,5,0.4000,True
2024-07-24,285883.26,161116.00,446999.26,0.89399851,5,0.4000,True
2024-07-25,285883.26,161530.00,447413.26,0.89482651,5,0.4000,True
2024-07-26,285883.26,161629.00,447512.26,0.89502451,5,0.4000,True
2024-07-29,285883.26,160393.00,446276.26,0.89255251,5,0.4000,True
2024-07-30,276569.89,167336.00,443905.89,0.88781178,5,0.4000,True
2024-07-31,282801.04,161253.00,444054.04,0.88810809,5,0.4000,True
2024-08-01,277444.60,167158.00,444602.60,0.88920520,5,0.4000,True
