trade_date,production_strategy,shadow_strategy,production_target_position,shadow_target_position,position_diff,production_risk_decision,shadow_risk_decision,risk_decision_diff,shadow_recovery_status,shadow_risk_governor_reasons,top5_overlap,production_top5,shadow_top5,buy_list_added_by_shadow,buy_list_removed_by_shadow,sell_list_added_by_shadow,sell_list_removed_by_shadow,production_estimated_order_value,shadow_estimated_order_value,estimated_order_value_diff,production_theory_return,shadow_theory_return,theory_gap,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,execution_feasibility,fp_explanation_label
2026-01-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,False,blocked_recovery_streak_exceeded,negative_recent_champion,1.0,002371|002465|300058|300418|600111,002371|002465|300058|300418|600111,,,,,0.0,0.0,0.0,0.019649391733144173,0.03608756214516773,0.016438170412023556,0.0055342181099681,0.0,0.0,0.0,-0.00445167413161902,0.0,pass,unknown_pending_forward_return
2026-01-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002465|002475|300058|300136|600111,002465|002475|300058|300136|600111,,,,,0.0,0.0,0.0,0.02437198846930988,0.014639004135844402,-0.009732984333465478,0.025454484633317738,0.0,0.0,0.0,0.014311194582924902,0.0,pass,unknown_pending_forward_return
2026-01-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002025|002230|002465|300058|300136,002025|002230|002465|300058|300136,,,,,0.0,0.0,0.0,0.03971275889491932,0.06345756212509124,0.023744803230171918,0.03762241852125662,0.0,0.0,0.0,0.03762241852125662,0.0,degraded_large_slippage_proxy,unknown_pending_forward_return
2026-01-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002230|300058|300383|600111|600410,002230|300058|300383|600111|600410,600410,,300136,,0.0,175431.0,175431.0,-0.003658225088792544,-0.00019203524928346205,0.0034661898395090818,0.025484587241039358,0.0,0.0,0.0,0.025484587241039358,2.8483456080251532e-06,pass,unknown_pending_forward_return
2026-04-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002281|002938|300395|600487|600522,002281|002938|300395|600487|600522,,,,,0.0,0.0,0.0,-0.004901100961278049,-0.0147298879299812,-0.009828786968703151,0.00919651418727686,0.0,0.0,0.0,-0.00919651418727686,0.0,pass,unknown_pending_forward_return
2026-04-27,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002156|300502|600487|603019|603738,002156|300502|600487|603019|603738,,,,,0.0,0.0,0.0,0.0038478437969304835,-0.0024783000906801744,-0.006326143887610658,0.02443235374102134,0.0,0.0,0.0,0.02443235374102134,0.0,pass,unknown_pending_forward_return
2026-04-28,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002156|002812|600487|688106|688268,002156|002812|600487|688106|688268,,,,,0.0,0.0,0.0,-0.006882994821020949,-0.011273185635353955,-0.004390190814333006,0.026214840861589494,0.0,0.0,0.0,0.015747207245730737,0.0,pass,unknown_pending_forward_return
2026-04-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,000062|002156|300408|688106|688268,000062|002156|300408|688106|688268,,,,,0.0,0.0,0.0,0.011526824439003436,0.017115350459181,0.005588526020177564,0.02458041362757764,0.0,0.0,0.0,-0.02458041362757764,0.0,pass,unknown_pending_forward_return
2026-04-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,True,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,1.0,002407|002709|002812|300124|301358,002407|002709|002812|300124|301358,,,,,0.0,0.0,0.0,0.003066980117594653,-0.02409287743606603,-0.027159857553660682,0.0061654479103266996,0.0,0.0,0.0,-0.00353682984354042,0.0,pass,unknown_pending_forward_return
2026-05-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,False,blocked_recovery_streak_exceeded,negative_recent_champion,1.0,002156|002709|301358|600887|688110,002156|002709|301358|600887|688110,,,,600176|688521,74960.0,0.0,-74960.0,0.011584303885104452,0.01982412225038921,0.008239818365284757,0.025854048845517858,0.2,0.2,0.0,0.02570838242162854,0.0,pass,unknown_pending_forward_return
