strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-01-06,2026-01-05,111863.69593499991,399337.78,511201.47593499994,1.02240295187,5,0.7811749355175501,0.0,0.0,5.0,5.0,500000.0,5.0,0.8,0.0
baseline_full_dynamic_factor_industry_cap2,2026-01-07,2026-01-06,111863.69593499991,408678.64,520542.3359349999,1.0410846718699998,5,0.7851016368648096,5.0,401736.73,5.0,0.0,513600.4259349999,5.0,0.8,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-08,2026-01-07,111863.69593499991,421633.05,533496.7459349999,1.0669934918699997,5,0.790319815842646,5.0,404770.62,5.0,0.0,516634.3159349999,5.0,0.8,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-09,2026-01-08,111863.69593499991,441872.18,553735.8759349999,1.10747175187,5,0.7979836582809184,5.0,423547.22,5.0,0.0,535410.9159349999,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-12,2026-01-09,111863.69593499991,487263.9,599127.5959349999,1.1982551918699997,5,0.8132890277563911,5.0,459227.26,5.0,0.0,571090.955935,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-13,2026-01-12,111863.69593499991,468111.32,579975.0159349999,1.1599500318699998,5,0.8071232503788802,5.0,491933.47,5.0,0.0,603797.1659349999,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-14,2026-01-13,111863.69593499991,461132.9,572996.5959349999,1.1459931918699997,5,0.8047742399717684,5.0,456621.36,5.0,0.0,568485.0559349998,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-15,2026-01-14,111863.69593499991,433485.23,545348.925935,1.09069785187,5,0.7948768382678855,5.0,447939.22,5.0,0.0,559802.9159349999,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-16,2026-01-15,111863.69593499991,434424.25,546287.945935,1.09257589187,5,0.7952294265919789,5.0,432151.69,5.0,0.0,544015.3859349999,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-19,2026-01-16,111863.69593499991,440591.87,552455.5659349998,1.1049111318699998,5,0.797515487520382,5.0,431234.31,5.0,0.0,543098.0059349999,5.0,0.8,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-20,2026-01-19,146494.69072749987,412809.0,559303.6907274999,1.1186073814549997,5,0.7380766600396456,0.0,0.0,5.0,10.0,560579.3059349998,5.0,0.8,0.0
baseline_full_dynamic_factor_industry_cap2,2026-01-21,2026-01-20,146494.69072749987,421670.0,568164.6907274999,1.1363293814549997,5,0.74216157195562,5.0,408362.0,5.0,0.0,554856.6907274999,5.0,0.8,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-22,2026-01-21,146494.69072749987,423860.0,570354.6907274999,1.1407093814549998,5,0.7431515982788838,5.0,425940.0,5.0,0.0,572434.6907274999,5.0,0.8,5.0
