signal_date,trade_date,risk_state,opp_structure,total_position,budgets,health_scores
2025-09-26,2025-09-29,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3020211608565942, ""attack"": 0.08232486264610042, ""balanced"": 0.05491293833756259, ""defensive"": 0.11074103815974284}","{""core"": 49.6203529152744, ""attack"": 49.56647885168262, ""balanced"": 49.6203529152744, ""defensive"": 50.45047340082961}"
2025-09-29,2025-09-30,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30201630375451155, ""attack"": 0.08232255872096042, ""balanced"": 0.054912055228093004, ""defensive"": 0.1107490822964351}","{""core"": 49.55801517685437, ""attack"": 49.502990329961364, ""balanced"": 49.55801517685437, ""defensive"": 50.39652286088809}"
2025-09-30,2025-10-09,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30201630375451155, ""attack"": 0.08232255872096042, ""balanced"": 0.054912055228093004, ""defensive"": 0.1107490822964351}","{""core"": 49.55801517685437, ""attack"": 49.502990329961364, ""balanced"": 49.55801517685437, ""defensive"": 50.39652286088809}"
2025-10-09,2025-10-10,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30201630375451155, ""attack"": 0.08232255872096042, ""balanced"": 0.054912055228093004, ""defensive"": 0.1107490822964351}","{""core"": 49.55801517685437, ""attack"": 49.502990329961364, ""balanced"": 49.55801517685437, ""defensive"": 50.39652286088809}"
2025-10-10,2025-10-13,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.301082822849515, ""attack"": 0.08197532739907507, ""balanced"": 0.05474233142718455, ""defensive"": 0.11219951832422544}","{""core"": 49.08506256067482, ""attack"": 48.91833531147438, ""balanced"": 49.08506256067482, ""defensive"": 51.54204253449743}"
2025-10-13,2025-10-14,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30096213819448325, ""attack"": 0.08195847197037959, ""balanced"": 0.054720388762633326, ""defensive"": 0.11235900107250386}","{""core"": 48.71338169230406, ""attack"": 48.5665259266182, ""balanced"": 48.71338169230406, ""defensive"": 51.34556067892895}"
2025-10-14,2025-10-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10423685038720876, ""attack"": 0.0, ""balanced"": 0.07817763779040657, ""defensive"": 0.36758551182238475}","{""core"": 49.258671995729614, ""attack"": 49.20826968158694, ""balanced"": 49.258671995729614, ""defensive"": 51.71818937517368}"
2025-10-15,2025-10-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10366508000931719, ""attack"": 0.0, ""balanced"": 0.07774881000698788, ""defensive"": 0.36858610998369495}","{""core"": 50.358268985657716, ""attack"": 50.203387364678896, ""balanced"": 50.358268985657716, ""defensive"": 51.95102471700552}"
2025-10-16,2025-10-17,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30152353378149443, ""attack"": 0.08217653914148838, ""balanced"": 0.054822460687544435, ""defensive"": 0.11147746638947278}","{""core"": 48.04118018266803, ""attack"": 47.97304218888276, ""balanced"": 48.04118018266803, ""defensive"": 49.67978663789491}"
2025-10-17,2025-10-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10369581965197948, ""attack"": 0.0, ""balanced"": 0.07777186473898459, ""defensive"": 0.368532315609036}","{""core"": 48.35900534792048, ""attack"": 48.288776815180576, ""balanced"": 48.35900534792048, ""defensive"": 49.8758322274476}"
2025-10-20,2025-10-21,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3014405140568121, ""attack"": 0.08216760320090043, ""balanced"": 0.054807366192147655, ""defensive"": 0.11158451655013979}","{""core"": 48.099709776392984, ""attack"": 48.047867005937945, ""balanced"": 48.099709776392984, ""defensive"": 49.86256820598818}"
2025-10-21,2025-10-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10417040167361266, ""attack"": 0.0, ""balanced"": 0.07812780125520949, ""defensive"": 0.36770179707117795}","{""core"": 48.27718045685444, ""attack"": 48.32252768335137, ""balanced"": 48.27718045685444, ""defensive"": 50.06726206947534}"
2025-10-22,2025-10-23,RISK_OFF,NO_EDGE,0.35,"{""core"": 0.06591958580420022, ""attack"": 0.0, ""balanced"": 0.04943968935315017, ""defensive"": 0.23464072484264953}","{""core"": 48.394571761202265, ""attack"": 48.32252768335137, ""balanced"": 48.394571761202265, ""defensive"": 50.06726206947534}"
2025-10-23,2025-10-24,RISK_OFF,NO_EDGE,0.35,"{""core"": 0.0663422872384222, ""attack"": 0.0, ""balanced"": 0.04975671542881666, ""defensive"": 0.23390099733276115}","{""core"": 48.27718045685444, ""attack"": 48.087745074655714, ""balanced"": 48.27718045685444, ""defensive"": 49.949870765127514}"
2025-10-24,2025-10-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10270876645732528, ""attack"": 0.0, ""balanced"": 0.07703157484299396, ""defensive"": 0.3702596586996808}","{""core"": 47.15641032277604, ""attack"": 47.11207311319204, ""balanced"": 47.15641032277604, ""defensive"": 50.06963118672266}"
2025-10-27,2025-10-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1032847193800523, ""attack"": 0.0, ""balanced"": 0.07746353953503923, ""defensive"": 0.36925174108490855}","{""core"": 47.15029139982221, ""attack"": 47.02092694043704, ""balanced"": 47.15029139982221, ""defensive"": 50.930782610660216}"
2025-10-28,2025-10-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10299439591530614, ""attack"": 0.0, ""balanced"": 0.07724579693647961, ""defensive"": 0.3697598071482143}","{""core"": 47.20705393738527, ""attack"": 47.17145351627413, ""balanced"": 47.20705393738527, ""defensive"": 50.79266665575782}"
2025-10-29,2025-10-30,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3004124907879666, ""attack"": 0.08187127348201374, ""balanced"": 0.054620452870539384, ""defensive"": 0.1130957828594803}","{""core"": 46.94413540883245, ""attack"": 46.87384371498976, ""balanced"": 46.94413540883245, ""defensive"": 50.36508589267854}"
2025-10-30,2025-10-31,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3005836080750271, ""attack"": 0.08192844725066185, ""balanced"": 0.05465156510455038, ""defensive"": 0.1128363795697607}","{""core"": 46.82898379535967, ""attack"": 46.771224221875606, ""balanced"": 46.82898379535967, ""defensive"": 49.95900344286487}"
2025-10-31,2025-11-03,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.294913971053794, ""attack"": 0.08346821612243668, ""balanced"": 0.053620722009780734, ""defensive"": 0.1179970908139886}","{""core"": 47.0798173273633, ""attack"": 46.87078664706731, ""balanced"": 47.0798173273633, ""defensive"": 50.1402966756679}"
2025-11-03,2025-11-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10379285189841529, ""attack"": 0.0, ""balanced"": 0.07784463892381148, ""defensive"": 0.36836250917777325}","{""core"": 47.17861124086282, ""attack"": 47.02202708225718, ""balanced"": 47.17861124086282, ""defensive"": 49.61017731405449}"
2025-11-04,2025-11-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10375147676122935, ""attack"": 0.0, ""balanced"": 0.07781360757092201, ""defensive"": 0.3684349156678487}","{""core"": 47.19119754478656, ""attack"": 47.03076409714461, ""balanced"": 47.19119754478656, ""defensive"": 49.55918716559461}"
2025-11-05,2025-11-06,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10426504471519657, ""attack"": 0.0, ""balanced"": 0.07819878353639742, ""defensive"": 0.367536171748406}","{""core"": 47.19119754478656, ""attack"": 47.03076409714461, ""balanced"": 47.19119754478656, ""defensive"": 49.55918716559461}"
2025-11-06,2025-11-07,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10375147676122935, ""attack"": 0.0, ""balanced"": 0.07781360757092201, ""defensive"": 0.3684349156678487}","{""core"": 47.19119754478656, ""attack"": 47.03076409714461, ""balanced"": 47.19119754478656, ""defensive"": 49.55918716559461}"
2025-11-07,2025-11-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10281779458570373, ""attack"": 0.0, ""balanced"": 0.0771133459392778, ""defensive"": 0.3700688594750185}","{""core"": 46.34449810688073, ""attack"": 46.62687030143718, ""balanced"": 46.34449810688073, ""defensive"": 49.077064779001496}"
2025-11-10,2025-11-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10309093807608893, ""attack"": 0.0, ""balanced"": 0.0773182035570667, ""defensive"": 0.36959085836684435}","{""core"": 46.6619369389058, ""attack"": 46.94349573005829, ""balanced"": 46.6619369389058, ""defensive"": 49.01207865978329}"
2025-11-11,2025-11-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1031474525613989, ""attack"": 0.0, ""balanced"": 0.07736058942104918, ""defensive"": 0.3694919580175519}","{""core"": 46.336591328602566, ""attack"": 46.64644096036928, ""balanced"": 46.336591328602566, ""defensive"": 48.598365390842964}"
2025-11-12,2025-11-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10385060862904659, ""attack"": 0.0, ""balanced"": 0.07788795647178494, ""defensive"": 0.3682614348991685}","{""core"": 46.58031409165598, ""attack"": 46.337795535788516, ""balanced"": 46.58031409165598, ""defensive"": 48.79244270632071}"
2025-11-13,2025-11-14,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10490653264569738, ""attack"": 0.0, ""balanced"": 0.07867989948427304, ""defensive"": 0.3664135678700296}","{""core"": 47.42624726681673, ""attack"": 46.41529359801244, ""balanced"": 47.42624726681673, ""defensive"": 48.88673627729411}"
2025-11-14,2025-11-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10651730718570898, ""attack"": 0.0, ""balanced"": 0.07988798038928172, ""defensive"": 0.3635947124250094}","{""core"": 49.23957418818989, ""attack"": 46.66316245266836, ""balanced"": 49.23957418818989, ""defensive"": 48.440843788188225}"
2025-11-17,2025-11-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10337641517325026, ""attack"": 0.0, ""balanced"": 0.0775323113799377, ""defensive"": 0.3690912734468121}","{""core"": 46.47492444948034, ""attack"": 46.23220951517914, ""balanced"": 46.47492444948034, ""defensive"": 48.414414271703905}"
2025-11-18,2025-11-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1044014462574483, ""attack"": 0.0, ""balanced"": 0.07830108469308622, ""defensive"": 0.36729746904946553}","{""core"": 46.47289496811129, ""attack"": 46.30665884784777, ""balanced"": 46.47289496811129, ""defensive"": 48.63017125159628}"
2025-11-19,2025-11-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10452884176176179, ""attack"": 0.0, ""balanced"": 0.07839663132132134, ""defensive"": 0.3670745269169169}","{""core"": 46.47289496811129, ""attack"": 46.12665884784777, ""balanced"": 46.47289496811129, ""defensive"": 48.45017125159629}"
2025-11-20,2025-11-21,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1041420084311604, ""attack"": 0.0, ""balanced"": 0.07810650632337031, ""defensive"": 0.36775148524546936}","{""core"": 46.47289496811129, ""attack"": 46.12665884784777, ""balanced"": 46.47289496811129, ""defensive"": 48.27017125159628}"
2025-11-21,2025-11-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10309443780141356, ""attack"": 0.0, ""balanced"": 0.07732082835106015, ""defensive"": 0.3695847338475263}","{""core"": 45.80665969577006, ""attack"": 45.405525782125785, ""balanced"": 45.80665969577006, ""defensive"": 48.13104949377426}"
2025-11-24,2025-11-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10348700735138926, ""attack"": 0.0, ""balanced"": 0.07761525551354194, ""defensive"": 0.3688977371350689}","{""core"": 45.991362336379886, ""attack"": 45.49168872571366, ""balanced"": 45.991362336379886, ""defensive"": 48.70524568373317}"
2025-11-25,2025-11-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10360568909958301, ""attack"": 0.0, ""balanced"": 0.07770426682468724, ""defensive"": 0.36869004407572975}","{""core"": 46.23201163269189, ""attack"": 45.50234787493359, ""balanced"": 46.23201163269189, ""defensive"": 48.78369944674909}"
2025-11-26,2025-11-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10385524585234393, ""attack"": 0.0, ""balanced"": 0.07789143438925794, ""defensive"": 0.36825331975839815}","{""core"": 46.03446370346701, ""attack"": 45.32643639171142, ""balanced"": 46.03446370346701, ""defensive"": 48.776296202955194}"
2025-11-27,2025-11-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10332724839733398, ""attack"": 0.0, ""balanced"": 0.07749543629800049, ""defensive"": 0.3691773153046656}","{""core"": 45.77700477750542, ""attack"": 45.620350699356536, ""balanced"": 45.77700477750542, ""defensive"": 48.83401574121744}"
2025-11-28,2025-12-01,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3010087850717041, ""attack"": 0.08167768511679757, ""balanced"": 0.05472887001303709, ""defensive"": 0.11258465979846131}","{""core"": 45.57358775949449, ""attack"": 45.08972022314205, ""balanced"": 45.57358775949449, ""defensive"": 48.3038738152083}"
2025-12-01,2025-12-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10413094608126101, ""attack"": 0.0, ""balanced"": 0.07809820956094576, ""defensive"": 0.3677708443577933}","{""core"": 45.79319304247802, ""attack"": 45.36376922134131, ""balanced"": 45.79319304247802, ""defensive"": 48.13852399566446}"
2025-12-02,2025-12-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10209428331178638, ""attack"": 0.0, ""balanced"": 0.07657071248383979, ""defensive"": 0.3713350042043739}","{""core"": 45.870654891754924, ""attack"": 45.241517592643994, ""balanced"": 45.870654891754924, ""defensive"": 48.35087717448408}"
2025-12-03,2025-12-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10480250854101367, ""attack"": 0.0, ""balanced"": 0.07860188140576023, ""defensive"": 0.36659561005322616}","{""core"": 46.07834719944723, ""attack"": 45.4492099003363, ""balanced"": 46.07834719944723, ""defensive"": 48.00472332833023}"
2025-12-04,2025-12-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10403283348482602, ""attack"": 0.0, ""balanced"": 0.0780246251136195, ""defensive"": 0.3679425414015545}","{""core"": 46.07834719944723, ""attack"": 45.4492099003363, ""balanced"": 46.07834719944723, ""defensive"": 48.14318486679177}"
2025-12-05,2025-12-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10446625625855467, ""attack"": 0.0, ""balanced"": 0.07834969219391598, ""defensive"": 0.36718405154752937}","{""core"": 45.82094316866948, ""attack"": 45.60059856266881, ""balanced"": 45.82094316866948, ""defensive"": 47.69573603646819}"
2025-12-08,2025-12-09,RISK_ON,NO_EDGE,0.7,"{""core"": 0.1322058313173441, ""attack"": 0.0, ""balanced"": 0.09915437348800807, ""defensive"": 0.46863979519464777}","{""core"": 45.84732699792062, ""attack"": 45.75579985563286, ""balanced"": 45.84732699792062, ""defensive"": 48.006859790036955}"
2025-12-09,2025-12-10,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3005419574931394, ""attack"": 0.08204126630907257, ""balanced"": 0.05464399227147988, ""defensive"": 0.11277278392630823}","{""core"": 45.23280346911714, ""attack"": 45.3202656686467, ""balanced"": 45.23280346911714, ""defensive"": 48.269433856177386}"
2025-12-10,2025-12-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10472013776576859, ""attack"": 0.0, ""balanced"": 0.07854010332432644, ""defensive"": 0.366739758909905}","{""core"": 45.75225170165181, ""attack"": 44.96601828293445, ""balanced"": 45.75225170165181, ""defensive"": 47.95522284868022}"
2025-12-11,2025-12-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1040557935082283, ""attack"": 0.0, ""balanced"": 0.07804184513117124, ""defensive"": 0.3679023613606005}","{""core"": 45.717370221041094, ""attack"": 45.86496387614661, ""balanced"": 45.717370221041094, ""defensive"": 48.34451057373585}"
2025-12-12,2025-12-15,RISK_ON,NO_EDGE,0.7,"{""core"": 0.1319054071119355, ""attack"": 0.0, ""balanced"": 0.09892905533395163, ""defensive"": 0.4691655375541128}","{""core"": 45.69999888736858, ""attack"": 45.83512722281125, ""balanced"": 45.69999888736858, ""defensive"": 48.18911668403754}"
2025-12-15,2025-12-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10412487281727985, ""attack"": 0.0, ""balanced"": 0.07809365461295988, ""defensive"": 0.36778147256976035}","{""core"": 45.69408153099067, ""attack"": 45.52106141572427, ""balanced"": 45.69408153099067, ""defensive"": 47.500839993928025}"
2025-12-16,2025-12-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10283338017662931, ""attack"": 0.0, ""balanced"": 0.07712503513247197, ""defensive"": 0.37004158469089876}","{""core"": 45.71039326844234, ""attack"": 46.05112231665881, ""balanced"": 45.71039326844234, ""defensive"": 48.40280471355192}"
2025-12-17,2025-12-18,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3003917225073525, ""attack"": 0.0822185767959488, ""balanced"": 0.05461667681951864, ""defensive"": 0.11277302387718012}","{""core"": 45.08817104622011, ""attack"": 45.428900094436585, ""balanced"": 45.08817104622011, ""defensive"": 48.169471380218596}"
2025-12-18,2025-12-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10397211424751057, ""attack"": 0.0, ""balanced"": 0.07797908568563293, ""defensive"": 0.36804880006685653}","{""core"": 45.477059935109004, ""attack"": 45.81778898332548, ""balanced"": 45.477059935109004, ""defensive"": 48.55836026910748}"
2025-12-19,2025-12-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10234681788037617, ""attack"": 0.0, ""balanced"": 0.07676011341028212, ""defensive"": 0.37089306870934174}","{""core"": 44.72899963099959, ""attack"": 48.61893736416512, ""balanced"": 44.72899963099959, ""defensive"": 48.081992460389074}"
2025-12-22,2025-12-23,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.298916317191136, ""attack"": 0.0846823775377552, ""balanced"": 0.05434842130747926, ""defensive"": 0.11205288396362961}","{""core"": 44.51453147823703, ""attack"": 48.1778316633786, ""balanced"": 44.51453147823703, ""defensive"": 47.4326905347503}"
2025-12-23,2025-12-24,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.29889343276071945, ""attack"": 0.08465615307858888, ""balanced"": 0.054344260501948995, ""defensive"": 0.11210615365874269}","{""core"": 44.75092306781565, ""attack"": 48.400439144552394, ""balanced"": 44.75092306781565, ""defensive"": 47.730297943490264}"
2025-12-24,2025-12-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10391146751391346, ""attack"": 0.0, ""balanced"": 0.07793360063543506, ""defensive"": 0.36815493185065157}","{""core"": 45.04262207196777, ""attack"": 48.630795309131635, ""balanced"": 45.04262207196777, ""defensive"": 47.64381051474622}"
2025-12-25,2025-12-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10417697608473102, ""attack"": 0.0, ""balanced"": 0.07813273206354823, ""defensive"": 0.3676902918517208}","{""core"": 44.7819918940038, ""attack"": 48.86823400144371, ""balanced"": 44.7819918940038, ""defensive"": 47.785957328779354}"
2025-12-26,2025-12-29,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.2989229242988371, ""attack"": 0.08466071908405393, ""balanced"": 0.054349622599788566, ""defensive"": 0.11206673401732045}","{""core"": 44.56811406784765, ""attack"": 48.20619606213499, ""balanced"": 44.56811406784765, ""defensive"": 47.49782223696922}"
2025-12-29,2025-12-30,RISK_ON,NO_EDGE,0.7,"{""core"": 0.132037380447359, ""attack"": 0.0, ""balanced"": 0.09902803533551922, ""defensive"": 0.4689345842171218}","{""core"": 45.261074964447104, ""attack"": 48.93676756542679, ""balanced"": 45.261074964447104, ""defensive"": 47.59301996345833}"
2025-12-30,2025-12-31,RISK_ON,NO_EDGE,0.7,"{""core"": 0.13181522902281312, ""attack"": 0.0, ""balanced"": 0.09886142176710987, ""defensive"": 0.469323349210077}","{""core"": 45.27070164642424, ""attack"": 48.952292475500045, ""balanced"": 45.27070164642424, ""defensive"": 47.848427775999205}"
2025-12-31,2026-01-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10356910851792461, ""attack"": 0.0, ""balanced"": 0.07767683138844347, ""defensive"": 0.368754060093632}","{""core"": 45.27070164642424, ""attack"": 48.695149618357185, ""balanced"": 45.27070164642424, ""defensive"": 47.848427775999205}"
2026-01-05,2026-01-06,BROAD_RISK_ON,NO_EDGE,0.78,"{""core"": 0.1454165820442315, ""attack"": 0.0, ""balanced"": 0.10906243653317362, ""defensive"": 0.5255209814225948}","{""core"": 45.01355878928139, ""attack"": 48.952292475500045, ""balanced"": 45.01355878928139, ""defensive"": 48.105570633142065}"
2026-01-06,2026-01-07,RISK_ON,NO_EDGE,0.7,"{""core"": 0.12964921786392172, ""attack"": 0.0, ""balanced"": 0.0972369133979413, ""defensive"": 0.47311386873813693}","{""core"": 44.83051935712361, ""attack"": 49.40249888996353, ""balanced"": 44.83051935712361, ""defensive"": 49.82327690416827}"
2026-01-07,2026-01-08,BROAD_RISK_ON,NO_EDGE,0.78,"{""core"": 0.14504127771223105, ""attack"": 0.0, ""balanced"": 0.10878095828417327, ""defensive"": 0.5261777640035957}","{""core"": 44.9938712169962, ""attack"": 49.54944412464292, ""balanced"": 44.9938712169962, ""defensive"": 49.40869580385395}"
2026-01-08,2026-01-09,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.29805709613501147, ""attack"": 0.08454792037956031, ""balanced"": 0.05419219929727481, ""defensive"": 0.11320278418815342}","{""core"": 44.861668847580205, ""attack"": 48.66557584301314, ""balanced"": 44.861668847580205, ""defensive"": 49.07888188273541}"
2026-01-09,2026-01-12,BROAD_RISK_ON,NO_EDGE,0.78,"{""core"": 0.14790139984841394, ""attack"": 0.0, ""balanced"": 0.11092604988631044, ""defensive"": 0.5211725502652756}","{""core"": 49.39424659321462, ""attack"": 50.12603333008447, ""balanced"": 49.39424659321462, ""defensive"": 51.03187449369876}"
