strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,market_style_state,selected_strategy,style_reason,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,target_position_ratio
adaptive_market_style,2023-02-09,2023-02-08,260342.59354000006,262380.89,522723.48354000004,1.0454469670800002,5,0.5019496890078442,0,0.0,5,8,508538.99595,5,0.5,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9759524135933426,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-10,2023-02-09,260342.59354000006,263122.81,523465.4035400001,1.04693080708,5,0.502655587591079,5,264380.43999999994,5,0,524723.03354,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0907297243843062,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-13,2023-02-10,260342.59354000006,274014.02,534356.61354,1.0687132270800002,5,0.5127924181282512,5,263830.5,5,0,524173.09354000003,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0771779244702233,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-14,2023-02-13,260342.59354000006,273238.86,533581.45354,1.06716290708,5,0.5120846277306312,5,272475.18000000005,5,0,532817.7735400001,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.1713816626113875,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-15,2023-02-14,260342.59354000006,284888.01,545230.60354,1.0904612070800002,5,0.5225092064721192,5,272732.19,5,0,533074.7835400001,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.079483608795071,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-16,2023-02-15,260342.59354000006,276657.35000000003,536999.9435400001,1.0739998870800003,5,0.515190650070138,5,286876.63,5,0,547219.22354,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0943255659176425,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-17,2023-02-16,260342.59354000006,268373.29000000004,528715.8835400001,1.0574317670800002,5,0.5075945292263878,5,277173.36000000004,5,0,537515.9535400001,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.3534439261731528,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-20,2023-02-17,260342.59354000006,278612.45,538955.0435400001,1.0779100870800002,5,0.5169493324897738,5,269366.54,5,0,529709.1335400001,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.02542409290484,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-21,2023-02-20,260342.59354000006,274546.27,534888.86354,1.0697777270800002,5,0.513277222081235,5,276123.46,5,0,536466.0535400001,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0647195650083474,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-22,2023-02-21,260342.59354000006,277371.1,537713.69354,1.07542738708,5,0.5158341759421208,5,271848.24,5,0,532190.83354,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0211105205672448,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-23,2023-02-22,272960.20966500003,256510.92000000004,529471.1296650001,1.0589422593300002,5,0.4844663016136426,0,0.0,5,9,534822.1235400001,5,0.5,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8592162220985191,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-24,2023-02-23,269124.254855,266663.14,535787.3948550001,1.07157478971,5,0.4977032729039229,4,206802.16,5,1,533425.489665,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8796116371670961,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-27,2023-02-24,272956.47853,263538.4,536494.8785300001,1.0729897570600002,5,0.49122258300414195,4,211692.19,5,1,538342.944855,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7928148270959657,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-02-28,2023-02-27,271804.85406,269601.8,541406.65406,1.08281330812,5,0.49796543499837015,4,212722.66,5,2,539667.1985299999,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8372479882180465,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2023-03-01,2023-02-28,271804.85406,271761.08999999997,543565.9440599999,1.0871318881199998,5,0.49995974355965617,5,267220.33,5,0,539025.18406,5,0.7,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.846382448562678,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2023-03-02,2023-03-01,271804.85406,267781.21,539586.06406,1.07917212812,5,0.4962715456087534,5,269729.95,5,0,541534.80406,5,0.7,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.03408883975751,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2023-03-03,2023-03-02,271804.85406,269154.60000000003,540959.45406,1.08191890812,5,0.4975504133996464,5,263530.83,5,0,535335.68406,5,0.7,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0546739219236057,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2023-03-06,2023-03-03,271804.85406,269660.32,541465.17406,1.0829303481199999,5,0.49801969345145514,5,267727.54000000004,5,0,539532.3940600001,5,0.7,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.9842658919438936,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2023-03-07,2023-03-06,271804.85406,263908.55,535713.40406,1.07142680812,5,0.49263010408162605,5,268566.44,5,0,540371.29406,5,0.7,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.07287548928843,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2023-03-08,2023-03-07,271804.85406,265473.0,537277.85406,1.0745557081200001,5,0.49410746784726683,5,261537.53,5,0,533342.38406,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0443353342867334,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-09,2023-03-08,114468.5033200001,423307.26999999996,537775.77332,1.07555154664,5,0.7871445516905309,1,54050.99,5,8,536131.3740600001,5,0.8,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8092153701543451,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-10,2023-03-09,114468.5033200001,417057.95,531526.4533200001,1.06305290664,5,0.7846419447141129,5,418925.29000000004,5,0,533393.7933200002,5,0.8,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8588870927135437,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-13,2023-03-10,114468.5033200001,428999.87,543468.3733200001,1.0869367466400002,5,0.7893741219553915,5,416586.27,5,0,531054.7733200002,5,0.8,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.9228298690993524,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-14,2023-03-13,108407.62974000009,436124.6,544532.2297400001,1.0890644594800003,5,0.8009160453335115,4,374408.07999999996,5,2,541243.3833200001,5,0.8,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.9659959076382295,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-15,2023-03-14,108407.62974000009,431860.73999999993,540268.36974,1.08053673948,5,0.7993448519072652,5,436762.04,5,0,545169.66974,5,0.8,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.0733748497967694,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-16,2023-03-15,108407.62974000009,426443.27999999997,534850.90974,1.06970181948,5,0.7973124327437363,5,429487.1099999999,5,0,537894.73974,5,0.8,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.9488186881693024,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-17,2023-03-16,108407.62974000009,426899.66000000003,535307.2897400002,1.0706145794800004,5,0.7974852354567151,5,426986.50999999995,5,0,535394.13974,5,0.8,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.99930694165272,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-20,2023-03-17,108407.62974000009,412089.27,520496.89974000014,1.0409937994800003,5,0.7917228137302025,5,426302.91,5,0,534710.53974,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,1.1474453958247453,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-21,2023-03-20,108407.62974000009,418562.53,526970.1597400001,1.0539403194800003,5,0.7942812743069039,5,414666.38000000006,5,0,523074.0097400001,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.238963753051078,index_weak,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-03-22,2023-03-21,108407.62974000009,419093.64,527501.2697400001,1.0550025394800002,5,0.794488400391087,5,417881.29,5,0,526288.91974,5,1.0,5,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1.04786275103293,index_neutral,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-03-23,2023-03-22,3588.0166575001203,539343.99,542932.0066575,1.0858640133150002,5,0.9933914070021599,1,57742.12,5,8,525570.6397400001,5,1.0,1,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1.113982651088274,index_neutral,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-03-24,2023-03-23,3588.0166575001203,573667.4,577255.4166575002,1.1545108333150005,5,0.9937843516856438,5,536598.47,5,0,540186.4866575,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.1704362454695414,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5
adaptive_market_style,2023-03-27,2023-03-24,3588.0166575001203,577168.99,580757.0066575,1.1615140133150001,5,0.9938218280341539,5,569727.31,5,0,573315.3266575001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_3_days,1.2067637852991902,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_3_days,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-28,2023-03-27,62069.50262250012,488764.12,550833.6226225002,1.1016672452450003,4,0.8873171497284618,4,509572.63,5,1,571686.0266575001,5,0.8,3,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_3_days,1.254053963601636,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_3_days,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-29,2023-03-28,62069.50262250012,489267.05000000005,551336.5526225001,1.1026731052450003,4,0.8874199391873098,4,488870.04000000004,5,0,550939.5426225001,5,0.8,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0897763027229617,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-30,2023-03-29,62069.50262250012,479530.14,541599.6426225002,1.0831992852450003,4,0.885395968280276,4,483962.61,5,0,546032.1126225002,5,0.8,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0620108171291822,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-03-31,2023-03-30,62069.50262250012,528983.02,591052.5226225001,1.1821050452450002,4,0.8949847936574271,4,475058.05999999994,5,0,537127.5626225001,5,0.8,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0213617768720478,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-03,2023-03-31,62069.50262250012,558637.26,620706.7626225001,1.241413525245,4,0.900001890811927,4,527133.87,5,0,589203.3726225002,5,0.8,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0265461919125085,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-04,2023-04-03,229.05704750012228,615244.4299999999,615473.4870475001,1.230946974095,5,0.9996278360444103,4,554691.6799999999,5,1,616761.1826225,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3297539638436953,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-04-06,2023-04-04,229.05704750012228,613299.9,613528.9570475002,1.2270579140950004,5,0.9996266565011007,5,602249.5499999999,5,0,602478.6070475001,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3775568483930225,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-04-07,2023-04-06,3495.3121625001077,603890.87,607386.1821625001,1.2147723643250001,5,0.9942453215678111,1,62698.46,5,8,612948.2170475001,5,1.0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2106253186021234,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0,1.0,attack_full_position,1.0
adaptive_market_style,2023-04-10,2023-04-07,3495.3121625001077,599942.19,603437.5021625,1.206875004325,5,0.9942076650026321,5,609562.22,5,0,613057.5321625001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0524203032284363,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-11,2023-04-10,3495.3121625001077,603475.6,606970.9121625001,1.2139418243250002,5,0.9942413844016889,5,599174.46,5,0,602669.7721625001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.19745561749637,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-12,2023-04-11,3495.3121625001077,613137.85,616633.1621625001,1.2332663243250002,5,0.994331618250562,5,606103.1,5,0,609598.4121625001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0447248839887708,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-13,2023-04-12,3495.3121625001077,586695.75,590191.0621625001,1.1803821243250001,5,0.9940776599535529,5,606515.6,5,0,610010.9121625001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0823232662752809,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-14,2023-04-13,3495.3121625001077,611453.87,614949.1821625001,1.229898364325,5,0.9943160959248557,5,589938.02,5,0,593433.3321625001,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.069758186824848,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
adaptive_market_style,2023-04-17,2023-04-14,3495.3121625001077,599255.2,602750.5121625001,1.2055010243250002,5,0.9942010631397725,5,615580.68,5,0,619075.9921625002,5,0.8,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.036607325895006,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.8,0.8,balanced_reduce_to_80pct,0.8
