factor,rebalance_frequency,signal_time,execution_time,exit_execution_time,t_plus_1_execution,long_names,synthetic_short_names,missing_long_open_prices,missing_short_open_prices,long_turnover,synthetic_short_turnover,gross_long_return,gross_short_underlying_return,gross_synthetic_spread_return,BASE_7P5_10_net_long_return,BASE_7P5_10_net_synthetic_spread_return,CONSERVATIVE_15_25_net_long_return,CONSERVATIVE_15_25_net_synthetic_spread_return,CONSERVATIVE_15_50_net_long_return,CONSERVATIVE_15_50_net_synthetic_spread_return,EXTREME_30_100_net_long_return,EXTREME_30_100_net_synthetic_spread_return,EXTREME_50_100_net_long_return,EXTREME_50_100_net_synthetic_spread_return
volatility,DAILY,2026-02-13T15:30:00+08:00,2026-02-24T09:30:00+08:00,2026-02-25T09:30:00+08:00,True,86,86,0,0,0.16279069767441862,0.18604651162790703,0.0027185985058260772,0.0012472864620782502,0.001471312043747827,0.0024337147848958445,0.0008608469274687571,0.002067435715128403,7.596320653852442e-05,0.001660458970942356,-0.00079612981671729,0.000602319436058635,-0.0030635716771824067,0.0002767380407097983,-0.0037612460957870573
volatility,DAILY,2026-02-24T15:30:00+08:00,2026-02-25T09:30:00+08:00,2026-02-26T09:30:00+08:00,True,86,86,0,0,0.0697674418604651,0.08139534883720928,0.010246303338991174,0.010123201335132335,0.00012310200385883853,0.01012421031573536,-0.00014143287986209164,0.009967233571549314,-0.00048154915893185905,0.00979281496689815,-0.000859456135676045,0.009339326594805127,-0.0018420142752109286,0.009199791711084197,-0.002144339856606277
volatility,DAILY,2026-02-25T15:30:00+08:00,2026-02-26T09:30:00+08:00,2026-02-27T09:30:00+08:00,True,84,84,0,0,0.09302325581395338,0.09302325581395343,-0.005269718053604548,0.00046873495696181643,-0.005738453010566365,-0.005432508751278967,-0.006064034405915202,-0.005641811076860362,-0.006482639057077992,-0.005874369216395245,-0.006947755336147759,-0.0064790203791859425,-0.008157057661729153,-0.006665066890813849,-0.008529150684984967
volatility,DAILY,2026-02-26T15:30:00+08:00,2026-02-27T09:30:00+08:00,2026-03-02T09:30:00+08:00,True,87,87,0,1,0.05747126436781607,0.08045977011494249,-0.0029871204034005016,0.0034918619486852044,-0.0064789823520857055,-0.0030876951160441796,-0.006720361662430533,-0.003217005460871766,-0.00703070649001674,-0.003360683621791306,-0.007375534076223636,-0.0037342468401821106,-0.008272085800361567,-0.0038491893689177425,-0.008547947869327084
volatility,DAILY,2026-02-27T15:30:00+08:00,2026-03-02T09:30:00+08:00,2026-03-03T09:30:00+08:00,True,85,85,0,1,0.05747126436781609,0.04597701149425287,-0.006677260694700203,0.004188384477134226,-0.010865645171834429,-0.006777835407343881,-0.01104667965459305,-0.006907145752171467,-0.011279438275282704,-0.007050823913091008,-0.011538058964937876,-0.007424387131481812,-0.012210472758041326,-0.007539329660217444,-0.012417369309765463
volatility,DAILY,2026-03-02T15:30:00+08:00,2026-03-03T09:30:00+08:00,2026-03-04T09:30:00+08:00,True,87,87,0,0,0.09195402298850572,0.10344827586206892,-0.02819096523763856,-0.057292914077142466,0.029101948839503906,-0.028351884777868444,0.0287599948165154,-0.028558781329592584,0.02832033964410161,-0.028788666387063847,0.02783183389697517,-0.029386367536489134,0.026561718954446437,-0.029570275582466145,0.026170914356745286
volatility,DAILY,2026-03-03T15:30:00+08:00,2026-03-04T09:30:00+08:00,2026-03-05T09:30:00+08:00,True,85,85,0,0,0.12643678160919544,0.09195402298850577,0.005718033714970049,0.031479146406948766,-0.025761112691978717,0.005496769347153957,-0.026143296600024693,0.005212286588533267,-0.026634675910369523,0.004896194634510279,-0.027180652921863776,0.004074355554050509,-0.02860019315174883,0.0038214819908321176,-0.029036974760944235
volatility,DAILY,2026-03-04T15:30:00+08:00,2026-03-05T09:30:00+08:00,2026-03-06T09:30:00+08:00,True,86,86,0,0,0.08139534883720917,0.05813953488372092,-0.005847276930753841,-0.018836280640179344,0.012989003709425503,-0.005989718791218957,0.012744817662913875,-0.006172858326102678,0.012430864174541784,-0.006376346698195701,0.012082026965239457,-0.006905416465637561,0.011175050221053412,-0.0070682071633119785,0.010895980453611552
volatility,DAILY,2026-03-05T15:30:00+08:00,2026-03-06T09:30:00+08:00,2026-03-09T09:30:00+08:00,True,84,84,0,0,0.11627906976744182,0.05813953488372083,0.009474077955436451,0.00753756192806473,0.0019365160273717213,0.009270589583343428,0.0016312834692321866,0.009008961676366684,0.0012388416087670707,0.008718264001948079,0.0008027950971391639,0.007962450048459708,-0.00033092583309339346,0.007729891908924824,-0.0006797630423957183
volatility,DAILY,2026-03-06T15:30:00+08:00,2026-03-09T09:30:00+08:00,2026-03-10T09:30:00+08:00,True,87,87,2,1,0.1034482758620689,0.06896551724137928,0.006855596033337872,0.012908911908689771,-0.0060533158753518996,0.006674561550579251,-0.006355040013282934,0.006441802929889596,-0.006742971047765692,0.006183182240234424,-0.007174005530524313,0.0055107684471309756,-0.008294695185696727,0.005303871895406839,-0.008639522771903621
volatility,DAILY,2026-03-09T15:30:00+08:00,2026-03-10T09:30:00+08:00,2026-03-11T09:30:00+08:00,True,87,87,3,2,0.09195402298850572,0.05747126436781609,0.010111096733726574,0.008645724342687577,0.0014653723910389976,0.009950177193496688,0.0012038781381654344,0.009743280641772552,0.0008676712416137102,0.009513395584301287,0.0004941080232229056,0.008915694434876,-0.0004771563445931863,0.008731786388898988,-0.0007760069193058299
volatility,DAILY,2026-03-10T15:30:00+08:00,2026-03-11T09:30:00+08:00,2026-03-12T09:30:00+08:00,True,87,87,1,1,0.08045977011494251,0.022988505747126436,-0.00023490466152914114,-0.0046166621616925314,0.00438175750016339,-0.00037570925923029056,0.004200723017404769,-0.0005567437419889112,0.003967964396715114,-0.0007578931672762675,0.0037093437070599418,-0.001280881673023394,0.0030369299139564937,-0.0014418012132532787,0.0028300333622323557
volatility,DAILY,2026-03-11T15:30:00+08:00,2026-03-12T09:30:00+08:00,2026-03-13T09:30:00+08:00,True,86,86,0,0,0.057471264367816105,0.08045977011494267,-0.005288240416923189,-0.013918719553632537,0.008630479136709349,-0.005388815129566868,0.00838909982636452,-0.005518125474394454,0.008078754998778314,-0.005661803635313994,0.007733927412571416,-0.006035366853704798,0.006837375688433484,-0.0061503093824404305,0.006561513619467967
volatility,DAILY,2026-03-12T15:30:00+08:00,2026-03-13T09:30:00+08:00,2026-03-16T09:30:00+08:00,True,87,87,0,0,0.06896551724137931,0.0804597701149426,-0.001003811747894586,-0.01947468145729764,0.018470869709403055,-0.0011245014030669997,0.01820937545652949,-0.0012796738168601033,0.017873168559977767,-0.0014520876099635516,0.01749960534158696,-0.0019003634720325172,0.01652834097377087,-0.0020382945065152754,0.016229490399058227
volatility,DAILY,2026-03-13T15:30:00+08:00,2026-03-16T09:30:00+08:00,2026-03-17T09:30:00+08:00,True,85,85,0,0,1.0804597701149425,1.0574712643678161,0.008131211573787942,0.0026348914789862134,0.005496320094801728,0.0062404069760867925,0.0017549407844569,0.003809372493328172,-0.0030554040431293086,0.0011082230680408145,-0.008400231629336206,-0.005914765437706313,-0.02229678335347414,-0.008075684977936195,-0.02657264542243965
volatility,WEEKLY_5D,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-08-19T09:30:00+08:00,True,37,37,0,1,1.0,1.0,0.029952086633955263,0.02677015743331201,0.003181929200643252,0.02820208663395526,-0.00031807079935674805,0.025952086633955262,-0.004818070799356748,0.02345208663395526,-0.009818070799356749,0.01695208663395526,-0.02281807079935675,0.014952086633955263,-0.026818070799356747
volatility,WEEKLY_5D,2025-08-18T15:30:00+08:00,2025-08-19T09:30:00+08:00,2025-08-26T09:30:00+08:00,True,35,35,0,1,0.3513513513513514,0.24324324324324337,0.029597344193202098,0.008496082922975923,0.021101261270226174,0.028982479328337234,0.020060720729685632,0.028191938787796692,0.018722882891847797,0.027313560409418312,0.017236396405361308,0.025029776625634527,0.013371531540496442,0.024327073922931826,0.012182342351307253
volatility,WEEKLY_5D,2025-08-25T15:30:00+08:00,2025-08-26T09:30:00+08:00,2025-09-02T09:30:00+08:00,True,82,82,5,0,0.6463414634146344,0.7804878048780491,-0.007155666177872936,-0.006532156014161367,-0.0006235101637115685,-0.008286763738848546,-0.0031204613832237645,-0.009741032031531474,-0.006330827236882303,-0.011356885690068059,-0.009897900407614013,-0.015558105202263185,-0.019172290651516457,-0.01685078812909245,-0.022025949188101822
volatility,WEEKLY_5D,2025-09-01T15:30:00+08:00,2025-09-02T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,79,79,3,0,0.29268292682926833,0.17073170731707327,0.008332581466139393,-0.048616737570776725,0.05694931903691612,0.007820386344188173,0.05613834342716002,0.00716184975882232,0.055095660500330754,0.006430142441749149,0.0539371239149649,0.0045277034173589045,0.05092492879301368,0.003942337563700368,0.049998099524721
volatility,WEEKLY_5D,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-09-16T09:30:00+08:00,True,83,83,0,0,0.22891566265060234,0.15662650602409642,0.002913000472604223,0.015796054031588545,-0.012883053558984323,0.002512398062965669,-0.013557752354165046,0.0019973378220018135,-0.014425222233683118,0.0014250486653753075,-0.015389077655369865,-6.290314185360786e-05,-0.017895101751755408,-0.0005207344671548119,-0.018666186089104805
volatility,WEEKLY_5D,2025-09-15T15:30:00+08:00,2025-09-16T09:30:00+08:00,2025-09-24T09:30:00+08:00,True,83,83,0,0,0.10843373493975907,0.19277108433734935,-0.03089535214726751,-0.003985877660697737,-0.026909474486569773,-0.03108511118341209,-0.027436582920304712,-0.03132908708702655,-0.028114293763678206,-0.03160017142437595,-0.02886730581187098,-0.032304990701484376,-0.030825137137172182,-0.032521858171363896,-0.0314275467757264
volatility,WEEKLY_5D,2025-09-23T15:30:00+08:00,2025-09-24T09:30:00+08:00,2025-10-10T09:30:00+08:00,True,86,86,0,1,0.19767441860465126,0.2558139534883724,0.018673009412780387,0.016734916804890965,0.0019380926078894217,0.018327079180222246,0.0011444879567266302,0.017882311738361783,0.00012413911951732713,0.017388125691850154,-0.0010095818107152322,0.01610324197091992,-0.003957256229319886,0.01570789313371062,-0.004864232973505933
volatility,WEEKLY_5D,2025-10-09T15:30:00+08:00,2025-10-10T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,86,86,0,1,0.22093023255813965,0.22093023255813965,0.02334794866300771,-0.05337510557089594,0.07672305423390366,0.022961320756030967,0.07594979841995017,0.022464227732775153,0.07495561237343855,0.021911902151379805,0.07385096121064784,0.020475855639751895,0.07097886818739203,0.020033995174635617,0.07009514725715947
volatility,WEEKLY_5D,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2025-12-17T09:30:00+08:00,True,85,85,0,1,0.5232558139534875,0.6976744186046505,-0.02016214649765298,-0.03563541743587101,0.015473270938218028,-0.021077844172071585,0.013336643031241286,-0.02225516975346693,0.010589550007985477,-0.02356330928835065,0.00753722442659013,-0.02696447207904832,-0.00039882208503776856,-0.028010983706955293,-0.0028406825501540445
volatility,WEEKLY_5D,2025-12-15T15:30:00+08:00,2025-12-17T09:30:00+08:00,2026-01-27T09:30:00+08:00,True,86,86,0,0,0.5697674418604657,0.5813953488372099,0.11012905362391935,0.18250910464062203,-0.07238005101670268,0.10913196060066353,-0.07439458590042361,0.10784998385647748,-0.07698470217949338,0.10642556525182632,-0.07986260915623758,0.1027220768797333,-0.08734516729577246,0.10158254199601237,-0.08964749287716782
volatility,WEEKLY_5D,2026-01-26T15:30:00+08:00,2026-01-27T09:30:00+08:00,2026-02-03T09:30:00+08:00,True,86,86,0,1,0.5697674418604658,0.5000000000000006,-0.020238798656795384,-0.017654651879111912,-0.002584146777683472,-0.0212358916800512,-0.004456239800939288,-0.022517868424237246,-0.006863216545125337,-0.023942287028888412,-0.009537635149776503,-0.02764577540098144,-0.016491123521869537,-0.02878531028470237,-0.018630658405590465
volatility,WEEKLY_5D,2026-02-02T15:30:00+08:00,2026-02-03T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,86,86,0,1,0.20930232558139544,0.127906976744186,0.033031650167211525,0.03948700489118702,-0.006455354723975494,0.032665371097444086,-0.007045471003045261,0.032194440864885945,-0.00780419193327782,0.03167118505093246,-0.008647215189091773,0.030310719934653382,-0.010839075654208052,0.029892115283490592,-0.011513494258859214
volatility,WEEKLY_5D,2026-02-09T15:30:00+08:00,2026-02-10T09:30:00+08:00,2026-02-27T09:30:00+08:00,True,86,86,0,0,0.10465116279069764,0.17441860465116282,0.003974836676889679,0.0025695465948772935,0.0014052900820123852,0.003791697142005958,0.0009169179889891294,0.003556232025726888,0.0002890110122449434,0.003294604118750144,-0.0004086634063597079,0.002614371560610609,-0.002222616894731801,0.002405069235029214,-0.0027807564296155212
volatility,WEEKLY_5D,2026-02-26T15:30:00+08:00,2026-02-27T09:30:00+08:00,2026-03-06T09:30:00+08:00,True,87,87,0,0,0.28735632183908033,0.28735632183908033,-0.03781736510923969,-0.037368436139278795,-0.00044892896996089754,-0.03832023867245808,-0.0014546760963976787,-0.038966790396596014,-0.0027477795446735403,-0.039685181201193714,-0.004184561153868942,-0.041552997293147736,-0.007920193337776986,-0.042127709936825894,-0.009069618625133308
volatility,WEEKLY_5D,2026-03-05T15:30:00+08:00,2026-03-06T09:30:00+08:00,2026-03-13T09:30:00+08:00,True,84,84,0,0,1.2873563218390802,1.2528735632183907,0.019806860391838026,0.0036665859429346366,0.01614027444890339,0.017553986828619635,0.011694872150052816,0.014657435104481704,0.0059793549086735055,0.011439044299884004,-0.0003712198039701742,0.003071228207929981,-0.016882714056843738,0.0004965155642518253,-0.02196317382695867
volatility,MONTHLY_20D,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,37,37,0,0,1.0,1.0,0.06917659095992686,0.009270395440446716,0.05990619551948014,0.06742659095992685,0.05640619551948014,0.06517659095992685,0.05190619551948014,0.06267659095992685,0.04690619551948014,0.05617659095992686,0.03390619551948014,0.05417659095992686,0.029906195519480143
volatility,MONTHLY_20D,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,83,83,0,0,0.7710843373493963,0.8915662650602386,0.04249075957982624,-0.025682940503429653,0.06817370008325589,0.041141361989464796,0.06526406152903903,0.03940642223042865,0.061523097673617355,0.037478711387055164,0.05736647116759326,0.03246666319428408,0.04655924225193064,0.030924494519585295,0.04323394104711137
volatility,MONTHLY_20D,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,85,85,0,1,1.5999999999999992,1.6941176470588224,0.060483821253754046,0.12741347785562246,-0.06692965660186842,0.05768382125375405,-0.07269436248422136,0.05408382125375405,-0.08010612719010371,0.050083821253754046,-0.08834142130775076,0.039683821253754054,-0.1097531860136331,0.03648382125375406,-0.11634142130775074
value,DAILY,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-08-13T09:30:00+08:00,True,37,37,0,0,1.0,1.0,0.0003617616838015644,0.00821432455957562,-0.007852562875774056,-0.0013882383161984357,-0.011352562875774056,-0.0036382383161984357,-0.015852562875774058,-0.006138238316198436,-0.020852562875774056,-0.012638238316198437,-0.03385256287577406,-0.014638238316198435,-0.03785256287577406
value,DAILY,2025-08-12T15:30:00+08:00,2025-08-13T09:30:00+08:00,2025-08-14T09:30:00+08:00,True,85,85,0,0,0.5647058823529401,0.6823529411764693,0.001022659566583581,0.010378805215392141,-0.00935614564880856,3.442427246593601e-05,-0.011538498589985027,-0.0012361639628281791,-0.014344380942926198,-0.0026479286687105296,-0.017462028001749723,-0.006318516904004641,-0.02556791035469088,-0.0074479286687105205,-0.0280620280017497
value,DAILY,2025-08-13T15:30:00+08:00,2025-08-14T09:30:00+08:00,2025-08-15T09:30:00+08:00,True,84,84,0,0,0.01176470588235292,0.02352941176470586,-0.016213824661716374,-0.013594417076669566,-0.0026194075850468086,-0.01623441289701049,-0.0026811722909291613,-0.016260883485245785,-0.002760584055635044,-0.016290295249951667,-0.0028488193497526906,-0.016366765838186963,-0.0030782311144585727,-0.01639029524995167,-0.00314881934975269
value,DAILY,2025-08-14T15:30:00+08:00,2025-08-15T09:30:00+08:00,2025-08-18T09:30:00+08:00,True,85,85,48,57,0.04705882352941174,0.01176470588235292,0.018241656143366883,0.03274997960452392,-0.01450832346115704,0.018159303202190412,-0.014611264637627628,0.018053420849249237,-0.014743617578804099,0.017935773790425706,-0.01489067640233351,0.01762989143748453,-0.01527302934350998,0.017535773790425705,-0.01539067640233351
value,DAILY,2025-08-15T15:30:00+08:00,2025-08-18T09:30:00+08:00,2025-08-19T09:30:00+08:00,True,85,85,46,57,0.023529411764705882,0.0,-0.001571314332607977,0.022291145003917396,-0.023862459336525373,-0.0016124908031962123,-0.023903635807113608,-0.0016654319796668006,-0.023956576983584197,-0.0017242555090785654,-0.02401540051299596,-0.0018771966855491535,-0.02416834168946655,-0.0019242555090785653,-0.02421540051299596
value,DAILY,2025-08-18T15:30:00+08:00,2025-08-19T09:30:00+08:00,2025-08-20T09:30:00+08:00,True,35,35,0,0,0.5882352941176469,0.6941176470588227,0.001506070208331115,-0.009827477288363433,0.011333547496694548,0.00047665844362523293,0.009089429849635726,-0.0008468709681394727,0.006204135731988669,-0.00231745920343359,0.002998253379047494,-0.006140988615198295,-0.0053370407385995595,-0.007317459203433588,-0.007901746620952494
value,DAILY,2025-08-19T15:30:00+08:00,2025-08-20T09:30:00+08:00,2025-08-21T09:30:00+08:00,True,83,83,0,0,0.5903614457831323,0.6867469879518064,0.010066252618876996,0.012811199650097712,-0.0027449470312207163,0.009033120088756515,-0.004979886790256859,0.0077048068357444665,-0.007853380766160472,0.006228903221286636,-0.011046151850497819,0.0023915538236962755,-0.01934735666977492,0.0012108309321300116,-0.021901573537244798
value,DAILY,2025-08-20T15:30:00+08:00,2025-08-21T09:30:00+08:00,2025-08-22T09:30:00+08:00,True,84,84,0,1,0.03571428571428573,0.03571428571428571,0.0010472395655672293,-0.008191622617318631,0.00923886218288586,0.0009847395655672292,0.00911386218288586,0.0009043824227100864,0.008953147897171575,0.000815096708424372,0.008774576468600146,0.0005829538512815147,0.00831029075431443,0.0005115252798529433,0.008167433611457288
value,DAILY,2025-08-21T15:30:00+08:00,2025-08-22T09:30:00+08:00,2025-08-25T09:30:00+08:00,True,85,85,0,0,0.02352941176470586,0.04705882352941174,0.00769913995120639,0.022540081454351615,-0.014840941503145225,0.007657963480618155,-0.014964470914909931,0.007605022304147567,-0.015123294444321695,0.007546198774735802,-0.01529976503255699,0.007393257598265214,-0.015758588561968753,0.007346198774735802,-0.015899765032556988
value,DAILY,2025-08-22T15:30:00+08:00,2025-08-25T09:30:00+08:00,2025-08-26T09:30:00+08:00,True,86,86,0,0,0.03488372093023256,0.023255813953488372,0.005280751118582481,0.00046687555962027097,0.00481387555896221,0.005219704606954574,0.004712131372915699,0.005141216234861551,0.004581317419427327,0.005054006932535969,0.004435968582218024,0.004827262746489458,0.004058061605473838,0.004757495304628993,0.003941782535706396
value,DAILY,2025-08-25T15:30:00+08:00,2025-08-26T09:30:00+08:00,2025-08-27T09:30:00+08:00,True,82,82,0,0,0.046511627906976875,0.08139534883720942,0.0028855508618660605,0.00858224221358358,-0.00569669135171752,0.0028041555130288508,-0.005920528561019846,0.002699504350238153,-0.006208319258694265,0.0025832252804707106,-0.006528086700554731,0.0022808996990753613,-0.0073594820493919424,0.0021878764432614072,-0.007615296002880315
value,DAILY,2025-08-26T15:30:00+08:00,2025-08-27T09:30:00+08:00,2025-08-28T09:30:00+08:00,True,83,83,1,0,0.06024096385542167,0.09638554216867472,-0.02599590554093772,-0.028235306590705646,0.0022394010497679244,-0.02610132722768471,0.0019653046642257557,-0.026236869396359407,0.0016128950256715387,-0.026387471805997962,0.0012213287606112977,-0.026779038071058203,0.00020325647145467106,-0.026899519998769047,-0.00010999654059352156
value,DAILY,2025-08-27T15:30:00+08:00,2025-08-28T09:30:00+08:00,2025-08-29T09:30:00+08:00,True,85,85,0,0,0.047058823529411764,0.058823529411764705,0.007504545940552061,0.015042340025471612,-0.007537794084919551,0.00742219299937559,-0.00772308820256661,0.007316310646434414,-0.007961323496684257,0.0071986635876108845,-0.008226029379037198,0.006892781234669708,-0.008914264673154846,0.006798663587610885,-0.009126029379037198
value,DAILY,2025-08-28T15:30:00+08:00,2025-08-29T09:30:00+08:00,2025-09-01T09:30:00+08:00,True,85,85,2,5,0.023529411764705882,0.03529411764705882,-0.0028191033551357163,0.00622501301068816,-0.009044116365823876,-0.0028602798257239517,-0.009147057542294465,-0.00291322100219454,-0.009279410483470935,-0.0029720445316063046,-0.009426469307000347,-0.003124985708076893,-0.009808822248176818,-0.0031720445316063047,-0.009926469307000347
value,DAILY,2025-08-29T15:30:00+08:00,2025-09-01T09:30:00+08:00,2025-09-02T09:30:00+08:00,True,84,84,5,7,0.0352941176470588,0.058823529411764684,0.0028816077103214492,0.006993410957415941,-0.004111803247094491,0.0028198430044390965,-0.004276509129447432,0.002740431239733214,-0.0044882738353297855,0.002652195945615567,-0.004723567952976844,0.0024227841809096847,-0.005335332658859196,0.0023521959456155673,-0.005523567952976843
value,DAILY,2025-09-01T15:30:00+08:00,2025-09-02T09:30:00+08:00,2025-09-03T09:30:00+08:00,True,79,79,2,0,0.07142857142857138,0.09523809523809523,-0.005774407411682817,-0.02821698095367781,0.02244257354199499,-0.005899407411682817,0.022150906875328325,-0.006060121697397103,0.021775906875328325,-0.006238693125968531,0.02135924020866166,-0.006702978840254245,0.020275906875328324,-0.006845835983111387,0.019942573541994992
value,DAILY,2025-09-02T15:30:00+08:00,2025-09-03T09:30:00+08:00,2025-09-04T09:30:00+08:00,True,83,83,0,0,0.07228915662650605,0.0843373493975904,-0.012553018872756096,-0.025417425658141944,0.012864406785385848,-0.01267952489685248,0.01259031039984368,-0.01284217549926212,0.012237900761289463,-0.013022898390828385,0.011846334496229221,-0.013492777908900674,0.010828262207072595,-0.013637356222153686,0.010515009195024402
value,DAILY,2025-09-03T15:30:00+08:00,2025-09-04T09:30:00+08:00,2025-09-05T09:30:00+08:00,True,85,85,0,0,0.05882352941176464,0.04705882352941177,0.0014797273958989548,-0.019902298051822698,0.021382025447721654,0.0013767862194283666,0.021196731330074596,0.0012444332782518962,0.02095849603595695,0.0010973744547224846,0.020693790153604008,0.0007150215135460143,0.02000555485948636,0.0005973744547224852,0.019793790153604007
value,DAILY,2025-09-04T15:30:00+08:00,2025-09-05T09:30:00+08:00,2025-09-08T09:30:00+08:00,True,86,86,0,0,0.023255813953488372,0.023255813953488372,0.018595006675964393,0.02766783165130079,-0.009072824975336399,0.01855430900154579,-0.009154220324173607,0.01850198342015044,-0.009258871486964306,0.01844384388526672,-0.009375150556731748,0.018292681094569045,-0.009677476138127096,0.018246169466662066,-0.00977049939394105
value,DAILY,2025-09-05T15:30:00+08:00,2025-09-08T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,86,86,0,0,0.011627906976744186,0.011627906976744186,0.008330466892147668,0.010337872157595273,-0.002007405265447605,0.008310118054938366,-0.00204810293986621,0.008283955264240691,-0.0021004285212615588,0.008254885496798831,-0.0021585680561452794,0.008179304101449994,-0.002309730846842954,0.008156048287496505,-0.002356242474749931
value,DAILY,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-09-10T09:30:00+08:00,True,83,83,0,0,0.05813953488372106,0.04651162790697685,-0.0011583863896599226,-0.015844626228879794,0.014686239839219871,-0.0012601305757064345,0.01450310030433615,-0.0013909445291948068,0.01426763518805708,-0.0015362933664041095,0.014006007281080333,-0.0019142003431482965,0.013325774722940798,-0.0020304794129157385,0.013116472397359403
value,DAILY,2025-09-09T15:30:00+08:00,2025-09-10T09:30:00+08:00,2025-09-11T09:30:00+08:00,True,85,85,0,0,0.08235294117647055,0.04705882352941177,-0.001209523019515011,0.0010089095154466857,-0.0022184325349616967,-0.0013536406665738345,-0.002444903123196991,-0.0015389347842208931,-0.002736079593785226,-0.0017448171371620695,-0.0030596090055499316,-0.0022801112548091283,-0.0039007854761381666,-0.002444817137162069,-0.004159609005549931
value,DAILY,2025-09-10T15:30:00+08:00,2025-09-11T09:30:00+08:00,2025-09-12T09:30:00+08:00,True,84,84,0,0,0.0352941176470588,0.02352941176470586,0.009809733833063793,0.023813423185858124,-0.014003689352794332,0.00974796912718144,-0.01410663052926492,0.009668557362475558,-0.014238983470441391,0.00958032206835791,-0.014386042293970802,0.009350910303652028,-0.014768395235147272,0.00928032206835791,-0.014886042293970801
value,DAILY,2025-09-11T15:30:00+08:00,2025-09-12T09:30:00+08:00,2025-09-15T09:30:00+08:00,True,85,85,5,2,0.0352941176470588,0.0352941176470588,-1.1082596264672119e-06,-0.004431714898360201,0.004430606638733734,-6.287296550882012e-05,0.004307077226969028,-0.0001422847302147024,0.004148253697557263,-0.00023052002433234943,0.0039717831093219694,-0.0004599317890382317,0.0035129595799102045,-0.0005305200243323492,0.0033717831093219696
value,DAILY,2025-09-12T15:30:00+08:00,2025-09-15T09:30:00+08:00,2025-09-16T09:30:00+08:00,True,85,85,4,2,0.011764705882352941,0.03529411764705882,0.0007348384321580127,2.850507798964883e-05,0.0007063333541683639,0.0007142501968638951,0.0006239804129918933,0.000687779608628601,0.0005180980600507168,0.0006583678439227186,0.00040045100122718737,0.0005818972556874245,9.456864828601087e-05,0.0005583678439227186,4.510012271874593e-07
value,DAILY,2025-09-15T15:30:00+08:00,2025-09-16T09:30:00+08:00,2025-09-17T09:30:00+08:00,True,82,82,2,0,0.07058823529411756,0.07058823529411756,0.004627395543049478,0.009547760720358033,-0.0049203651773085545,0.004503866131284773,-0.005167424000837966,0.0043450426018730075,-0.005485071059661495,0.004168572013637714,-0.005838012236132083,0.00370974848422595,-0.006755659294955611,0.003568572013637715,-0.007038012236132081
value,DAILY,2025-09-16T15:30:00+08:00,2025-09-17T09:30:00+08:00,2025-09-18T09:30:00+08:00,True,83,83,2,0,0.06024096385542167,0.06024096385542167,0.007088115827188944,0.007735439135458024,-0.0006473233082690804,0.006982694140441956,-0.0008581666817630562,0.006847151971767257,-0.0011292510191124538,0.006696549562128703,-0.0014304558383895622,0.006304983297068462,-0.002213588368510044,0.006184501369357619,-0.0024545522239317304
value,DAILY,2025-09-17T15:30:00+08:00,2025-09-18T09:30:00+08:00,2025-09-22T09:30:00+08:00,True,85,85,0,0,0.07058823529411759,0.04705882352941177,-0.01623673993573973,-0.01652145145494645,0.00028471151920672275,-0.016360269347504435,7.882916626554638e-05,-0.0165190928769162,-0.0001858767160873947,-0.016695563465151494,-0.00047999436314621815,-0.01715438699456326,-0.001244700245499159,-0.017295563465151494,-0.0014799943631462174
value,DAILY,2025-09-18T15:30:00+08:00,2025-09-22T09:30:00+08:00,2025-09-23T09:30:00+08:00,True,80,80,0,0,0.09411764705882347,0.0823529411764705,-0.011050199175464164,0.008070352666544541,-0.019120551842008705,-0.011214905057817106,-0.01942937537142047,-0.011426669763699458,-0.01982643419494988,-0.011661963881346517,-0.020267610665538116,-0.012273728587228869,-0.021414669489067527,-0.012461963881346516,-0.021767610665538114
value,DAILY,2025-09-22T15:30:00+08:00,2025-09-23T09:30:00+08:00,2025-09-24T09:30:00+08:00,True,86,86,0,0,0.09302325581395358,0.08139534883720939,-0.01121611527112178,-0.015927863674186995,0.004711748403065215,-0.0113789059687962,0.0044065158449256795,-0.011588208294377594,0.004014073984460563,-0.011820766433912479,0.003578027472832655,-0.012425417596703178,0.0024443065426000958,-0.012611464108331083,0.00209546933329777
