signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,1,920526,,化工原料,0.5,0.1,0.1,10900,4.565,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.013822968687105492,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,2,920046,,电气设备,0.49979732468585325,0.1,0.1,8900,5.588000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.013779527559055205,0.0,0.0,0.0,-0.013779527559055205,0.12933364718298382,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,3,920871,,塑料,0.4995946493717065,0.1,0.1,9200,5.423,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.06695017835527514,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,4,920505,,机械基件,0.49939197405755975,0.1,0.1,4400,11.154000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.04678909814013335,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,5,920122,,综合类,0.499189298743413,0.1,0.1,4100,12.144,,1,0,0,0,0,,,,,,,,,,,,,0.0190217391304347,0.0,0.0,0.0,-0.0190217391304347,0.014155852539050336,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,6,920299,,电气设备,0.49898662342926636,0.1,0.1,10400,4.774,,1,0,0,0,0,,,,,,,,,,,,,0.004608294930875667,0.0,0.0,0.0,0.004608294930875667,0.3225535922793572,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,7,920753,,纺织,0.4987839481151196,0.1,0.1,6100,8.195,,1,0,0,0,0,,,,,,,,,,,,,0.0134228187919464,0.0,0.0,0.0,-0.0134228187919464,0.12295827779717786,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,8,920564,,软件服务,0.49858127280097286,0.1,0.1,7100,6.996000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5471177835164354,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,9,920580,,其他建材,0.4983785974868261,0.1,0.1,10600,4.686,,1,0,0,0,0,,,,,,,,,,,,,0.0023474178403755097,0.0,0.0,0.0,0.0023474178403755097,0.061306816091813085,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,10,920718,,家用电器,0.49817592217267936,0.1,0.1,8700,5.687,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.07722401296127833,0.09903107560716232,0.0,0.0,0.09903107560716232,46485.725000000035,0,0.09358715992514761,0,0
