trade_date,market_avg_liquidity,market_avg_score,market_bs_ratio,market_hs300_ret_20,market_hs300_pct_chg,amount,market_amount_ratio_20,market_liquidity_bucket,index_bucket
2023-01-03,-0.05481462043751751,-0.06951305325846689,0.0,0.0,0.0,775773354.6620001,,normal_liquidity,index_neutral
2023-01-04,-0.05455014242860458,-0.06981620306231477,0.0,0.0,0.0,771652547.228,,normal_liquidity,index_neutral
2023-01-05,-0.054192556982306336,-0.06949515266858186,0.0,0.0,0.0,830202830.448,,normal_liquidity,index_neutral
2023-01-06,-0.05358215951235007,-0.06919011883898345,0.0,0.0,0.0,824440068.869,,normal_liquidity,index_neutral
2023-01-09,-0.0531846338243104,-0.06923406517859171,0.0,0.0,0.0,794802796.594,,normal_liquidity,index_neutral
2023-01-10,-0.05306158393100568,-0.06886711251671022,0.0,0.0,0.0,736470509.343,,normal_liquidity,index_neutral
2023-01-11,-0.05253425916967912,-0.06904290623081043,0.0,0.0,0.0,731588998.751,,normal_liquidity,index_neutral
2023-01-12,-0.05217708997625898,-0.06852457226290927,0.0,0.0,0.0,671358630.807,,normal_liquidity,index_neutral
2023-01-13,-0.05190535069369371,-0.068902663773723,0.0,0.0,0.0,692290103.164,,normal_liquidity,index_neutral
2023-01-16,-0.051131941039971235,-0.06837320832623268,0.0,0.0,0.0,903839247.718,1.168895836452141,normal_liquidity,index_neutral
2023-01-17,-0.051856440498450514,-0.06816042506286203,0.0,0.0,0.0,695378203.701,0.9076108473350241,normal_liquidity,index_neutral
2023-01-18,-0.051778477515588874,-0.06799611272243028,0.0,0.0,0.0,625172186.425,0.8286856876709242,normal_liquidity,index_neutral
2023-01-19,-0.05147843957259982,-0.06743478951098993,0.0,0.0,0.0,676118782.777,0.9034293800990792,normal_liquidity,index_neutral
2023-01-20,-0.05088406914762996,-0.06765106511786295,0.0,0.0,0.0,737064397.871,0.9859307337690696,normal_liquidity,index_neutral
2023-01-30,-0.04990000610973941,-0.06728958915298111,0.0,0.0,0.0,1046710852.195,1.3637495805047417,high_liquidity,index_neutral
2023-01-31,-0.04862004973224767,-0.06770883867945623,0.0,0.0,0.0,883571806.27,1.1404204950059076,normal_liquidity,index_neutral
2023-02-01,-0.04970612806863296,-0.06712989043914062,0.0,0.0,0.0,987016791.618,1.2537337393633465,high_liquidity,index_neutral
2023-02-02,-0.048945349150876415,-0.06672496860163948,0.0,0.0,0.0,1007004325.549,1.259590197366397,high_liquidity,index_neutral
2023-02-03,-0.04959688401817613,-0.06619813407751357,0.0,0.0,0.0,900407390.199,1.1188210561863638,normal_liquidity,index_neutral
2023-02-06,-0.04991368238507827,-0.0658601961675152,0.0,0.0,0.0,860295517.031,1.0653049714337304,normal_liquidity,index_neutral
2023-02-07,-0.04787997014597653,-0.06586894955932951,0.0,0.0,0.0,830477852.59,1.0249103174418146,normal_liquidity,index_neutral
2023-02-08,-0.047544482742801854,-0.06603516147940405,0.0,0.0,0.0,791849881.506,0.9760223051578788,normal_liquidity,index_neutral
2023-02-09,-0.04763324101346698,-0.06529218463790354,0.0,0.0,0.0,888133750.744,1.0908059223222097,normal_liquidity,index_neutral
2023-02-10,-0.04780880124794008,-0.06539086460346302,0.0,0.0,0.0,880016101.819,1.0771595613748202,normal_liquidity,index_neutral
2023-02-13,-0.04766053442286264,-0.06513289909496087,0.0,0.0,0.0,967143477.91,1.1714496357224586,normal_liquidity,index_neutral
2023-02-14,-0.04880846064401768,-0.0653287302766701,0.0,0.0,0.0,900148288.144,1.0796001489472398,normal_liquidity,index_neutral
2023-02-15,-0.04792770145181721,-0.06471889950756629,0.0,0.0,0.0,922952179.257,1.0943913297786698,normal_liquidity,index_neutral
2023-02-16,-0.04831311480602729,-0.06500864093817454,0.0,0.0,0.0,1175124642.4,1.3529950721181239,high_liquidity,index_neutral
2023-02-17,-0.05033867194818959,-0.06568730557343858,0.0,0.0,0.0,901169576.931,1.025244966086348,normal_liquidity,index_neutral
2023-02-20,-0.047674584331973656,-0.06587259355753347,0.0,0.0,0.0,937780879.779,1.0648410775382104,normal_liquidity,index_neutral
2023-02-21,-0.0472054497178771,-0.06597031776296977,0.0,0.0,0.0,910356751.748,1.0212367431054423,normal_liquidity,index_neutral
2023-02-22,-0.046522460411728125,-0.06573245429937234,0.0,0.0,0.0,772118654.491,0.8590807387880153,normal_liquidity,index_neutral
2023-02-23,-0.04649780129280875,-0.06593148377896835,0.0,0.0,0.0,795750953.253,0.8795212117906511,normal_liquidity,index_neutral
2023-02-24,-0.04786428281454992,-0.0661243294906098,0.0,0.0,0.0,716572544.067,0.7929054652977847,low_liquidity,index_neutral
2023-02-27,-0.04824182574568106,-0.06643762264740168,0.0,0.0,0.0,744114201.439,0.8374003695242898,normal_liquidity,index_neutral
2023-02-28,-0.04768959108479903,-0.06629124313326289,0.0,0.0,0.0,746195825.059,0.8462846598956836,normal_liquidity,index_neutral
2023-03-01,-0.04727660654730645,-0.06599981363111798,0.0,0.0,0.0,907554919.548,1.0339461682863302,normal_liquidity,index_neutral
2023-03-02,-0.04769106066070528,-0.06625377354494412,0.0,0.0,0.0,921174943.137,1.054619156925478,normal_liquidity,index_neutral
2023-03-03,-0.04836409964787127,-0.0662974919614148,0.0,0.0,0.0,857705611.494,0.9843616224135748,normal_liquidity,index_neutral
2023-03-06,-0.04871904503946757,-0.06605455517917633,0.0,0.0,0.0,939148771.865,1.0729762859645868,normal_liquidity,index_neutral
2023-03-07,-0.04936343061464279,-0.0663862434712736,0.0,0.0,0.0,918726113.404,1.0443785281483378,normal_liquidity,index_neutral
2023-03-08,-0.05085268346863587,-0.0656076699360603,0.0,0.0,0.0,708569648.143,0.8093102474357905,normal_liquidity,index_neutral
2023-03-09,-0.04988765019748312,-0.064800560748888,0.0,0.0,0.0,745995373.997,0.8590300009231201,normal_liquidity,index_neutral
2023-03-10,-0.04613948301938377,-0.06404351521515865,0.0,0.0,0.0,797763760.199,0.9230136095542048,normal_liquidity,index_neutral
2023-03-13,-0.046180206256827394,-0.06379412089173608,0.0,0.0,0.0,828057499.87,0.965834735799701,normal_liquidity,index_neutral
2023-03-14,-0.04378026341912014,-0.06328821300927132,0.0,0.0,0.0,921445925.13,1.0734284283179987,normal_liquidity,index_neutral
2023-03-15,-0.040973308030406885,-0.06383359693648186,0.0,0.0,0.0,809146240.258,0.9488962198115306,normal_liquidity,index_neutral
2023-03-16,-0.039645663686395625,-0.06377874347122435,0.0,0.0,0.0,835265005.585,0.9994428176359273,normal_liquidity,index_neutral
2023-03-17,-0.03854940664072543,-0.06328729523213276,0.0,0.0,0.0,962519398.27,1.147498235517417,normal_liquidity,index_neutral
2023-03-20,-0.039354972884807805,-0.06324883545097107,0.0,0.0,0.0,1046018928.688,1.2390505471633704,high_liquidity,index_neutral
2023-03-21,-0.03812058055595856,-0.06290483454662997,0.0,0.0,0.0,883203608.6,1.0478745892532266,normal_liquidity,index_neutral
2023-03-22,-0.03781388880791208,-0.06241865071957517,0.0,0.0,0.0,948718372.056,1.113934480600492,normal_liquidity,index_neutral
2023-03-23,-0.03642199181530573,-0.062067898201013445,0.0,0.0,0.0,1009361966.872,1.1704607519438859,normal_liquidity,index_neutral
2023-03-24,-0.03538157066607816,-0.06189919512564933,0.0,0.0,0.0,1061408067.641,1.2066875685237837,high_liquidity,index_neutral
2023-03-27,-0.03343289971637119,-0.06090665393186883,0.0,0.0,0.0,1126941743.803,1.2539044799535362,high_liquidity,index_neutral
2023-03-28,-0.033494821366867086,-0.061667227204033885,0.0,0.0,0.0,992152988.155,1.0890286844268389,normal_liquidity,index_neutral
2023-03-29,-0.030825666430761973,-0.06102399508888059,0.0,0.0,0.0,970699317.629,1.0618005703768498,normal_liquidity,index_neutral
2023-03-30,-0.029930502077113827,-0.06094714958901464,0.0,0.0,0.0,934391943.236,1.0213474039660206,normal_liquidity,index_neutral
