first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value
2026-01-06,2026-05-29,94,500000.0,966468.2430250001,0.9329364860500002,4.9642703912234465,-0.20603347816098927,0.6382978723404256,0.1025902939362422,-0.059985305858329285,0.9808150293582351,14.457446808510639,268,141,127,18.61176118736048,10514.496975,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0
2026-01-06,2026-05-29,94,500000.0,914741.6904249999,0.82948338085,4.138371829394848,-0.2087311470826696,0.5957446808510638,0.2294277100049389,-0.16667442212093742,0.9853469806310998,18.361702127659573,338,179,159,18.845603017627855,10032.049575,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0
2026-01-06,2026-05-29,94,500000.0,911142.1214125,0.8222842428250001,4.083766736050296,-0.3089278075782014,0.5851063829787234,0.4790166317862994,-0.24841064710456207,0.9919691321454714,19.351063829787233,361,191,170,19.211710732413525,11363.7685875,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0
2026-01-06,2026-05-29,94,500000.0,820852.843223175,0.6417056864463502,2.8316057789618796,-0.17248199006731413,0.574468085106383,0.1044181837628626,-0.0670408093567203,0.9825116754400975,9.138297872340425,177,92,85,18.849713486342317,9209.927676825002,baseline_full_liquidity_detail,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0
