strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-07,002465,3800,19.98,19.45,19.06
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-07,002759,900,50.11,48.15,51.25
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-07,300058,2900,13.67,14.3,13.66
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-07,300136,700,62.34,67.01,64.12
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-07,300418,2400,44.62,44.34,44.89
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-08,002465,3800,19.3,20.31,19.45
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-08,002759,900,48.5,46.9,48.15
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-08,300058,2900,14.26,15.06,14.3
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-08,300136,700,68.0,76.2,67.01
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-08,300418,2400,44.46,45.02,44.34
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,002465,3800,21.86,20.0,20.31
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,002759,900,45.93,46.13,46.9
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,300058,2900,14.79,17.18,15.06
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,300136,700,77.96,75.15,76.2
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,300418,2400,44.76,54.02,45.02
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,002465,3800,20.94,22.0,20.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,002759,900,45.67,46.6,46.13
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,300058,2900,17.98,20.62,17.18
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,300136,700,78.59,83.11,75.15
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,300418,2400,58.0,64.82,54.02
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,002465,3800,24.2,24.2,22.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,002759,900,45.99,44.11,46.6
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,300058,2900,22.5,20.85,20.62
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,300136,700,78.02,74.1,83.11
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,300418,2400,70.0,62.73,64.82
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,002465,3800,26.62,26.62,24.2
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,002759,900,42.53,42.42,44.11
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,300058,2900,20.12,21.63,20.85
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,300136,700,76.24,75.3,74.1
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,300418,2400,62.52,62.6,62.73
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,002465,3800,23.96,23.96,26.62
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,002759,900,41.54,45.15,42.42
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,300058,2900,20.4,18.41,21.63
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,300136,700,75.4,76.75,75.3
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,300418,2400,61.52,62.31,62.6
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,002465,3800,21.56,21.56,23.96
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,002759,900,42.76,41.34,45.15
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,300058,2900,17.5,16.29,18.41
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,300136,700,79.0,79.4,76.75
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,300418,2400,58.14,55.76,62.31
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,002465,3800,19.4,19.4,21.56
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,002759,900,41.33,41.87,41.34
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,300058,2900,16.0,16.91,16.29
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,300136,700,77.7,78.25,79.4
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,300418,2400,55.72,54.3,55.76
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,002465,3800,18.6,18.1,19.4
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,002759,900,42.01,40.3,41.87
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,300058,2900,17.6,17.78,16.91
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,300136,700,81.0,81.6,78.25
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,300418,2400,55.0,53.25,54.3
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,002465,3800,17.52,17.7,18.1
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,002759,900,40.0,41.66,40.3
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,300058,2900,17.58,18.64,17.78
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,300136,700,80.0,73.31,81.6
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,300418,2400,52.89,52.59,53.25
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,002465,3800,17.71,18.29,17.7
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,002759,900,41.5,41.87,41.66
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,300058,2900,18.23,19.08,18.64
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,300136,700,73.05,81.0,73.31
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,300418,2400,52.96,53.45,52.59
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,002465,0,18.35,19.57,18.29
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,002759,0,42.03,42.35,41.87
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,300058,0,19.57,20.55,19.08
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,300136,0,82.0,93.5,81.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,300418,0,53.88,55.74,53.45
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,002156,1000,54.64,56.34,56.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,002716,2800,16.0,16.44,15.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,600036,3700,37.85,37.5,37.85
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,688008,300,163.2,160.02,167.9
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,688525,200,187.8,186.46,187.8
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,002465,0,19.42,17.61,19.57
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,002759,0,42.35,43.79,42.35
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,300058,0,20.63,20.74,20.55
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,300136,0,89.91,84.1,93.5
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,300418,0,58.01,54.12,55.74
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,002156,1000,56.04,51.8,56.34
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,002716,2800,17.43,18.08,16.44
