batch_date,stock_code,stock_name,signal_type,has_buy_signal,has_sell_signal,buy_points_count,sell_points_count,trade_date,open,high,low,close,macd_dif,macd_dea,macd_hist,kdj_k,kdj_d,kdj_j
20260225,002128,电投能源,B,1,0,1,0,20260206,27.84,28.94,27.51,28.44,-0.014877359872919271,0.2020335333558676,-0.43382178645757374,35.90765989361188,33.73114823917194,40.26068320249176
20260225,002128,电投能源,B,1,0,1,0,20260209,28.8,29.04,28.44,28.54,-0.03336543277131199,0.1549537401304317,-0.3766383458034874,37.18895752741826,34.88375133525405,41.79936991174668
20260225,002128,电投能源,B,1,0,1,0,20260210,28.6,29.05,28.23,28.8,-0.026729416577502718,0.11861710878884482,-0.2906930507326951,39.83749687473157,36.53499984841322,46.44249092736827
20260225,002128,电投能源,B,1,0,1,0,20260211,28.6,29.69,28.59,29.57,0.04019885156952796,0.10293345734498145,-0.12546921155090698,54.65356934505913,42.57452301396186,78.81166200725367
20260225,002128,电投能源,B,1,0,1,0,20260212,29.65,29.77,29.1,29.15,0.05867314881783514,0.0940813956395522,-0.07081649364343412,63.208199669192844,49.45241523237218,90.71976854283416
20260225,002128,电投能源,B,1,0,1,0,20260213,29.0,29.05,28.1,28.12,-0.009686568709195598,0.07332780276980265,-0.1660287429579965,56.70080205477477,51.86854417317304,66.36531781797821
20260225,002128,电投能源,B,1,0,1,0,20260224,28.64,28.89,28.52,28.74,-0.013675674250777092,0.05592710736568671,-0.1392055632329276,55.94212762353713,53.22640532329441,61.37357222402257
20260225,002128,电投能源,B,1,0,1,0,20260225,28.78,29.86,28.68,29.26,0.024836287780754418,0.04970894344870025,-0.04974531133589166,62.11744678448577,56.1900858103582,73.97216873274093
20260225,002131,利欧股份,B,1,0,1,0,20260204,10.08,10.3,9.16,9.26,0.9522985845011789,0.9371913006525703,0.0302145676972172,71.43021081379702,67.64085945528433,79.00891353082238
20260225,002131,利欧股份,B,1,0,1,0,20260205,9.06,9.43,8.73,8.82,0.8633753601906289,0.9224281125601821,-0.11810550473910642,61.345630738609785,65.54244988305948,52.95199244971042
20260225,002131,利欧股份,B,1,0,1,0,20260206,8.53,8.9,8.12,8.46,0.7551491831930104,0.8889723266867477,-0.2676462869874747,48.61058578166273,59.8984951825939,26.03476697980038
20260225,002131,利欧股份,B,1,0,1,0,20260209,8.84,8.97,8.5,8.68,0.6793007632297137,0.847038013995341,-0.3354745015312546,40.89190567262364,53.56296534593715,15.549786325996635
20260225,002131,利欧股份,B,1,0,1,0,20260210,8.7,8.76,8.3,8.35,0.5858092574096982,0.7947922626782125,-0.4179660105370284,30.746118933264253,45.957349875046184,0.3236570497003868
20260225,002131,利欧股份,B,1,0,1,0,20260211,8.31,8.64,8.22,8.25,0.49790782968849356,0.7354153760802687,-0.47501509278355036,22.46710959187315,38.127269780655176,-8.853210785690905
20260225,002131,利欧股份,B,1,0,1,0,20260212,8.2,9.08,8.19,9.08,0.4895758526455136,0.6862474713933178,-0.3933432374956083,29.52352760670332,35.25935572267122,18.051871374767515
20260225,002131,利欧股份,B,1,0,1,0,20260213,9.0,9.34,8.75,8.96,0.46789608883525524,0.6425771948817053,-0.3493622120929001,32.409624465074955,34.309445303472465,28.609982788279936
20260225,002131,利欧股份,B,1,0,1,0,20260224,9.18,9.39,8.81,9.12,0.45834190250145923,0.6057301364056561,-0.2947764678083937,36.8969361877258,35.17194226489024,40.34692403339692
20260225,002131,利欧股份,B,1,0,1,0,20260225,9.13,9.49,8.92,9.34,0.4631830168837965,0.5772207125012841,-0.22807539123497533,54.28165575532084,41.54184676170044,79.76127374256163
20260225,002167,东方锆业,B,1,0,1,0,20260204,13.21,13.4,12.92,13.11,0.16233754026031733,0.33574068641380744,-0.34680629230698024,27.4909403405737,41.86340135846894,-1.2539816952167797
20260225,002167,东方锆业,B,1,0,1,0,20260205,12.93,13.0,12.33,12.42,0.05257494121174666,0.2791075373733953,-0.45306519232329723,19.33739457048348,34.354732429140455,-10.697281146830477
20260225,002167,东方锆业,B,1,0,1,0,20260206,12.13,13.4,12.06,12.98,0.01065182296900069,0.22541639449251638,-0.4295291430470314,22.565623719964798,30.425029526081904,6.846812107730578
20260225,002167,东方锆业,B,1,0,1,0,20260209,13.2,13.28,12.96,13.1,-0.01274266366527499,0.1777845828609581,-0.3810544930524662,25.979606139282517,28.943221730482108,20.05237495688334
20260225,002167,东方锆业,B,1,0,1,0,20260210,13.1,13.2,12.82,12.84,-0.051667202610474305,0.13189422576667162,-0.36712285675429185,26.133296748222236,28.006580069728816,22.386730105209075
20260225,002167,东方锆业,B,1,0,1,0,20260211,12.8,13.45,12.78,13.18,-0.05445232910474296,0.09462491479238871,-0.29815448779426335,37.93501834496865,31.31605949480876,51.17293604528842
20260225,002167,东方锆业,B,1,0,1,0,20260212,13.1,13.45,13.08,13.3,-0.04644121933125156,0.06641168796766066,-0.22570581459782443,55.02622326115418,39.2194474169239,86.63977494961475
20260225,002167,东方锆业,B,1,0,1,0,20260213,13.1,13.26,12.88,12.9,-0.07154429606904422,0.03882049116031968,-0.22072957445872782,56.8280337328558,45.0889761889012,80.306148820765
20260225,002167,东方锆业,B,1,0,1,0,20260224,13.28,13.76,13.19,13.54,-0.039342498116385016,0.02318789330497874,-0.1250607828427275,66.90496366504111,52.36097201428117,95.99294696656098
20260225,002167,东方锆业,B,1,0,1,0,20260225,13.53,14.44,13.5,14.25,0.04297335495896171,0.027144985635775335,0.031656738646372744,75.27557801759043,59.999174015384256,105.8283860220028
20260225,002195,岩山科技,B,1,0,1,0,20260204,10.28,10.43,9.97,10.09,0.41415698007121904,0.5590438433437772,-0.28977372654511635,44.33936963465126,38.93532506196901,55.14745878001577
20260225,002195,岩山科技,B,1,0,1,0,20260205,9.96,10.15,9.76,9.93,0.3745705135304469,0.5221491773811112,-0.29515732770132863,40.96308852836401,39.61124621743401,43.66677315022402
20260225,002195,岩山科技,B,1,0,1,0,20260206,9.73,9.87,9.45,9.7,0.3209392874539958,0.48190719939568816,-0.3219358238833847,34.88448326133358,38.03565856540053,28.58213265319968
20260225,002195,岩山科技,B,1,0,1,0,20260209,9.89,10.18,9.87,10.14,0.31036280790744364,0.44759832109803926,-0.27447102638119125,44.165413083313304,40.07891007137145,52.33841910719701
20260225,002195,岩山科技,B,1,0,1,0,20260210,10.16,10.25,9.96,10.04,0.29056228623527325,0.4161911141254861,-0.2512576557804257,47.32239660099672,42.49340558124654,56.98037864049708
20260225,002195,岩山科技,B,1,0,1,0,20260211,10.1,10.3,9.95,9.98,0.26695148109342703,0.3863431875190743,-0.23878341285129456,49.57547528501825,44.85409548250378,59.01823489004718
20260225,002195,岩山科技,B,1,0,1,0,20260212,9.96,10.25,9.96,10.18,0.26136522087011826,0.36134759418928314,-0.19996474663832975,57.88024882946795,49.196146598158506,75.24845329208685
20260225,002195,岩山科技,B,1,0,1,0,20260213,9.95,10.13,9.86,9.93,0.23406698028638573,0.3358914714087037,-0.2036489822446359,54.913363165223544,51.101885453846855,62.536318587976936
20260225,002195,岩山科技,B,1,0,1,0,20260224,10.12,10.27,10.06,10.15,0.22756189743261857,0.31422555661348667,-0.1733273183617362,60.41843258633953,54.20740116467775,72.8404954296631
20260225,002195,岩山科技,B,1,0,1,0,20260225,10.17,10.95,10.04,10.57,0.2533762980750218,0.3020557049057937,-0.09735881366154375,65.1678439464486,57.8608820919347,79.78176765547639
20260225,002204,大连重工,B,1,0,1,0,20260204,7.33,7.92,7.3,7.7,-0.008867024320946548,0.030041251497598273,-0.07781655163708964,38.43315200410119,29.931703911714454,55.43604818887466
20260225,002204,大连重工,B,1,0,1,0,20260205,7.63,7.67,7.38,7.39,-0.016086639583423157,0.020815673281393988,-0.07380462572963428,37.6071200626592,32.49017596202937,47.841008263918866
20260225,002204,大连重工,B,1,0,1,0,20260206,7.34,7.45,7.26,7.26,-0.031930080149939144,0.010266522595127362,-0.08439320549013302,32.52239376726298,32.500915230440576,32.5653508409078
20260225,002204,大连重工,B,1,0,1,0,20260209,7.38,7.47,7.29,7.35,-0.03679966942399204,0.0008532841913034815,-0.07530590723059105,32.661988001704714,32.55460615419529,32.87675169672356
20260225,002204,大连重工,B,1,0,1,0,20260210,7.35,7.37,7.2,7.33,-0.04179094683900164,-0.007675562014757544,-0.06823076964848819,31.97073709917569,32.35998313585542,31.19224502581622
20260225,002204,大连重工,B,1,0,1,0,20260211,7.3,7.48,7.29,7.31,-0.046820683311285194,-0.015504586274063075,-0.06263219407444423,30.725589438666123,31.815185236792324,28.546397842413725
20260225,002204,大连重工,B,1,0,1,0,20260212,7.31,7.39,7.17,7.28,-0.05262095338716222,-0.022927859696682904,-0.059386187380958626,27.479611066106635,30.369993846563762,21.698845505192388
20260225,002204,大连重工,B,1,0,1,0,20260213,7.25,7.44,7.25,7.28,-0.05656565554476156,-0.029655418866298636,-0.05382047335692585,23.582898605474604,28.107628766200712,14.533438284022381
20260225,002204,大连重工,B,1,0,1,0,20260224,7.33,7.49,7.32,7.42,-0.047843520134963846,-0.03329303912003168,-0.029100962029864327,26.833043514760845,27.682767015720756,25.133596512841024
20260225,002204,大连重工,B,1,0,1,0,20260225,7.43,7.59,7.4,7.53,-0.031689784185577885,-0.03297238813314093,0.0025652078951260843,41.88869567650725,32.418076569316256,60.82993389088924
20260225,002239,奥特佳,B,1,0,1,0,20260204,3.19,3.26,3.18,3.25,0.05549142252327233,0.0594305963901195,-0.00787834773369435,31.17109927085898,41.36313528623592,10.787027240105118
20260225,002239,奥特佳,B,1,0,1,0,20260205,3.24,3.25,3.2,3.21,0.050828093174388744,0.057710095746973354,-0.01376400514516922,27.232345750465132,36.652872107645656,8.391293036104088
20260225,002239,奥特佳,B,1,0,1,0,20260206,3.19,3.25,3.15,3.21,0.046595250030113444,0.055487126603601375,-0.01778375314697586,29.266008278087863,34.19058416445973,19.41685650534413
20260225,002239,奥特佳,B,1,0,1,0,20260209,3.25,3.26,3.21,3.22,0.04354564072869982,0.05309882942862107,-0.0191063773998425,33.2361623814704,33.87244357012995,31.963600004151303
20260225,002239,奥特佳,B,1,0,1,0,20260210,3.22,3.24,3.2,3.22,0.04066009907398893,0.050611083357694646,-0.01990196856741143,36.740774920980314,34.82855402041341,40.56521672211413
20260225,002239,奥特佳,B,1,0,1,0,20260211,3.22,3.24,3.21,3.21,0.03713826331518133,0.047916519349191986,-0.02155651206802131,42.67566812913843,37.444258723321745,53.138486940771784
20260225,002239,奥特佳,B,1,0,1,0,20260212,3.21,3.25,3.17,3.24,0.03634892460597117,0.04560300040054782,-0.01850815158915331,55.72317269215301,43.5372300462655,80.09505798392802
20260225,002239,奥特佳,B,1,0,1,0,20260213,3.23,3.24,3.18,3.19,0.03132766009469856,0.04274793233937797,-0.02284054448935882,49.26999391598082,45.4481513361706,56.91367907560125
20260225,002239,奥特佳,B,1,0,1,0,20260224,3.21,3.26,3.21,3.24,0.03102521456484464,0.040403388784471306,-0.018756348439253334,60.119389883381274,50.33856418524083,79.68104127966217
20260225,002239,奥特佳,B,1,0,1,0,20260225,3.25,3.32,3.25,3.28,0.03362557530852195,0.03904782608928144,-0.010844501561518977,65.56978933401888,55.41563923483351,85.87808953238961
20260225,002439,启明星辰,S,0,1,0,1,20260204,14.26,14.26,14.11,14.24,-0.07573241093076,0.03529628234064841,-0.22205738654281681,17.492720920317947,18.479963183951956,15.518236393049925
20260225,002439,启明星辰,S,0,1,0,1,20260205,14.17,14.24,14.01,14.07,-0.10932500659109223,0.006372024554300283,-0.23139406229078502,13.356729201115934,16.772218523006615,6.525750557334575
20260225,002439,启明星辰,S,0,1,0,1,20260206,14.0,14.13,13.88,13.96,-0.14317305154900417,-0.02353699066636061,-0.23927212176528712,11.203336708789939,14.91592458493439,3.7781609565010363
20260225,002439,启明星辰,S,0,1,0,1,20260209,14.18,14.35,14.11,14.34,-0.1377471830510828,-0.04637902914330505,-0.1827363078155555,20.687281943790982,16.83971037121992,28.38242508893311
20260225,002439,启明星辰,S,0,1,0,1,20260210,14.34,14.85,14.34,14.61,-0.1103879164723569,-0.05918080660911543,-0.10241421972648296,34.76853279011352,22.81598451085112,58.67362934863832
20260225,002439,启明星辰,S,0,1,0,1,20260211,14.64,14.95,14.58,14.74,-0.0773242413297961,-0.06280949355325156,-0.029029495553089063,49.97029911864267,31.867422713448303,86.17605192903139
20260225,002439,启明星辰,S,0,1,0,1,20260212,14.74,14.95,14.6,14.84,-0.04256125663030019,-0.05875984616866129,0.032397179076722196,63.22007480183656,42.318306742911055,105.02361091968756
20260225,002439,启明星辰,S,0,1,0,1,20260213,14.82,15.25,14.77,14.88,-0.011649388200433819,-0.049337754575015796,0.07537673274916395,66.47761677786671,50.37141008789627,98.69003015780758
20260225,002439,启明星辰,S,0,1,0,1,20260224,14.92,14.95,14.23,14.32,-0.031970295975320084,-0.04586426285507666,0.027787933759513148,55.02400729230043,51.92227582269766,61.227470231505976
20260225,002439,启明星辰,S,0,1,0,1,20260225,14.34,14.47,14.3,14.38,-0.04274057647159424,-0.04523952557838017,0.004997898213571869,48.8481216498548,50.89755776508337,44.74924941939766
20260225,002573,清新环境,B,1,0,1,0,20260204,3.76,3.87,3.76,3.87,0.004308233499652925,0.014965101897475606,-0.021313736795645362,30.779071179927097,40.16147599763731,12.014261544506667
20260225,002573,清新环境,B,1,0,1,0,20260205,3.86,3.88,3.83,3.84,0.001991393710162548,0.012370360260012994,-0.020757933099700893,32.86505979896372,37.729337264746114,23.136504867398926
20260225,002573,清新环境,B,1,0,1,0,20260206,3.84,3.9,3.82,3.86,0.001748953490930294,0.010246078906196455,-0.016994250830532322,36.72485468079061,37.394509736760945,35.38554456884994
20260225,002573,清新环境,B,1,0,1,0,20260209,3.88,3.93,3.88,3.91,0.0055276803449113565,0.009302399193939435,-0.007549437698056157,45.47089077484808,40.08663674945666,56.23939882563093
20260225,002573,清新环境,B,1,0,1,0,20260210,3.91,3.94,3.89,3.91,0.008425227819171432,0.009126964918985835,-0.0014034741996288048,51.301581504219726,43.82495166771101,66.25484117723717
20260225,002573,清新环境,B,1,0,1,0,20260211,3.92,3.94,3.88,3.9,0.009801651306763137,0.009261902196541296,0.0010794982204436823,60.867721002813134,49.50587477941172,83.59141344961596
20260225,002573,清新环境,B,1,0,1,0,20260212,3.91,3.92,3.83,3.83,0.005184300463061842,0.008446381849845405,-0.006524162773567127,55.57848066854209,51.53007674245518,63.675288520715924
20260225,002573,清新环境,B,1,0,1,0,20260213,3.83,3.85,3.77,3.78,-0.0024809664425511357,0.006260912191366097,-0.017483757267834465,40.756024149398435,47.93872587810293,26.390620691989454
20260225,002573,清新环境,B,1,0,1,0,20260224,3.81,3.9,3.8,3.89,0.00031668445980370663,0.005072066645053619,-0.009510764370499825,51.24475684033973,49.04073619884853,55.65279812332214
20260225,002573,清新环境,B,1,0,1,0,20260225,3.91,3.96,3.9,3.92,0.004898129645867222,0.00503727924521634,-0.0002782991986982359,60.47896070057736,52.85347769942481,75.72992670288245
20260225,002648,卫星化学,B,1,0,1,0,20260204,22.72,22.82,22.16,22.67,1.395635204971505,1.326264118533921,0.1387421728751681,53.391904647940656,67.54625178467211,25.083210374477744
20260225,002648,卫星化学,B,1,0,1,0,20260205,22.67,23.27,21.92,22.2,1.2915694760553045,1.3193251900381977,-0.05551142796578645,38.5764987322799,57.889667433874706,-0.049838670909707616
20260225,002648,卫星化学,B,1,0,1,0,20260206,21.79,23.22,21.61,22.74,1.2383946801687635,1.303139088064311,-0.12948881579109495,36.667278224620695,50.815537697456705,8.370759278948668
20260225,002648,卫星化学,B,1,0,1,0,20260209,23.01,23.04,22.32,22.5,1.163475456267129,1.2752063617048746,-0.2234618108754911,33.06888315749907,44.8999861841375,9.406677104222226
