symbol,name,trade_date,score,base_score,penalty,trigger_today,is_breakout,breakout_dist,vol_ratio,rs20,contraction,avg_amount20,bull_align,bias_ma20,chip_healthy,s_trend,s_bull_align,s_breakout,s_volume,s_vol_mild,s_rs,s_contraction,s_bias,s_chip,s_liquidity,buy_point_close,close_price,is_limit_up,price_change_ratio,opt_score
000062,深圳华强,2026-02-13,37.10439215689796,37.10439215689796,0.0,0,0,-0.08571428571428574,1.0599071639722362,-0.07480327594623848,0.5250401959053482,354156.26194999996,0,-0.03332869606693567,1,0.0,0.0,47.57281553398058,66.01941747572816,44.98839549652952,10.679611650485436,86.40776699029126,33.34260786612866,100.0,16.601941747572813,26.19,24.32,0,-7.140129820542194,4.700000000000001
600523,贵航股份,2026-02-13,36.40620309727583,36.40620309727583,0.0,0,0,-0.06093845216331506,0.775624472431073,-0.019696215761053182,0.6136363374881241,120373.34749999999,0,0.0047924885078081125,1,0.0,0.0,47.57281553398058,28.640776699029125,9.453059053884127,33.00970873786408,82.52427184466019,90.41502298438377,100.0,5.825242718446601,15.41,15.41,0,0.0,3.7
002660,茂硕电源,2026-02-13,35.63217149902385,35.63217149902385,0.0,0,0,-0.025227043390514625,0.8481932560788646,-0.011433099487056841,0.7795436680642283,56857.991500000004,0,0.004105815706044291,1,0.0,0.0,47.57281553398058,28.640776699029125,18.52415700985809,40.77669902912621,64.07766990291262,91.78836858791142,100.0,2.6213592233009706,9.75,9.66,0,-0.9230769230769216,2.9000000000000004
002396,星网锐捷,2026-02-13,35.6264945754091,35.6264945754091,0.0,0,0,-0.050401284109149236,1.0798727179880094,-0.055968750017891145,0.9203217051980151,606726.65955,0,0.02899483415372317,1,0.0,0.0,47.57281553398058,68.93203883495146,47.48408974850118,17.475728155339805,48.54368932038835,42.01033169255366,100.0,20.970873786407765,29.58,29.58,0,0.0,3.9
688099,晶晨股份,2026-02-13,35.46590252047498,35.46590252047498,0.0,0,0,-0.02401656314699785,1.4902678827357714,-0.01858368147161049,1.5486973901191294,1155778.4892000002,0,0.07989851611314425,1,0.0,0.0,47.57281553398058,91.2621359223301,98.78348534197143,33.980582524271846,4.854368932038838,0.0,100.0,25.339805825242717,94.28,94.28,0,0.0,6.9
688231,隆达股份,2026-02-13,34.95396882443318,34.95396882443318,0.0,0,0,-0.056213017751479244,0.9155922958426884,0.12082770821109912,0.8592463386848598,205357.22705000002,0,0.049221306757445626,1,0.0,0.0,47.57281553398058,28.640776699029125,26.94903698033606,84.46601941747572,55.33980582524271,1.557386485108747,100.0,11.941747572815535,31.9,31.9,0,0.0,6.8
688400,凌云光,2026-02-13,34.61037351960005,34.61037351960005,0.0,0,0,-0.017739816031537292,0.9733433576882581,-0.03025554096025651,1.2115576200261378,502494.40630000003,1,0.04583241031141805,1,0.0,100.0,47.57281553398058,28.640776699029125,34.16791971103227,28.155339805825243,24.271844660194176,8.335179377163904,100.0,19.514563106796118,44.28,44.85,0,1.287262872628727,7.15
002908,德生科技,2026-02-13,34.54285975101625,34.54285975101625,0.0,0,0,-0.0778175313059033,0.6629093452122675,-0.0539664616883716,0.6826362681913393,131628.48125,0,-0.0006300586439199618,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,19.41747572815534,76.69902912621359,98.73988271216008,100.0,7.281553398058253,10.31,10.31,0,0.0,2.65
603005,晶方科技,2026-02-13,33.72514752188372,33.72514752188372,0.0,0,0,-0.04990980156343949,0.5527399382874154,0.010741739137540174,1.1792138928772817,1511658.1897,0,0.016387642527460278,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,57.28155339805825,26.213592233009706,67.22471494507944,100.0,26.21359223300971,31.6,31.6,0,0.0,5.3500000000000005
002843,泰嘉股份,2026-02-13,33.24726206005775,33.24726206005775,0.0,0,0,-0.06836461126005355,2.0621980734253427,-0.06565114861229293,1.0723120893919478,211195.65025,0,0.06559681087573144,1,0.0,0.0,47.57281553398058,99.02912621359224,29.725240821832166,15.53398058252427,35.92233009708737,0.0,100.0,12.524271844660193,20.85,20.85,1,0.0,4.45
002294,信立泰,2026-02-13,32.026036282972015,32.026036282972015,0.0,0,0,-0.061020710059171535,0.5860545906717711,-0.05552905792940288,1.459591655495889,372978.26305,1,0.03462678660567842,1,0.0,100.0,47.57281553398058,28.640776699029125,0.0,18.446601941747574,10.679611650485427,30.746426788643166,100.0,16.893203883495143,52.36,50.78,0,-3.0175706646294853,2.2
002821,凯莱英,2026-02-13,31.55280733577312,31.55280733577312,0.0,0,0,-0.06870370370370371,0.9110813050875025,-0.08584157596245712,0.8709069792018922,384176.7315,0,-0.010039370078740117,1,0.0,0.0,47.57281553398058,28.640776699029125,26.385163135937816,6.796116504854369,54.36893203883495,79.92125984251976,100.0,17.475728155339805,103.08,100.58,0,-2.425300737291424,2.35
600702,舍得酒业,2026-02-13,31.507738410601984,31.507738410601984,0.0,0,0,-0.12379236941215,0.7663688153380713,-0.07318216601841943,0.3407774631218682,716668.2078,0,-0.044097287351394066,1,0.0,0.0,47.57281553398058,28.640776699029125,8.296101917258925,11.650485436893204,98.05825242718447,11.805425297211869,100.0,22.427184466019416,54.08,53.51,0,-1.0539940828402372,2.8
603602,纵横通信,2026-02-13,31.50411735081303,31.50411735081303,0.0,0,0,-0.06962785114045622,0.7310461242649853,-0.04131747855923773,0.9041525279078834,176870.98685000002,0,0.012972584387151542,1,0.0,0.0,47.57281553398058,28.640776699029125,3.880765533123165,25.24271844660194,52.42718446601942,74.05483122569692,100.0,9.902912621359224,15.5,15.5,0,0.0,6.8
002903,宇环数控,2026-02-13,31.43887678454837,31.43887678454837,0.0,0,0,-0.09021035598705507,0.8934720458750772,-0.10047398356936621,0.8113296838688068,127341.63765,0,-0.0020411785587505227,1,0.0,0.0,47.57281553398058,28.640776699029125,24.184005734384662,1.9417475728155338,59.22330097087379,95.91764288249895,100.0,6.990291262135922,22.49,22.49,0,0.0,3.15
300343,ST联创,2026-02-13,31.21597060086711,56.21597060086711,25.0,0,0,-0.03533026113671267,0.7510252136818354,0.045075786789967154,0.9163462379509473,114059.98260000002,1,0.013802566793122972,1,100.0,100.0,47.57281553398058,28.640776699029125,6.37815171022943,69.90291262135922,50.48543689320388,72.39486641375406,100.0,5.533980582524272,6.24,6.28,0,0.6410256410256416,3.3499999999999996
000799,酒鬼酒,2026-02-13,30.708863712718784,30.708863712718784,0.0,0,0,-0.1520325203252033,0.81847177166997,-0.06991779836339251,0.39060746390640433,912932.9844000001,0,-0.05035054174633535,1,0.0,0.0,47.57281553398058,28.640776699029125,14.808971458746257,13.592233009708737,92.23300970873787,0.0,100.0,23.592233009708735,56.82,52.15,0,-8.218936994016195,4.9
600212,绿能慧充,2026-02-13,30.528812965106816,30.528812965106816,0.0,0,0,-0.11614401858304291,0.9856442512791941,-0.07995266325175965,0.5177100559249469,126036.7777,0,-0.03756165423042879,1,0.0,0.0,47.57281553398058,28.640776699029125,35.70553140989926,8.737864077669903,87.37864077669903,24.876691539142428,100.0,6.699029126213593,8.5,7.61,0,-10.470588235294114,2.7
002795,永和智控,2026-02-13,30.090474464353953,30.090474464353953,0.0,0,0,-0.06982872200263512,0.5292868930195701,-0.002720210221554442,1.2629612455645804,200857.2268,0,0.0177310076401902,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,46.601941747572816,19.41747572815534,64.5379847196196,100.0,11.359223300970873,7.23,7.06,0,-2.351313969571242,3.05
002669,康达新材,2026-02-13,29.898841051763778,29.898841051763778,0.0,0,0,-0.10301507537688448,0.9105045047247656,-0.0709514240943867,0.7077862634437622,176691.7317,0,-0.03438482604726667,1,0.0,0.0,47.57281553398058,28.640776699029125,26.313063090595712,12.62135922330097,72.81553398058253,31.230347905466658,100.0,9.611650485436895,15.5,14.28,0,-7.8709677419354875,3.3
300564,筑博设计,2026-02-13,29.022504977614002,29.022504977614002,0.0,0,0,-0.14293361884368294,0.6836493452280642,-0.09751789808282596,0.9593671834863682,47762.8469,0,0.001156864584310524,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,2.912621359223301,47.57281553398058,97.68627083137895,100.0,1.7475728155339805,16.01,16.01,0,0.0,2.7
300710,万隆光电,2026-02-13,28.757001794858816,28.757001794858816,0.0,0,0,-0.0751681778297747,0.6359004352698273,-0.014017154789983222,1.4693673809840049,132243.8655,0,0.010126824904961307,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,37.86407766990291,9.708737864077662,79.74635019007738,100.0,7.572815533980582,32.89,31.62,0,-3.8613560352690772,2.9
603168,莎普爱思,2026-02-13,27.981195273037105,27.981195273037105,0.0,0,0,-0.05747126436781613,0.7286503509935568,-0.04287174281948636,1.0709906365661646,48742.51705,0,-0.02050567390005964,1,0.0,0.0,47.57281553398058,28.640776699029125,3.581293874194602,24.271844660194176,36.89320388349514,58.98865219988072,100.0,2.0388349514563107,7.38,7.38,0,0.0,4.85
300055,万邦达,2026-02-13,27.33009708737864,27.33009708737864,0.0,0,0,-0.027459954233409634,0.6446284035733487,0.05299794299422089,1.4999464202700765,144889.58075,0,0.05734544097524563,1,0.0,0.0,47.57281553398058,28.640776699029125,0.0,72.81553398058253,8.737864077669897,0.0,100.0,8.155339805825243,8.5,8.5,0,0.0,4.4
000821,ST京机,2026-02-13,26.46601941747572,51.46601941747572,25.0,0,0,-0.05183845690174804,0.6985536134034849,0.12021718055677622,1.214052613562986,714860.7665,1,0.12453531598513012,1,100.0,100.0,47.57281553398058,28.640776699029125,0.0,83.49514563106796,23.30097087378641,0.0,100.0,22.135922330097088,14.24,15.73,0,10.463483146067418,7.65
688190,云路股份,2026-02-13,26.382571026846914,26.382571026846914,0.0,0,0,-0.070723267786311,0.7709953911458257,0.026214845557828603,1.811623589642143,199840.02885,0,0.049941595747216905,1,0.0,0.0,47.57281553398058,28.640776699029125,8.874423893228222,66.99029126213593,0.0,0.11680850556619049,100.0,10.776699029126215,108.04,110.11,0,1.915957052943348,7.6
300963,中洲特材,2026-02-13,24.869057248364115,24.869057248364115,0.0,0,0,-0.15361050328227577,0.7359473720029199,-0.14386051500347763,0.7881852282894861,285430.49695,0,-0.0560097620500305,1,0.0,0.0,47.57281553398058,28.640776699029125,4.493421500364992,0.9708737864077669,62.13592233009709,0.0,100.0,14.563106796116505,20.33,19.34,0,-4.869650762420061,2.8499999999999996
300767,震安科技,2026-02-13,24.447484369307624,24.447484369307624,0.0,0,0,-0.06937693327441452,0.7817298835702629,-0.0011173629590155443,1.5960411526500125,182411.09045,0,0.06805964093721495,1,0.0,0.0,47.57281553398058,28.640776699029125,10.216235446282862,48.54368932038835,2.9126213592232943,0.0,100.0,10.194174757281553,21.06,21.06,0,0.0,2.8499999999999996
000021,深科技,2026-02-13,21.504854368932037,41.50485436893204,20.0,0,0,-0.042975696502667526,2.4116437117227902,0.0609693546904404,1.0272031396088648,3963496.5871,0,0.07273965548745043,1,0.0,0.0,47.57281553398058,100.0,0.0,75.72815533980582,39.80582524271845,0.0,100.0,29.70873786407767,32.29,32.29,1,0.0,6.05
002306,*ST云网,2026-02-13,15.045678687942491,40.04567868794249,25.0,0,0,-0.07692307692307676,0.8265256758866488,0.010541398872120578,0.3564029847135791,50240.336200000005,0,-0.008492081707596966,1,0.0,0.0,47.57281553398058,28.640776699029125,15.815709485831109,56.310679611650485,97.0873786407767,83.01583658480607,100.0,2.3300970873786406,2.21,2.16,0,-2.262443438914019,2.65
