batch_date,stock_code,stock_name,signal_type,has_buy_signal,has_sell_signal,buy_points_count,sell_points_count,trade_date,open,high,low,close,macd_dif,macd_dea,macd_hist,kdj_k,kdj_d,kdj_j
20260304,002396,星网锐捷,S,0,1,0,1,20260225,29.62,29.85,29.11,29.25,-0.011106467288676924,-0.1412000292359535,0.2601871238945532,68.16975437641538,62.88599028958097,78.73728255008423
20260304,002396,星网锐捷,S,0,1,0,1,20260226,29.44,31.15,29.33,30.86,0.13350378073793223,-0.08625926724117637,0.43952609595821723,76.53177423543971,67.43458493820054,94.72615282991805
20260304,002396,星网锐捷,S,0,1,0,1,20260227,30.35,31.34,29.76,31.1,0.26442629664780526,-0.016122154463380046,0.5610969022223706,82.18649447674302,72.35188811771471,101.85570719479966
20260304,002396,星网锐捷,S,0,1,0,1,20260302,30.62,31.43,30.3,30.4,0.3081470564444544,0.04873168771818684,0.5188307374525352,76.28524919139188,73.6630084756071,81.52973062296147
20260304,002396,星网锐捷,S,0,1,0,1,20260303,30.47,30.53,28.45,28.55,0.1913112180350538,0.07724759378156024,0.22812724850698712,51.97540102692347,66.43380599271256,23.058591095345292
20260304,002396,星网锐捷,S,0,1,0,1,20260304,28.1,29.26,28.1,28.67,0.10716563275093804,0.0832312015754358,0.04786886235100449,40.35597305698803,57.74119501413772,5.585529142688628
20260304,002460,赣锋锂业,S,0,1,0,1,20260211,65.09,66.9,64.9,66.65,-0.49654320767156435,0.25674807860553817,-1.506582572554205,32.855389047491634,28.359064258202977,41.848038626068956
20260304,002460,赣锋锂业,S,0,1,0,1,20260212,66.68,67.38,66.02,66.82,-0.4758904020804948,0.11022038246833157,-1.1722215690976527,46.533926454136775,34.41735165684757,70.76707604871518
20260304,002460,赣锋锂业,S,0,1,0,1,20260213,65.0,66.92,64.82,66.32,-0.49417221647973975,-0.010658137321282691,-0.9670281583169141,56.081385854238775,41.638696389311306,84.96676478409373
20260304,002460,赣锋锂业,S,0,1,0,1,20260224,69.21,70.4,68.63,69.99,-0.2101004503654167,-0.050546599930109494,-0.3191077008706144,69.2685682528081,50.84865367714357,106.10839740413714
20260304,002460,赣锋锂业,S,0,1,0,1,20260225,70.99,72.29,69.65,71.33,0.12175179317560492,-0.01608692130896661,0.27567742896914305,76.68052042812573,59.459275927470955,111.12300942943529
20260304,002460,赣锋锂业,S,0,1,0,1,20260226,74.5,74.7,72.51,72.86,0.5024137869108785,0.0876132203350024,0.8296011331517521,79.9800600568735,66.29953730393846,107.34110556274356
20260304,002460,赣锋锂业,S,0,1,0,1,20260227,71.4,73.71,71.4,73.1,0.814073026596219,0.23290518158724577,1.1623356900179465,81.61717570049039,71.40541676945577,102.04069356255962
20260304,002460,赣锋锂业,S,0,1,0,1,20260302,72.73,73.17,69.74,71.94,0.956437695562272,0.377611684382251,1.157652022360042,79.05734281826837,73.95605878572664,89.25991088335184
20260304,002460,赣锋锂业,S,0,1,0,1,20260303,70.86,72.08,67.1,67.27,0.6845417787059063,0.4389977032469821,0.4910881509178483,60.97075216224639,69.62762324456656,43.65700999760605
20260304,002460,赣锋锂业,S,0,1,0,1,20260304,66.18,69.18,65.91,66.89,0.433403475998432,0.43787885779727215,-0.008950763597680322,47.630973776180475,62.29540675510454,18.30210781833236
20260304,002601,龙佰集团,S,0,1,0,1,20260211,20.98,22.3,20.9,22.18,0.3967720802186001,0.47419757985544536,-0.1548509992736905,46.928330955760345,39.95935551150833,60.86628184426438
20260304,002601,龙佰集团,S,0,1,0,1,20260212,22.18,22.66,22.05,22.26,0.4462570047173884,0.468609464827834,-0.04470492022089123,59.51033047114548,46.47634716472071,85.57829708399501
20260304,002601,龙佰集团,S,0,1,0,1,20260213,21.99,22.2,21.34,21.4,0.4113377061940149,0.4571551131010702,-0.09163481381411065,56.91493295777512,49.95587576240551,70.83304734851433
20260304,002601,龙佰集团,S,0,1,0,1,20260224,22.0,22.76,21.73,22.4,0.45906375200967275,0.45753684088279073,0.003053822253764049,66.84857769140724,55.586776405406084,89.37218026340958
20260304,002601,龙佰集团,S,0,1,0,1,20260225,22.42,23.32,22.25,22.89,0.5303127764862197,0.47209202800347655,0.11644149696548622,73.51576942933775,61.56310741338331,97.42109346124664
20260304,002601,龙佰集团,S,0,1,0,1,20260226,22.81,23.79,22.51,22.62,0.558552749777121,0.48938417235820547,0.13833715483783104,71.91603879959416,65.01408454212026,85.71994731454197
20260304,002601,龙佰集团,S,0,1,0,1,20260227,22.41,23.72,22.4,23.35,0.6325464297084267,0.5180166238282498,0.22905961176035383,76.6212745436448,68.88314787596177,92.09752787901087
20260304,002601,龙佰集团,S,0,1,0,1,20260302,23.07,23.07,22.2,22.63,0.6258742823075032,0.5395881555241004,0.1725722535668055,72.13905075396426,69.96844883529593,76.4802545913009
20260304,002601,龙佰集团,S,0,1,0,1,20260303,23.01,23.31,21.6,21.92,0.5568761693032727,0.543045758279935,0.027660822046675415,59.85740638499581,66.59810135186255,46.37601645126233
20260304,002601,龙佰集团,S,0,1,0,1,20260304,21.4,22.17,21.31,21.54,0.4661582611739945,0.5276682588587469,-0.12301999536950481,42.996335439459585,58.730846047728235,11.527314222922286
20260304,002936,郑州银行,S,0,1,0,1,20260211,1.93,1.94,1.92,1.93,-0.004139242391944631,-0.009324386367049513,0.010370287950209764,76.80213009607452,65.83555363157609,98.7352830250714
20260304,002936,郑州银行,S,0,1,0,1,20260212,1.93,1.94,1.92,1.92,-0.0037088127447291175,-0.008201271642585434,0.008984917795712633,73.4236422862719,68.3649165164747,83.54109382586631
20260304,002936,郑州银行,S,0,1,0,1,20260213,1.92,1.93,1.9,1.91,-0.004127036665061867,-0.007386424647080721,0.006518775964037708,65.61576152418127,67.44853151904356,61.95022153445669
20260304,002936,郑州银行,S,0,1,0,1,20260224,1.91,1.92,1.91,1.92,-0.00360995242412554,-0.0066311302024896854,0.006042355556728291,65.96606323834307,66.95437542547673,63.989438864075765
20260304,002936,郑州银行,S,0,1,0,1,20260225,1.91,1.95,1.91,1.93,-0.0023659695866498076,-0.00577809807932171,0.006824256985343806,63.97737549222872,65.96204211439405,60.00804224789806
20260304,002936,郑州银行,S,0,1,0,1,20260226,1.93,1.94,1.92,1.92,-0.0021620973397769028,-0.005054897931412749,0.0057856011832716926,55.984916994819145,62.63633374120242,42.68208350205259
20260304,002936,郑州银行,S,0,1,0,1,20260227,1.92,1.94,1.92,1.93,-0.0011800082877846396,-0.004279920002687127,0.006199823429804975,57.323277996546096,60.865315159650315,50.23920367033766
20260304,002936,郑州银行,S,0,1,0,1,20260302,1.92,1.94,1.91,1.94,0.0004006028872836076,-0.0033438154246929804,0.007488836623953176,64.88218533103073,62.20427188344379,70.23801222620462
20260304,002936,郑州银行,S,0,1,0,1,20260303,1.94,1.94,1.91,1.92,3.8966595530487425e-05,-0.002667259020648287,0.0054124512323575485,56.588123554020484,60.33222244030269,49.09992578145608
20260304,002936,郑州银行,S,0,1,0,1,20260304,1.91,1.92,1.87,1.88,-0.0034356939361339656,-0.0028209460037454228,-0.0012294958647770856,41.89208236934691,54.18550908331743,17.305228941405872
20260304,300084,海默科技,S,0,1,0,1,20260211,10.8,10.89,10.7,10.72,0.1856932172044523,0.25893223330679366,-0.1464780322046827,29.638027088789798,36.815323900939894,15.283433464489605
20260304,300084,海默科技,S,0,1,0,1,20260212,10.75,11.08,10.65,10.85,0.1707638185226692,0.24129855034996878,-0.14106946365459916,32.821747788922885,35.484131863600894,27.49697963956686
20260304,300084,海默科技,S,0,1,0,1,20260213,10.78,11.13,10.7,10.94,0.16430045695121365,0.22589893167021777,-0.12319694943800824,38.998282309732325,36.6555153456447,43.683816237907564
20260304,300084,海默科技,S,0,1,0,1,20260224,11.05,11.66,11.05,11.38,0.192463914900058,0.21921192831618583,-0.05349602683225568,50.84733972163974,41.38612347097638,69.76977222296647
20260304,300084,海默科技,S,0,1,0,1,20260225,11.35,11.62,11.25,11.32,0.20754965642807122,0.2168794739385629,-0.01865963502098339,56.92852951139619,46.56692548444965,77.65173756528928
20260304,300084,海默科技,S,0,1,0,1,20260226,11.37,11.42,11.06,11.08,0.19785843219585075,0.2130752655900205,-0.030433666788339475,53.70992876517321,48.947926578024166,63.233933139471304
20260304,300084,海默科技,S,0,1,0,1,20260227,11.04,11.26,10.99,11.21,0.19838116611994216,0.21013644569600484,-0.023510559152125354,54.288467361600645,50.72810683921632,61.40918840636928
20260304,300084,海默科技,S,0,1,0,1,20260302,11.67,13.45,11.26,13.45,0.37521942015027143,0.2431530405868582,0.2641327591268265,69.52564490773376,56.993952862055465,94.58902899909037
20260304,300084,海默科技,S,0,1,0,1,20260303,13.42,15.88,13.01,14.18,0.567725523220755,0.30806753711363755,0.5193159722142349,68.84883656691491,60.94558076367528,84.65534817339417
20260304,300084,海默科技,S,0,1,0,1,20260304,13.83,13.89,11.77,12.55,0.5820510965868504,0.3628642490082801,0.43837369515714053,58.00884834225175,59.966669956534105,54.09320511368705
20260304,300180,华峰超纤,S,0,1,0,1,20260211,6.62,6.73,6.61,6.65,-0.05513667485982676,-0.04287670137369821,-0.02451994697225711,54.497454075057966,40.366267101519405,82.7598280221351
20260304,300180,华峰超纤,S,0,1,0,1,20260212,6.62,6.64,6.48,6.58,-0.05620540588881173,-0.04554244227672091,-0.02132592722418164,55.379255097657676,45.370596433565495,75.39657242584204
20260304,300180,华峰超纤,S,0,1,0,1,20260213,6.56,6.65,6.52,6.52,-0.061188538109369084,-0.048671661443250545,-0.025033753332237077,46.919503398438415,45.886898755189804,48.98471268493563
20260304,300180,华峰超纤,S,0,1,0,1,20260224,6.58,6.7,6.56,6.67,-0.05242958428662181,-0.0494232460119248,-0.006012676549394025,57.9463355989589,49.90671103644617,74.02558472398437
20260304,300180,华峰超纤,S,0,1,0,1,20260225,6.64,6.99,6.62,6.9,-0.026622089590319753,-0.04486301472760379,0.03648185027456807,66.60708087549642,55.47350098279625,88.87424066089676
20260304,300180,华峰超纤,S,0,1,0,1,20260226,6.98,7.05,6.81,6.86,-0.009290040018114176,-0.03774841978570587,0.05691675953518338,67.52300015355678,59.49000070638309,83.58899904790415
20260304,300180,华峰超纤,S,0,1,0,1,20260227,6.85,6.99,6.83,6.94,0.010776836883393592,-0.028043368451885976,0.07764041067055913,71.91591823102618,63.63197321459746,88.48380826388363
20260304,300180,华峰超纤,S,0,1,0,1,20260302,6.77,6.8,6.52,6.69,0.0064329160867586666,-0.02114811154415705,0.05516205526183143,60.22464724173677,62.49619789031056,55.68154594458919
20260304,300180,华峰超纤,S,0,1,0,1,20260303,6.7,6.82,6.55,6.57,-0.006616399820425833,-0.01824176919941081,0.02325073875796995,45.412922722561355,56.80177283439416,22.635222498895757
20260304,300180,华峰超纤,S,0,1,0,1,20260304,6.43,6.64,6.42,6.54,-0.019157984650038706,-0.01842501228953639,-0.0014659447210046347,36.62448816424726,50.076011277678525,9.72144193738474
20260304,300243,瑞丰高材,S,0,1,0,1,20260211,11.62,11.84,11.52,11.7,0.2021007279350453,0.1721192078652044,0.05996304013968179,73.5046409645173,62.36620975166917,95.78150339021353
20260304,300243,瑞丰高材,S,0,1,0,1,20260212,11.75,11.83,11.46,11.54,0.19903719431783706,0.17750280515573094,0.04306877832421224,70.9727909460418,65.23507014979337,82.44823253853863
20260304,300243,瑞丰高材,S,0,1,0,1,20260213,11.54,11.67,11.45,11.54,0.19436875978221302,0.18087599608102736,0.026985527402371312,68.60033452627684,66.35682494195453,73.08735369492146
20260304,300243,瑞丰高材,S,0,1,0,1,20260224,11.55,11.9,11.55,11.87,0.21482091210009102,0.1876649792848401,0.05431186563050183,77.81688968418452,70.17684652269786,93.09697600715785
20260304,300243,瑞丰高材,S,0,1,0,1,20260225,11.88,12.98,11.88,12.37,0.2682826164847505,0.20378850672482218,0.12898821951985662,74.3956569525769,71.58311666599087,80.02073752574896
20260304,300243,瑞丰高材,S,0,1,0,1,20260226,12.66,13.13,12.4,12.58,0.32386335221079854,0.22780347582201746,0.19211975277756216,73.8992392820135,72.35515753799841,76.98740277004367
20260304,300243,瑞丰高材,S,0,1,0,1,20260227,12.46,12.75,12.33,12.53,0.35973015823877574,0.2541888123053691,0.21108269186681328,70.69473094991375,71.80168200863686,68.48082883246752
20260304,300243,瑞丰高材,S,0,1,0,1,20260302,12.4,12.5,11.81,12.05,0.3454408449189419,0.2724392188280837,0.1460032521817164,59.03458253803775,67.54598218510382,42.011783243905626
20260304,300243,瑞丰高材,S,0,1,0,1,20260303,12.16,12.24,11.57,11.62,0.2960068718630158,0.2771527494350701,0.037708244855891304,42.72940423170771,59.27378953397179,9.640633627179554
20260304,300243,瑞丰高材,S,0,1,0,1,20260304,11.48,11.8,11.33,11.54,0.24752148702588883,0.27122649695323386,-0.047410019854690066,32.37515837669401,50.30757914821253,-3.4896831663430277
20260304,300339,润和软件,S,0,1,0,1,20260211,49.75,50.2,49.59,49.6,-0.9730465375415704,-0.647993022147942,-0.650107030787257,29.117311004567295,19.875392174710658,47.601148664280565
20260304,300339,润和软件,S,0,1,0,1,20260212,49.81,50.07,49.48,49.71,-0.9525059887446972,-0.7088956154672931,-0.4872207465548082,42.21154066971154,27.320775006377616,71.99307199637938
20260304,300339,润和软件,S,0,1,0,1,20260213,49.6,50.29,49.22,49.22,-0.9646465161688624,-0.760045795607607,-0.4092014411225109,45.156368814675176,33.2659729424768,68.93716055907193
20260304,300339,润和软件,S,0,1,0,1,20260224,49.72,49.9,48.58,48.84,-0.9934785930263246,-0.8067323550913506,-0.37349247586994805,41.819727047998285,36.117224310983964,53.224732522026926
20260304,300339,润和软件,S,0,1,0,1,20260225,48.9,49.62,48.81,49.29,-0.9688486977661981,-0.8391556236263201,-0.2593861482797559,45.87144983116202,39.36863281770998,58.8770838580661
20260304,300339,润和软件,S,0,1,0,1,20260226,49.47,49.65,48.83,48.99,-0.9624423844112115,-0.8638129757832984,-0.19725881725582628,44.38849793486118,41.04192119009371,51.08165142439613
20260304,300339,润和软件,S,0,1,0,1,20260227,49.28,52.68,49.14,51.74,-0.7270819692822528,-0.8364667744830894,0.2187696104016732,55.283388867143245,45.789077082443555,74.27201243654264
20260304,300339,润和软件,S,0,1,0,1,20260302,48.91,50.22,48.91,49.11,-0.7441975190327028,-0.8180129233930121,0.14763080872061862,41.1645356675264,44.24756327747117,34.998480447636865
20260304,300339,润和软件,S,0,1,0,1,20260303,49.21,50.79,48.97,49.85,-0.6900949153439342,-0.7924293217831966,0.2046688128785248,37.76822703038348,42.087784528441944,29.12911203426654
20260304,300339,润和软件,S,0,1,0,1,20260304,49.2,50.05,45.88,46.0,-0.9469650131337133,-0.8233364600533,-0.24725710616082663,25.76705331437329,36.64754079041906,4.006078362281755
20260304,300648,星云股份,S,0,1,0,1,20260211,59.89,59.99,57.57,57.6,0.9737044607076228,0.871214745944429,0.2049794295263876,66.3566892870728,63.750509608510406,71.56904864419757
20260304,300648,星云股份,S,0,1,0,1,20260212,58.0,59.55,57.6,59.07,0.9998798403745681,0.8969477648304569,0.20586415108822242,66.15610066257076,64.55237329319719,69.36355540131791
20260304,300648,星云股份,S,0,1,0,1,20260213,59.08,62.33,58.54,61.15,1.174918900337282,0.952541991931822,0.44475381681091997,73.04261459441403,67.38245372693613,84.36293632936983
20260304,300648,星云股份,S,0,1,0,1,20260224,61.15,62.6,60.26,61.85,1.3545088316432583,1.0329353598741093,0.6431469435382979,78.73893604539883,71.16794783309037,93.88091247001577
20260304,300648,星云股份,S,0,1,0,1,20260225,62.0,62.85,61.05,62.6,1.5396062555252215,1.1342695390043318,0.8106734330417793,84.25065805673091,75.52885124097055,101.69427168825163
20260304,300648,星云股份,S,0,1,0,1,20260226,63.5,65.0,61.43,61.51,1.580128667335586,1.2234413646705828,0.7133746053300065,73.84319330296192,74.96696526163434,71.59564938561707
20260304,300648,星云股份,S,0,1,0,1,20260227,61.6,63.22,61.2,62.68,1.6872031647102546,1.3161937246785174,0.7420188800634744,72.15387404585078,74.02926818970649,68.40308575813938
20260304,300648,星云股份,S,0,1,0,1,20260302,62.01,64.28,61.58,62.34,1.7247435468162209,1.3979036891060581,0.6536797154203255,69.50231351822983,72.52028329921427,63.46637395626095
20260304,300648,星云股份,S,0,1,0,1,20260303,62.15,62.33,59.36,59.41,1.5007681362517573,1.418476578535198,0.16458311543311854,54.58969846930888,66.5434216892458,30.682252029435034
20260304,300648,星云股份,S,0,1,0,1,20260304,59.0,60.29,57.88,58.63,1.245963832974745,1.3839740294231075,-0.2760203928967253,41.032771952512235,58.03987177700128,7.0185723035341425
20260304,300674,宇信科技,S,0,1,0,1,20260211,23.4,23.44,23.07,23.18,-0.224128585662271,-0.18173700672228552,-0.08478315787997098,56.85537449772594,37.25668870030112,96.05274609257559
20260304,300674,宇信科技,S,0,1,0,1,20260212,23.21,23.29,22.91,23.21,-0.19051436132903632,-0.1834924776436357,-0.014043767370801263,63.98303032145463,46.16546924068562,99.61815248299264
20260304,300674,宇信科技,S,0,1,0,1,20260213,23.1,23.34,22.9,22.94,-0.18354578828927615,-0.18350313977276378,-8.529703302473379e-05,64.07158843537394,52.13417563891506,87.9464140282917
20260304,300674,宇信科技,S,0,1,0,1,20260224,23.26,23.33,22.66,22.74,-0.19194880612662502,-0.18519227304353603,-0.013513066166177978,60.676395744480715,54.98158234077028,72.06602255190158
20260304,300674,宇信科技,S,0,1,0,1,20260225,22.85,23.16,22.75,23.03,-0.1732110131943294,-0.18279602107369472,0.01917001575873062,63.42156952913571,57.79491140355876,74.67488578028963
20260304,300674,宇信科技,S,0,1,0,1,20260226,23.29,23.48,22.85,22.9,-0.1669268618861821,-0.17962218923619222,0.02539065470002022,63.0064349537934,59.532085920303636,69.95513302077292
20260304,300674,宇信科技,S,0,1,0,1,20260227,23.04,24.55,23.04,24.17,-0.05879053978565807,-0.15545585934608538,0.19333063912085463,69.63191759682326,62.89869647914351,83.09835983218275
20260304,300674,宇信科技,S,0,1,0,1,20260302,23.51,23.6,22.81,23.05,-0.06274310178911335,-0.136913307834691,0.14834041209115528,53.29958527618906,59.69899274482536,40.50077033891645
20260304,300674,宇信科技,S,0,1,0,1,20260303,23.08,23.46,22.34,22.41,-0.11617894835262987,-0.13276643593827878,0.033174975171297805,36.588863788952594,51.9956164262011,5.775358514455576
20260304,300674,宇信科技,S,0,1,0,1,20260304,22.18,22.75,21.96,21.99,-0.1902249369895408,-0.1442581361485312,-0.0919336016820192,24.778676245402085,42.92330303260143,-11.510577328996604
20260304,300747,锐科激光,B,1,0,1,0,20260211,30.79,31.1,30.39,30.4,0.07188715673544976,0.45300154208158133,-0.7622287706922631,34.085450353687186,27.282108407811446,47.69213424543867
20260304,300747,锐科激光,B,1,0,1,0,20260212,30.5,30.96,30.43,30.6,0.03659793147255286,0.3697208199597757,-0.6662457769744456,35.63654648203774,30.06692109922021,46.775797247672784
20260304,300747,锐科激光,B,1,0,1,0,20260213,30.69,31.63,30.61,30.76,0.02129614038085137,0.30003588404399084,-0.5574794873262789,38.57251246950665,32.90211822264902,49.9133009632219
20260304,300747,锐科激光,B,1,0,1,0,20260224,31.1,31.56,30.51,31.05,0.03219876969213331,0.24646846117361934,-0.42853938296297206,45.00513176979455,36.936456071697535,61.14248316598858
20260304,300747,锐科激光,B,1,0,1,0,20260225,31.05,31.4,30.84,31.28,0.058721356534963576,0.2089190402458882,-0.30039536742184925,52.842927352702546,42.23861316536587,74.05155572737591
20260304,300747,锐科激光,B,1,0,1,0,20260226,31.11,33.6,30.94,32.84,0.2032764162376388,0.20779051544423832,-0.009028198413199018,61.895284901801716,48.79083707751115,88.10418055038285
20260304,300747,锐科激光,B,1,0,1,0,20260227,32.5,32.5,31.73,31.97,0.24481355513588454,0.21519512338256758,0.05923686350663393,59.0730470773916,52.21824041080463,72.78266041056553
20260304,300747,锐科激光,B,1,0,1,0,20260302,32.04,33.11,31.58,32.7,0.3328006177469227,0.23871622225543862,0.18816879098296818,63.36957032573772,55.935350382448995,78.23801021231516
20260304,300747,锐科激光,B,1,0,1,0,20260303,33.01,33.2,29.71,29.8,0.16660471959036371,0.22429392172242366,-0.11537840426411988,43.01758844337956,51.62942973609252,25.793905857953632
20260304,300747,锐科激光,B,1,0,1,0,20260304,29.27,33.3,29.2,32.12,0.21956685385983477,0.2233485081499059,-0.007563308580142258,50.799604416798466,51.35282129632783,49.69317065773973
20260304,300767,震安科技,B,1,0,1,0,20260211,19.91,21.54,19.53,21.2,-0.4354151459961493,-0.5288337347786838,0.186837177565069,47.912674194791954,28.209859977800765,87.31830262877435
20260304,300767,震安科技,B,1,0,1,0,20260212,20.98,22.63,20.83,21.64,-0.21865270143075932,-0.4667975281090989,0.4962896533566792,58.371350439484736,38.26369013169542,98.58667105506338
20260304,300767,震安科技,B,1,0,1,0,20260213,21.54,21.8,21.01,21.06,-0.09260061293730004,-0.39195814507473914,0.5987150642748782,61.29917086481687,45.94218370940257,92.01314517564549
20260304,300767,震安科技,B,1,0,1,0,20260224,21.13,21.5,20.7,20.82,-0.011931875651114865,-0.3159528911900143,0.6080420310777989,61.577410981007624,51.15392613327092,82.42438067648102
