rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-07,production_governed_vol_position,002371,北方华创,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.38308029950943,0.04258523820280137,0.5,0.16210967747028346,806.39,63.05,,,93.38308029950943,29.78,49.49,96.9,83.81099922540666,83.03640588690936,99.20604182804028,95.77846630518978,63.82,0,SCAN,可买,0.8081444033789786,normal_liquidity,index_neutral,0.03712880088998018,-0.13788274033527204,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
2,2026-07-07,production_governed_vol_position,688120,华海清科,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,93.03958430157502,0.011866831773245427,0.5,0.04219385243249938,276.0,53.67,,,93.03958430157502,29.29,49.49,12.01,83.42370255615802,88.32300542215337,96.97908597986057,95.06196746707978,41.81,0,BASE,可买,0.8081444033789786,normal_liquidity,index_neutral,0.13324018240900437,-0.22811927906340668,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
3,2026-07-07,production_governed_vol_position,000938,紫光股份,IT设备,IT设备,liquidity_quality,champion_core,liquidity_detail_score,92.68276529821844,0.033475393074706275,0.5,0.13165203566956532,31.48,67.74,,,92.68276529821844,29.4,49.49,92.02,96.24322230828814,97.2308288148722,99.26413632842758,47.598760650658406,67.48,0,SCAN,可买,0.8081444033789786,normal_liquidity,index_neutral,0.04723286823116902,-0.05493845691984389,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
4,2026-07-07,production_governed_vol_position,688766,普冉股份,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,92.640100697134,0.019411377818157726,0.5,0.07829412975112768,710.0,63.09,,,92.640100697134,29.49,49.49,99.73,86.90937257939582,85.34082106893881,97.63749031758326,84.9147947327653,63.81,0,SCAN,可买,0.8081444033789786,normal_liquidity,index_neutral,0.08145422982830029,-0.1839080459770115,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
5,2026-07-07,production_governed_vol_position,688017,绿的谐波,机械基件,机械基件,liquidity_quality,champion_core,liquidity_detail_score,92.41213787761424,0.02194240199502841,0.5,0.08575030467652414,465.07,60.47,,,92.41213787761424,29.64,49.49,83.02,87.39349341595663,86.01859024012394,98.27652982184352,77.69171185127807,61.58,0,SCAN,可买,0.8081444033789786,normal_liquidity,index_neutral,0.0720586028112344,-0.046987704918032835,baseline_full_liquidity_detail_vol_position,neutral,neutral,0.5
