order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
327,2025-04-02,2,2025-04-01,600276,BUY,TARGET_REBALANCE,51.32,51.7155,1000,51715.5,395.5,38.786625,0.0,0.0,38.786625,-51754.29,209552.21,157797.93,0,1000,166399.0,217719.0,375951.21,375516.93,True,0.6,c0.00075_s0.0
328,2025-04-03,1,2025-04-02,000333,SELL,HOLD_EXPIRY,74.6,78.6962,600,47217.72,2457.72,35.41329,0.0,0.0,35.41329,47182.31,157797.93,204980.23,600,0,214172.0,169412.0,371969.93,374392.23,True,0.6,c0.00075_s0.0
329,2025-04-03,2,2025-04-02,300760,BUY,TARGET_REBALANCE,228.0,235.1485,200,47029.7,1429.7,35.272275,0.0,0.0,35.272275,-47064.97,204980.23,157915.26,0,200,169412.0,215012.0,374392.23,372927.26,True,0.6,c0.00075_s0.0
330,2025-04-07,1,2025-04-03,300100,SELL,HOLD_EXPIRY,56.65,79.5815,300,23874.45,6879.45,17.905838,0.0,0.0,17.905838,23856.54,157915.26,181771.8,300,0,197651.0,180656.0,355566.26,362427.8,True,0.6,c0.00075_s0.0
331,2025-04-07,2,2025-04-03,601288,BUY,TARGET_REBALANCE,5.16,5.4566,6500,35467.9,1927.9,26.600925,0.0,0.0,26.600925,-35494.5,181771.8,146277.3,0,6500,180656.0,214196.0,362427.8,360473.3,True,0.6,c0.00075_s0.0
332,2025-04-08,1,2025-04-07,002553,SELL,HOLD_EXPIRY,15.82,15.9838,1800,28770.84,294.84,21.57813,0.0,0.0,21.57813,28749.26,146277.3,175026.57,1800,0,207198.0,178722.0,353475.3,353748.57,True,0.6,c0.00075_s0.0
333,2025-04-10,1,2025-04-09,603501,BUY,TARGET_REBALANCE,123.72,124.4973,200,24899.46,155.46,18.674595,0.0,0.0,18.674595,-24918.13,175026.57,150108.43,0,200,180774.0,205518.0,355800.57,355626.43,True,0.6,c0.00075_s0.0
334,2025-04-15,1,2025-04-14,000737,SELL,HOLD_EXPIRY,9.23,9.3181,6400,59635.84,563.84,44.72688,0.0,0.0,44.72688,59591.11,150108.43,209699.54,6400,0,209488.0,150416.0,359596.43,360115.54,True,0.6,c0.00075_s0.0
335,2025-04-15,2,2025-04-14,600171,BUY,TARGET_REBALANCE,36.47,36.8264,1700,62604.88,605.88,46.95366,0.0,0.0,46.95366,-62651.83,209699.54,147047.71,0,1700,150416.0,212415.0,360115.54,359462.71,True,0.6,c0.00075_s0.0
336,2025-04-17,1,2025-04-16,600276,SELL,HOLD_EXPIRY,48.54,48.9141,1000,48914.1,374.1,36.685575,0.0,0.0,36.685575,48877.41,147047.71,195925.13,1000,0,213087.0,164547.0,360134.71,360472.13,True,0.6,c0.00075_s0.0
337,2025-04-17,2,2025-04-16,002155,BUY,TARGET_REBALANCE,26.04,34.6186,1400,48466.04,12010.04,36.34953,0.0,0.0,36.34953,-48502.39,195925.13,147422.74,0,1400,164547.0,201003.0,360472.13,348425.74,True,0.6,c0.00075_s0.0
338,2025-04-18,1,2025-04-17,300760,SELL,HOLD_EXPIRY,221.27,228.2075,200,45641.5,1387.5,34.231125,0.0,0.0,34.231125,45607.27,147422.74,193030.0,200,0,201610.0,157356.0,349032.74,350386.0,True,0.6,c0.00075_s0.0
339,2025-04-18,2,2025-04-17,600988,BUY,TARGET_REBALANCE,29.0,29.4307,1600,47089.12,689.12,35.31684,0.0,0.0,35.31684,-47124.44,193030.0,145905.57,0,1600,157356.0,203756.0,350386.0,349661.57,True,0.6,c0.00075_s0.0
340,2025-04-21,1,2025-04-18,601288,SELL,HOLD_EXPIRY,5.41,5.721,6500,37186.5,2021.5,27.889875,0.0,0.0,27.889875,37158.61,145905.57,183064.18,6500,0,202377.0,167212.0,348282.57,350276.18,True,0.6,c0.00075_s0.0
341,2025-04-21,2,2025-04-18,002261,BUY,TARGET_REBALANCE,29.05,29.05,1300,37765.0,0.0,28.32375,0.0,0.0,28.32375,-37793.32,183064.18,145270.85,0,1300,167212.0,204977.0,350276.18,350247.85,True,0.6,c0.00075_s0.0
342,2025-04-24,1,2025-04-23,603501,SELL,HOLD_EXPIRY,123.88,124.6583,200,24931.66,155.66,18.698745,0.0,0.0,18.698745,24912.96,145270.85,170183.82,200,0,204742.0,179966.0,350012.85,350149.82,True,0.6,c0.00075_s0.0
343,2025-04-24,2,2025-04-23,300773,BUY,TARGET_REBALANCE,27.38,27.8392,900,25055.28,413.28,18.79146,0.0,0.0,18.79146,-25074.07,170183.82,145109.74,0,900,179966.0,204608.0,350149.82,349717.74,True,0.6,c0.00075_s0.0
344,2025-04-29,1,2025-04-28,600171,SELL,HOLD_EXPIRY,34.7,35.0391,1700,59566.47,576.47,44.674852,0.0,0.0,44.674852,59521.8,145109.74,204631.54,1700,0,195238.0,136248.0,340347.74,340879.54,True,0.6,c0.00075_s0.0
