group_column,bucket,strategy,periods,total_return,avg_cycle_return,max_drawdown,annualized_volatility,win_rate,avg_gross_exposure
amount_state,amount_high,baseline_full_liquidity,9,0.27512100205008694,0.02893247278828655,-0.0535893032560828,0.2817289939830713,0.7777777777777778,1.0
amount_state,amount_low,baseline_full_liquidity,3,0.5153448545063946,0.14967751180034483,0.0,0.24745028614742223,1.0,1.0
amount_state,amount_normal,baseline_full_liquidity,41,5.954484186950445,0.05055043184109341,-0.10079860888978576,0.3370332827919381,0.7317073170731707,1.0
amount_state,amount_high,baseline_full_liquidity_detail_hist_mdd_position,9,0.49464794860837125,0.05179614484503273,-0.08958648764807442,0.5706335707803767,0.6666666666666666,0.905810212553922
amount_state,amount_low,baseline_full_liquidity_detail_hist_mdd_position,3,0.3283963877209646,0.09971507013406357,0.0,0.15388636356018656,1.0,0.8739938893267771
amount_state,amount_normal,baseline_full_liquidity_detail_hist_mdd_position,41,3.4647576699470415,0.039958991794516806,-0.2557289570030665,0.3829444694869886,0.6341463414634146,0.801334041354615
amount_state,amount_high,baseline_full_liquidity_detail_market_gate,9,0.6014880787453905,0.06033548589023395,-0.08628842852451502,0.5937373665616439,0.6666666666666666,1.0
amount_state,amount_low,baseline_full_liquidity_detail_market_gate,3,0.3361049967185539,0.10161937229848432,0.0,0.10874755420790318,1.0,0.6
amount_state,amount_normal,baseline_full_liquidity_detail_market_gate,41,3.422740827915936,0.03943014534156148,-0.2245184195450879,0.363768469251913,0.5853658536585366,1.0
amount_state,amount_high,baseline_full_liquidity_detail_vol_position,9,0.7090481861763545,0.06862129528877065,-0.08259000764643265,0.6232042699541444,0.6666666666666666,0.19423956135791345
amount_state,amount_low,baseline_full_liquidity_detail_vol_position,3,0.33193620338720864,0.10036147712436856,0.0,0.075568427560881,1.0,0.18486983795489187
amount_state,amount_normal,baseline_full_liquidity_detail_vol_position,41,3.2916069351439807,0.03842635249979201,-0.2385879682127967,0.3451938427067497,0.6097560975609756,0.2182331205504928
amount_state,amount_high,tiered_liquidity_then_bs_v2,9,0.2702175711760946,0.027607871745366337,-0.04115073392393165,0.18727903439038812,0.6666666666666666,1.0
amount_state,amount_low,tiered_liquidity_then_bs_v2,3,0.41279026207200387,0.12239320887283478,0.0,0.13253438695688935,1.0,1.0
amount_state,amount_normal,tiered_liquidity_then_bs_v2,41,0.990887918161395,0.020910110204813065,-0.630628035850951,0.4536359863864385,0.5609756097560976,1.0
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity,35,1.7826524574719285,0.031411290202107124,-0.10206130807705516,0.30305822411650507,0.6857142857142857,1.0
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity,18,3.829129296490435,0.09347762993926077,-0.005430370536043672,0.33587648305450846,0.8888888888888888,1.0
industry_concentration_bucket,industry_diversified,baseline_full_liquidity_detail_hist_mdd_position,10,0.056732086863152675,0.007133104440070775,-0.03164566757435028,0.2805953034645709,0.7,0.7907144057852942
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity_detail_hist_mdd_position,16,2.3824367840270932,0.08228502943050217,-0.016042584172971774,0.41309163554935646,0.8125,0.8667201009478547
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity_detail_hist_mdd_position,27,1.4801040703842538,0.03761991341829377,-0.234464760926274,0.42166502461434846,0.5555555555555556,0.8094186519809715
industry_concentration_bucket,industry_diversified,baseline_full_liquidity_detail_market_gate,10,0.07615540811884336,0.009237967462513501,-0.031190253166661797,0.3063711853365024,0.5,1.0
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity_detail_market_gate,16,2.4052235653743517,0.0828597057174299,-0.02207839492239083,0.42162513853984845,0.8125,0.95
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity_detail_market_gate,27,1.5824692923713037,0.038754758622502446,-0.19955225162663826,0.39682515053382666,0.5555555555555556,0.9851851851851853
industry_concentration_bucket,industry_diversified,baseline_full_liquidity_detail_vol_position,10,0.0685216788661338,0.008172805667196737,-0.03163892609894903,0.27381448714869067,0.5,0.2167965476570483
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity_detail_vol_position,16,2.477075277966147,0.08414791782181155,-0.027688636285554402,0.41353379541478485,0.8125,0.1903380973876553
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity_detail_vol_position,27,1.6294216760210531,0.0394837703571319,-0.2137106165163699,0.4006791684425483,0.5925925925925926,0.2235906842178938
industry_concentration_bucket,industry_diversified,tiered_liquidity_then_bs_v2,22,1.629832122762508,0.047442814105871346,-0.1518242195865429,0.36496357661066997,0.6818181818181818,1.0
industry_concentration_bucket,industry_high_concentration,tiered_liquidity_then_bs_v2,8,0.09385969787742932,0.014679472141813615,-0.18274844031104587,0.4142113872250235,0.5,1.0
industry_concentration_bucket,industry_mid_concentration,tiered_liquidity_then_bs_v2,23,0.24197533941663418,0.013555969706976466,-0.527019176613919,0.4597700909309582,0.5652173913043478,1.0
volatility_bucket,vol_low,baseline_full_liquidity,53,12.437788504328793,0.05249042445246118,-0.10206130807705516,0.34747360475400246,0.7547169811320755,1.0
volatility_bucket,vol_low,baseline_full_liquidity_detail_hist_mdd_position,53,7.864709095882342,0.04535149391665423,-0.3496752392236724,0.41837612064726903,0.660377358490566,0.8231880995566951
volatility_bucket,vol_low,baseline_full_liquidity_detail_market_gate,53,8.463587214542933,0.04650025375304866,-0.32793451937333773,0.41112735859647814,0.6226415094339622,0.9773584905660376
volatility_bucket,vol_low,baseline_full_liquidity_detail_vol_position,53,8.769170060043068,0.047059557386104026,-0.31895960942524715,0.40736912194774366,0.6415094339622641,0.21227025488030377
volatility_bucket,vol_low,tiered_liquidity_then_bs_v2,53,2.572749934825985,0.027791792277813903,-0.6674250698240205,0.42406570345153344,0.6037735849056604,1.0
