order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
347,2025-05-07,2,2025-05-06,600839,BUY,TARGET_REBALANCE,11.4,11.4679,1300,14908.2133,88.2133,11.18116,0.0,0.0,11.18116,-14919.39,271710.98,256791.59,0,1300,154725.0,169545.0,426435.98,426336.59,True,0.4,c0.00075_s0.001
348,2025-05-08,1,2025-05-07,002261,SELL,HOLD_EXPIRY,33.7,33.6663,1400,47132.82,47.18,35.349615,0.0,0.0,35.349615,47097.47,256791.59,303889.06,1400,0,163159.0,115979.0,419950.59,419868.06,True,0.4,c0.00075_s0.001
349,2025-05-08,2,2025-05-07,600988,SELL,HOLD_EXPIRY,27.35,27.7284,1500,41592.6657,567.6657,31.194499,0.0,0.0,31.194499,41561.47,303889.06,345450.53,1500,0,115979.0,74954.0,419868.06,420404.53,True,0.4,c0.00075_s0.001
350,2025-05-08,3,2025-05-07,000158,BUY,TARGET_REBALANCE,24.8,24.8787,2200,54733.0384,173.0384,41.049779,0.0,0.0,41.049779,-54774.09,345450.53,290676.44,0,2200,74954.0,129514.0,420404.53,420190.44,True,0.4,c0.00075_s0.001
351,2025-05-08,4,2025-05-07,300548,BUY,TARGET_REBALANCE,49.5,49.5954,700,34716.8121,66.8121,26.037609,0.0,0.0,26.037609,-34742.85,290676.44,255933.59,0,700,129514.0,164164.0,420190.44,420097.59,True,0.4,c0.00075_s0.001
352,2025-05-13,1,2025-05-12,300773,SELL,HOLD_EXPIRY,21.4,21.7371,1000,21737.1411,337.1411,16.302856,0.0,0.0,16.302856,21720.84,255933.59,277654.43,1000,0,167888.0,146488.0,423821.59,424142.43,True,0.4,c0.00075_s0.001
353,2025-05-13,2,2025-05-12,002130,BUY,TARGET_REBALANCE,21.32,21.4729,1000,21472.8514,152.8514,16.104639,0.0,0.0,16.104639,-21488.96,277654.43,256165.47,0,1000,146488.0,167808.0,424142.43,423973.47,True,0.4,c0.00075_s0.001
354,2025-05-19,1,2025-05-16,300766,SELL,HOLD_EXPIRY,39.96,39.92,1000,39920.04,39.96,29.94003,0.0,0.0,29.94003,39890.1,256165.47,296055.57,1000,0,162839.0,122879.0,419004.47,418934.57,True,0.4,c0.00075_s0.001
355,2025-05-19,2,2025-05-16,601919,BUY,TARGET_REBALANCE,16.14,17.9208,2400,43009.927,4273.927,32.257445,0.0,0.0,32.257445,-43042.18,296055.57,253013.39,0,2400,122879.0,161615.0,418934.57,414628.39,True,0.4,c0.00075_s0.001
356,2025-05-21,1,2025-05-20,600839,SELL,HOLD_EXPIRY,10.53,10.5715,1300,13742.9733,53.9733,10.30723,0.0,0.0,10.30723,13732.67,253013.39,266746.06,1300,0,158204.0,144515.0,411217.39,411261.06,True,0.4,c0.00075_s0.001
357,2025-05-21,2,2025-05-20,300963,BUY,TARGET_REBALANCE,31.61,44.2921,300,13287.6444,3804.6444,9.965733,0.0,0.0,9.965733,-13297.61,266746.06,253448.45,0,300,144515.0,153998.0,411261.06,407446.45,True,0.4,c0.00075_s0.001
358,2025-05-22,1,2025-05-21,000158,SELL,HOLD_EXPIRY,23.4,23.4272,2200,51539.9485,59.9485,38.654961,0.0,0.0,38.654961,51501.29,253448.45,304949.74,2200,0,153102.0,101622.0,406550.45,406571.74,True,0.4,c0.00075_s0.001
359,2025-05-22,2,2025-05-21,300548,SELL,HOLD_EXPIRY,47.5,47.4966,700,33247.5891,2.4109,24.935692,0.0,0.0,24.935692,33222.65,304949.74,338172.39,700,0,101622.0,68372.0,406571.74,406544.39,True,0.4,c0.00075_s0.001
360,2025-05-22,3,2025-05-21,300750,BUY,TARGET_REBALANCE,277.8,283.4576,100,28345.7574,565.7574,21.259318,0.0,0.0,21.259318,-28367.02,338172.39,309805.38,0,100,68372.0,96152.0,406544.39,405957.38,True,0.4,c0.00075_s0.001
361,2025-05-23,1,2025-05-22,600418,BUY,TARGET_REBALANCE,40.0,40.04,1500,60060.0,60.0,45.045,0.0,0.0,45.045,-60105.04,309805.38,249700.33,0,1500,95161.0,155161.0,404966.38,404861.33,True,0.4,c0.00075_s0.001
362,2025-05-27,1,2025-05-26,002130,SELL,HOLD_EXPIRY,19.78,19.882,1000,19881.9981,101.9981,14.911499,0.0,0.0,14.911499,19867.09,249700.33,269567.42,1000,0,156675.0,136895.0,406375.33,406462.42,True,0.4,c0.00075_s0.001
363,2025-05-29,1,2025-05-28,601229,BUY,TARGET_REBALANCE,10.52,11.3638,1900,21591.1296,1603.1296,16.193347,0.0,0.0,16.193347,-21607.32,269567.42,247960.09,0,1900,133036.0,153024.0,402603.42,400984.09,True,0.4,c0.00075_s0.001
364,2025-06-03,1,2025-05-30,601919,SELL,HOLD_EXPIRY,16.33,18.0956,2400,43429.4071,4237.4071,32.572055,0.0,0.0,32.572055,43396.84,247960.09,291356.93,2400,0,150511.0,111319.0,398471.09,402675.93,True,0.4,c0.00075_s0.001
365,2025-06-03,2,2025-05-30,300468,BUY,TARGET_REBALANCE,27.05,27.2311,1700,46292.8766,307.8766,34.719657,0.0,0.0,34.719657,-46327.6,291356.93,245029.33,0,1700,111319.0,157304.0,402675.93,402333.33,True,0.4,c0.00075_s0.001
366,2025-06-05,1,2025-06-04,300963,SELL,HOLD_EXPIRY,30.5,42.6515,300,12795.4517,3645.4517,9.596589,0.0,0.0,9.596589,12785.86,245029.33,257815.19,300,0,152558.0,143408.0,397587.33,401223.19,True,0.4,c0.00075_s0.001
367,2025-06-05,2,2025-06-04,002639,BUY,TARGET_REBALANCE,11.79,11.8018,1300,15342.327,15.327,11.506745,0.0,0.0,11.506745,-15353.83,257815.19,242461.35,0,1300,143408.0,158735.0,401223.19,401196.35,True,0.4,c0.00075_s0.001
368,2025-06-06,1,2025-06-05,300750,SELL,HOLD_EXPIRY,252.0,256.6184,100,25661.8425,461.8425,19.246382,0.0,0.0,19.246382,25642.6,242461.35,268103.95,100,0,163076.0,137876.0,405537.35,405979.95,True,0.4,c0.00075_s0.001
369,2025-06-06,2,2025-06-05,002916,BUY,TARGET_REBALANCE,91.5,92.1468,200,18429.3509,129.3509,13.822013,0.0,0.0,13.822013,-18443.17,268103.95,249660.78,0,200,137876.0,156176.0,405979.95,405836.78,True,0.4,c0.00075_s0.001
370,2025-06-09,1,2025-06-06,600418,SELL,HOLD_EXPIRY,35.81,35.7742,1500,53661.285,53.715,40.245964,0.0,0.0,40.245964,53621.04,249660.78,303281.82,1500,0,157878.0,104163.0,407538.78,407444.82,True,0.4,c0.00075_s0.001
371,2025-06-09,2,2025-06-06,300255,BUY,TARGET_REBALANCE,44.46,44.5045,1200,53405.352,53.352,40.054014,0.0,0.0,40.054014,-53445.41,303281.82,249836.41,0,1200,104163.0,157515.0,407444.82,407351.41,True,0.4,c0.00075_s0.001
372,2025-06-13,1,2025-06-12,601229,SELL,HOLD_EXPIRY,10.58,11.1706,1900,21224.1746,1122.1746,15.918131,0.0,0.0,15.918131,21208.26,249836.41,271044.67,1900,0,165085.0,144983.0,414921.41,416027.67,True,0.4,c0.00075_s0.001
373,2025-06-13,2,2025-06-12,002734,BUY,TARGET_REBALANCE,22.21,22.8402,900,20556.1957,567.1957,15.417147,0.0,0.0,15.417147,-20571.61,271044.67,250473.05,0,900,144983.0,164972.0,416027.67,415445.05,True,0.4,c0.00075_s0.001
374,2025-06-17,1,2025-06-16,300468,SELL,HOLD_EXPIRY,36.16,36.1969,1700,61534.6737,62.6737,46.151005,0.0,0.0,46.151005,61488.52,250473.05,311961.58,1700,0,180660.0,119188.0,431133.05,431149.58,True,0.4,c0.00075_s0.001
375,2025-06-17,2,2025-06-16,300085,BUY,TARGET_REBALANCE,41.36,41.4014,1200,49681.632,49.632,37.261224,0.0,0.0,37.261224,-49718.89,311961.58,262242.68,0,1200,119188.0,168820.0,431149.58,431062.68,True,0.4,c0.00075_s0.001
376,2025-06-19,1,2025-06-18,002639,SELL,HOLD_EXPIRY,10.77,10.7592,1300,13986.999,14.001,10.490249,0.0,0.0,10.490249,13976.51,262242.68,276219.19,1300,0,171331.0,157330.0,433573.68,433549.19,True,0.4,c0.00075_s0.001
377,2025-06-20,1,2025-06-19,002916,SELL,HOLD_EXPIRY,102.08,102.5962,200,20519.2402,103.2402,15.38943,0.0,0.0,15.38943,20503.85,276219.19,296723.04,200,0,135808.0,115392.0,412027.19,412115.04,True,0.4,c0.00075_s0.001
378,2025-06-20,2,2025-06-19,600415,BUY,TARGET_REBALANCE,19.46,20.3772,800,16301.7254,733.7254,12.226294,0.0,0.0,12.226294,-16313.95,296723.04,280409.09,0,800,115392.0,130960.0,412115.04,411369.09,True,0.4,c0.00075_s0.001
379,2025-06-20,3,2025-06-19,601857,BUY,TARGET_REBALANCE,9.2,9.7214,3300,32080.6586,1720.6586,24.060494,0.0,0.0,24.060494,-32104.72,280409.09,248304.37,0,3300,130960.0,161320.0,411369.09,409624.37,True,0.4,c0.00075_s0.001
380,2025-06-23,1,2025-06-20,300255,SELL,HOLD_EXPIRY,50.39,50.3396,1200,60407.532,60.468,45.305649,0.0,0.0,45.305649,60362.23,248304.37,308666.6,1200,0,166679.0,106211.0,414983.37,414877.6,True,0.4,c0.00075_s0.001
381,2025-06-23,2,2025-06-20,601328,BUY,TARGET_REBALANCE,7.94,8.1247,7100,57685.4879,1311.4879,43.264116,0.0,0.0,43.264116,-57728.75,308666.6,250937.85,0,7100,106211.0,162585.0,414877.6,413522.85,True,0.4,c0.00075_s0.001
382,2025-06-27,1,2025-06-26,002734,SELL,HOLD_EXPIRY,17.96,18.4326,900,16589.384,425.384,12.442038,0.0,0.0,12.442038,16576.94,250937.85,267514.79,900,0,175978.0,159814.0,426915.85,427328.79,True,0.4,c0.00075_s0.001
383,2025-06-27,2,2025-06-26,002074,BUY,TARGET_REBALANCE,32.42,32.5567,200,6511.3448,27.3448,4.883509,0.0,0.0,4.883509,-6516.23,267514.79,260998.56,0,200,159814.0,166298.0,427328.79,427296.56,True,0.4,c0.00075_s0.001
384,2025-07-01,1,2025-06-30,300085,SELL,HOLD_EXPIRY,44.89,44.8451,1200,53814.132,53.868,40.360599,0.0,0.0,40.360599,53773.77,260998.56,314772.33,1200,0,161968.0,108100.0,422966.56,422872.33,True,0.4,c0.00075_s0.001
385,2025-07-01,2,2025-06-30,600967,BUY,TARGET_REBALANCE,19.88,19.9773,2900,57934.0462,282.0462,43.450535,0.0,0.0,43.450535,-57977.5,314772.33,256794.84,0,2900,108100.0,165752.0,422872.33,422546.84,True,0.4,c0.00075_s0.001
386,2025-07-04,1,2025-07-03,600415,SELL,HOLD_EXPIRY,18.67,19.5109,800,15608.6957,672.6957,11.706522,0.0,0.0,11.706522,15596.99,256794.84,272391.82,800,0,155893.0,140957.0,412687.84,413348.82,True,0.4,c0.00075_s0.001
387,2025-07-04,2,2025-07-03,601857,SELL,HOLD_EXPIRY,8.55,8.7648,3300,28923.9271,708.9271,21.692945,0.0,0.0,21.692945,28902.23,272391.82,301294.06,3300,0,140957.0,112742.0,413348.82,414036.06,True,0.4,c0.00075_s0.001
388,2025-07-04,3,2025-07-03,000063,BUY,TARGET_REBALANCE,32.67,32.7027,1300,42513.471,42.471,31.885103,0.0,0.0,31.885103,-42545.36,301294.06,258748.7,0,1300,112742.0,155213.0,414036.06,413961.7,True,0.4,c0.00075_s0.001
389,2025-07-04,4,2025-07-03,002987,BUY,TARGET_REBALANCE,22.52,27.4165,300,8224.9467,1468.9467,6.16871,0.0,0.0,6.16871,-8231.12,258748.7,250517.59,0,300,155213.0,161969.0,413961.7,412486.59,True,0.4,c0.00075_s0.001
390,2025-07-07,1,2025-07-04,601328,SELL,HOLD_EXPIRY,8.21,8.3842,7100,59527.8725,1236.8725,44.645904,0.0,0.0,44.645904,59483.23,250517.59,310000.81,7100,0,162491.0,104200.0,413008.59,414200.81,True,0.4,c0.00075_s0.001
391,2025-07-07,2,2025-07-04,603228,BUY,TARGET_REBALANCE,45.8,46.2021,1300,60062.6727,522.6727,45.047005,0.0,0.0,45.047005,-60107.72,310000.81,249893.09,0,1300,104200.0,163740.0,414200.81,413633.09,True,0.4,c0.00075_s0.001
392,2025-07-11,1,2025-07-10,002074,SELL,HOLD_EXPIRY,29.82,29.886,200,5977.1968,13.1968,4.482898,0.0,0.0,4.482898,5972.71,249893.09,255865.81,200,0,172671.0,166707.0,422564.09,422572.81,True,0.4,c0.00075_s0.001
393,2025-07-14,1,2025-07-11,002602,BUY,TARGET_REBALANCE,12.33,12.3926,200,2478.516,12.516,1.858887,0.0,0.0,1.858887,-2480.37,255865.81,253385.43,0,200,164169.0,166635.0,420034.81,420020.43,True,0.4,c0.00075_s0.001
394,2025-07-15,1,2025-07-14,600967,SELL,HOLD_EXPIRY,17.99,17.972,2900,52118.829,52.171,39.089122,0.0,0.0,39.089122,52079.74,253385.43,305465.17,2900,0,168770.0,116599.0,422155.43,422064.17,True,0.4,c0.00075_s0.001
395,2025-07-15,2,2025-07-14,600744,BUY,TARGET_REBALANCE,8.7,8.7087,5800,50510.46,50.46,37.882845,0.0,0.0,37.882845,-50548.34,305465.17,254916.83,0,5800,116599.0,167059.0,422064.17,421975.83,True,0.4,c0.00075_s0.001
396,2025-07-18,1,2025-07-17,000063,SELL,HOLD_EXPIRY,34.64,34.6054,1300,44986.968,45.032,33.740226,0.0,0.0,33.740226,44953.23,254916.83,299870.06,1300,0,171136.0,126104.0,426052.83,425974.06,True,0.4,c0.00075_s0.001
397,2025-07-18,2,2025-07-17,002987,SELL,HOLD_EXPIRY,22.1,26.8514,300,8055.4265,1425.4265,6.04157,0.0,0.0,6.04157,8049.38,299870.06,307919.44,300,0,126104.0,119474.0,425974.06,427393.44,True,0.4,c0.00075_s0.001
398,2025-07-18,3,2025-07-17,601689,BUY,TARGET_REBALANCE,49.28,49.6638,600,29798.2885,230.2885,22.348716,0.0,0.0,22.348716,-29820.64,307919.44,278098.81,0,600,119474.0,149042.0,427393.44,427140.81,True,0.4,c0.00075_s0.001
399,2025-07-21,1,2025-07-18,603228,SELL,HOLD_EXPIRY,53.47,53.8317,1300,69981.2287,470.2287,52.485922,0.0,0.0,52.485922,69928.74,278098.81,348027.55,1300,0,147213.0,77702.0,425311.81,425729.55,True,0.4,c0.00075_s0.001
400,2025-07-21,2,2025-07-18,002126,BUY,TARGET_REBALANCE,28.0,28.0847,2100,58977.7789,177.7789,44.233334,0.0,0.0,44.233334,-59022.01,348027.55,289005.54,0,2100,77702.0,136502.0,425729.55,425507.54,True,0.4,c0.00075_s0.001
401,2025-07-21,3,2025-07-18,300502,BUY,TARGET_REBALANCE,184.83,259.3575,100,25935.7498,7452.7498,19.451812,0.0,0.0,19.451812,-25955.2,289005.54,263050.33,0,100,136502.0,154985.0,425507.54,418035.33,True,0.4,c0.00075_s0.001
402,2025-07-28,1,2025-07-25,002602,SELL,HOLD_EXPIRY,12.16,12.1974,200,2439.4781,7.4781,1.829609,0.0,0.0,1.829609,2437.65,263050.33,265487.98,200,0,153094.0,150662.0,416144.33,416149.98,True,0.4,c0.00075_s0.001
403,2025-07-28,2,2025-07-25,601888,BUY,TARGET_REBALANCE,67.2,67.4797,100,6747.9712,27.9712,5.060978,0.0,0.0,5.060978,-6753.03,265487.98,258734.95,0,100,150662.0,157382.0,416149.98,416116.95,True,0.4,c0.00075_s0.001
404,2025-07-29,1,2025-07-28,600744,SELL,HOLD_EXPIRY,7.17,7.1628,5800,41544.414,41.586,31.15831,0.0,0.0,31.15831,41513.26,258734.95,300248.21,5800,0,156902.0,115316.0,415636.95,415564.21,True,0.4,c0.00075_s0.001
405,2025-07-29,2,2025-07-28,000625,BUY,TARGET_REBALANCE,13.4,13.4709,3400,45800.9152,240.9152,34.350686,0.0,0.0,34.350686,-45835.27,300248.21,254412.94,0,3400,115316.0,160876.0,415564.21,415288.94,True,0.4,c0.00075_s0.001
406,2025-08-01,1,2025-07-31,601689,SELL,HOLD_EXPIRY,46.04,46.3058,600,27783.5087,159.5087,20.837632,0.0,0.0,20.837632,27762.67,254412.94,282175.61,600,0,157489.0,129865.0,411901.94,412040.61,True,0.4,c0.00075_s0.001
407,2025-08-01,2,2025-07-31,000333,BUY,TARGET_REBALANCE,70.2,70.7114,400,28284.5763,204.5763,21.213432,0.0,0.0,21.213432,-28305.79,282175.61,253869.82,0,400,129865.0,157945.0,412040.61,411814.82,True,0.4,c0.00075_s0.001
408,2025-08-04,1,2025-08-01,002126,SELL,HOLD_EXPIRY,28.5,28.5291,2100,59911.1988,61.1988,44.933399,0.0,0.0,44.933399,59866.27,253869.82,313736.09,2100,0,155929.0,96079.0,409798.82,409815.09,True,0.4,c0.00075_s0.001
409,2025-08-04,2,2025-08-01,300502,SELL,HOLD_EXPIRY,179.64,251.5712,100,25157.1177,7193.1177,18.867838,0.0,0.0,18.867838,25138.25,313736.09,338874.34,100,0,96079.0,78115.0,409815.09,416989.34,True,0.4,c0.00075_s0.001
410,2025-08-04,3,2025-08-01,002317,BUY,TARGET_REBALANCE,21.35,21.5603,1200,25872.4066,252.4066,19.404305,0.0,0.0,19.404305,-25891.81,338874.34,312982.53,0,1200,78115.0,103735.0,416989.34,416717.53,True,0.4,c0.00075_s0.001
411,2025-08-04,4,2025-08-01,300661,BUY,TARGET_REBALANCE,74.36,74.6004,800,59680.3407,192.3407,44.760256,0.0,0.0,44.760256,-59725.1,312982.53,253257.43,0,800,103735.0,163223.0,416717.53,416480.43,True,0.4,c0.00075_s0.001
412,2025-08-11,1,2025-08-08,601888,SELL,HOLD_EXPIRY,65.04,65.1803,100,6518.0255,14.0254,4.888519,0.0,0.0,4.888519,6513.14,253257.43,259770.56,100,0,162794.0,156290.0,416051.43,416060.56,True,0.4,c0.00075_s0.001
413,2025-08-12,1,2025-08-11,000625,SELL,HOLD_EXPIRY,13.05,13.0928,3400,44515.4999,145.4999,33.386625,0.0,0.0,33.386625,44482.11,259770.56,304252.68,3400,0,158846.0,114476.0,418616.56,418728.68,True,0.4,c0.00075_s0.001
414,2025-08-12,2,2025-08-11,300762,BUY,TARGET_REBALANCE,27.2,27.2272,600,16336.32,16.32,12.25224,0.0,0.0,12.25224,-16348.57,304252.68,287904.1,0,600,114476.0,130796.0,418728.68,418700.1,True,0.4,c0.00075_s0.001
415,2025-08-12,3,2025-08-11,600941,BUY,TARGET_REBALANCE,109.09,114.2566,300,34276.9927,1549.9927,25.707745,0.0,0.0,25.707745,-34302.7,287904.1,253601.4,0,300,130796.0,163523.0,418700.1,417124.4,True,0.4,c0.00075_s0.001
416,2025-08-15,1,2025-08-14,000333,SELL,HOLD_EXPIRY,72.33,72.7114,400,29084.5663,152.5663,21.813425,0.0,0.0,21.813425,29062.75,253601.4,282664.16,400,0,161459.0,132527.0,415060.4,415191.16,True,0.4,c0.00075_s0.001
417,2025-08-15,2,2025-08-14,600967,BUY,TARGET_REBALANCE,27.45,27.4774,1100,30225.195,30.195,22.668896,0.0,0.0,22.668896,-30247.86,282664.16,252416.29,0,1100,132527.0,162722.0,415191.16,415138.29,True,0.4,c0.00075_s0.001
418,2025-08-18,1,2025-08-15,002317,SELL,HOLD_EXPIRY,22.53,22.7066,1200,27247.8848,211.8848,20.435914,0.0,0.0,20.435914,27227.45,252416.29,279643.74,1200,0,164294.0,137258.0,416710.29,416901.74,True,0.4,c0.00075_s0.001
419,2025-08-18,2,2025-08-15,300661,SELL,HOLD_EXPIRY,76.5,76.594,800,61275.2234,75.2234,45.956418,0.0,0.0,45.956418,61229.27,279643.74,340873.01,800,0,137258.0,76058.0,416901.74,416931.01,True,0.4,c0.00075_s0.001
420,2025-08-18,3,2025-08-15,002104,BUY,TARGET_REBALANCE,29.58,29.6096,1500,44414.37,44.37,33.310777,0.0,0.0,33.310777,-44447.68,340873.01,296425.33,0,1500,76058.0,120428.0,416931.01,416853.33,True,0.4,c0.00075_s0.001
421,2025-08-18,4,2025-08-15,300803,BUY,TARGET_REBALANCE,115.14,115.3423,300,34602.6981,60.6981,25.952024,0.0,0.0,25.952024,-34628.65,296425.33,261796.68,0,300,120428.0,154970.0,416853.33,416766.68,True,0.4,c0.00075_s0.001
422,2025-08-26,1,2025-08-25,300762,SELL,HOLD_EXPIRY,29.21,29.1808,600,17508.474,17.526,13.131356,0.0,0.0,13.131356,17495.34,261796.68,279292.02,600,0,165908.0,148382.0,427704.68,427674.02,True,0.4,c0.00075_s0.001
423,2025-08-26,2,2025-08-25,600941,SELL,HOLD_EXPIRY,110.07,115.0527,300,34515.8196,1494.8196,25.886865,0.0,0.0,25.886865,34489.93,279292.02,313781.95,300,0,148382.0,115361.0,427674.02,429142.95,True,0.4,c0.00075_s0.001
424,2025-08-26,3,2025-08-25,601127,BUY,TARGET_REBALANCE,135.87,137.613,200,27522.5951,348.5951,20.641946,0.0,0.0,20.641946,-27543.24,313781.95,286238.72,0,200,115361.0,142535.0,429142.95,428773.72,True,0.4,c0.00075_s0.001
425,2025-08-27,1,2025-08-26,601698,BUY,TARGET_REBALANCE,22.7,22.7227,1200,27267.24,27.24,20.45043,0.0,0.0,20.45043,-27287.69,286238.72,258951.02,0,1200,143362.0,170602.0,429600.72,429553.02,True,0.4,c0.00075_s0.001
426,2025-08-29,1,2025-08-28,600967,SELL,HOLD_EXPIRY,23.86,23.8361,1100,26219.754,26.246,19.664815,0.0,0.0,19.664815,26200.09,258951.02,285151.11,1100,0,167433.0,141187.0,426384.02,426338.11,True,0.4,c0.00075_s0.001
427,2025-09-01,1,2025-08-29,002104,SELL,HOLD_EXPIRY,26.55,26.5235,1500,39785.175,39.825,29.838881,0.0,0.0,29.838881,39755.34,285151.11,324906.45,1500,0,142365.0,102540.0,427516.11,427446.45,True,0.4,c0.00075_s0.001
428,2025-09-01,2,2025-08-29,300803,SELL,HOLD_EXPIRY,150.0,149.9633,300,44988.986,11.014,33.741739,0.0,0.0,33.741739,44955.24,324906.45,369861.69,300,0,102540.0,57540.0,427446.45,427401.69,True,0.4,c0.00075_s0.001
429,2025-09-01,3,2025-08-29,002594,BUY,TARGET_REBALANCE,108.5,108.6085,500,54304.25,54.25,40.728187,0.0,0.0,40.728187,-54344.98,369861.69,315516.72,0,500,57540.0,111790.0,427401.69,427306.72,True,0.4,c0.00075_s0.001
430,2025-09-01,4,2025-08-29,688012,BUY,TARGET_REBALANCE,220.0,328.3921,100,32839.2064,10839.2064,24.629405,0.0,0.0,24.629405,-32863.84,315516.72,282652.88,0,100,111790.0,133790.0,427306.72,416442.88,True,0.4,c0.00075_s0.001
431,2025-09-09,1,2025-09-08,601127,SELL,HOLD_EXPIRY,143.0,144.545,200,28909.0021,309.0021,21.681752,0.0,0.0,21.681752,28887.32,282652.88,311540.2,200,0,130015.0,101415.0,412667.88,412955.2,True,0.4,c0.00075_s0.001
432,2025-09-09,2,2025-09-08,300274,BUY,TARGET_REBALANCE,132.2,133.8359,200,26767.1804,327.1804,20.075385,0.0,0.0,20.075385,-26787.26,311540.2,284752.94,0,200,101415.0,127855.0,412955.2,412607.94,True,0.4,c0.00075_s0.001
433,2025-09-10,1,2025-09-09,601698,SELL,HOLD_EXPIRY,21.88,21.8581,1200,26229.744,26.256,19.672308,0.0,0.0,19.672308,26210.07,284752.94,310963.02,1200,0,124988.0,98732.0,409740.94,409695.02,True,0.4,c0.00075_s0.001
434,2025-09-10,2,2025-09-09,002074,BUY,TARGET_REBALANCE,46.0,46.046,500,23023.0,23.0,17.26725,0.0,0.0,17.26725,-23040.27,310963.02,287922.75,0,500,98732.0,121732.0,409695.02,409654.75,True,0.4,c0.00075_s0.001
435,2025-09-10,3,2025-09-09,002460,BUY,TARGET_REBALANCE,46.45,46.4964,600,27897.87,27.87,20.923402,0.0,0.0,20.923402,-27918.79,287922.75,260003.96,0,600,121732.0,149602.0,409654.75,409605.96,True,0.4,c0.00075_s0.001
436,2025-09-15,1,2025-09-12,002594,SELL,HOLD_EXPIRY,106.0,105.894,500,52947.0,53.0,39.71025,0.0,0.0,39.71025,52907.29,260003.96,312911.25,500,0,154095.0,101095.0,414098.96,414006.25,True,0.4,c0.00075_s0.001
437,2025-09-15,2,2025-09-12,688012,SELL,HOLD_EXPIRY,216.8,322.9689,100,32296.8908,10616.8908,24.222668,0.0,0.0,24.222668,32272.67,312911.25,345183.91,100,0,101095.0,79415.0,414006.25,424598.91,True,0.4,c0.00075_s0.001
438,2025-09-15,3,2025-09-12,002475,BUY,TARGET_REBALANCE,52.14,52.3559,1000,52355.9036,215.9036,39.266928,0.0,0.0,39.266928,-52395.17,345183.91,292788.74,0,1000,79415.0,131555.0,424598.91,424343.74,True,0.4,c0.00075_s0.001
439,2025-09-15,4,2025-09-12,601138,BUY,TARGET_REBALANCE,60.0,60.3896,500,30194.8146,194.8146,22.646111,0.0,0.0,22.646111,-30217.46,292788.74,262571.28,0,500,131555.0,161555.0,424343.74,424126.28,True,0.4,c0.00075_s0.001
440,2025-09-23,1,2025-09-22,300274,SELL,HOLD_EXPIRY,137.2,138.6202,200,27724.0482,284.0482,20.793036,0.0,0.0,20.793036,27703.26,262571.28,290274.54,200,0,185675.0,158235.0,448246.28,448509.54,True,0.4,c0.00075_s0.001
441,2025-09-23,2,2025-09-22,300620,BUY,TARGET_REBALANCE,138.0,138.2445,100,13824.4506,24.4506,10.368338,0.0,0.0,10.368338,-13834.82,290274.54,276439.72,0,100,158235.0,172035.0,448509.54,448474.72,True,0.4,c0.00075_s0.001
442,2025-09-24,1,2025-09-23,002074,SELL,HOLD_EXPIRY,43.88,43.8361,500,21918.06,21.94,16.438545,0.0,0.0,16.438545,21901.62,276439.72,298341.34,500,0,164942.0,143002.0,441381.72,441343.34,True,0.4,c0.00075_s0.001
443,2025-09-24,2,2025-09-23,002938,BUY,TARGET_REBALANCE,61.73,62.3773,400,24950.926,258.926,18.713194,0.0,0.0,18.713194,-24969.64,298341.34,273371.7,0,400,143002.0,167694.0,441343.34,441065.7,True,0.4,c0.00075_s0.001
444,2025-09-25,1,2025-09-24,002460,SELL,HOLD_EXPIRY,55.5,55.4445,600,33266.7,33.3,24.950025,0.0,0.0,24.950025,33241.75,273371.7,306613.45,600,0,173242.0,139942.0,446613.7,446555.45,True,0.4,c0.00075_s0.001
445,2025-09-25,2,2025-09-24,688008,BUY,TARGET_REBALANCE,133.15,133.4774,200,26695.4888,65.4888,20.021617,0.0,0.0,20.021617,-26715.51,306613.45,279897.94,0,200,139942.0,166572.0,446555.45,446469.94,True,0.4,c0.00075_s0.001
446,2025-09-29,1,2025-09-26,002475,SELL,HOLD_EXPIRY,64.25,64.3871,1000,64387.1484,137.1484,48.290361,0.0,0.0,48.290361,64338.86,279897.94,344236.8,1000,0,157675.0,93425.0,437572.94,437661.8,True,0.4,c0.00075_s0.001
447,2025-09-29,2,2025-09-26,601138,SELL,HOLD_EXPIRY,64.85,65.1407,500,32570.3471,145.3471,24.42776,0.0,0.0,24.42776,32545.92,344236.8,376782.72,500,0,93425.0,61000.0,437661.8,437782.72,True,0.4,c0.00075_s0.001
448,2025-09-29,3,2025-09-26,000977,BUY,TARGET_REBALANCE,72.04,72.152,600,43291.1879,67.1879,32.468391,0.0,0.0,32.468391,-43323.66,376782.72,333459.06,0,600,61000.0,104224.0,437782.72,437683.06,True,0.4,c0.00075_s0.001
449,2025-09-29,4,2025-09-26,603501,BUY,TARGET_REBALANCE,150.6,151.4212,400,60568.468,328.468,45.426351,0.0,0.0,45.426351,-60613.89,333459.06,272845.17,0,400,104224.0,164464.0,437683.06,437309.17,True,0.4,c0.00075_s0.001
