strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position_v1_2b_dynamic_score,3m,2026-04-03,2026-07-03,61,500000.0,537564.6387775001,713541.1179650002,0.3273587332449843,-0.09581373395766413,0.4106983259945006,0.5901639344262295,0.6538834592586856,4.819672131147541
production_governed_vol_position_v1_2b_dynamic_score,6m,2026-01-05,2026-07-03,119,500000.0,507526.9692374999,713541.1179650002,0.4059176383020837,-0.10330587514541012,0.37403689988337707,0.5210084033613446,0.6418321789595005,4.882352941176471
production_governed_vol_position_v1_2b_dynamic_score,1y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,713541.1179650002,0.44784431854246787,-0.13123225966172847,0.33463603457312024,0.525,0.6091744095259802,4.885
production_governed_vol_position_v1_2b_dynamic_score,3y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,713541.1179650002,0.44784431854246787,-0.13123225966172847,0.33463603457312024,0.525,0.6091744095259802,4.885
production_governed_vol_position_v1_2b_execution_safe_uplift,3m,2026-04-03,2026-07-03,61,500000.0,537564.6387775001,713541.1179650002,0.3273587332449843,-0.09581373395766413,0.4106983259945006,0.5901639344262295,0.6538834592586856,4.819672131147541
production_governed_vol_position_v1_2b_execution_safe_uplift,6m,2026-01-05,2026-07-03,119,500000.0,507526.9692374999,713541.1179650002,0.4059176383020837,-0.10330587514541012,0.37403689988337707,0.5210084033613446,0.6418321789595005,4.882352941176471
production_governed_vol_position_v1_2b_execution_safe_uplift,1y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,713541.1179650002,0.44784431854246787,-0.13123225966172847,0.33463603457312024,0.525,0.6091744095259802,4.885
production_governed_vol_position_v1_2b_execution_safe_uplift,3y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,713541.1179650002,0.44784431854246787,-0.13123225966172847,0.33463603457312024,0.525,0.6091744095259802,4.885
adaptive_market_style,3m,2026-04-03,2026-07-03,61,500000.0,571709.7669350002,648080.767795,0.13358351610719055,-0.061962294408817065,0.25680080126962224,0.6065573770491803,0.429600504971772,4.672131147540983
adaptive_market_style,6m,2026-01-05,2026-07-03,119,500000.0,515994.58555500023,648080.767795,0.25598365939814816,-0.14502457957036397,0.29672301556580216,0.5714285714285714,0.42366282968246566,4.6722689075630255
adaptive_market_style,1y,2025-09-02,2026-07-03,200,500000.0,494109.972835,648080.767795,0.3116124009328911,-0.1450245795703642,0.27458616295185134,0.55,0.3893552966608501,4.6
adaptive_market_style,3y,2025-09-02,2026-07-03,200,500000.0,494109.972835,648080.767795,0.3116124009328911,-0.1450245795703642,0.27458616295185134,0.55,0.3893552966608501,4.6
baseline_full_liquidity_detail_vol_position,3m,2026-04-03,2026-07-03,61,500000.0,679429.8358425,1004354.4881174997,0.4782313568436245,-0.1759629734982382,0.6147193149581878,0.5737704918032787,0.6867286650817601,5.016393442622951
baseline_full_liquidity_detail_vol_position,6m,2026-01-05,2026-07-03,119,500000.0,566973.5133875,1004354.4881174997,0.7714310534839222,-0.1759629734982383,0.5351087592432295,0.5630252100840336,0.6913482676522954,4.991596638655462
baseline_full_liquidity_detail_vol_position,1y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,1004354.4881174997,1.0379329274965174,-0.1759629734982383,0.4607313052020599,0.565,0.6896038727879934,4.985
baseline_full_liquidity_detail_vol_position,3y,2025-09-02,2026-07-03,200,500000.0,492830.0016975,1004354.4881174997,1.0379329274965174,-0.1759629734982383,0.4607313052020599,0.565,0.6896038727879934,4.985
