order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price_exact,notional_exact,commission_exact,stamp_tax_exact,slippage_exact,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,strategy_sha,data_snapshot_id
23,23,2023-12-29,1,2023-12-28,600938,SELL,HOLD_EXPIRY,4600,4600,0,22.4331,103192.26,77.394195,0.0,0.0,200755.47995749995,103114.865805,303870.34576249996,4600,0,273172.0,178872.0,473927.47995749995,482742.34576249996,True,False,False,True,0.6,S60,frozen,r151
24,24,2023-12-29,2,2023-12-28,600941,BUY,TARGET_REBALANCE,900,900,0,108.4756,97628.04,73.22103,0.0,0.0,303870.34576249996,-97701.26103,206169.08473249996,0,900,178872.0,266406.0,482742.34576249996,472575.08473249996,True,False,False,True,0.6,S60,frozen,r151
25,25,2024-01-03,1,2024-01-02,300750,SELL,HOLD_EXPIRY,400,400,0,167.0236,66809.44,50.10708,0.0,0.0,206169.08473249996,66759.33292,272928.4176525,400,0,260314.0,197874.0,466483.08473249996,470802.4176525,True,False,False,True,0.6,S60,frozen,r151
26,26,2024-01-03,2,2024-01-02,002241,BUY,TARGET_REBALANCE,3700,3700,0,21.4145,79233.65,59.425237499999994,0.0,0.0,272928.4176525,-79293.0752375,193635.34241499996,0,3700,197874.0,274649.0,470802.4176525,468284.34241499996,True,False,False,True,0.6,S60,frozen,r151
27,27,2024-01-12,1,2024-01-11,002786,SELL,HOLD_EXPIRY,1100,1100,0,16.3,17930.0,13.4475,0.0,0.0,193635.34241499996,17916.5525,211551.89491499995,1100,0,258610.0,240680.0,452245.34241499996,452231.89491499995,True,False,False,True,0.6,S60,frozen,r151
28,28,2024-01-12,2,2024-01-11,002855,SELL,HOLD_EXPIRY,600,600,0,33.85,20310.0,15.2325,0.0,0.0,211551.89491499995,20294.7675,231846.66241499997,600,0,240680.0,220370.0,452231.89491499995,452216.66241499997,True,False,False,True,0.6,S60,frozen,r151
29,29,2024-01-12,3,2024-01-11,300735,SELL,HOLD_EXPIRY,3200,3200,0,20.8349,66671.68000000001,50.00376000000001,0.0,0.0,231846.66241499997,66621.67624,298468.33865499997,3200,0,220370.0,155826.0,452216.66241499997,454294.33865499997,True,False,False,True,0.6,S60,frozen,r151
30,30,2024-01-12,4,2024-01-11,002415,BUY,TARGET_REBALANCE,700,700,0,33.4914,23443.98,17.582985,0.0,0.0,298468.33865499997,-23461.562985,275006.77566999994,0,700,155826.0,177337.0,454294.33865499997,452343.77566999994,True,False,False,True,0.6,S60,frozen,r151
31,31,2024-01-12,5,2024-01-11,601398,BUY,TARGET_REBALANCE,9200,9200,0,5.4497,50137.24,37.60293,0.0,0.0,275006.77566999994,-50174.84293,224831.93273999996,0,9200,177337.0,221221.0,452343.77566999994,446052.93273999996,True,False,False,True,0.6,S60,frozen,r151
32,32,2024-01-12,6,2024-01-11,601857,BUY,TARGET_REBALANCE,4500,4500,0,8.0641,36288.45,27.216337499999998,0.0,0.0,224831.93273999996,-36315.6663375,188516.26640249995,0,4500,221221.0,253891.0,446052.93273999996,442407.2664025,True,False,False,True,0.6,S60,frozen,r151
33,33,2024-01-15,1,2024-01-12,600941,SELL,HOLD_EXPIRY,900,900,0,106.1669,95550.20999999999,71.6626575,0.0,0.0,188516.26640249992,95478.5473425,283994.81374499993,900,0,250929.0,165258.0,439445.2664024999,449252.81374499993,True,False,False,True,0.6,S60,frozen,r151
34,34,2024-01-15,2,2024-01-12,000158,BUY,TARGET_REBALANCE,10600,10600,0,9.25,98050.0,73.53750000000001,0.0,0.0,283994.81374499993,-98123.5375,185871.27624499993,0,10600,165258.0,263096.0,449252.81374499993,448967.27624499996,True,False,False,True,0.6,S60,frozen,r151
35,35,2024-01-17,1,2024-01-16,002241,SELL,HOLD_EXPIRY,3700,3700,0,19.4949,72131.13,54.0983475,0.0,0.0,185871.27624499993,72077.03165250001,257948.30789749994,3700,0,266210.0,196317.0,452081.27624499996,454265.30789749994,True,False,False,True,0.6,S60,frozen,r151
36,36,2024-01-17,2,2024-01-16,000338,BUY,TARGET_REBALANCE,4300,4300,0,16.3714,70397.02,52.797765000000005,0.0,0.0,257948.30789749994,-70449.817765,187498.49013249995,0,4300,196317.0,260473.0,454265.30789749994,447971.49013249995,True,False,False,True,0.6,S60,frozen,r151
37,37,2024-01-26,1,2024-01-25,002415,SELL,HOLD_EXPIRY,700,700,0,34.9627,24473.89,18.3554175,0.0,0.0,187498.49013249995,24455.5345825,211954.02471499995,700,0,267584.0,245128.0,455082.49013249995,457082.02471499995,True,False,False,True,0.6,S60,frozen,r151
38,38,2024-01-26,2,2024-01-25,601398,SELL,HOLD_EXPIRY,9200,9200,0,5.7239,52659.880000000005,39.494910000000004,0.0,0.0,211954.02471499995,52620.38509,264574.40980499994,9200,0,245128.0,199036.0,457082.02471499995,463610.40980499994,True,False,False,True,0.6,S60,frozen,r151
39,39,2024-01-26,3,2024-01-25,601857,SELL,HOLD_EXPIRY,4500,4500,0,8.9416,40237.2,30.177899999999998,0.0,0.0,264574.40980499994,40207.022099999995,304781.43190499995,4500,0,199036.0,162811.0,463610.40980499994,467592.43190499995,True,False,False,True,0.6,S60,frozen,r151
40,40,2024-01-26,4,2024-01-25,300059,BUY,TARGET_REBALANCE,2600,2600,0,13.3985,34836.1,26.127074999999998,0.0,0.0,304781.43190499995,-34862.227074999995,269919.20482999994,0,2600,162811.0,197261.0,467592.43190499995,467180.20482999994,True,False,False,True,0.6,S60,frozen,r151
41,41,2024-01-26,5,2024-01-25,600030,BUY,TARGET_REBALANCE,2200,2200,0,21.8385,48044.7,36.033525,0.0,0.0,269919.20482999994,-48080.733524999996,221838.47130499996,0,2200,197261.0,242141.0,467180.20482999994,463979.47130499996,True,False,False,True,0.6,S60,frozen,r151
42,42,2024-01-26,6,2024-01-25,601099,BUY,TARGET_REBALANCE,8500,8500,0,3.45,29325.0,21.993750000000002,0.0,0.0,221838.47130499996,-29346.99375,192491.47755499996,0,8500,242141.0,271466.0,463979.47130499996,463957.477555,True,False,False,True,0.6,S60,frozen,r151
43,43,2024-01-29,1,2024-01-26,000158,SELL,HOLD_EXPIRY,10600,10600,0,9.1097,96562.82,72.422115,0.0,0.0,192491.47755499996,96490.39788500001,288981.87544,10600,0,270308.0,173954.0,462799.477555,462935.87544,True,False,False,True,0.6,S60,frozen,r151
44,44,2024-01-29,2,2024-01-26,000002,BUY,TARGET_REBALANCE,9500,9500,0,10.41,98895.0,74.17125,0.0,0.0,288981.87544,-98969.17125,190012.70418999996,0,9500,173954.0,272849.0,462935.87544,462861.70418999996,True,False,False,True,0.6,S60,frozen,r151
45,45,2024-01-31,1,2024-01-30,000338,SELL,HOLD_EXPIRY,4300,4300,0,16.3604,70349.71999999999,52.76228999999999,0.0,0.0,190012.70418999996,70296.95770999999,260309.66189999995,4300,0,262130.0,198017.0,452142.70418999996,458326.66189999995,True,False,False,True,0.6,S60,frozen,r151
46,46,2024-01-31,2,2024-01-30,601857,BUY,TARGET_REBALANCE,8100,8100,0,9.2637,75035.97,56.2769775,0.0,0.0,260309.66189999995,-75092.2469775,185217.41492249994,0,8100,198017.0,265571.0,458326.66189999995,450788.4149224999,True,False,False,True,0.6,S60,frozen,r151
47,47,2024-02-19,1,2024-02-08,300059,SELL,HOLD_EXPIRY,2600,2600,0,13.4996,35098.96,26.32422,0.0,0.0,185217.41492249997,35072.63578,220290.05070249998,2600,0,272062.0,237352.0,457279.4149225,457642.0507025,True,False,False,True,0.6,S60,frozen,r151
48,48,2024-02-19,2,2024-02-08,600030,SELL,HOLD_EXPIRY,2200,2200,0,22.6092,49740.240000000005,37.30518000000001,0.0,0.0,220290.05070249998,49702.93482,269992.9855225,2200,0,237352.0,190888.0,457642.0507025,460880.9855225,True,False,False,True,0.6,S60,frozen,r151
49,49,2024-02-19,3,2024-02-08,601099,SELL,HOLD_EXPIRY,8500,8500,0,3.29,27965.0,20.97375,0.0,0.0,269992.9855225,27944.02625,297937.0117725,8500,0,190888.0,162923.0,460880.9855225,460860.0117725,True,False,False,True,0.6,S60,frozen,r151
50,50,2024-02-19,4,2024-02-08,000895,BUY,TARGET_REBALANCE,2000,2000,0,32.4796,64959.2,48.7194,0.0,0.0,297937.0117725,-65007.9194,232929.0923725,0,2000,162923.0,219603.0,460860.0117725,452532.0923725,True,False,False,True,0.6,S60,frozen,r151
51,51,2024-02-19,5,2024-02-08,002340,BUY,TARGET_REBALANCE,3900,3900,0,5.3046,20687.94,15.515955,0.0,0.0,232929.0923725,-20703.455954999998,212225.63641749998,0,3900,219603.0,239805.0,452532.0923725,452030.6364175,True,False,False,True,0.6,S60,frozen,r151
52,52,2024-02-19,6,2024-02-08,600111,BUY,TARGET_REBALANCE,1300,1300,0,18.4888,24035.440000000002,18.026580000000003,0.0,0.0,212225.63641749998,-24053.466580000004,188172.16983749997,0,1300,239805.0,263647.0,452030.6364175,451819.16983749997,True,False,False,True,0.6,S60,frozen,r151
53,53,2024-02-20,1,2024-02-19,000002,SELL,HOLD_EXPIRY,9500,9500,0,9.9,94050.0,70.53750000000001,0.0,0.0,188172.16983749988,93979.4625,282151.6323374999,9500,0,265492.0,171442.0,453664.16983749985,453593.6323374999,True,False,False,True,0.6,S60,frozen,r151
54,54,2024-02-20,2,2024-02-19,002463,BUY,TARGET_REBALANCE,3400,3400,0,27.3644,93038.96,69.77922000000001,0.0,0.0,282151.6323374999,-93108.73922,189042.8931174999,0,3400,171442.0,261168.0,453593.6323374999,450210.8931174999,True,False,False,True,0.6,S60,frozen,r151
55,55,2024-02-22,1,2024-02-21,601857,SELL,HOLD_EXPIRY,8100,8100,0,9.5858,77644.98000000001,58.23373500000001,0.0,0.0,189042.8931174999,77586.74626500001,266629.6393824999,8100,0,258525.0,188622.0,447567.8931174999,455251.6393824999,True,False,False,True,0.6,S60,frozen,r151
56,56,2024-02-22,2,2024-02-21,600839,BUY,TARGET_REBALANCE,16500,16500,0,4.8196,79523.40000000001,59.64255000000001,0.0,0.0,266629.6393824999,-79583.04255000001,187046.5968324999,0,16500,188622.0,266997.0,455251.6393824999,454043.5968324999,True,False,False,True,0.6,S60,frozen,r151
57,57,2024-03-04,1,2024-03-01,000895,SELL,HOLD_EXPIRY,2000,2000,0,33.2475,66495.0,49.87125,0.0,0.0,187046.59683249984,66445.12875,253491.72558249984,2000,0,286103.0,228083.0,473149.59683249984,481574.7255824999,True,False,False,True,0.6,S60,frozen,r151
58,58,2024-03-04,2,2024-03-01,002340,SELL,HOLD_EXPIRY,3900,3900,0,5.5504,21646.559999999998,16.23492,0.0,0.0,253491.72558249984,21630.32508,275122.05066249985,3900,0,228083.0,206945.0,481574.7255824999,482067.05066249985,True,False,False,True,0.6,S60,frozen,r151
59,59,2024-03-04,3,2024-03-01,600111,SELL,HOLD_EXPIRY,1300,1300,0,19.2549,25031.37,18.7735275,0.0,0.0,275122.05066249985,25012.596472499998,300134.64713499986,1300,0,206945.0,182115.0,482067.05066249985,482249.64713499986,True,False,False,True,0.6,S60,frozen,r151
60,60,2024-03-04,4,2024-03-01,002281,BUY,TARGET_REBALANCE,1000,1000,0,34.8717,34871.7,26.153775,0.0,0.0,300134.64713499986,-34897.853774999996,265236.7933599999,0,1000,182115.0,216565.0,482249.64713499986,481801.7933599999,True,False,False,True,0.6,S60,frozen,r151
61,61,2024-03-04,5,2024-03-01,300045,BUY,TARGET_REBALANCE,1300,1300,0,22.97,29861.0,22.39575,0.0,0.0,265236.7933599999,-29883.39575,235353.3976099999,0,1300,216565.0,246426.0,481801.7933599999,481779.39760999987,True,False,False,True,0.6,S60,frozen,r151
62,62,2024-03-04,6,2024-03-01,603220,BUY,TARGET_REBALANCE,800,800,0,45.7577,36606.16,27.454620000000002,0.0,0.0,235353.3976099999,-36633.61462,198719.7829899999,0,800,246426.0,274266.0,481779.39760999987,472985.78298999986,True,False,False,True,0.6,S60,frozen,r151
63,63,2024-03-05,1,2024-03-04,002463,SELL,HOLD_EXPIRY,3400,3400,0,28.7746,97833.64,73.37523,0.0,0.0,198719.78298999986,97760.26477,296480.04775999987,3400,0,284807.0,190457.0,483526.78298999986,486937.04775999987,True,False,False,True,0.6,S60,frozen,r151
64,64,2024-03-05,2,2024-03-04,000938,BUY,TARGET_REBALANCE,3800,3800,0,25.1671,95634.98000000001,71.726235,0.0,0.0,296480.04775999987,-95706.706235,200773.34152499988,0,3800,190457.0,285039.0,486937.04775999987,485812.3415249999,True,False,False,True,0.6,S60,frozen,r151
65,65,2024-03-07,1,2024-03-06,600839,SELL,HOLD_EXPIRY,16500,16500,0,5.6313,92916.45000000001,69.68733750000001,0.0,0.0,200773.34152499988,92846.76266250001,293620.1041874999,16500,0,279999.0,188424.0,480772.3415249999,482044.1041874999,True,False,False,True,0.6,S60,frozen,r151
66,66,2024-03-07,2,2024-03-06,002456,BUY,TARGET_REBALANCE,10000,10000,0,9.6,96000.0,72.0,0.0,0.0,293620.1041874999,-96072.0,197548.1041874999,0,10000,188424.0,284424.0,482044.1041874999,481972.1041874999,True,False,False,True,0.6,S60,frozen,r151
67,67,2024-03-18,1,2024-03-15,002281,SELL,HOLD_EXPIRY,1000,1000,0,40.2872,40287.2,30.2154,0.0,0.0,197548.10418749988,40256.984599999996,237805.08878749987,1000,0,288225.0,248425.0,485773.10418749985,486230.0887874999,True,False,False,False,0.6,S60,frozen,r151
68,68,2024-03-18,2,2024-03-15,300045,SELL,HOLD_EXPIRY,1300,1300,0,24.91,32383.0,24.28725,0.0,0.0,237805.08878749987,32358.71275,270163.8015374999,1300,0,248425.0,216042.0,486230.0887874999,486205.8015374999,True,False,False,False,0.6,S60,frozen,r151
69,69,2024-03-18,3,2024-03-15,603220,SELL,HOLD_EXPIRY,800,800,0,47.9404,38352.32,28.76424,0.0,0.0,270163.8015374999,38323.55576,308487.3572974999,800,0,216042.0,186874.0,486205.8015374999,495361.3572974999,True,False,False,False,0.6,S60,frozen,r151
70,70,2024-03-18,4,2024-03-15,601138,BUY,TARGET_REBALANCE,700,700,0,24.7117,17298.19,12.973642499999999,0.0,0.0,308487.3572974999,-17311.1636425,291176.1936549999,0,700,186874.0,203289.0,495361.3572974999,494465.1936549999,True,False,False,False,0.6,S60,frozen,r151
71,71,2024-03-18,5,2024-03-15,601225,BUY,TARGET_REBALANCE,1400,1400,0,27.5986,38638.04,28.978530000000003,0.0,0.0,291176.1936549999,-38667.01853,252509.1751249999,0,1400,203289.0,237631.0,494465.1936549999,490140.1751249999,True,False,False,False,0.6,S60,frozen,r151
72,72,2024-03-18,6,2024-03-15,601899,BUY,TARGET_REBALANCE,3000,3000,0,16.6277,49883.100000000006,37.412325,0.0,0.0,252509.1751249999,-49920.512325,202588.66279999987,0,3000,237631.0,285541.0,490140.1751249999,488129.6627999999,True,False,False,False,0.6,S60,frozen,r151
73,73,2024-03-19,1,2024-03-18,000938,SELL,HOLD_EXPIRY,3800,3800,0,23.8627,90678.26,68.008695,0.0,0.0,202588.66279999987,90610.251305,293198.91410499986,3800,0,292736.0,203056.0,495324.6627999999,496254.91410499986,True,False,False,False,0.6,S60,frozen,r151
74,74,2024-03-19,2,2024-03-18,603993,BUY,TARGET_REBALANCE,11100,11100,0,8.2467,91538.37000000001,68.6537775,0.0,0.0,293198.91410499986,-91607.02377750001,201591.89032749983,0,11100,203056.0,289081.0,496254.91410499986,490672.89032749983,True,False,False,False,0.6,S60,frozen,r151
75,75,2024-03-21,1,2024-03-20,002456,SELL,HOLD_EXPIRY,10000,10000,0,10.41,104100.0,78.075,0.0,0.0,201591.89032749983,104021.925,305613.8153274998,10000,0,290494.0,186394.0,492085.89032749983,492007.8153274998,True,False,False,False,0.6,S60,frozen,r151
76,76,2024-03-21,2,2024-03-20,300496,BUY,TARGET_REBALANCE,1600,1600,0,64.7924,103667.84,77.75088,0.0,0.0,305613.8153274998,-103745.59088,201868.22444749982,0,1600,186394.0,288794.0,492007.8153274998,490662.22444749984,True,False,False,False,0.6,S60,frozen,r151
77,77,2024-04-01,1,2024-03-29,601138,SELL,HOLD_EXPIRY,700,700,0,24.1321,16892.47,12.6693525,0.0,0.0,201868.22444749982,16879.8006475,218748.02509499982,700,0,278200.0,262170.0,480068.22444749984,480918.0250949998,True,False,False,False,0.6,S60,frozen,r151
78,78,2024-04-01,2,2024-03-29,601225,SELL,HOLD_EXPIRY,1400,1400,0,27.7899,38905.86,29.179395,0.0,0.0,218748.02509499982,38876.680605,257624.70569999982,1400,0,262170.0,227590.0,480918.0250949998,485214.7056999998,True,False,False,False,0.6,S60,frozen,r151
79,79,2024-04-01,3,2024-03-29,601899,SELL,HOLD_EXPIRY,3000,3000,0,17.95,53850.0,40.3875,0.0,0.0,257624.70569999982,53809.6125,311434.3181999998,3000,0,227590.0,175870.0,485214.7056999998,487304.3181999998,True,False,False,False,0.6,S60,frozen,r151
80,80,2024-04-01,4,2024-03-29,000977,BUY,TARGET_REBALANCE,500,500,0,42.679,21339.5,16.004625,0.0,0.0,311434.3181999998,-21355.504625,290078.8135749998,0,500,175870.0,197060.0,487304.3181999998,487138.8135749998,True,False,False,False,0.6,S60,frozen,r151
81,81,2024-04-01,5,2024-03-29,300975,BUY,TARGET_REBALANCE,700,700,0,14.1603,9912.21,7.4341574999999995,0.0,0.0,290078.8135749998,-9919.644157499999,280159.1694174998,0,700,197060.0,206937.0,487138.8135749998,487096.1694174998,True,False,False,False,0.6,S60,frozen,r151
82,82,2024-04-01,6,2024-03-29,601166,BUY,TARGET_REBALANCE,4200,4200,0,18.6145,78180.9,58.635675,0.0,0.0,280159.1694174998,-78239.53567499999,201919.6337424998,0,4200,206937.0,273297.0,487096.1694174998,475216.6337424998,True,False,False,False,0.6,S60,frozen,r151
83,83,2024-04-02,1,2024-04-01,603993,SELL,HOLD_EXPIRY,11100,11100,0,8.7469,97090.59,72.8179425,0.0,0.0,201919.63374249983,97017.7720575,298937.40579999983,11100,0,273392.0,182150.0,475311.63374249986,481087.40579999983,True,False,False,False,0.6,S60,frozen,r151
84,84,2024-04-02,2,2024-04-01,600309,BUY,TARGET_REBALANCE,1100,1100,0,89.345,98279.5,73.709625,0.0,0.0,298937.40579999983,-98353.209625,200584.19617499982,0,1100,182150.0,275100.0,481087.40579999983,475684.1961749998,True,False,False,False,0.6,S60,frozen,r151
85,85,2024-04-08,1,2024-04-03,300496,SELL,HOLD_EXPIRY,1600,1600,0,51.3378,82140.48,61.60536,0.0,0.0,200584.19617499982,82078.87464,282663.0708149998,1600,0,266743.0,185607.0,467327.1961749998,468270.0708149998,True,False,False,False,0.6,S60,frozen,r151
86,86,2024-04-08,2,2024-04-03,601857,BUY,TARGET_REBALANCE,7900,7900,0,11.1631,88188.49,66.1413675,0.0,0.0,282663.0708149998,-88254.6313675,194408.4394474998,0,7900,185607.0,265002.0,468270.0708149998,459410.4394474998,True,False,False,False,0.6,S60,frozen,r151
87,87,2024-04-17,1,2024-04-16,000977,SELL,HOLD_EXPIRY,500,500,0,37.4625,18731.25,14.0484375,0.0,0.0,194408.4394474998,18717.2015625,213125.64100999982,500,0,272117.0,253517.0,466525.4394474998,466642.6410099998,True,False,False,False,0.6,S60,frozen,r151
88,88,2024-04-17,2,2024-04-16,300975,SELL,HOLD_EXPIRY,700,700,0,8.7812,6146.84,4.61013,0.0,0.0,213125.64100999982,6142.22987,219267.87087999983,700,0,253517.0,247392.0,466642.6410099998,466659.8708799998,True,False,False,False,0.6,S60,frozen,r151
89,89,2024-04-17,3,2024-04-16,601166,SELL,HOLD_EXPIRY,4200,4200,0,18.7441,78725.22,59.043915000000005,0.0,0.0,219267.87087999983,78666.176085,297934.0469649998,4200,0,247392.0,180570.0,466659.8708799998,478504.0469649998,True,False,False,False,0.6,S60,frozen,r151
90,90,2024-04-17,4,2024-04-16,300760,BUY,TARGET_REBALANCE,100,100,0,282.0832,28208.319999999996,21.156239999999997,0.0,0.0,297934.0469649998,-28229.476239999996,269704.5707249998,0,100,180570.0,207146.0,478504.0469649998,476850.5707249998,True,False,False,False,0.6,S60,frozen,r151
91,91,2024-04-17,5,2024-04-16,600019,BUY,TARGET_REBALANCE,4800,4800,0,7.5527,36252.96,27.18972,0.0,0.0,269704.5707249998,-36280.14972,233424.42100499984,0,4800,207146.0,240602.0,476850.5707249998,474026.42100499984,True,False,False,False,0.6,S60,frozen,r151
92,92,2024-04-17,6,2024-04-16,601658,BUY,TARGET_REBALANCE,6200,6200,0,5.3798,33354.76,25.016070000000003,0.0,0.0,233424.42100499984,-33379.77607,200044.64493499984,0,6200,240602.0,270114.0,474026.42100499984,470158.6449349999,True,False,False,False,0.6,S60,frozen,r151
