event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20250910_600622_01,2025-09-10,600622,600622.SH,0.0,0.019544,0.052117,0.068404,0.074919,0.074919,0.035831,0.032573,0.019544,-0.061889,-0.061889,-0.068404,-0.084691,-0.074919,-0.068404,-0.074919,-0.071661,-0.078176,-0.084691,-0.081433,-0.087948,-0.09772,-0.091205,-0.055375,-0.013029,-0.035831,-0.068404,-0.074919,-0.078176,-0.078176,-0.100977,-0.091205,-0.074919,0.016287,0.016287,-0.006515,-0.035831,-0.006515,-0.006515,-0.003257,0.022801,0.016287,0.045603,-0.003257,-0.042345,-0.016287,-0.042345,0.052117,0.042345,0.022801,0.052117,0.039088,0.045603,0.039088,0.035831,0.003257,0.019544,0.006515,-0.042345,-0.009772,-0.065147
20250910_600871_01,2025-09-10,600871,600871.SH,0.0,0.004785,0.004785,0.014354,0.019139,0.023923,0.019139,0.009569,-0.009569,-0.028708,-0.009569,-0.019139,-0.014354,0.0,-0.009569,0.014354,0.028708,0.009569,0.004785,0.009569,-0.004785,-0.014354,0.0,0.100478,0.210526,0.177033,0.162679,0.110048,0.100478,0.105263,0.076555,0.07177,0.095694,0.08134,0.110048,0.110048,0.105263,0.114833,0.124402,0.239234,0.258373,0.239234,0.23445,0.181818,0.196172,0.172249,0.105263,0.095694,0.090909,0.086124,0.076555,0.090909,0.124402,0.114833,0.110048,0.090909,0.105263,0.090909,0.043062,0.047847,0.028708
20250910_601136_02,2025-09-10,601136,601136.SH,0.0,0.016342,-0.000464,-0.009334,0.052755,0.114849,0.063492,0.031746,0.065364,0.051822,0.053224,0.031746,0.013542,0.049491,0.031282,0.050888,0.047155,0.041085,0.031746,0.036418,0.027079,0.020545,0.000938,0.004672,-0.016337,-0.01167,-0.007467,0.000938,-0.00887,0.003269,-0.028941,-0.028941,-0.02941,-0.028008,-0.030344,-0.028477,-0.041549,-0.03828,-0.05322,-0.065359,-0.061156,-0.074229,-0.072826,-0.060223,-0.068624,-0.04435,-0.035011,-0.056953,-0.020071,-0.028008,-0.015873,-0.02381,-0.02661,-0.051817,-0.066292,-0.063023,-0.050419,-0.053684,-0.072826,-0.067226,-0.092902
20250910_688418_01,2025-09-10,688418,688418.SH,0.0,0.014557,-0.003165,-0.015506,-0.011392,0.027215,-0.024051,-0.037342,-0.039557,-0.052215,-0.035443,-0.051582,-0.091772,-0.066139,-0.060443,-0.058228,-0.026899,-0.012342,-0.052848,-0.052532,-0.062025,-0.092089,-0.074051,-0.075,-0.03481,0.009494,0.011709,0.017722,0.037025,0.002848,-0.016139,-0.023734,-0.034177,-0.063608,-0.065823,-0.056962,-0.045886,-0.054747,-0.078481,-0.078165,-0.078797,-0.089873,-0.052532,-0.087975,-0.121835,-0.109494,-0.149051,-0.107911,-0.057278,-0.078797,-0.039873,-0.025633,-0.035443,-0.02943,-0.038924,-0.035127,0.035759,0.109494,0.094937,0.133544,0.135759
20250911_002008_01,2025-09-11,002008,002008.SZ,0.0,-0.018689,-0.03661,0.033538,0.023297,0.067844,0.056324,0.146441,0.118792,0.090374,0.096518,0.044803,0.0553,0.042243,0.030978,-0.00768,-0.044547,-0.096518,-0.068612,-0.078085,-0.115463,-0.095494,-0.062724,-0.059652,0.013057,0.054275,0.084741,0.095238,0.126472,0.087046,0.054275,0.079877,0.051203,0.041475,0.056068,0.025602,0.011265,-0.003072,-0.000512,0.009729,-0.027138,-0.024066,-0.043267,-0.055556,-0.060676,-0.106503,-0.089094,-0.070661,-0.06298,-0.073733,-0.058628,-0.049411,-0.052227,-0.068868,-0.062468,-0.029186,0.011265,0.001024,-0.001536,-0.023297,-0.026626
20250911_300355_02,2025-09-11,300355,300355.SZ,0.0,0.010638,0.002128,0.006383,-0.010638,-0.040426,-0.057447,-0.055319,-0.095745,-0.085106,-0.095745,-0.102128,-0.085106,-0.093617,-0.089362,-0.097872,-0.106383,-0.119149,-0.114894,-0.134043,-0.151064,-0.138298,-0.119149,-0.117021,-0.117021,-0.117021,-0.112766,-0.117021,-0.114894,-0.129787,-0.112766,-0.106383,-0.038298,-0.053191,-0.074468,-0.080851,-0.070213,-0.068085,-0.082979,-0.074468,-0.074468,-0.055319,-0.080851,-0.097872,-0.1,-0.134043,-0.117021,-0.119149,-0.119149,-0.106383,-0.106383,-0.108511,-0.104255,-0.119149,-0.129787,-0.117021,-0.119149,-0.119149,-0.125532,-0.131915,-0.125532
20250911_300503_01,2025-09-11,300503,300503.SZ,0.0,0.002269,0.004538,0.045705,0.107942,0.065802,0.017504,0.035008,0.016856,0.034036,0.036305,-0.007131,0.005835,0.00389,-0.020746,-0.041167,-0.054781,-0.102107,-0.066451,-0.091086,-0.132253,-0.114425,-0.110535,-0.101783,-0.1141,-0.066451,-0.058995,-0.064182,-0.032091,-0.000324,0.0094,-0.022042,-0.047974,-0.061912,0.012318,-0.022366,-0.032091,-0.011994,-0.053809,-0.071313,-0.101783,-0.098541,-0.102431,-0.119611,-0.129335,-0.146515,-0.132253,-0.10859,-0.08752,-0.108266,-0.051864,-0.005511,-0.045057,-0.061912,-0.012642,0.117342,0.160454,0.132901,0.195462,0.176661,0.251216
20250911_301512_01,2025-09-11,301512,301512.SZ,0.0,0.003849,-0.007485,0.01497,0.026518,0.001069,-0.008768,0.110992,0.067151,0.052181,0.017536,0.058383,0.02716,-0.002139,-0.011121,-0.018606,-0.039564,-0.045979,-0.02716,-0.038281,-0.053464,-0.0355,0.000642,0.000642,-0.007699,0.026946,0.013901,0.015184,0.002352,-0.031009,-0.017536,0.00941,0.010479,0.012404,0.019033,0.00663,0.001283,0.003422,-0.009837,-0.008127,0.015184,0.031865,0.027374,-0.014115,-0.029085,-0.082121,-0.061591,-0.039778,-0.054748,-0.047904,-0.031651,-0.013687,-0.023524,-0.03272,-0.052395,-0.037639,-0.027588,-0.042558,-0.071856,-0.09645,-0.110351
20250911_600340_02,2025-09-11,600340,600340.SH,0.0,0.099548,0.081448,0.122172,0.108597,0.072398,0.040724,0.013575,-0.036199,-0.027149,-0.040724,-0.045249,-0.031674,-0.027149,-0.036199,-0.031674,-0.036199,-0.036199,-0.031674,-0.045249,-0.054299,-0.054299,-0.036199,-0.00905,-0.031674,-0.045249,-0.045249,-0.031674,-0.004525,-0.036199,-0.040724,-0.027149,0.00905,-0.004525,-0.022624,-0.0181,0.00905,0.031674,0.022624,0.126697,0.239819,0.361991,0.497738,0.556561,0.41629,0.276018,0.149321,0.131222,0.081448,0.104072,0.085973,0.067873,0.176471,0.21267,0.131222,0.162896,0.144796,0.095023,0.20362,0.113122,0.095023
20250911_600563_03,2025-09-11,600563,600563.SH,0.0,-0.016723,-0.020166,-0.031806,-0.014018,-0.030248,-0.025248,-0.040413,-0.051152,-0.018854,0.02533,0.013772,0.034429,0.036151,0.059759,0.053447,0.032052,-0.008033,0.004263,0.0573,-0.005492,0.011804,0.004836,-0.020412,-0.010165,0.034757,0.053201,0.065579,0.079761,0.066317,-0.014018,-0.028691,-0.041233,-0.011394,-0.009017,0.014837,-0.025166,-0.032708,-0.052135,-0.042544,-0.044512,-0.051971,-0.052791,-0.083122,-0.105828,-0.141733,-0.148291,-0.138864,-0.147881,-0.15239,-0.14993,-0.143208,-0.153373,-0.168211,-0.172227,-0.153701,-0.147389,-0.142553,-0.147307,-0.159357,-0.158538
20250911_600579_03,2025-09-11,600579,600579.SH,0.0,-0.010965,-0.01864,-0.006579,-0.010965,-0.035088,-0.050439,-0.060307,-0.076754,-0.069079,-0.075658,-0.078947,-0.075658,-0.070175,-0.059211,-0.053728,-0.064693,-0.064693,-0.048246,-0.070175,-0.097588,-0.063596,-0.047149,-0.039474,-0.026316,0.006579,-0.01864,-0.04057,-0.052632,-0.073465,-0.064693,0.028509,0.019737,0.033991,0.019737,0.020833,0.037281,0.04386,0.027412,0.039474,0.052632,0.064693,0.042763,0.023026,0.023026,-0.046053,-0.015351,-0.005482,-0.033991,-0.04057,-0.020833,-0.030702,-0.028509,-0.041667,-0.059211,-0.04057,-0.030702,-0.039474,-0.055921,-0.077851,-0.065789
20250911_601778_02,2025-09-11,601778,601778.SH,0.0,-0.099788,-0.150743,-0.157113,-0.161359,-0.167728,-0.186837,-0.201699,-0.220807,-0.205945,-0.199575,-0.214437,-0.210191,-0.205945,-0.178344,-0.18896,-0.203822,-0.212314,-0.203822,-0.22293,-0.250531,-0.250531,-0.246285,-0.246285,-0.250531,-0.254777,-0.265393,-0.280255,-0.259023,-0.271762,-0.2569,-0.22293,-0.235669,-0.212314,-0.208068,-0.205945,-0.210191,-0.205945,-0.225053,-0.218684,-0.212314,-0.218684,-0.239915,-0.254777,-0.26327,-0.288747,-0.288747,-0.284501,-0.29087,-0.295117,-0.288747,-0.284501,-0.288747,-0.295117,-0.301486,-0.292994,-0.29087,-0.299363,-0.29724,-0.307856,-0.284501
20250911_603989_01,2025-09-11,603989,603989.SH,0.0,-0.02398,-0.039796,0.0,0.010204,-0.005612,-0.018878,-0.027551,-0.045408,-0.021429,-0.015306,-0.037245,-0.045918,-0.05051,-0.044388,-0.056122,-0.071939,-0.094388,-0.084694,-0.079082,-0.107653,-0.106122,-0.094388,-0.108163,-0.109184,-0.079592,-0.059694,-0.058673,-0.054082,-0.072959,-0.120408,-0.130102,-0.137755,-0.127041,-0.109184,-0.108673,-0.112245,-0.120408,-0.132653,-0.116837,-0.130102,-0.131633,-0.123469,-0.146939,-0.141327,-0.179592,-0.163265,-0.165816,-0.162755,-0.157143,-0.140306,-0.141327,-0.152041,-0.154592,-0.159694,-0.145918,-0.140816,-0.141837,-0.153061,-0.169898,-0.165816
20250912_000021_02,2025-09-12,000021,000021.SZ,0.0,0.00367,0.006422,-0.005046,0.005505,0.018807,0.069725,0.042661,0.146789,0.139908,0.122018,0.162385,0.27844,0.406422,0.455046,0.439908,0.323394,0.353211,0.39633,0.256881,0.249541,0.299541,0.276606,0.282569,0.359633,0.380734,0.351376,0.367431,0.337615,0.252294,0.245413,0.237156,0.211009,0.23578,0.219266,0.277064,0.215138,0.192661,0.2,0.134862,0.126606,0.116055,0.09633,0.082569,0.033028,0.055046,0.072477,0.073394,0.074312,0.095872,0.128899,0.1,0.091743,0.097248,0.095413,0.127982,0.123394,0.111927,0.090826,0.116972,0.086697
20250912_000905_01,2025-09-12,000905,000905.SZ,0.0,-0.031824,-0.023862,-0.034091,-0.059092,-0.042052,-0.053409,-0.051142,-0.045458,-0.065915,-0.06137,-0.068182,-0.068182,-0.067054,-0.042052,-0.04318,-0.030685,-0.038635,-0.032963,0.063637,0.127274,0.140908,0.089766,0.157542,0.197113,0.17563,0.293194,0.251367,0.166586,0.18128,0.165458,0.243462,0.319199,0.186941,0.226501,0.228768,0.231023,0.220851,0.255889,0.301111,0.431102,0.309027,0.264934,0.243462,0.150764,0.140592,0.197113,0.180152,0.151892,0.221979,0.214063,0.236673,0.25024,0.23329,0.356504,0.492145,0.641365,0.805278,0.718229,0.569022,0.599538
20250912_001914_02,2025-09-12,001914,001914.SZ,0.0,-0.016,-0.0264,-0.0312,-0.064,-0.048,-0.0424,-0.056,-0.032,-0.0368,-0.0312,-0.0344,-0.024,-0.08,-0.068,-0.0864,-0.0792,-0.0768,-0.0928,-0.1,-0.1032,-0.0976,-0.0912,-0.0872,-0.0968,-0.0904,-0.0976,-0.0848,-0.0872,-0.0824,-0.0776,-0.0888,-0.0928,-0.088,-0.072,-0.0552,-0.0448,-0.0488,-0.0448,-0.0568,-0.0632,-0.0824,-0.0896,-0.0816,-0.0856,-0.096,-0.0928,-0.1072,-0.1144,-0.1216,-0.1064,-0.104,-0.0952,-0.0888,-0.0952,-0.1016,-0.1136,-0.1088,-0.1152,-0.1184,-0.1232
20250912_002112_01,2025-09-12,002112,002112.SZ,0.0,-0.005844,0.017531,0.013148,-0.016801,-0.01534,-0.036523,-0.044558,-0.038714,-0.051132,-0.057706,-0.056245,-0.056245,-0.033601,-0.006574,-0.037253,-0.024105,0.022644,0.002191,-0.059898,-0.050402,-0.040906,-0.040175,-0.050402,-0.054054,-0.054054,-0.028488,-0.016801,-0.04748,-0.042367,-0.009496,0.06282,0.169467,0.14244,0.157779,0.204529,0.146822,0.157779,0.162162,0.089847,0.073776,0.043097,0.026297,0.017531,-0.054785,-0.046019,-0.010957,-0.043097,-0.048941,-0.032871,-0.03141,-0.040175,-0.051863,-0.062089,-0.036523,-0.028488,-0.029218,-0.042367,-0.053324,-0.005844,-0.00073
20250912_002163_01,2025-09-12,002163,002163.SZ,0.0,0.008991,0.03996,0.015984,0.005994,0.012987,0.006993,-0.020979,0.01998,0.005994,0.021978,0.02997,0.03996,-0.046953,-0.018981,-0.006993,0.017982,0.035964,0.066933,0.087912,0.091908,0.111888,0.072927,0.083916,0.063936,0.048951,0.088911,0.197802,0.203796,0.304695,0.435564,0.5005,0.65035,0.578422,0.662338,0.595405,0.565435,0.494505,0.491508,0.624376,0.565435,0.576424,0.437562,0.443556,0.354645,0.344655,0.380619,0.370629,0.343656,0.38961,0.402597,0.456543,0.3996,0.366633,0.392607,0.531469,0.568432,0.725275,0.666334,0.676324,0.603397
20250912_002320_01,2025-09-12,002320,002320.SZ,0.0,-0.011767,0.07882,0.042349,0.1,0.098817,0.102353,0.045873,0.059993,0.039995,0.076466,0.110584,0.2,0.196464,0.262346,0.319998,0.356469,0.361176,0.497635,0.647055,0.682344,0.729399,0.598817,0.556469,0.587051,0.521168,0.584697,0.649409,0.582344,0.589404,0.689404,0.647055,0.811755,0.672931,0.745873,0.717644,0.616462,0.549409,0.556469,0.65764,0.674113,0.662346,0.561164,0.591757,0.529399,0.451762,0.475284,0.482344,0.444702,0.489404,0.510584,0.536459,0.492928,0.452933,0.468224,0.549409,0.462346,0.576466,0.508231,0.472931,0.483527
20250912_002660_02,2025-09-12,002660,002660.SZ,0.0,0.019361,0.012585,0.022265,-0.012585,-0.027106,-0.011617,0.03001,0.038722,0.03001,0.058083,0.030978,0.011617,0.013553,0.025169,-0.008712,-0.03485,-0.03001,-0.049371,-0.117135,-0.10939,-0.097773,-0.093901,-0.081317,-0.081317,-0.066796,-0.070668,-0.082285,-0.097773,-0.089061,-0.076476,-0.077444,-0.055179,-0.051307,-0.043562,-0.041626,-0.043562,-0.030978,-0.026137,-0.023233,-0.018393,-0.033882,-0.043562,-0.046467,-0.106486,-0.090029,-0.072604,-0.090997,-0.087125,-0.0697,-0.053243,-0.057115,-0.065828,-0.089061,0.001936,0.012585,-0.017425,-0.037754,-0.07454,-0.092933,-0.084221
20250912_301525_01,2025-09-12,301525,301525.SZ,0.0,-0.028253,0.097185,0.080191,0.062878,0.021242,0.100265,0.06479,0.134254,0.192458,0.128518,0.253849,0.169966,0.143118,0.079234,0.034558,-0.019563,0.018322,0.001767,-0.043864,-0.027416,-0.015212,-0.016273,-0.049383,-0.019457,-0.007041,-0.01309,-0.015,-0.037391,-0.019563,-0.034314,-0.057448,-0.052354,-0.036754,-0.05628,-0.081749,-0.067105,-0.076231,-0.076549,-0.076761,-0.067954,-0.078884,-0.0861,-0.111462,-0.143617,-0.117087,-0.128123,-0.131095,-0.121756,-0.115495,-0.107961,-0.132156,-0.138205,-0.097455,-0.08419,-0.08228,-0.099895,-0.083553,-0.102124,-0.099895,-0.119634
20250912_600058_03,2025-09-12,600058,600058.SH,0.0,-0.010277,-0.028777,-0.029805,-0.061665,-0.067831,-0.075026,-0.101747,-0.089414,-0.096608,-0.081192,-0.079137,-0.064748,-0.029805,-0.045221,-0.045221,-0.057554,-0.059609,-0.075026,-0.095581,-0.093525,-0.071942,-0.071942,-0.064748,-0.066804,-0.054471,-0.051387,-0.044193,-0.042138,-0.059609,-0.059609,-0.051387,-0.056526,-0.007194,-0.011305,-0.020555,0.026721,0.006166,-0.004111,-0.014388,-0.018499,-0.055498,-0.06372,-0.061665,-0.130524,-0.117163,-0.118191,-0.128469,-0.135663,-0.118191,-0.106886,-0.115108,-0.128469,-0.134635,-0.103803,-0.11408,-0.025694,-0.043165,-0.04111,-0.056526,-0.053443
20250912_600984_01,2025-09-12,600984,600984.SH,0.0,0.002762,0.035912,0.035912,0.019337,0.071823,0.049724,0.027624,0.030387,0.024862,0.013812,0.052486,0.030387,0.041436,0.049724,0.066298,0.052486,0.041436,0.013812,-0.016575,0.049724,0.154696,0.270718,0.160221,0.107735,0.104972,0.096685,0.088398,0.058011,0.074586,0.099448,0.093923,0.107735,0.10221,0.088398,0.10221,0.099448,0.135359,0.160221,0.154696,0.162983,0.11326,0.127072,0.176796,0.179558,0.179558,0.187845,0.165746,0.171271,0.207182,0.212707,0.20442,0.162983,0.151934,0.267956,0.245856,0.265193,0.323204,0.240331,0.320442,0.290055
20250912_601155_02,2025-09-12,601155,601155.SH,0.0,-0.000645,0.001934,0.031593,-0.021277,0.016119,0.042553,0.005158,0.014829,0.009671,0.028369,0.038685,0.047711,-0.01225,-0.005803,-0.029658,-0.033527,-0.031593,-0.043198,-0.059317,-0.05158,-0.030303,-0.032237,-0.042553,-0.035461,-0.082527,-0.105738,-0.084462,-0.086396,-0.086396,-0.098001,-0.079304,-0.088975,-0.098001,-0.108317,-0.054803,-0.034816,-0.036106,-0.020632,-0.053514,-0.040619,-0.055448,-0.065764,0.001289,-0.009671,-0.019987,-0.019987,-0.043198,-0.05158,-0.038685,-0.022566,-0.026435,-0.049001,-0.06254,-0.061896,-0.073501,-0.107672,-0.090264,-0.103159,-0.110251,-0.103159
20250912_603881_02,2025-09-12,603881,603881.SH,0.0,0.058635,0.041424,0.090432,0.05951,0.02917,0.084306,0.152274,0.177071,0.144399,0.114351,0.089557,0.067971,0.064469,0.017502,-0.007,-0.036173,-0.013712,-0.025963,-0.066218,-0.052801,-0.023045,-0.040258,-0.046092,-0.022461,-0.025963,-0.030048,-0.019837,-0.048716,-0.03238,-0.027421,-0.063886,-0.086347,-0.072638,-0.071761,-0.079055,-0.104144,-0.120771,-0.032963,-0.029756,0.023628,0.046675,0.004411,0.012575,-0.066728,0.02657,0.063306,0.058641,0.04173,0.040564,-0.002295,-0.029409,-0.073434,-0.074017,-0.071976,-0.05944,-0.050401,-0.065562,-0.090345,-0.089178,-0.117459
20250912_688308_01,2025-09-12,688308,688308.SH,0.0,-0.009732,0.007786,0.122141,0.13382,0.099757,0.141119,0.153285,0.19708,0.206326,0.150852,0.118248,0.108516,0.13236,0.22871,0.225791,0.199027,0.201946,0.148905,0.16691,0.211679,0.226764,0.209246,0.325547,0.333333,0.514842,0.488078,0.555231,0.605839,0.474453,0.462287,0.391241,0.385888,0.430657,0.463747,0.536253,0.605353,0.547445,0.50073,0.473479,0.510949,0.503163,0.413139,0.399027,0.315328,0.36691,0.36691,0.372749,0.422871,0.468127,0.464234,0.40438,0.447202,0.443796,0.443309,0.498783,0.505596,0.472019,0.448662,0.436983,0.451095
20250915_000839_01,2025-09-15,000839,000839.SZ,0.0,0.010135,0.0,-0.016892,-0.037162,-0.040541,-0.077703,-0.074324,-0.087838,-0.097973,-0.101351,-0.108108,-0.094595,-0.091216,-0.097973,-0.111486,-0.10473,-0.118243,-0.135135,-0.118243,-0.097973,-0.097973,-0.091216,-0.10473,-0.111486,-0.111486,-0.097973,-0.087838,-0.081081,-0.074324,-0.067568,-0.070946,-0.077703,-0.084459,-0.070946,-0.060811,-0.064189,-0.047297,-0.043919,-0.02027,-0.047297,-0.050676,-0.040541,-0.074324,-0.060811,-0.047297,-0.054054,-0.047297,-0.047297,-0.030405,-0.037162,-0.064189,-0.084459,-0.077703,-0.084459,-0.091216,-0.094595,-0.108108,-0.111486,-0.114865,-0.125
20250915_002601_01,2025-09-15,002601,002601.SZ,0.0,-0.003568,-0.005605,-0.020896,-0.001531,-0.016821,-0.056575,-0.02905,-0.029562,-0.024976,-0.021408,-0.008155,0.014272,0.035167,0.015802,-0.004587,0.003056,-0.008666,-0.005098,-0.024976,-0.005605,-0.038735,-0.007648,-0.007648,-0.024464,-0.072377,-0.044341,-0.053519,-0.061674,-0.069316,-0.108052,-0.106014,-0.087668,-0.054538,-0.015802,-0.01529,-0.025994,-0.007648,-0.040266,-0.043834,-0.074415,-0.072377,-0.077471,-0.107033,-0.103465,-0.09378,-0.098878,-0.087156,-0.064223,-0.069828,-0.082569,-0.075433,-0.087668,-0.065748,-0.070847,-0.09378,-0.088175,-0.102958,-0.092761,-0.085119,-0.096841
20250915_002745_01,2025-09-15,002745,002745.SZ,0.0,-0.0033,0.017602,0.086909,0.062706,0.051705,0.056106,0.051705,0.060506,0.029703,0.022002,0.0044,0.016502,0.011001,0.009901,0.006601,0.0033,-0.018702,-0.069307,-0.051705,-0.036304,-0.035204,-0.028603,-0.008801,0.0011,0.0022,-0.011001,-0.041804,-0.040704,-0.041804,-0.048405,-0.008801,0.007701,0.005501,-0.0011,-0.007701,-0.019802,0.026403,0.011001,0.009901,0.011001,-0.023102,-0.029703,0.011001,0.064906,0.046205,0.050605,0.041804,0.066007,0.079208,0.063806,0.040704,0.019802,0.041804,0.026403,0.038504,0.017602,-0.005501,0.0033,-0.018702,0.0033
20250915_300212_01,2025-09-15,300212,300212.SZ,0.0,0.008591,-0.017612,-0.040378,-0.04854,-0.046821,-0.072595,-0.050258,-0.045962,-0.074742,-0.075172,-0.064863,-0.056701,-0.084622,-0.094931,-0.112973,-0.10567,-0.121134,-0.142612,-0.136598,-0.128436,-0.136598,-0.128436,-0.123711,-0.120704,-0.136168,-0.130155,-0.145189,-0.124141,-0.121564,-0.13488,-0.140034,-0.149055,-0.175258,-0.164948,-0.170103,-0.187715,-0.181271,-0.155498,-0.130155,-0.130584,-0.144759,-0.153351,-0.175258,-0.146907,-0.151203,-0.168814,-0.180412,-0.173969,-0.180412,-0.203608,-0.244416,-0.244845,-0.234107,-0.222079,-0.244845,-0.252577,-0.268471,-0.284794,-0.304124,-0.314003
20250915_300454_01,2025-09-15,300454,300454.SZ,0.0,-0.02919,-0.033803,-0.03762,-0.052493,-0.042074,-0.083671,-0.045415,-0.018055,-0.058856,-0.055516,-0.001829,-0.005567,-0.092977,-0.093295,-0.139585,-0.139108,-0.156764,-0.17641,-0.168774,-0.158991,-0.169967,-0.161775,-0.14563,-0.102203,-0.092738,-0.087807,-0.082956,0.041915,0.065696,0.025451,-0.021077,0.006999,-0.028712,-0.032132,-0.044858,-0.061481,-0.029667,-0.069435,-0.048278,-0.044222,-0.066253,-0.083751,-0.109998,-0.079058,-0.080808,-0.069435,-0.079217,-0.084864,-0.072377,-0.084149,-0.101169,-0.102124,-0.104907,-0.099022,-0.106339,-0.104112,-0.11994,-0.087728,-0.104192,-0.124632
20250915_300467_02,2025-09-15,300467,300467.SZ,0.0,0.004497,0.04906,0.107931,0.088307,0.061325,0.069092,0.112428,0.141047,0.103843,0.089125,0.106296,0.048651,0.030253,0.011038,-0.013491,0.003679,-0.019624,-0.066639,-0.042518,-0.033933,-0.025348,-0.025348,-0.011447,-0.008177,0.02085,0.036795,0.03843,0.048651,0.081766,0.057236,0.0278,0.020033,-0.005315,-0.001226,-0.014718,-0.017171,-0.020033,0.009403,0.018806,0.030662,0.01063,-0.016762,-0.017171,0.044971,0.05233,0.08381,0.061733,0.048651,0.101799,0.102208,0.110384,0.129599,0.161488,0.102208,0.114064,0.110384,0.086672,0.125511,0.147179,0.12224
20250915_600518_02,2025-09-15,600518,600518.SH,0.0,0.009174,-0.004587,-0.004587,-0.045872,-0.050459,-0.068807,-0.059633,-0.068807,-0.073394,-0.068807,-0.073394,-0.06422,-0.059633,-0.068807,-0.073394,-0.068807,-0.059633,-0.073394,-0.068807,-0.059633,-0.055046,-0.059633,-0.06422,-0.068807,-0.06422,-0.068807,-0.06422,-0.055046,-0.045872,-0.055046,-0.045872,-0.055046,-0.059633,-0.050459,-0.027523,-0.041284,-0.027523,-0.022936,-0.027523,-0.050459,-0.06422,-0.06422,-0.091743,-0.087156,-0.082569,-0.068807,-0.077982,-0.077982,-0.077982,-0.082569,-0.082569,-0.087156,-0.087156,-0.082569,-0.091743,-0.09633,-0.100917,-0.110092,-0.110092,-0.123853
20250915_603025_01,2025-09-15,603025,603025.SH,0.0,0.004728,0.012411,-0.00591,-0.008865,0.001182,0.002364,0.046099,0.025414,-0.003546,-0.002955,0.000591,0.000591,-0.012411,-0.026596,-0.060284,-0.035461,-0.036643,-0.063239,-0.036052,-0.006501,-0.007683,0.0,0.099882,0.142435,0.21513,0.181442,0.17435,0.131206,0.123522,0.148936,0.132388,0.158392,0.119976,0.11052,0.117612,0.095154,0.095154,0.052009,0.054965,0.054374,0.043144,0.044326,-0.003546,0.016548,0.020686,0.014184,0.013002,0.024823,0.028369,0.018322,0.010638,0.009456,0.025414,0.029551,0.022459,0.018913,0.01773,0.032506,0.015957,0.001773
20250915_603160_01,2025-09-15,603160,603160.SH,0.0,-0.00772,-0.002739,-0.003736,-0.01731,0.006103,0.002367,0.031134,0.02553,0.027523,0.013201,0.028768,0.059652,0.009963,0.020797,0.01208,-0.013324,-0.008717,-0.053673,-0.053051,-0.040597,-0.046575,-0.047073,0.048195,0.078456,0.070487,0.072852,0.046376,0.021389,0.082304,0.070867,0.052841,0.044512,0.037177,0.045009,0.022881,-0.004469,0.044263,0.02835,0.038047,0.021762,0.007341,-0.018393,-0.0399,-0.010685,-0.010685,-0.009193,-0.015409,-0.009691,0.030837,0.016292,0.013557,0.018157,0.010697,0.022508,-0.004221,-0.00795,-0.02896,-0.016404,-0.037289,-0.04624
20250915_603969_01,2025-09-15,603969,603969.SH,0.0,0.014448,0.023736,0.037152,0.078431,0.05676,0.048504,0.070175,0.050568,0.040248,0.05676,0.111455,0.123839,0.118679,0.126935,0.106295,0.099071,0.073271,0.072239,0.035088,0.038184,0.028896,0.03096,0.050568,0.082559,0.079463,0.063983,0.013416,0.014448,0.038184,-0.028896,-0.0258,-0.016512,-0.021672,-0.017544,-0.00516,-0.024768,-0.021672,-0.023736,-0.019608,-0.04128,-0.049536,-0.062951,-0.106295,-0.070175,-0.04128,-0.049536,-0.038184,0.01032,0.01032,-0.008256,0.014448,0.0,0.00516,0.002064,-0.019608,-0.008256,0.008256,0.014448,0.018576,0.001032
