sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60
train,2025-08-18,20250818,20250818_002053_01,002053,002053.SZ,云南能投,1,当天出现买点,当天无卖点,2,2,1,0,2025-08-18 23:46:41,43.58,43.58,0.0,0.0,95.87,99.65,57.36,0.7,5.74,9.025,6.0,6.0,6.0,6.0,6.0,6.0,6.0,60.3749,新型电力,,,,,16.24,15.12,12.31,9.0,5.21,2.5,61.6,75.0,观察,43.72,剔除,23.98,回避,流动性偏弱；涨停可买性不足,26.48,0,过滤,涨停可买性不足；流动性低于门槛,,,,,,14.89,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,11.79,11.79,0.0,1,,,,0,-46.67,-16.7949,29.875100000000003,23.638524932899966,18.145148111823172,97.19300000000001,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.095725,0.055506,0.020691,,,,4.7398,20.1257,1.4783,1085540.0381,1085505.6525,2.934,41.9785,53.8966,新型电力,0.099813,77.395,0.094355,11.353,10.842,10.33,0.142617,914.276,1.0,-0.021979,0.000779,7.706855,91.37,904.7,0.0,0.181159,1.048e-07,3.558771,6.228179,0.095069,0.553618,0.00503,86.681597,0.0,0.0,16.934761,37.212853,41.0,0.148,0.024,-0.05,89.69643,64.58351,52.02706,88.273,77.395,66.171,11.353,10.842,10.33,428.40276,0.188,73.39585,1.16,2529.6089,10.91251,0.0,32.12092,46.79245,10.9434,10.94,10.832,10.8415,11.006,11.0086,2.0,0.0,0.0,156.0,9.45,17.8122,501104.02,9.9813,,,,,,,,,,,,,,,,,,,,,0.009085458654245223,-0.0059967290568781325,-0.014946392876612785,0.596285434995112,-914.133383,-0.022757999999999997,-0.0031345790429999996,0.141838,-0.16938896604499998,69.746836,train,train,train,train,train,train,-0.011026,0.0,-0.011026,0.0,0.0,,0.002545,0.010178,-0.011026,0.0,0.0,,-0.048346,0.010178,-0.050042,0.0,0.0,,0.227311,0.271416,-0.050042,1.0,1.0,8.0,0.179813,0.271416,-0.050042,1.0,1.0,8.0,0.137405,0.271416,-0.050042,1.0,1.0,8.0
train,2025-08-18,20250818,20250818_002085_01,002085,002085.SZ,万丰奥威,1,当天出现买点,当天无卖点,2,1,1,0,2025-08-19 00:56:39,35.13,35.13,0.0,0.0,43.64,78.19,19.2,8.43,27.3,5.95,4.0,4.0,4.0,4.0,4.0,4.0,4.0,53.6592,汽车配件,,,,,11.97,9.01,11.7,10.0,8.48,2.5,49.1,75.0,等待,42.12,剔除,35.54,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,33.84,回避,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,17.12,17.12,0.0,0,,,,0,-24.369999999999997,-18.529199999999996,5.8408000000000015,12.723620405110069,22.894540834006694,55.7325,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.030267,-0.01276,0.059603,,,,4.6562,51.5092,5.1017,3613852.379,3613852.379,3.8654,18.3402,45.1582,汽车配件,0.010088,60.112,0.054021,16.996,16.549,16.102,-0.043604,-4424.4,1.0,0.028461,0.008495,1.882676,87.46,865.6,0.0,0.097324,1.26e-08,1.34211,1.886762,0.028335,0.676846,0.01276,52.615385,0.0,0.0,33.106134,26.012074,1914.0,-0.001,0.107,0.107,86.05486,62.03956,50.03191,65.819,60.112,56.158,16.996,16.549,16.102,234.16716,0.39464,59.56484,0.51691,14358.3735,3.15152,15.534,11.07432,20.81218,12.35195,16.5054,16.4945,16.5491,16.0277,16.7364,2.0,0.0,0.0,18.0,1.64,7.7028,1675092.43,1.0089,,,,,,,,,,,,,,,,,,,,,-0.0026406269827360784,0.0298046506984784,0.03253118039394298,0.4512304250559307,4424.356395999999,0.019965999999999998,-0.001241013444,-0.052099,0.053582841636,19.509251000000006,train,train,train,train,train,train,0.001764,0.001764,0.0,0.0,0.0,,-0.003528,0.010577,-0.003528,0.0,0.0,,0.02644,0.02644,-0.003528,0.0,0.0,,0.11222,0.11222,-0.003528,1.0,1.0,9.0,0.066389,0.11222,-0.003528,1.0,1.0,9.0,-0.077778,0.13866,-0.077778,1.0,1.0,9.0
train,2025-08-18,20250818,20250818_002180_01,002180,002180.SZ,纳思达,1,当天出现买点,当天无卖点,3,2,1,0,2025-08-19 02:45:06,36.76,36.76,0.0,0.0,43.64,86.95,11.53,21.51,19.37,6.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,47.8372,IT设备,,,,,10.76,10.71,7.68,10.0,6.19,2.5,49.28,75.0,等待,40.55,剔除,23.9,回避,流动性偏弱,98.74,0,观察,流动性低于门槛,,,,,,21.73,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,24.4,24.4,0.0,0,,,,0,-31.240000000000002,-11.077200000000005,20.162799999999997,15.838668208322735,14.94443374638196,58.7985,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.02478,-0.030977,0.107078,,,,1.4308,62.4358,3.4237,3469384.5721,3330833.7544,0.8356,31.702,71.2584,IT设备,0.031712,57.838,0.069654,24.781,23.947,23.113,0.030786,-1529.41,1.0,0.002732,0.007378,1.783209,61.93,610.3,0.0,0.323363,3.86e-08,0.289845,1.722606,0.037313,0.728131,0.056093,67.624148,0.0,0.0,4.502434,27.725024,1418.0,-0.068,0.006,0.04,71.99834,52.78296,43.17526,66.244,57.838,54.936,24.781,23.947,23.113,177.19436,0.5075,47.49713,0.86,1435.4802,3.65336,12.977,26.37942,23.01255,17.01534,23.772,23.841,23.947,23.2702,25.3797,2.0,0.0,0.0,15.0,1.82,2.0678,474478.69,3.1712,,,,,,,,,,,,,,,,,,,,,-0.007307804735457499,0.021564060472191875,0.02908440838497306,0.39508393285371657,1529.4407860000001,-0.004646,8.4107352e-05,0.023408,0.004871726988,63.121714000000004,train,train,train,train,train,train,0.004098,0.004098,0.0,0.0,0.0,,0.012705,0.014754,0.0,0.0,0.0,,0.086475,0.088115,0.0,1.0,0.0,,0.02377,0.088115,0.0,1.0,0.0,,-0.077459,0.088115,-0.086885,1.0,0.0,,-0.168852,0.088115,-0.170082,1.0,0.0,
train,2025-08-18,20250818,20250818_002216_01,002216,002216.SZ,三全食品,1,当天出现买点,当天无卖点,2,3,1,0,2025-08-19 04:04:47,40.08,40.08,0.0,0.0,43.64,95.25,37.15,39.66,3.8,9.1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,57.8302,食品,,,,,10.24,15.26,12.87,12.0,6.46,1.0,63.02,75.0,观察,43.5,剔除,24.45,回避,流动性偏弱,67.6,0,过滤,流动性低于门槛,,,,,,15.12,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,11.43,11.43,0.0,0,,,,0,-50.92,-17.7502,33.1698,25.846184863792438,11.881498222025705,61.7035,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.007048,0.018717,-0.045703,,,,1.9993,19.2856,2.3066,1004907.3669,720382.8697,4.6169,25.3246,37.856,食品,0.021448,60.905,0.038913,11.475,11.256,11.037,0.103004,551.112,-1.0,0.12717,0.004689,2.456605,75.07,741.7,0.0,0.138768,1.202e-07,0.745096,2.284843,0.026502,0.722193,0.081138,64.379747,0.0,0.0,24.584226,29.439533,987.0,0.024,0.03,0.018,76.17762,66.31314,61.3809,68.619,60.905,55.246,11.475,11.256,11.037,121.49533,0.1835,56.79558,0.39,1707.4867,3.53261,9.302,17.07705,23.62205,15.35433,11.284,11.249,11.256,11.2267,11.0929,1.0,0.0,0.0,18.0,2.33,4.0759,143102.88,2.1448,90.30612,83.645119,0.0,1.0,85.15168,90.172347,1.0,1.0,1.0,28.0,61.032568,84.0,61.86064,88.0,0.0,0.0,,,,,0.002487562189054768,0.0051039040857956,0.0026098497332253463,0.5639269406392706,-551.0089959999999,0.122481,0.01309901868,0.098315,0.31240645785000004,39.795520999999994,train,train,train,train,train,train,-0.00175,0.0,-0.00175,0.0,0.0,,0.015748,0.015748,-0.00175,0.0,0.0,,0.028871,0.028871,-0.00175,0.0,0.0,,-0.000875,0.028871,-0.002625,0.0,0.0,,0.013998,0.028871,-0.027122,0.0,0.0,,0.029746,0.053368,-0.060367,1.0,0.0,
train,2025-08-18,20250818,20250818_002226_01,002226,002226.SZ,江南化工,1,当天出现买点,当天无卖点,5,4,1,0,2025-08-19 02:40:49,63.81,63.81,0.0,100.0,43.64,74.75,48.31,77.9,25.99,7.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,59.6304,化工原料,,,,,15.62,15.71,10.39,11.0,4.42,2.5,64.21,75.0,观察,56.58,剔除,50.88,回避,V2评分较好,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,52.88,谨慎观察,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,6.53,6.53,0.0,0,,,,0,-12.189999999999998,4.179600000000001,16.3696,8.505184304489429,35.43412056196682,54.528499999999994,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.017134,0.038156,0.23996,,,,3.1273,19.3824,1.8249,1729746.6243,1729719.7188,1.5269,27.3899,41.1274,化工原料,0.036508,62.551,0.134658,6.769,6.342,5.915,-0.012993,-2381.158,1.0,,,,87.21,863.1,0.0,0.304487,3.39e-08,8.126778,0.831534,0.026214,1.336237,0.056358,56.107108,0.0,0.0,5.312561,23.239727,2705.0,-0.018,0.149,0.158,77.54694,65.12159,58.90892,66.688,62.551,60.647,6.769,6.342,5.915,125.86081,0.262,60.11422,0.44,4544.8815,7.22496,8.889,39.97297,29.43723,9.09091,6.39,6.349,6.342,5.746,5.2778,2.0,0.0,0.0,17.0,1.39,7.7608,539227.48,3.6508,68.306338,64.218399,1.0,1.0,70.72128,93.11112,1.0,1.0,1.0,28.0,60.668873,68.72128,64.57144,88.0,6.0,0.0,,,,,0.007568590350047311,0.11207796728158705,0.10372432996867371,0.5562060889929737,2381.145007,,,,,50.794546999999994,train,train,train,train,train,train,-0.007657,0.0,-0.007657,0.0,0.0,,0.001531,0.012251,-0.007657,0.0,0.0,,-0.007657,0.012251,-0.007657,0.0,0.0,,-0.032159,0.012251,-0.041348,0.0,0.0,,-0.045942,0.012251,-0.071975,0.0,0.0,,-0.033691,0.093415,-0.071975,1.0,0.0,
train,2025-08-18,20250818,20250818_002416_01,002416,002416.SZ,爱施德,1,当天出现买点,当天无卖点,8,6,1,0,2025-08-19 02:51:10,59.73,59.73,0.0,100.0,43.64,95.93,45.83,31.02,19.44,8.425,6.0,6.0,6.0,6.0,6.0,6.0,6.0,57.2065,电器连锁,,,,,13.54,14.58,7.68,12.0,6.9,2.5,65.09,75.0,可交易,53.0,剔除,35.96,回避,流动性偏弱,98.88,0,观察,流动性低于门槛,,,,,,33.92,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,12.69,12.69,0.0,0,,,,0,-24.520000000000003,2.5234999999999985,27.0435,14.938481317835938,29.848537652622113,61.9415,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.022562,0.033388,0.054319,,,,3.6886,29.14,2.7967,1572648.6118,1553134.5618,2.0406,5.125,44.9626,电器连锁,0.026699,62.163,0.048994,12.63,12.328,12.026,0.05487,-34.234,1.0,0.011245,0.003021,2.17918,89.46,885.6,0.0,0.138776,3.52e-08,1.55001,2.039257,0.027135,0.969301,0.040091,64.216164,0.0,0.0,24.576436,29.372931,1005.0,0.004,0.095,0.093,89.74605,66.3555,54.66023,68.647,62.163,57.925,12.63,12.328,12.026,169.56957,0.2505,67.08017,0.17,5002.3012,1.35783,1.562,28.06075,30.37634,16.93548,12.424,12.366,12.328,11.9323,12.0789,2.0,0.0,0.0,32.0,2.11,7.2264,567262.27,2.6699,97.047638,88.402562,0.0,1.0,90.67184,91.73786,1.0,1.0,0.0,16.0,72.786692,84.0,62.80582,88.0,0.0,0.0,,,,,0.007787151200519151,0.04120747885990126,0.03316208945467343,0.6589403973509917,34.28887,0.008224,0.00061701315,0.051849,0.0245048791,39.639728000000005,train,train,train,train,train,train,-0.00394,0.0,-0.00394,0.0,0.0,,0.0,0.010244,-0.00394,0.0,0.0,,0.007092,0.010244,-0.00394,0.0,0.0,,-0.020489,0.010244,-0.020489,0.0,0.0,,-0.080378,0.010244,-0.081166,0.0,0.0,,-0.048857,0.036249,-0.081166,0.0,0.0,
train,2025-08-18,20250818,20250818_002421_01,002421,002421.SZ,达实智能,1,当天出现买点,当天无卖点,4,4,1,0,2025-08-19 03:17:42,49.98,49.98,0.0,100.0,43.64,93.63,33.06,13.77,13.08,6.825,8.0,8.0,8.0,8.0,8.0,8.0,8.0,43.9471,软件服务,,,,,11.57,8.57,5.17,10.0,6.14,2.5,53.6,75.0,等待,42.82,剔除,27.19,回避,流动性偏弱,86.16,0,过滤,流动性低于门槛,,,,,,16.66,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,3.45,3.45,0.0,0,,,,0,-18.270000000000003,6.032899999999998,24.3029,12.654509939279883,20.79482627963023,61.1365,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.01173,0.01173,0.017699,,,,5.121,,2.2194,731600.6655,692308.9142,-2.6528,24.7788,62.0279,软件服务,0.029851,58.089,0.04244,3.465,3.393,3.321,0.010774,-192.602,1.0,0.014171,0.003486,2.412098,97.01,961.1,0.0,0.059172,6.33e-08,0.900828,2.262806,0.038067,0.644826,0.0,70.751704,0.0,0.0,38.987342,34.148783,185.0,-0.003,0.01,0.011,56.6563,49.71925,46.25073,63.979,58.089,54.063,3.465,3.393,3.321,96.66667,0.0645,65.95232,0.13,6112.7013,3.91566,18.75,13.38427,24.17582,17.58242,3.386,3.4,3.393,3.3405,3.3127,2.0,0.0,0.0,7.0,2.21,6.026,352949.29,2.9851,65.494262,61.829224,1.0,0.0,68.57616,91.039541,1.0,1.0,1.0,28.0,57.127967,66.57616,63.37318,88.0,6.0,0.0,,,,,-0.0020630710285881736,0.01362071546175725,0.01571621014818134,0.4513888888888895,192.612774,0.010685,0.000152678354,0.007288000000000001,0.034181840757999994,31.764362000000006,train,train,train,train,train,train,0.101449,0.101449,0.0,1.0,1.0,1.0,0.069565,0.118841,0.0,1.0,1.0,1.0,0.063768,0.118841,0.0,1.0,1.0,1.0,0.104348,0.118841,0.0,1.0,1.0,1.0,0.034783,0.118841,0.0,1.0,1.0,1.0,-0.127536,0.118841,-0.165217,1.0,1.0,1.0
train,2025-08-18,20250818,20250818_002459_01,002459,002459.SZ,晶澳科技,1,当天出现买点,当天无卖点,3,1,1,0,2025-08-18 22:52:03,36.37,36.37,0.0,0.0,43.64,84.0,43.71,19.67,26.61,6.95,4.0,4.0,4.0,4.0,4.0,4.0,4.0,52.344,电气设备,,,,,16.95,11.5,1.15,11.0,9.24,2.5,55.63,75.0,等待,48.55,剔除,43.0,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,40.94,回避,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,12.03,12.03,0.0,0,,,,0,-33.13,-15.974000000000004,17.156,16.56851387421334,34.10459060009371,57.766,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.069333,0.029966,0.244054,,,,3.4014,,1.5496,3981544.4914,3976420.7472,-6.0566,-6.714,76.3288,电气设备,0.033505,63.316,0.1322,12.161,11.407,10.653,-0.059523,-831.528,1.0,0.098232,0.001269,1.780419,95.72,948.2,0.0,0.207075,2.77e-08,1.805751,2.166361,0.036789,1.151001,0.006606,54.771178,0.0,0.0,13.258033,23.897176,2533.0,0.006,0.133,0.129,99.13016,60.11725,40.61079,72.031,63.316,59.353,12.161,11.407,10.653,250.16026,0.435,57.88375,0.97,2251.0711,8.77034,10.638,23.67986,28.67384,18.8172,11.344,11.237,11.407,10.5353,12.2809,2.0,0.0,0.0,18.0,1.73,6.4797,1350530.26,3.3505,100.0,89.065767,0.0,1.0,100.0,45.332554,1.0,0.0,0.0,8.0,98.0,84.0,64.0309,39.91537,0.0,0.0,,,,,-0.0055229245200316135,0.07676098449972948,0.08274088065835815,0.4582228116710871,831.468477,0.096963,-0.005847063336,-0.060792,0.174894119208,41.513145,train,train,train,train,train,train,-0.011638,0.0,-0.011638,0.0,0.0,,0.009975,0.009975,-0.011638,0.0,0.0,,0.050707,0.050707,-0.011638,1.0,0.0,,0.057357,0.057357,-0.011638,1.0,0.0,,0.102244,0.182045,-0.011638,1.0,1.0,13.0,0.152951,0.270989,-0.011638,1.0,1.0,13.0
train,2025-08-18,20250818,20250818_002508_01,002508,002508.SZ,老板电器,1,当天出现买点,当天无卖点,5,1,1,0,2025-08-19 05:32:08,54.06,54.06,0.0,100.0,43.64,83.82,29.93,45.37,10.78,7.475,6.0,6.0,6.0,6.0,6.0,6.0,6.0,61.2727,家用电器,,,,,8.4,16.88,14.99,13.0,5.2,2.8,60.02,75.0,观察,45.63,剔除,27.75,回避,流动性偏弱,81.56,0,过滤,流动性低于门槛,,,,,,18.01,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,20.0,20.0,0.0,0,,,,0,-20.689999999999998,-7.212699999999998,13.4773,10.501878852376844,17.962332810634592,57.702999999999996,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.001537,0.006187,-0.049869,,,,1.0131,12.1367,1.6677,1843575.8251,1821359.5364,2.9951,52.7225,30.4637,家用电器,0.005666,56.496,0.027923,19.21,18.945,18.681,0.082449,203.26,-1.0,0.016303,0.018278,1.45858,58.5,576.0,0.0,0.243655,4.74e-08,0.532584,1.458208,0.007191,0.4857,0.047965,53.696203,0.0,0.0,9.324245,22.877118,2805.0,-0.023,0.062,0.074,75.1677,64.26855,58.81898,58.975,56.496,53.025,19.21,18.945,18.681,70.3022,0.22286,63.48128,0.41939,867.8214,2.25367,14.583,16.95252,19.80519,22.72727,18.9137,18.9469,18.9454,18.6348,19.9684,2.0,0.0,0.0,6.0,1.75,2.1341,184295.61,0.567,,,,,,,,,,,,,,,,,,,,,-0.0016732293854973097,0.014966621589713878,0.01666773992744762,0.4398865784499012,-203.177551,-0.0019749999999999976,0.001344166047,0.06417099999999999,0.02377922974,44.371958,train,train,train,train,train,train,-0.00256,0.0,-0.00256,0.0,0.0,,0.015892,0.015892,-0.00256,0.0,0.0,,0.025116,0.025116,-0.00256,0.0,0.0,,0.035369,0.045108,-0.00256,0.0,0.0,,-0.026661,0.045108,-0.026661,0.0,0.0,,-0.007664,0.045108,-0.066154,0.0,0.0,
train,2025-08-18,20250818,20250818_002605_01,002605,002605.SZ,姚记科技,1,当天出现买点,当天无卖点,2,1,1,0,2025-08-19 04:11:41,45.75,45.75,0.0,0.0,43.64,94.45,26.42,27.88,19.55,8.9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,51.4428,互联网,,,,,12.4,11.71,15.43,6.0,4.91,1.0,60.07,75.0,观察,47.31,剔除,30.34,回避,流动性偏弱,99.1,0,观察,流动性低于门槛,,,,,,28.28,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,27.51,27.51,0.0,0,,,,0,-43.25,-5.692799999999998,37.5572,23.500048736403365,22.72687836021481,61.4235,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.021158,0.000364,0.030569,,,,6.3189,21.722,3.3967,1148885.0188,927679.3701,3.9273,44.2671,27.7592,互联网,0.023818,59.333,0.049985,27.458,26.788,26.119,0.074836,37.08,1.0,,,,81.71,808.1,0.0,0.074102,3.34e-08,1.640115,2.073988,0.034703,1.679941,0.156394,66.050633,0.0,0.0,37.180136,31.997274,432.0,0.18,-0.095,-0.185,75.44121,64.19699,58.57488,70.352,59.333,52.75,27.458,26.788,26.119,225.75107,0.503,63.5887,1.22,2897.6494,4.64055,21.519,9.10925,28.15534,14.28571,26.852,26.807,26.7885,27.5936,26.3511,2.0,0.0,0.0,25.0,2.12,9.9401,585863.6,2.3818,,,,,,,,,,,,,,,,,,,,,0.0023704201429718434,-0.0268757972863272,-0.02917705554911282,0.5474234503360726,-37.005164,,,,,28.870497000000007,train,train,train,train,train,train,-0.009088,0.0,-0.009088,0.0,0.0,,-0.008724,0.0,-0.009088,0.0,0.0,,0.012359,0.012359,-0.009088,0.0,0.0,,0.034533,0.059978,-0.009088,1.0,0.0,,0.043984,0.0996,-0.009088,1.0,0.0,,-0.080334,0.0996,-0.085787,1.0,0.0,
train,2025-08-18,20250818,20250818_002807_01,002807,002807.SZ,江阴银行,1,当天出现买点,当天无卖点,2,1,1,0,2025-08-18 22:51:30,42.11,42.11,0.0,0.0,91.74,99.65,44.43,1.99,14.42,8.075,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.6993,银行,,,,,16.39,17.48,6.63,5.0,6.71,2.5,62.97,75.0,观察,51.29,剔除,38.24,回避,流动性偏弱,88.84,0,过滤,流动性低于门槛,,,,,,26.81,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,5.08,5.08,0.0,0,,,,0,-38.64,-12.589300000000001,26.0507,19.706932134742164,25.31166924562661,94.5085,0,0,0.8819,0.028356967717681814,0.03764564053049457,5136.0,138.0,0.026869158878504672,0.0243,47.55765,46.77309,36.136158,0.034445,neutral,0.064114,0.031072,0.129259,,,,7.8578,5.6817,0.6467,1225773.6089,1224092.1707,4.5067,,90.7495,银行,0.075597,66.603,0.064252,4.787,4.638,4.489,-0.039066,-831.98,1.0,-0.001301,0.003202,7.105069,85.34,844.4,0.0,0.195228,5.32e-08,1.633068,5.429716,0.056566,0.737633,0.01385,65.663096,0.0,0.0,14.893866,28.499318,1218.0,0.023,-0.013,-0.025,56.00889,44.05813,38.08275,77.738,66.603,60.421,4.787,4.638,4.489,280.80808,0.09992,63.42268,0.31348,3410.3003,6.86695,21.569,18.96623,35.81081,17.56757,4.6355,4.6424,4.638,4.6781,4.0665,1.0,0.0,0.0,24.0,7.7,8.3389,965922.03,7.5594,93.86769,90.027439,0.0,1.0,97.5,98.58316,1.0,1.0,1.0,28.0,67.432766,84.0,71.60692,88.0,2.797,0.0,,,,,-0.0005390254420007552,-0.009106261088903467,-0.008571856095423314,0.4916107382550352,831.940934,-0.004503,5.0824865999999995e-05,-0.042268,-0.009243694769000001,50.76922999999999,train,train,train,train,train,train,-0.018077,0.0,-0.018077,0.0,0.0,,0.010032,0.010032,-0.018077,0.0,0.0,,0.004013,0.010032,-0.018077,0.0,0.0,,-0.036155,0.010032,-0.038161,0.0,0.0,,-0.042174,0.010032,-0.042174,0.0,0.0,,-0.028129,0.0502,-0.110451,1.0,0.0,
