strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,14045.15897749993,719848.0,733893.1589774999,1.467786317955,5,0.9808621203158939,0.0,0.0,7.0,10.0,708627.9049775,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,14045.15897749993,758892.0,772937.1589774999,1.5458743179549999,5,0.9818288475144863,5.0,713550.0,7.0,0.0,727595.1589774999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,14045.15897749993,782634.0,796679.1589774999,1.593358317955,5,0.9823703697790636,5.0,752986.0,7.0,0.0,767031.1589774999,5.0,6.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,14045.15897749993,791256.0,805301.1589774999,1.6106023179549998,5,0.9825591223594745,5.0,751054.0,7.0,0.0,765099.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,14045.15897749993,752950.0,766995.1589774999,1.5339903179549998,5,0.9816880734994157,5.0,797882.0,7.0,0.0,811927.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,14045.15897749993,758980.0,773025.1589774999,1.5460503179549998,5,0.9818309160906511,5.0,736674.0,7.0,0.0,750719.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,14045.15897749993,756838.0,770883.1589774999,1.5417663179549999,5,0.9817804309071566,5.0,771078.0,7.0,0.0,785123.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,14045.15897749993,761460.0,775505.1589774999,1.5510103179549999,5,0.9818890192864501,5.0,761204.0,7.0,0.0,775249.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,14045.15897749993,770102.0,784147.1589774999,1.568294317955,5,0.9820886184223198,5.0,744916.0,7.0,0.0,758961.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,14045.15897749993,807480.0,821525.1589774999,1.6430503179549998,5,0.9829035558752929,5.0,778272.0,7.0,0.0,792317.1589774999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,9957.032227499934,806751.0,816708.0322274999,1.6334160644549998,5,0.987808333168534,0.0,0.0,7.0,10.0,822693.1589774999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,9957.032227499934,801530.0,811487.0322274999,1.6229740644549997,5,0.987729893600187,5.0,808794.0,7.0,0.0,818751.0322274999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,9957.032227499934,758664.0,768621.0322274999,1.5372420644549998,5,0.9870455896859289,5.0,793338.0,7.0,0.0,803295.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,9957.032227499934,755571.0,765528.0322274999,1.5310560644549998,5,0.9869932493542695,5.0,763254.0,7.0,0.0,773211.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,9957.032227499934,725819.0,735776.0322274999,1.4715520644549998,5,0.9864673055503645,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,9957.032227499934,754501.0,764458.0322274999,1.5289160644549997,5,0.9869750440079924,5.0,736941.0,7.0,0.0,746898.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,9957.032227499934,758512.0,768469.0322274999,1.5369380644549997,5,0.9870430273570839,5.0,734977.0,7.0,0.0,744934.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,9957.032227499934,755211.0,765168.0322274999,1.5303360644549997,5,0.9869871298745797,5.0,772052.0,7.0,0.0,782009.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,9957.032227499934,710887.0,720844.0322274999,1.4416880644549999,5,0.9861869811188817,5.0,726941.0,7.0,0.0,736898.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,9957.032227499934,723424.0,733381.0322274999,1.4667620644549997,5,0.986423111875068,5.0,724636.0,7.0,0.0,734593.0322274999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,4633.088727499737,777817.0,782450.0887274997,1.5649001774549993,5,0.9940787421533372,0.0,0.0,7.0,10.0,754484.0322274999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,4633.088727499737,752255.0,756888.0887274997,1.5137761774549994,5,0.9938787664959968,5.0,761231.0,7.0,0.0,765864.0887274997,5.0,6.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,4633.088727499737,731942.0,736575.0887274997,1.4731501774549993,5,0.993709957343923,5.0,732343.0,7.0,0.0,736976.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,4633.088727499737,699410.0,704043.0887274997,1.4080861774549993,5,0.9934193108324184,5.0,720207.0,7.0,0.0,724840.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,4633.088727499737,674462.0,679095.0887274997,1.3581901774549994,5,0.9931775552431379,5.0,689169.0,7.0,0.0,693802.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,4633.088727499737,677555.0,682188.0887274997,1.3643761774549994,5,0.993208487799689,5.0,684652.0,7.0,0.0,689285.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,4633.088727499737,659896.0,664529.0887274997,1.3290581774549994,5,0.9930280121576445,5.0,674460.0,7.0,0.0,679093.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,4633.088727499737,630419.0,635052.0887274997,1.2701041774549995,5,0.9927043957342407,5.0,657955.0,7.0,0.0,662588.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,4633.088727499737,643514.0,648147.0887274997,1.2962941774549994,5,0.9928517942792958,5.0,627075.0,7.0,0.0,631708.0887274997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,4633.088727499737,661962.0,666595.0887274997,1.3331901774549995,5,0.993049620668007,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,111922.13398999983,583103.95,695026.0839899997,1.3900521679799995,5,0.8389670020044742,0.0,0.0,7.0,10.0,659598.0887274997,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,111922.13398999983,573315.87,685238.0039899999,1.3704760079799998,5,0.836666773678196,5.0,588728.78,7.0,0.0,700650.9139899998,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,111922.13398999983,579921.27,691843.4039899998,1.3836868079799995,5,0.8382262035823101,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,111922.13398999983,590680.41,702602.5439899999,1.4052050879799998,5,0.8407034888396406,5.0,582106.69,7.0,0.0,694028.8239899997,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,111922.13398999983,597069.23,708991.3639899998,1.4179827279799995,5,0.8421389319044252,5.0,579832.06,7.0,0.0,691754.1939899998,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,111922.13398999983,635938.74,747860.8739899998,1.4957217479799996,5,0.8503436429387314,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,111922.13398999983,643331.63,755253.7639899999,1.5105075279799998,5,0.8518085717326106,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,111922.13398999983,655308.51,767230.6439899998,1.5344612879799995,5,0.8541219190516867,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,111922.13398999983,668201.27,780123.4039899998,1.5602468079799996,5,0.8565327826116156,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,111922.13398999983,701568.84,813490.9739899999,1.6269819479799996,5,0.8624174851737498,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,114660.53255999993,667442.0,782102.53256,1.56420506512,5,0.8533945003544613,0.0,0.0,7.0,10.0,813043.3739899998,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,114660.53255999993,633934.0,748594.53256,1.49718906512,5,0.8468322602251842,5.0,651208.0,7.0,0.0,765868.53256,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,114660.53255999993,639148.0,753808.53256,1.5076170651199998,5,0.8478917024584443,5.0,641605.0,7.0,0.0,756265.53256,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,114660.53255999993,622039.0,736699.53256,1.47339906512,5,0.844359162056803,5.0,636973.0,7.0,0.0,751633.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,114660.53255999993,639326.0,753986.53256,1.5079730651199998,5,0.8479276119552234,5.0,614212.0,7.0,0.0,728872.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,114660.53255999993,658882.0,773542.53256,1.5470850651199999,5,0.8517721680014974,5.0,658098.0,7.0,0.0,772758.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,114660.53255999993,666488.0,781148.53256,1.5622970651199999,5,0.8532154541925189,5.0,679174.0,7.0,0.0,793834.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,114660.53255999993,679672.0,794332.53256,1.5886650651199998,5,0.8556517228490336,5.0,671195.0,7.0,0.0,785855.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,114660.53255999993,672618.0,787278.53256,1.5745570651199998,5,0.854358365155522,5.0,669568.0,7.0,0.0,784228.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,114660.53255999993,691077.0,805737.53256,1.6114750651199998,5,0.857694934235347,5.0,684320.0,7.0,0.0,798980.53256,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,29898.361559999932,775056.0,804954.3615599999,1.6099087231199998,5,0.9628570724158113,0.0,0.0,7.0,10.0,808945.53256,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,29898.361559999932,807972.0,837870.3615599999,1.6757407231199997,5,0.9643162439779667,5.0,762820.0,7.0,0.0,792718.3615599999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,29898.361559999932,806133.0,836031.3615599999,1.6720627231199998,5,0.9642377511960667,5.0,828468.0,7.0,0.0,858366.3615599999,5.0,6.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,29898.361559999932,772154.0,802052.3615599999,1.6041047231199999,5,0.9627226812201547,5.0,806984.0,7.0,0.0,836882.3615599999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,29898.361559999932,787589.0,817487.3615599999,1.6349747231199998,5,0.9634265152393974,5.0,772108.0,7.0,0.0,802006.3615599999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,29898.361559999932,814581.0,844479.3615599999,1.6889587231199998,5,0.9645955094689717,5.0,777241.0,7.0,0.0,807139.3615599999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,29898.361559999932,849516.0,879414.3615599999,1.7588287231199997,5,0.9660019635033446,5.0,815694.0,7.0,0.0,845592.3615599999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,29898.361559999932,817192.72,847091.0815599998,1.6941821631199996,5,0.9647046672892139,5.0,857489.0,7.0,0.0,887387.3615599999,5.0,6.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,29898.361559999932,834296.0,864194.3615599999,1.7283887231199997,5,0.9654031976024133,5.0,821897.0,7.0,0.0,851795.3615599999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,29898.361559999932,848312.0,878210.3615599999,1.7564207231199997,5,0.9659553532175478,5.0,831404.0,7.0,0.0,861302.3615599999,5.0,7.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,30722.264559999865,891525.0,922247.2645599998,1.8444945291199997,5,0.9666876056556728,0.0,0.0,7.0,10.0,868336.3615599999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,30722.264559999865,881180.0,911902.2645599998,1.8238045291199996,5,0.9663096959466116,5.0,887330.0,7.0,0.0,918052.2645599998,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,30722.264559999865,923708.0,954430.2645599998,1.9088605291199996,5,0.967810886032451,5.0,871735.0,7.0,0.0,902457.2645599998,5.0,6.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,30722.264559999865,915320.0,946042.2645599998,1.8920845291199997,5,0.96752548410267,5.0,930980.0,7.0,0.0,961702.2645599998,5.0,7.0
