strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
adaptive_market_style,3m,2026-03-04,2026-06-04,63,500000.0,590906.3904975001,675724.0216374998,0.14353818558061193,-0.07837779343639684,0.2841005005465644,0.5714285714285714,0.6153451985028118,4.984126984126984
adaptive_market_style,6m,2025-12-05,2026-06-04,118,500000.0,499355.6827225,675724.0216374998,0.35319181300478064,-0.11093561930747797,0.2756427069996311,0.5423728813559322,0.6201397964044054,4.97457627118644
adaptive_market_style,1y,2025-12-05,2026-06-04,118,500000.0,499355.6827225,675724.0216374998,0.35319181300478064,-0.11093561930747797,0.2756427069996311,0.5423728813559322,0.6201397964044054,4.97457627118644
adaptive_market_style,3y,2025-12-05,2026-06-04,118,500000.0,499355.6827225,675724.0216374998,0.35319181300478064,-0.11093561930747797,0.2756427069996311,0.5423728813559322,0.6201397964044054,4.97457627118644
baseline_full_liquidity_detail_vol_position,3m,2026-03-04,2026-06-04,63,500000.0,826550.90525,1163726.9171950002,0.4079313322426492,-0.11698982712329142,0.42005808420106017,0.5555555555555556,0.9875693385859973,4.968253968253968
baseline_full_liquidity_detail_vol_position,6m,2025-12-05,2026-06-04,118,500000.0,517552.54675,1163726.9171950002,1.2485193522912565,-0.17086348326669354,0.47255887053098394,0.5508474576271186,0.9844867000337989,4.983050847457627
baseline_full_liquidity_detail_vol_position,1y,2025-12-05,2026-06-04,118,500000.0,517552.54675,1163726.9171950002,1.2485193522912565,-0.17086348326669354,0.47255887053098394,0.5508474576271186,0.9844867000337989,4.983050847457627
baseline_full_liquidity_detail_vol_position,3y,2025-12-05,2026-06-04,118,500000.0,517552.54675,1163726.9171950002,1.2485193522912565,-0.17086348326669354,0.47255887053098394,0.5508474576271186,0.9844867000337989,4.983050847457627
ashare_auto_shadow,3m,2026-03-04,2026-06-04,63,500000.0,419482.3275425,510247.6314624999,0.21637455969060815,-0.1536461902954308,0.5485938649898876,0.5714285714285714,0.9919490091938156,4.015873015873016
ashare_auto_shadow,6m,2025-12-05,2026-06-04,118,500000.0,500000.0,510247.6314624999,0.020495262924999924,-0.3395731157220343,0.6135522517458044,0.5169491525423728,0.9866314172910488,3.0254237288135593
ashare_auto_shadow,1y,2025-12-05,2026-06-04,118,500000.0,500000.0,510247.6314624999,0.020495262924999924,-0.3395731157220343,0.6135522517458044,0.5169491525423728,0.9866314172910488,3.0254237288135593
ashare_auto_shadow,3y,2025-12-05,2026-06-04,118,500000.0,500000.0,510247.6314624999,0.020495262924999924,-0.3395731157220343,0.6135522517458044,0.5169491525423728,0.9866314172910488,3.0254237288135593
dual_system_adaptive_route,3m,2026-03-04,2026-06-04,63,500000.0,539298.2306000001,640090.1350875001,0.18689455809147226,-0.06398558554446088,0.284609392846834,0.5714285714285714,0.6219849461951172,4.984126984126984
dual_system_adaptive_route,6m,2025-12-05,2026-06-04,118,500000.0,499355.6827225,640090.1350875001,0.2818320832912369,-0.0925775058490177,0.2722295798486878,0.5338983050847458,0.6315636713017077,4.966101694915254
dual_system_adaptive_route,1y,2025-12-05,2026-06-04,118,500000.0,499355.6827225,640090.1350875001,0.2818320832912369,-0.0925775058490177,0.2722295798486878,0.5338983050847458,0.6315636713017077,4.966101694915254
dual_system_adaptive_route,3y,2025-12-05,2026-06-04,118,500000.0,499355.6827225,640090.1350875001,0.2818320832912369,-0.0925775058490177,0.2722295798486878,0.5338983050847458,0.6315636713017077,4.966101694915254
