first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,rebalance_score_buffer,rebalance_weight_drift_band,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct
2020-05-06,2021-12-31,407,500000.0,535270.1066267501,0.07054021325350024,0.043216066314228474,-0.2729886463000194,0.3808353808353808,0.14989695220860888,-0.11239341945209436,0.7658475044886763,7.975429975429975,51,32,19,0,4.35705910969995,1566.16637325,vls_mom_contrarian_v1_frozen,dynamic_factor_score,full,10,20,0.00075,0.001,0.1,0.0,100,500.0,10,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
