strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2020-08-31,002992,,元器件,1200,2020-08-31,1,35.18,42216.0,0.08384409546640642
vls_mom_contrarian_v1_frozen,2020-08-31,002993,,元器件,500,2020-08-31,1,88.06,44030.0,0.08744683350828772
vls_mom_contrarian_v1_frozen,2020-08-31,002995,,互联网,600,2020-08-31,1,68.22,40932.0,0.08129397658780907
vls_mom_contrarian_v1_frozen,2020-08-31,600234,,装修装饰,5100,2020-08-31,1,8.92,45492.0,0.09035047353983705
vls_mom_contrarian_v1_frozen,2020-08-31,605066,,电气设备,2900,2020-08-31,1,15.85,45965.0,0.09128988649122065
vls_mom_contrarian_v1_frozen,2020-08-31,605088,,汽车配件,2000,2020-08-31,1,22.17,44340.0,0.08806251641511419
vls_mom_contrarian_v1_frozen,2020-08-31,605118,,元器件,2100,2020-08-31,1,20.66,43386.0,0.08616780192120307
vls_mom_contrarian_v1_frozen,2020-08-31,605318,,其他建材,2000,2020-08-31,1,22.06,44120.0,0.0876255801586567
vls_mom_contrarian_v1_frozen,2020-08-31,605366,,化工原料,3000,2020-08-31,1,14.96,44880.0,0.08913499631732803
vls_mom_contrarian_v1_frozen,2020-08-31,605399,,化工原料,2100,2020-08-31,1,21.04,44184.0,0.08775268888780796
vls_mom_contrarian_v1_frozen,2020-09-01,002992,,元器件,1200,2020-08-31,2,36.2,43440.0,0.08644777172392755
vls_mom_contrarian_v1_frozen,2020-09-01,002993,,元器件,500,2020-08-31,2,87.7,43850.0,0.0872636922213219
vls_mom_contrarian_v1_frozen,2020-09-01,002995,,互联网,600,2020-08-31,2,69.53,41718.0,0.0830209056348713
vls_mom_contrarian_v1_frozen,2020-09-01,600234,,装修装饰,5100,2020-08-31,2,8.81,44931.0,0.08941493626445186
vls_mom_contrarian_v1_frozen,2020-09-01,605066,,电气设备,2900,2020-08-31,2,15.59,45211.0,0.08997215026267238
vls_mom_contrarian_v1_frozen,2020-09-01,605088,,汽车配件,2000,2020-08-31,2,21.9,43800.0,0.08716418972163965
vls_mom_contrarian_v1_frozen,2020-09-01,605118,,元器件,2100,2020-08-31,2,20.29,42609.0,0.08479404017920877
vls_mom_contrarian_v1_frozen,2020-09-01,605318,,其他建材,2000,2020-08-31,2,22.42,44840.0,0.08923384171503018
vls_mom_contrarian_v1_frozen,2020-09-01,605366,,化工原料,3000,2020-08-31,2,14.82,44460.0,0.08847762271744519
vls_mom_contrarian_v1_frozen,2020-09-01,605399,,化工原料,2100,2020-08-31,2,20.8,43680.0,0.08692538372240229
vls_mom_contrarian_v1_frozen,2020-09-02,002992,,元器件,1200,2020-08-31,3,36.14,43368.0,0.08608315588369064
vls_mom_contrarian_v1_frozen,2020-09-02,002993,,元器件,500,2020-08-31,3,93.98,46990.0,0.0932726317786069
vls_mom_contrarian_v1_frozen,2020-09-02,002995,,互联网,600,2020-08-31,3,68.1,40860.0,0.08110491028886736
vls_mom_contrarian_v1_frozen,2020-09-02,600234,,装修装饰,5100,2020-08-31,3,9.11,46461.0,0.09222259512802415
vls_mom_contrarian_v1_frozen,2020-09-02,605066,,电气设备,2900,2020-08-31,3,15.45,44805.0,0.08893552387402599
vls_mom_contrarian_v1_frozen,2020-09-02,605088,,汽车配件,2000,2020-08-31,3,21.6,43200.0,0.08574968488690823
vls_mom_contrarian_v1_frozen,2020-09-02,605118,,元器件,2100,2020-08-31,3,20.05,42105.0,0.08357616856859423
vls_mom_contrarian_v1_frozen,2020-09-02,605318,,其他建材,2000,2020-08-31,3,21.78,43560.0,0.08646426559429914
vls_mom_contrarian_v1_frozen,2020-09-02,605366,,化工原料,3000,2020-08-31,3,14.99,44970.0,0.08926304003158016
vls_mom_contrarian_v1_frozen,2020-09-02,605399,,化工原料,2100,2020-08-31,3,20.72,43512.0,0.08636898816664701
vls_mom_contrarian_v1_frozen,2020-09-03,002992,,元器件,1200,2020-08-31,4,37.01,44412.0,0.0885934905827202
vls_mom_contrarian_v1_frozen,2020-09-03,002993,,元器件,500,2020-08-31,4,97.0,48500.0,0.09674827283756483
vls_mom_contrarian_v1_frozen,2020-09-03,002995,,互联网,600,2020-08-31,4,65.38,39228.0,0.07825239684272152
vls_mom_contrarian_v1_frozen,2020-09-03,600234,,装修装饰,5100,2020-08-31,4,9.19,46869.0,0.09349473813657375
vls_mom_contrarian_v1_frozen,2020-09-03,605066,,电气设备,2900,2020-08-31,4,15.33,44457.0,0.08868325702143547
vls_mom_contrarian_v1_frozen,2020-09-03,605088,,汽车配件,2000,2020-08-31,4,21.54,43080.0,0.08593640399674832
vls_mom_contrarian_v1_frozen,2020-09-03,605118,,元器件,2100,2020-08-31,4,19.71,41391.0,0.08256717033030199
