strategy,trade_date,order_id,symbol,side,signal_date,execution_date,planned_shares,planned_price,planned_notional,planned_fee,filled_shares,filled_price,gross_amount,cost,order_status,reject_reason,remaining_shares,reason,cost_rate,lot_size,cash_after,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002992:BUY,002992,BUY,2020-08-28,2020-08-31,1200,38.54,46248.0,34.686,1200,35.06503,42078.036,31.558527,FILLED,,0,strict_t1_execution,0.00075,100,457890.405473,-158.43928000000008,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002993:BUY,002993,BUY,2020-08-28,2020-08-31,500,88.055,44027.5,33.020625,500,83.40331999999998,41701.65999999999,31.276244999999992,FILLED,,0,strict_t1_execution,0.00075,100,416157.46922800003,-165.9668000000003,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:002995:BUY,002995,BUY,2020-08-28,2020-08-31,600,75.42699999999999,45256.2,33.94215,600,67.64757999999999,40588.547999999995,30.441411,FILLED,,0,strict_t1_execution,0.00075,100,375538.47981700004,-188.22904000000014,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:600234:BUY,600234,BUY,2020-08-28,2020-08-31,5100,9.735000000000001,49648.50000000001,37.23637500000001,5100,8.828819999999999,45026.98199999999,33.770236499999996,FILLED,,0,strict_t1_execution,0.00075,100,330477.72758050007,-99.46036000000034,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605066:BUY,605066,BUY,2020-08-28,2020-08-31,2900,17.237000000000002,49987.3,37.490475,2900,15.715699999999998,45575.52999999999,34.1816475,FILLED,,0,strict_t1_execution,0.00075,100,284868.0159330001,-88.48940000000027,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605088:BUY,605088,BUY,2020-08-28,2020-08-31,2000,23.947000000000003,47894.00000000001,35.920500000000004,2000,21.891869999999997,43783.74,32.837804999999996,FILLED,,0,strict_t1_execution,0.00075,100,241051.43812800007,-124.32520000000017,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605118:BUY,605118,BUY,2020-08-28,2020-08-31,2100,22.79,47859.0,35.89425,2100,20.68066,43429.386,32.5720395,FILLED,,0,strict_t1_execution,0.00075,100,197589.48008850007,-131.41228000000004,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605318:BUY,605318,BUY,2020-08-28,2020-08-31,2000,23.98,47960.0,35.97,2000,21.981959999999997,43963.91999999999,32.972939999999994,FILLED,,0,strict_t1_execution,0.00075,100,153592.58714850008,-120.72160000000027,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605366:BUY,605366,BUY,2020-08-28,2020-08-31,3000,16.64,49920.0,37.44,3000,15.175159999999998,45525.479999999996,34.14411,FILLED,,0,strict_t1_execution,0.00075,100,108032.96303850008,-89.4904000000002,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-08-31,2020-08-28:605399:BUY,605399,BUY,2020-08-28,2020-08-31,2100,23.056000000000004,48417.600000000006,36.3132,2100,20.97095,44038.994999999995,33.02924625,FILLED,,0,strict_t1_execution,0.00075,100,63960.93879225008,-119.2201000000001,0.1281171437951682,0.0,0.0,0.1281171437951682,41505.82300000009,0,0.08697453638074518,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2020-10-09,2020-09-30:002992:SELL,002992,SELL,2020-09-30,2020-10-09,1200,31.98,38376.0,28.782,1200,31.94802,38337.623999999996,28.753217999999997,FILLED,,0,strict_t1_execution,0.00075,100,102269.80957425007,,0.18174688041742845,0.0,0.0,0.18174688041742845,75421.53300000005,1700,0.1849834212407766,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-10-09,2020-09-30:002993:SELL,002993,SELL,2020-09-30,2020-10-09,500,90.51,45255.0,33.941250000000004,500,90.41949000000001,45209.745,33.907308750000006,FILLED,,0,strict_t1_execution,0.00075,100,147445.64726550007,,0.18174688041742845,0.0,0.0,0.18174688041742845,75421.53300000005,1700,0.1849834212407766,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-10-09,2020-09-30:002995:SELL,002995,SELL,2020-09-30,2020-10-09,600,57.7,34620.0,25.965,600,57.642300000000006,34585.380000000005,25.939035000000004,FILLED,,0,strict_t1_execution,0.00075,100,182005.08823050006,,0.18174688041742845,0.0,0.0,0.18174688041742845,75421.53300000005,1700,0.1849834212407766,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-10-09,2020-09-30:605066:SELL,605066,SELL,2020-09-30,2020-10-09,2900,13.72,39788.0,29.841,2900,13.706280000000001,39748.21200000001,29.811159000000007,FILLED,,0,strict_t1_execution,0.00075,100,221723.48907150008,,0.18174688041742845,0.0,0.0,0.18174688041742845,75421.53300000005,1700,0.1849834212407766,0,1,0,,0,0
vls_mom_contrarian_v1_frozen,2020-10-09,2020-09-30:605088:SELL,605088,SELL,2020-09-30,2020-10-09,2000,19.45,38900.0,29.175,2000,19.43055,38861.1,29.145825,FILLED,,0,strict_t1_execution,0.00075,100,260555.44324650007,,0.18174688041742845,0.0,0.0,0.18174688041742845,75421.53300000005,1700,0.1849834212407766,0,1,0,,0,0
