strategy,evidence_status,reason,symbol,name,industry,entry_date,exit_date,shares,entry_price,exit_price,buy_cost,sell_cost,net_pnl,return_on_entry_notional,holding_calendar_days,exit_reason,evidence_class,comparability,source_run
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600415,小商品城,商品城,2025-06-20,2025-07-04,1600.0,19.46,18.67,23.351999999999997,22.404000000000007,-1309.7559999999987,-0.04206564748201435,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601318,中国平安,保险,2025-06-26,2025-07-10,1000.0,60.4388,56.8195,45.3291,42.614625,-3707.2437250000025,-0.06133880429459226,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2074,国轩高科,电气设备,2025-06-27,2025-07-11,400.0,32.5242,29.9159,9.75726,8.974770000000001,-1062.05203,-0.08163552293369246,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601328,交通银行,银行,2025-06-30,2025-07-14,3100.0,8.1983,8.229,19.0610475,19.132425,56.97652749999847,0.0022418702657867494,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600150,中国船舶,船舶,2025-07-03,2025-07-17,3200.0,33.03,33.79,79.272,81.096,2271.6319999999937,0.021492128368150107,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2987,京北方,软件服务,2025-07-04,2025-07-18,1400.0,22.52,22.1,23.646,23.205,-634.8509999999974,-0.02013610124333917,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2714,牧原股份,农业综合,2025-07-10,2025-07-24,1200.0,46.8083,49.3523,42.12747,44.41707,2966.2554599999967,0.05280857347948968,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2602,世纪华通,互联网,2025-07-14,2025-07-28,800.0,12.33,12.16,7.398000000000001,7.296,-150.69399999999993,-0.015277169505271688,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601398,工商银行,银行,2024-12-25,2025-07-28,166.0,7.1807,7.6241,83.933407125,0.9492004500000001,-11.278207574999918,-0.009461613698936219,215.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601398,工商银行,银行,2025-07-14,2025-07-28,3234.0,8.0414,7.6241,19.504415699999996,18.492254550000002,-1387.5448702499973,-0.053355028353271716,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300502,新易盛,通信设备,2025-07-17,2025-07-31,600.0,167.01,199.0,75.1545,89.55,19029.295500000007,0.1899017573797977,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601689,拓普集团,汽车配件,2025-07-18,2025-08-01,800.0,49.28,46.04,29.568,27.624000000000002,-2649.192000000002,-0.06719744318181822,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2371,北方华创,半导体,2025-07-24,2025-08-07,100.0,331.44,333.0,24.858,24.975,106.16700000000023,0.0032032041998551843,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601888,中国中免,旅游服务,2025-07-28,2025-08-11,500.0,67.4123,65.2455,25.2796125,24.467062500000004,-1133.1466749999975,-0.03361839530768116,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,657,中钨高新,小金属,2025-07-28,2025-08-11,1400.0,18.58,16.47,19.508999999999997,17.2935,-2990.8024999999993,-0.11497779870828848,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,625,长安汽车,汽车整车,2025-07-31,2025-08-14,9100.0,13.2566,13.1361,90.476295,89.65388250000001,-1276.6801774999983,-0.010582994508395803,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,333,美的集团,家用电器,2025-08-01,2025-08-15,500.0,70.6408,72.7842,26.4903,27.294075,1017.9156249999999,0.028819481800885602,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300199,翰宇药业,化学制药,2025-08-07,2025-08-21,1500.0,23.79,29.63,26.76375,33.33375,8699.9025,0.2437971836906263,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600150,中国船舶,船舶,2025-08-11,2025-08-25,300.0,39.15,36.96,8.80875,8.316,-674.1247499999994,-0.057396743295019106,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600941,中国移动,电信运营,2025-08-11,2025-08-25,300.0,112.3306,112.1566,25.274385,25.235234999999996,-102.70962000000196,-0.003047837365775724,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600410,华胜天成,软件服务,2025-08-14,2025-08-28,8000.0,16.12,24.53,96.72,147.18,67036.1,0.5198208746898263,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600967,内蒙一机,运输设备,2025-08-15,2025-08-29,1300.0,27.45,23.86,26.76375,23.2635,-4717.02725,-0.1321851548269581,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,617,中油资本,多元金融,2025-08-21,2025-09-04,4100.0,10.896,10.9362,33.50520000000001,33.628814999999996,97.68598499999459,0.0021866602422906277,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600584,长电科技,半导体,2025-08-25,2025-09-08,500.0,40.0178,37.5261,15.006675,14.0722875,-1274.9289625000008,-0.06371809357335989,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601127,赛力斯,汽车整车,2025-08-26,2025-09-09,100.0,136.1289,143.2725,10.2096675,10.745437500000001,693.404895000002,0.05093737589887247,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,688012,中微公司,半导体,2025-08-28,2025-09-11,1000.0,206.4,206.0,154.8,154.5,-709.3000000000056,-0.0034365310077519653,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2594,比亚迪,汽车整车,2025-09-02,2025-09-16,200.0,108.79,109.0,16.3185,16.35,9.331499999998748,0.0004288767349939676,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300502,新易盛,通信设备,2025-09-04,2025-09-18,100.0,383.0,339.02,28.725,25.4265,-4452.151500000002,-0.11624416449086167,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300274,阳光电源,电气设备,2025-09-09,2025-09-23,200.0,133.0615,138.0941,19.959225,20.714115000000003,965.8466600000005,0.0362932425983474,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2460,赣锋锂业,小金属,2025-09-10,2025-09-24,400.0,46.45,52.6,13.935,15.78,2430.2849999999994,0.130801130247578,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601138,工业富联,通信设备,2025-09-11,2025-09-25,3700.0,56.1063,68.2526,155.69498249999998,189.400965,44596.214052500014,0.2148249095912581,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,688521,芯原股份,半导体,2025-09-16,2025-09-30,100.0,178.47,192.48,13.38525,14.436,1373.1787499999991,0.07694171289292313,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2602,世纪华通,互联网,2025-09-18,2025-10-10,2000.0,19.9,20.91,29.85,31.365,1958.7850000000033,0.04921570351758802,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300620,光库科技,通信设备,2025-09-23,2025-10-15,200.0,138.0,100.02,20.7,15.003,-7631.703,-0.27651097826086957,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2938,鹏鼎控股,元器件,2025-09-24,2025-10-16,300.0,61.73,48.98,13.889250000000002,11.020499999999998,-3849.9097500000003,-0.20788972136724446,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,688008,澜起科技,半导体,2025-09-25,2025-10-17,1900.0,133.3441,143.3587,190.0153425,204.28614749999997,18633.438510000004,0.07354710782104346,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2460,赣锋锂业,小金属,2025-09-30,2025-10-22,300.0,58.51,60.51,13.16475,13.61475,573.2205,0.03265655443513929,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,688347,华虹公司,半导体,2025-10-10,2025-10-24,300.0,122.05,113.06,27.46125,25.4385,-2749.8997499999987,-0.07510309299467428,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,603799,华友钴业,小金属,2025-10-15,2025-10-29,400.0,65.63,60.22,19.689,18.066,-2201.7549999999983,-0.08386999085783933,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600392,盛和资源,小金属,2025-10-16,2025-10-30,600.0,25.2906,23.6366,11.38077,10.63647,-1014.41724,-0.06685074296378891,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600036,招商银行,银行,2025-10-17,2025-10-31,6300.0,42.9621,42.3261,202.9959225,199.9908225,-4409.786745000018,-0.01629264281773942,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601288,农业银行,银行,2025-04-07,2025-11-05,197.0,5.3521,8.3093,32.1126,1.2276990749999999,549.228100925,0.520909531431137,212.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601288,农业银行,银行,2025-10-22,2025-11-05,2403.0,7.9944,8.3093,14.407907399999997,14.975435925,727.3213566750014,0.037860530496347515,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601857,中国石油,石油开采,2025-10-24,2025-11-07,3700.0,9.16,9.6,25.419,26.64,1575.940999999998,0.04649890829694317,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300502,新易盛,通信设备,2025-10-31,2025-11-14,200.0,371.84,318.01,55.776,47.7015,-10869.477499999995,-0.1461579913403614,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2466,天齐锂业,小金属,2025-10-31,2025-11-14,2400.0,55.63,58.0,100.134,104.4,5483.465999999994,0.04107095991371557,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,301308,江波龙,半导体,2025-10-31,2025-11-14,200.0,275.79,297.4,41.3685,44.60999999999999,4236.021499999992,0.076797953152761,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,400,许继电气,电气设备,2025-11-07,2025-11-21,1300.0,29.13,26.26,28.40175,25.603500000000004,-3785.005249999997,-0.09994996567112933,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2812,恩捷股份,电气设备,2025-11-05,2025-11-21,300.0,46.51,58.8,10.46475,13.23,3663.3052499999994,0.26254606536228764,16.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2812,恩捷股份,电气设备,2025-11-05,2025-11-24,1000.0,46.51,54.05,45.34725,40.5375,7454.115249999999,0.16026908729305522,19.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2812,恩捷股份,电气设备,2025-11-19,2025-11-24,100.0,59.34,54.05,4.4505,4.05375,-537.5042500000008,-0.09058042635658928,5.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2407,多氟多,化工原料,2025-11-14,2025-11-28,2200.0,37.53,31.8,61.924499999999995,52.47,-12720.3945,-0.15406334932054358,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,833,粤桂股份,综合类,2025-11-14,2025-11-28,5500.0,21.7,19.23,89.5125,79.32375,-13753.836249999995,-0.11523951612903222,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300475,香农芯创,元器件,2025-11-14,2025-11-28,300.0,176.82,132.54,39.7845,29.821500000000004,-13353.606,-0.25173634204275536,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2240,盛新锂能,小金属,2025-11-21,2025-12-05,1400.0,36.63,30.04,38.4615,31.542,-9296.003500000004,-0.1812722495222496,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,158,常山北明,软件服务,2025-11-24,2025-12-08,2500.0,23.9,21.07,44.8125,39.50625,-7159.318749999996,-0.11982123430962337,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,988,华工科技,专用机械,2025-11-28,2025-12-12,1300.0,72.51,79.67,70.69725,77.67825,9159.624499999996,0.09717094193904285,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,601138,工业富联,通信设备,2025-11-28,2025-12-12,900.0,60.5706,61.3348,40.885155000000005,41.40099,605.4938550000022,0.011107219509134835,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300502,新易盛,通信设备,2025-11-28,2025-12-15,100.0,340.0,411.88,25.5,30.891,7131.609,0.20975320588235294,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,426,兴业银锡,铅锌,2025-12-05,2025-12-19,2200.0,34.03,34.17,56.1495,56.3805,195.47000000000128,0.0026109315310020743,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300394,天孚通信,通信设备,2025-12-08,2025-12-22,200.0,198.75,218.0,29.8125,32.7,3787.4875,0.09528270440251572,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,603019,中科曙光,IT设备,2025-12-12,2025-12-26,900.0,88.8918,86.8402,60.001965000000006,58.617135,-1965.0591000000068,-0.024562434330275766,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,603667,五洲新春,机械基件,2025-12-12,2025-12-26,1200.0,53.55,52.3,48.195,47.07,-1595.2649999999999,-0.02482516339869281,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300476,胜宏科技,元器件,2025-12-15,2025-12-29,200.0,291.8746,291.7538,43.78119000000001,43.76307,-111.70425999999486,-0.0019135659629168633,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,657,中钨高新,小金属,2025-12-19,2026-01-06,3100.0,27.36,29.0,63.612,67.425,4952.963000000002,0.0583965643274854,18.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600879,航天电子,航空,2025-12-22,2026-01-07,2400.0,18.38,23.5,33.084,42.3,12212.616000000002,0.276854733405876,16.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300136,信维通信,元器件,2025-12-26,2026-01-13,1300.0,50.0,78.02,48.75,76.0695,36301.180499999995,0.5584796999999999,18.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600118,中国卫星,航空,2025-12-26,2026-01-13,1000.0,74.0,121.0,55.5,90.75,46853.75,0.6331587837837838,18.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,559,万向钱潮,汽车配件,2025-12-29,2026-01-14,4400.0,13.63,18.96,44.979,62.568000000000005,23344.453,0.3892558694057227,16.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,2465,海格通信,通信设备,2026-01-06,2026-01-20,4900.0,18.32,18.6,67.32600000000001,68.355,1236.3190000000054,0.013772379912663816,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300058,蓝色光标,广告包装,2026-01-07,2026-01-21,4100.0,13.67,17.58,42.03525,54.0585,15934.906249999993,0.2843132772494512,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600111,北方稀土,小金属,2026-01-13,2026-01-27,2300.0,52.49,51.8,90.54525,89.355,-1766.900250000011,-0.014635502000381117,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600410,华胜天成,软件服务,2026-01-13,2026-01-27,4400.0,22.11,19.99,72.96300000000001,65.967,-9466.930000000004,-0.097312302125735,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,300442,润泽科技,软件服务,2026-01-14,2026-01-28,1000.0,80.48,83.2,60.36,62.4,2597.239999999999,0.03227186878727633,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600089,特变电工,电气设备,2026-01-20,2026-02-03,3100.0,30.9,28.5,71.8425,66.2625,-7578.104999999995,-0.07911165048543684,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,688525,佰维存储,半导体,2026-01-21,2026-02-04,300.0,193.39,170.0,43.51275,38.25,-7098.762749999996,-0.12235659806608402,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
baseline_full_liquidity_detail_vol_position,NOT_VERIFIABLE,,600547,山东黄金,黄金,2026-01-27,2026-02-10,2100.0,53.5,45.65,84.2625,71.89875,-16641.161250000005,-0.1481189252336449,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260604_152142_206060_trusted_account_backtest
