strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2021-09-30,2021-12-31,62,0.9841269841269841,PASS,2021-09-30,2021-12-31,62,500000.0,820350.0262265005,876109.2778602509,0.06797007356754214,-0.10654497485566172,0.24852836192745875,0.5806451612903226,0.9561213499648514,10.0
vls_mom_contrarian_v1_frozen,6m,6m,126,2021-06-30,2021-12-31,126,1.0,PASS,2021-06-30,2021-12-31,126,500000.0,672052.7090377505,876109.2778602509,0.30363179268285356,-0.1282666785099832,0.3376144396980469,0.5476190476190477,0.9607847838763917,10.0
vls_mom_contrarian_v1_frozen,1y,1y,252,2020-12-31,2021-12-31,244,0.9682539682539683,PASS,2020-12-31,2021-12-31,244,500000.0,427639.56713300035,876109.2778602509,1.0487095797376762,-0.155653566238663,0.33054617459770264,0.5819672131147541,0.9621759520395448,10.0
vls_mom_contrarian_v1_frozen,3y,3y,756,2020-05-06,2021-12-31,407,0.5383597883597884,INSUFFICIENT_COVERAGE,2020-05-06,2021-12-31,407,500000.0,500000.0,876109.2778602509,0.7522185557205019,-0.2724040197145964,0.30059161295263065,0.44717444717444715,0.7613842289407607,8.007371007371008
