strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
baseline_full_liquidity_detail,3y,2023-11-30,2026-06-17,615,500000.0,510306.0380125001,472713.4711925,-0.07366670981674583,-0.4074733299842055,0.2924912526775083,0.47479674796747967,0.6844115118052747,4.947967479674797
baseline_full_liquidity,3m,2026-03-17,2026-06-17,63,500000.0,483353.2219649997,514642.8454449997,0.06473448827504824,-0.16887790034529138,0.3431410832358488,0.5555555555555556,0.46693047122392267,4.095238095238095
baseline_full_liquidity,6m,2025-12-17,2026-06-17,119,500000.0,545822.7462624996,514642.8454449997,-0.057124590411453346,-0.18193355050384208,0.30616201721866204,0.5378151260504201,0.5332417766148309,4.5210084033613445
baseline_full_liquidity,1y,2025-06-17,2026-06-17,244,500000.0,359917.91321999975,514642.8454449997,0.4298895013053279,-0.18193355050384208,0.3074760156251965,0.5327868852459017,0.5517709478251098,4.540983606557377
baseline_full_liquidity,3y,2023-11-30,2026-06-17,615,500000.0,504367.9134325,514642.8454449997,0.020371898645520803,-0.31891320151904023,0.27243955438279815,0.4845528455284553,0.5660249792453442,4.375609756097561
tiered_liquidity_then_bs_v2,3m,2026-03-17,2026-06-17,63,500000.0,350110.6314925003,362281.5117125003,0.034762955263929696,-0.1414456782957213,0.3200542392441643,0.49206349206349204,0.680152585738621,4.9523809523809526
tiered_liquidity_then_bs_v2,6m,2025-12-17,2026-06-17,119,500000.0,334059.68730250036,362281.5117125003,0.08448138306626718,-0.2756324158315213,0.34344881450760834,0.5126050420168067,0.6873449506538727,4.966386554621849
tiered_liquidity_then_bs_v2,1y,2025-06-17,2026-06-17,244,500000.0,247501.80457000015,362281.5117125003,0.46375301118274215,-0.46173791364671124,0.9538157524824001,0.5163934426229508,0.6876305867440642,4.963114754098361
tiered_liquidity_then_bs_v2,3y,2023-11-30,2026-06-17,615,500000.0,499222.7118850001,362281.5117125003,-0.27430883433854125,-0.7239614059982018,0.6512106212953784,0.4764227642276423,0.6888397108733082,4.983739837398374
baseline_full_liquidity_detail_vol_position_pattern_rerank,3m,2026-03-17,2026-06-17,63,500000.0,313793.71333000006,421137.874635,0.34208512390467116,-0.06010048932576817,0.31027855446962377,0.6031746031746031,0.658883106326354,4.761904761904762
baseline_full_liquidity_detail_vol_position_pattern_rerank,6m,2025-12-17,2026-06-17,119,500000.0,286999.8398900001,421137.874635,0.46738017274299404,-0.18794872647515815,0.3312388242941299,0.5798319327731093,0.6722618724370188,4.873949579831932
baseline_full_liquidity_detail_vol_position_pattern_rerank,1y,2025-06-17,2026-06-17,244,500000.0,319237.11867250013,421137.874635,0.319200838505995,-0.21161639570013246,0.32559788832106407,0.5327868852459017,0.6772513513999094,4.901639344262295
baseline_full_liquidity_detail_vol_position_pattern_rerank,3y,2023-11-30,2026-06-17,615,500000.0,508722.73703500006,421137.874635,-0.17216620375663338,-0.449473614011611,0.2931885335944496,0.47479674796747967,0.6838444561194224,4.941463414634146
baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,3m,2026-03-17,2026-06-17,63,500000.0,313793.71333000006,421137.874635,0.34208512390467116,-0.06010048932576817,0.31027855446962377,0.6031746031746031,0.658883106326354,4.761904761904762
baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,6m,2025-12-17,2026-06-17,119,500000.0,286999.8398900001,421137.874635,0.46738017274299404,-0.18794872647515815,0.3312388242941299,0.5798319327731093,0.6722618724370188,4.873949579831932
baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,1y,2025-06-17,2026-06-17,244,500000.0,319237.11867250013,421137.874635,0.319200838505995,-0.21161639570013246,0.32559788832106407,0.5327868852459017,0.6772513513999094,4.901639344262295
baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,3y,2023-11-30,2026-06-17,615,500000.0,508722.73703500006,421137.874635,-0.17216620375663338,-0.449473614011611,0.2931885335944496,0.47479674796747967,0.6838444561194224,4.941463414634146
production_governed_vol_position_pattern_guard,3m,2026-03-17,2026-06-17,63,500000.0,489282.54705250013,599703.4750325002,0.22567926987216214,-0.09063074973634855,0.302954565961516,0.5396825396825397,0.6738822618143953,4.761904761904762
production_governed_vol_position_pattern_guard,6m,2025-12-17,2026-06-17,119,500000.0,425312.0730975001,599703.4750325002,0.41003162845796304,-0.1597195500000005,0.3334691929667399,0.5714285714285714,0.6516749391211818,4.873949579831932
production_governed_vol_position_pattern_guard,1y,2025-06-17,2026-06-17,244,500000.0,422050.329725,599703.4750325002,0.4209288153459225,-0.18905995125491504,0.3113997959828362,0.5245901639344263,0.6069957074790524,4.872950819672131
production_governed_vol_position_pattern_guard,3y,2023-11-30,2026-06-17,615,500000.0,503907.9274625,599703.4750325002,0.19010526000730388,-0.24810418157264202,0.24564499256502195,0.4845528455284553,0.5563047881430156,4.900813008130081
production_governed_adaptive_pattern_guard,3m,2026-03-17,2026-06-17,63,500000.0,341609.53399499983,441039.9093824998,0.2910644039254342,-0.06039635344443506,0.3235794548688701,0.5714285714285714,0.613021424638974,4.698412698412699
production_governed_adaptive_pattern_guard,6m,2025-12-17,2026-06-17,119,500000.0,308562.52890999976,441039.9093824998,0.4293372268514837,-0.1703837973571627,0.33948947947425356,0.5210084033613446,0.577490319751892,4.7899159663865545
production_governed_adaptive_pattern_guard,1y,2025-06-17,2026-06-17,244,500000.0,347577.4837899997,441039.9093824998,0.2688966631940075,-0.356869223506597,0.3719773218561011,0.4959016393442623,0.5606841204512617,4.815573770491803
production_governed_adaptive_pattern_guard,3y,2023-11-30,2026-06-17,615,500000.0,504367.9134325,441039.9093824998,-0.12555914514668154,-0.5205835017291383,0.28160165593951475,0.47479674796747967,0.5207112487653012,4.725203252032521
