date,legacy_nav,meta_nav_curve_a,legacy_return,meta_return,legacy_nav_dd,meta_nav_curve_a_dd,nav_diff,nav_diff_pct,cum_diff_pct
2025-11-10,1.089828777745,8.540583,0.10568428666193386,,-0.011168690298607587,-0.19059073839337543,-7.450754222255,-683.6628261617019,
2025-11-11,1.101017077745,8.87137,0.1170353610298327,,-0.001017241219401276,-0.15924134908130255,-7.770352922255,-705.7431786770746,
2025-11-12,1.093340057745,8.738023,0.10924665095378505,,-0.00798281039524095,-0.1718789286010448,-7.644682942255,-699.2045053230795,
2025-11-13,1.124309117745,9.307941,0.14066626815782102,,0.0,-0.11786658453081872,-8.183631882255,-727.8809495620488,
2025-11-14,1.113761617745,9.925825,0.12996531654806698,,-0.009381316786930272,-0.059308400364872706,-8.812063382255,-791.1983356094207,
2025-11-17,1.122916277745,10.558081,0.13925316425261802,,-0.0012388407938856245,0.0,-9.435164722255,-840.2375946675525,
2025-11-18,1.090881497745,3.587648,0.10675232228920306,,-0.029731698758295993,-0.6601988562126015,-2.4967665022550003,-228.87605183662524,
2025-11-19,1.102347981715,3.380129,0.11838562782103423,,-0.019533005366039347,-0.6798538484408293,-2.2777810182850002,-206.6299440890976,
2025-11-20,1.078891979295,3.279197,0.09458837284547661,,-0.040395597379030444,-0.6894135402067857,-2.2003050207049997,-203.94117881410008,
2025-11-21,1.02417302814,3.145875,0.039073336254231705,,-0.0890645535329647,-0.7020410243111413,-2.1217019718600003,-207.16245337110877,
2025-11-24,0.98817686713,3.113534,0.0025534806386897646,,-0.12108080283831303,-0.7051041756546479,-2.12535713287,-215.0786163455492,
2025-11-25,0.99733132713,3.180912,0.011841125433516009,,-0.1129385047322896,-0.698722523534343,-2.1835806728700002,-218.9423528040221,
2025-11-26,0.99074486713,3.298518,0.005158841504662615,,-0.11879673348454795,-0.6875835675062543,-2.30777313287,-232.9331404517069,
2025-11-27,0.98392206713,3.470985,-0.001763220845944824,,-0.12486517132990167,-0.6712484967675469,-2.4870629328700002,-252.77031748302062,
2025-11-28,0.99690162713,3.492107,0.011405173889859954,,-0.11332069499759832,-0.6692479438261555,-2.49520537287,-250.29604777088156,
2025-12-01,0.99089850713,3.529517,0.005314716755226545,,-0.11866008067476888,-0.6657046862966859,-2.5386184928699995,-256.1935934511351,
2025-12-02,0.98444606713,3.625797,-0.0012315973670623537,,-0.12439910733403987,-0.6565856049030122,-2.64135093287,-268.30834324631405,
2025-12-03,0.96433426647,3.4114,-0.021635997049231803,,-0.14228724889811242,-0.6768920412715151,-2.44706573353,-253.75700300349405,
2025-12-04,0.95936734647,3.34027,-0.026675178899861818,,-0.14670500191781755,-0.6836290610007633,-2.3809026535299997,-248.17424340014807,
2025-12-05,0.9622904034700002,3.42747,-0.023709595443160758,,-0.144105132403406,-0.6753699843750015,-2.4651795965299996,-256.1783415526759,
2025-12-08,0.987249824515,3.499202,0.001612950829417814,,-0.12190534708541416,-0.6685759467084974,-2.511952175485,-254.43936409095141,
2025-12-09,1.001107864515,3.506561,0.015672606240277,,-0.10957951980065926,-0.6678789450469267,-2.5054531354850003,-250.2680504561614,
2025-12-10,0.998437644515,3.539217,0.012963538213977222,,-0.11195450721102168,-0.6647859587362515,-2.540779355485,-254.47551676792054,
2025-12-11,0.976345644515,3.544566,-0.009449869983480741,,-0.13160390758616877,-0.6642793325794716,-2.568220355485,-263.04417599576266,
2025-12-12,0.984422524515,3.568629,-0.001255482494711857,,-0.12442004696232223,-0.6620002252303236,-2.584206475485,-262.50988890752706,
2025-12-15,0.965428924515,3.543631,-0.020525413236122336,,-0.14131362160316038,-0.664367890339163,-2.578202075485,-267.05249967315876,
2025-12-16,0.942339984515,3.614926,-0.04395026553861259,,-0.16184973541348763,-0.6576152427699692,-2.672586015485,-283.61165390435133,
2025-12-17,0.97457576652,3.476204,-0.01124549726763957,,-0.13317809920933185,-0.6707541834543607,-2.50162823348,-256.6889429656942,
2025-12-18,0.98082740652,3.496399,-0.004902904509013983,,-0.12761767111946742,-0.6688414305592086,-2.51557159348,-256.47443951482865,
2025-12-19,0.97528875352,3.508533,-0.010522137287987121,,-0.13254394354097793,-0.6676921686810321,-2.53324424648,-259.7429978903219,
2025-12-22,0.995975080775,3.592921,0.01046514756048822,,-0.11414479785363346,-0.6596994283336147,-2.596945919225,-260.744065725443,
2025-12-23,0.986373080775,3.540446,0.0007234516745568964,,-0.1226851537472675,-0.6646695550072025,-2.5540729192250002,-258.9357890037153,
2025-12-24,1.007447080775,3.645336,0.02210404937296495,,-0.10394119831064554,-0.6547349845109163,-2.637888919225,-261.8389560666301,
2025-12-25,1.033383080775,3.677393,0.048417382480391735,,-0.08087280938570364,-0.6516987319949524,-2.6440099192249997,-255.85960989820813,
2025-12-26,1.066161080775,3.749697,0.081672257272003,,-0.051718905461361174,-0.6448505178166374,-2.683535919225,-251.70079527516788,
2025-12-29,1.071869080775,3.624279,0.08746330081677467,,-0.046642009872852164,-0.6567293810305112,-2.552409919225,-238.1270217608587,
2025-12-30,1.063481080775,3.528765,0.07895326696016225,,-0.05410259154706617,-0.665775911361165,-2.465283919225,-231.8126729089014,
2025-12-31,1.095439600775,3.622581,0.11137673944552473,,-0.025677561903885343,-0.6568902057106779,-2.527141399225,-230.6965530036619,
2026-01-05,1.1339470267749998,3.643954,0.1504443955007213,,0.0,-0.6548658795097329,-2.510006973225,-221.35134304850035,
2026-01-06,1.186302106775,3.710134,0.20356116986477057,,0.0,-0.6485976949788508,-2.523831893225,-212.74782189219215,
2026-01-07,1.184078801775,3.726945,0.20130551883668568,,-0.0018741473923907413,-0.6470054548738544,-2.542866198225,-214.75481145453347,
2026-01-08,1.204025201775,3.759926,0.22154211150687297,,0.0,-0.6438816864541956,-2.555900798225,-212.27967607796216,
2026-01-09,1.2742960017749998,3.875659,0.29283525494168794,,0.0,-0.6329201300880339,-2.6013629982250004,-204.14118812281407,
2026-01-12,1.396783201775,4.027852,0.41710447513740045,,0.0,-0.6185052946648164,-2.6310687982250003,-188.36629728088786,
2026-01-13,1.4115900017749998,3.903952,0.4321266937005961,,0.0,-0.6302403817511913,-2.4923619982250003,-176.56415780013933,
2026-01-14,1.4498516017749998,3.507894,0.4709449473257936,,0.0,-0.6677526910430029,-2.058042398225,-141.94848601783897,
2026-01-15,1.387871201775,3.437611,0.4080628178019059,,-0.04274947858395964,-0.6744094878605307,-2.049739798225,-147.689482684237,
2026-01-16,1.294421784175,3.485313,0.31325383977893306,,-0.10720394929364685,-0.6698914319751856,-2.1908912158250002,-169.25636161333338,
2026-01-19,1.297720740175,3.917094,0.3166007910487798,,-0.10492857435461098,-0.6289956479780747,-2.619373259825,-201.84413940026676,
2026-01-20,1.3088967905249995,3.975781,0.3279394375511282,,-0.09722016451713716,-0.6234371568090831,-2.6668842094750005,-203.75053470834098,
2026-01-21,1.32516261338,3.996834,0.3444419057439885,,-0.0860012074631277,-0.6214431391462142,-2.67167138662,-201.6108332399715,
2026-01-22,1.3265387733799998,3.958425,0.3458380869781461,,-0.0850520344592734,-0.6250810161429904,-2.6318862266200003,-198.40251030989435,
2026-01-23,1.33691133338,3.98849,0.3563615534516491,,-0.07789781261525747,-0.6222334342765508,-2.65157866662,-198.33616489107303,
2026-01-26,1.33951415338,3.990984,0.35900224090070343,,-0.0761025806088829,-0.6219972171079194,-2.6514698466200004,-197.9426525602241,
2026-01-27,1.33877133338,3.931744,0.3582486138919565,,-0.07661492269899096,-0.6276080852192742,-2.59297266662,-193.68301381786495,
2026-01-28,1.34178773338,3.908803,0.3613088983608508,,-0.07453443391220269,-0.6297809232567926,-2.56701526662,-191.31306709397458,
2026-01-29,1.32026133338,3.860227,0.33946931886502596,,-0.0893817465431271,-0.6343817593367582,-2.53996566662,-192.3835533467784,
2026-01-30,1.32728302338,3.733545,0.3465931647914251,,-0.08453870606132635,-0.646380341276033,-2.4062619766199997,-181.29230422101836,
2026-02-02,1.26737530538,3.672577,0.2858138719382566,,-0.12585860247462619,-0.6521548754929991,-2.4052016946199997,-189.77817260679876,
2026-02-03,1.305923517855,3.734688,0.3249229078555349,,-0.09927090727340236,-0.6462720829665921,-2.4287644821449996,-185.98060674596655,
2026-02-04,1.290901360835,3.638131,0.3096821991240679,,-0.10963207596239709,-0.6554174001885381,-2.347229639165,-181.8287369103655,
2026-02-05,1.246053080835,3.675644,0.2641814383693202,,-0.1405650900343847,-0.6518643870983751,-2.4295909191650003,-194.98293905239515,
2026-02-06,1.2315203208349998,3.633311,0.24943724671099599,,-0.1505887089911168,-0.6558739225433107,-2.401790679165,-195.0264756927867,
2026-02-09,1.283230880835,3.617158,0.30190012419601997,,-0.11492260362095838,-0.6574038407168878,-2.3339271191649997,-181.87897080892492,
2026-02-10,1.279634680835,3.541595,0.2982516044350343,,-0.11740299540422582,-0.6645607284126727,-2.261960319165,-176.76609996917267,
2026-02-11,1.279661280835,3.447715,0.29827859142842783,,-0.11738464869897168,-0.6734524957707749,-2.168053719165,-169.42403053332276,
2026-02-12,1.299730840835,3.464076,0.3186401359071247,,-0.1035421561463343,-0.6719028770474482,-2.1643451591650003,-166.52256691658843,
2026-02-13,1.262729515835,3.431421,0.28110049254881386,,-0.12906292320601165,-0.674995768643942,-2.1686914841649996,-171.74632072577458,
2026-02-24,1.303613455835,3.435297,0.32257923761220253,,-0.10086421655910562,-0.6746286564764942,-2.131683544165,-163.52113693085488,
2026-02-25,1.347901206235,3.355928,0.36751131383265934,,-0.07031781419228406,-0.6821460263470227,-2.008026793765,-148.97433020138646,
2026-02-26,1.4024226303750005,3.335151,0.42282594966266895,,-0.032712983412877435,-0.6841139028958009,-1.9327283696249997,-137.81354691261635,
2026-02-27,1.4521126303750005,3.371592,0.47323887078034454,,0.0,-0.6806624234081933,-1.9194793696249997,-132.1852953740444,
2026-03-02,1.4692366303750002,3.3345,0.49061200141465866,,0.0,-0.6841755618279496,-1.8652633696249996,-126.95459200121628,
2026-03-03,1.4185286303750002,3.218163,0.43916626979793305,,-0.03451316074733145,-0.6951943255597299,-1.799634369625,-126.86627052069095,
2026-03-04,1.395444630375,3.206114,0.4157464293656443,,-0.050224721106474045,-0.6963355367324802,-1.8106693696249998,-129.7557301960749,
2026-03-05,1.3954326303750002,3.221669,0.41573425478215853,,-0.05023288861315869,-0.6948622576394328,-1.8262363696249997,-130.8724140365148,
2026-03-06,1.4006746303750002,3.259907,0.42105251866822924,,-0.04666504944305711,-0.691240576767691,-1.859232369625,-132.73834831485672,
2026-03-09,1.379734143995,3.265093,0.3998073770292534,,-0.06091767965052444,-0.6907493890224937,-1.8853588560049999,-136.64653181271365,
2026-03-10,1.4188330504950002,3.297128,0.4394751188117425,,-0.03430596463357659,-0.6877152202185227,-1.8782949495049996,-132.38308403160633,
2026-03-11,1.3955118749950002,3.289434,0.4158146523023247,,-0.050178952699527296,-0.6884439511308921,-1.8939221250049998,-135.7152281496555,
2026-03-12,1.381888494995,3.310504,0.40199307087153135,,-0.0594513733010494,-0.686448323326938,-1.9286155050049998,-139.5637572778242,
2026-03-13,1.4156688949950005,3.408661,0.43626492920366156,,-0.03645956973338417,-0.677151463414611,-1.9929921050049995,-140.7809489952831,
2026-03-16,1.4199558549950002,3.331359,0.44061425857203784,,-0.033541755195296084,-0.6844730590720037,-1.9114031450049997,-134.61004004323289,
2026-03-17,1.398587534995,3.311855,0.4189350589226666,,-0.04808557989870425,-0.6863203644677476,-1.913267465005,-136.79997977472607,
2026-03-18,1.4460624149950003,3.319251,0.46710063309274363,,-0.015772963252410198,-0.6856198583814616,-1.8731885850049996,-129.5371877161662,
2026-03-19,1.3989059349950002,3.251764,0.4192580912044912,,-0.047868868721336735,-0.6920118343475486,-1.852858065005,-132.45051140708915,
2026-03-20,1.362052574995,3.16655,0.38186856553330384,,-0.07295220740082078,-0.7000828086088751,-1.8044974250049999,-132.48368367951025,
2026-03-23,1.3295757101850003,3.076687,0.34891920703429125,,-0.09505679160364627,-0.7085941090999397,-1.7471112898149999,-131.40367084262564,
2026-03-24,1.3416786401849998,3.162137,0.3611982180099951,,-0.08681922813035442,-0.700500782291782,-1.8204583598150001,-135.68512647439798,
2026-03-25,1.364459484115,3.224417,0.3843104918686624,,-0.07131400354023128,-0.6946019830687035,-1.859957515885,-136.31460204854557,
2026-03-26,1.356959178895,3.100534,0.3767010675294724,,-0.07641890295870389,-0.706335460013993,-1.7435748211050002,-128.49132444240726,
2026-03-27,1.3660285716849998,3.039354,0.3859024075034607,,-0.07024604243882628,-0.7121300736374347,-1.673325428315,-122.49563903710659,
2026-03-30,1.363631431685,2.94318,0.3834703924153542,,-0.07187759718667378,-0.7212391153278707,-1.579548568315,-115.83398062064303,
2026-03-31,1.349281471685,2.877641,0.36891166024546473,,-0.0816445467054436,-0.7274465880684188,-1.5283595283150002,-113.27210521955551,
2026-04-01,1.385947111685,2.887923,0.4061107348489885,,-0.05668897505553061,-0.7264727368543583,-1.5019758883149998,-108.37180406465403,
2026-04-02,1.3679435316850002,2.807463,0.3878452275361337,,-0.06894267172208095,-0.7340934398968904,-1.4395194683149997,-105.23237509240121,
2026-04-03,1.358859671685,2.782762,0.3786292098741493,,-0.07512537899482404,-0.7364329748938278,-1.4239023283149999,-104.7865617020885,
2026-04-07,1.367998605985,2.783467,0.3879011030914066,,-0.06890518674596394,-0.7363662013958787,-1.415468394015,-103.47001728088898,
2026-04-08,1.398658645985,2.825452,0.4190072044797095,,-0.04803717994152265,-0.732389626486101,-1.426793354015,-102.01154928765241,
2026-04-09,1.401187779405,2.827794,0.4215731333104309,,-0.04631578709865932,-0.7321678058730559,-1.4266062205949999,-101.81406386521536,
2026-04-10,1.3860603912549998,2.802611,0.4062256624808389,,-0.056611874085096096,-0.7345529931054705,-1.4165506087450004,-102.19977554242014,
2026-04-13,1.36379576415,2.861786,0.383637115691569,,-0.07176574831114031,-0.7289482814159126,-1.49799023585,-109.83977771654378,
2026-04-14,1.36921376415,2.866262,0.38913394013543234,,-0.06807811904299645,-0.728524340739572,-1.49704823585,-109.3363414133774,
2026-04-15,1.36507376415,2.835955,0.3849337088328124,,-0.0708959088492194,-0.7313948434379315,-1.4708812358499999,-107.75104426432837,
2026-04-16,1.34924776415,2.870526,0.3688774623122182,,-0.08166748891522997,-0.7281204794697067,-1.5212782358499999,-112.75010241046243,
2026-04-17,1.38469776415,2.92942,0.40484321102667975,,-0.057539312917499835,-0.7225423824651468,-1.54472223585,-111.5566353787125,
2026-04-20,1.43120976415,2.894428,0.4520318966178516,,-0.025882057007586664,-0.7258566211037782,-1.46321823585,-102.23646264172955,
2026-04-21,1.4417114169999998,2.841791,0.46268633406466697,,-0.018734363686518603,-0.730842091474767,-1.4000795830000003,-97.11233236353017,
2026-04-22,1.486311517,2.871647,0.5079353041419552,,0.0,-0.7280143048722586,-1.3853354829999998,-93.20626713545137,
2026-04-23,1.478434829045,2.867998,0.49994402121694104,,-0.005299486591410212,-0.7283599169205085,-1.389563170955,-93.98880110613959,
2026-04-24,1.4690421140449998,2.788778,0.4904146551397459,,-0.011618965982216926,-0.7358631743779953,-1.3197358859550004,-89.83649095811927,
2026-04-27,1.484845501545,2.776033,0.5064479601795844,,-0.0009863446782402453,-0.7370703066210611,-1.291187498455,-86.9577001183964,
2026-04-28,1.474859661545,2.786738,0.4963168399498856,,-0.007704882404541071,-0.7360563913082311,-1.3118783384550001,-88.94936736426382,
2026-04-29,1.479340681545,2.847373,0.500863052624201,,-0.00469002317163636,-0.7303133969137005,-1.368032318455,-92.47581274018968,
2026-04-30,1.457503401545,2.911342,0.47870807025220263,,-0.01938228636830254,-0.7242546254380886,-1.453838598455,-99.74855612095895,
2026-05-06,1.503395521545,3.007067,0.5252678574424401,,0.0,-0.7151881104151407,-1.5036714784550003,-100.01835557616381,
2026-05-07,1.544827441545,3.1228,0.5673025548607105,,0.0,-0.7042265540489792,-1.5779725584549997,-102.14555464375043,
2026-05-08,1.54607484951,3.082306,0.5685681108949447,,0.0,-0.7080619101141581,-1.53623115049,-99.36331031947645,
2026-05-11,1.58690996951,3.166641,0.6099973256945184,,0.0,-0.7000741896183595,-1.5797310304899999,-99.54761522972746,
2026-05-12,1.594322616065,3.229081,0.6175178160557666,,0.0,-0.694160236126243,-1.634758383935,-102.53623497920394,
2026-05-13,1.666608733065,3.279186,0.6908555965794951,,0.0,-0.689414582062782,-1.6125772669350003,-96.75799933973511,
2026-05-14,1.641816702925,3.243487,0.6657028765192243,,-0.014875735166949382,-0.6927957836277255,-1.601670297075,-97.55475713101977,
2026-05-15,1.609000682925,3.224919,0.6324094285889355,,-0.034566031604823605,-0.6945544365495965,-1.6159183170749998,-100.42993357451063,
2026-05-18,1.6110486629249998,3.227632,0.6344872038795484,,-0.03333720089047029,-0.6942974769752193,-1.616583337075,-100.34354481508656,
2026-05-19,1.596831382925,3.256831,0.620063082021068,,-0.04186786541774257,-0.6915319175899484,-1.659999617075,-103.95584874054087,
2026-05-20,1.6332401229249998,3.27637,0.6570015190831315,,-0.020021862047148366,-0.6896812971978525,-1.6431298770750002,-100.60552970816616,
2026-05-21,1.587875542925,3.23403,0.610976946873905,,-0.04724155620809963,-0.6936914956420583,-1.6461544570750002,-103.67024446025823,
2026-05-22,1.6608582724999996,3.337037,0.6850214747269359,,-0.0034503962753302136,-0.6839352719495142,-1.6761787275000004,-100.9224420441932,
2026-05-25,1.7567367524999995,3.267322,0.7822948546650046,,0.0,-0.6905382711119568,-1.5105852475000006,-85.98813939255825,
2026-05-26,1.7524183424999995,3.165769,0.7779136177424089,,-0.0024581998377699427,-0.7001567803846173,-1.4133506575000006,-80.65144168051305,
2026-05-27,1.7224971510299996,3.136525,0.7475571141134296,,-0.019490456621502228,-0.7029266019080551,-1.4140278489700002,-82.09173803999941,
2026-05-28,1.7050547780299996,3.352521,0.7298609785901036,,-0.0294193050816815,-0.6824687175633527,-1.6474662219700003,-96.62248059111998,
2026-05-29,1.6919571180299997,3.259779,0.7165727656618257,,-0.036874981056673604,-0.6912527001829215,-1.5678218819700003,-92.66321618100261,
2026-06-01,1.6498951180299994,3.133381,0.6738988214466579,,-0.06081823831484967,-0.7032243832946536,-1.4834858819700005,-89.9139506359232,
2026-06-02,1.6911712465949995,3.164829,0.715775460878946,,-0.03732232835209612,-0.700245811715216,-1.4736577534050006,-87.13829284716495,
2026-06-03,1.7058713865949997,3.19145,0.730689467685925,,-0.028954461066869386,-0.6977244254898215,-1.4855786134050004,-87.08620269258903,
2026-06-04,1.7610357865949997,3.170619,0.7866564337898474,,0.0,-0.6996974166044,-1.4095832134050001,-80.0428488810247,
2026-06-05,1.7029718665949996,3.131659,0.7277477636601828,,-0.03297145943426169,-0.7033874811151761,-1.4286871334050004,-83.89376016302509,
2026-06-08,1.6997038665949995,3.02565,0.7244322187575352,,-0.034827185493252685,-0.7134280367805474,-1.3259461334050007,-78.01042048937947,
2026-06-09,1.7567371092349997,3.129757,0.7822952165900081,,-0.00244099375647078,-0.7035676274883665,-1.3730198907650004,-78.1573909691533,
2026-06-10,1.7535021492349994,3.165092,0.779013192373891,,-0.004277958129724776,-0.7002209018854847,-1.4115898507650007,-80.5011759683805,
2026-06-11,1.8038326382349992,3.069841,0.8300759207250892,,0.0,-0.7092425223864072,-1.2660083617650006,-70.18435828967787,
2026-06-12,1.7786397052349996,3.066474,0.8045164652199197,,-0.013966336158907834,-0.7095614250354776,-1.2878342947650003,-72.40557438218481,
2026-06-15,1.8613833852349997,3.15854,0.888463951893822,,0.0,-0.7008414692025946,-1.2971566147650002,-69.68777228025135,
2026-06-16,1.915060347235,3.221983,0.9429218398218253,,0.0,-0.6948325173864455,-1.3069226527649997,-68.24446313934487,
2026-06-17,1.9411040272349995,3.20624,0.9693444195250647,,0.0,-0.6963236027456126,-1.2651359727650007,-65.17610365102999,
2026-06-18,1.9761040272349992,3.243234,1.0048536213588064,,0.0,-0.692819746315642,-1.267129972765001,-64.12263500813732,
2026-06-22,2.0602970772349996,3.263994,1.0902715643716165,,0.0,-0.6908534799079491,-1.2036969227650003,-58.423464075404574,
2026-06-23,1.6977610772349996,3.165599,0.7224611644859726,,-0.17596297349823825,-0.7001728817954702,-1.4678379227650002,-86.45727260725899,
2026-06-24,1.7406755487349994,3.16864,0.7659999824883117,,-0.15513370961480222,-0.699884855969565,-1.4279644512650005,-82.03507266490557,
2026-06-25,1.7817515487349995,3.096207,0.8076735817603917,,-0.13519677893919024,-0.7067452882772921,-1.3144554512650006,-73.77321783153393,
2026-06-26,2.0808475217349995,3.087408,1.1111209895580054,,0.0,-0.7075786783602058,-1.0065604782650004,-48.37262066303328,
2026-06-29,2.1468868217349995,3.036002,1.178121070491121,,0.0,-0.7124475555737828,-0.8891151782650004,-41.41416162527212,
2026-06-30,2.2098348217349995,3.08358,1.2419848772634183,,0.0,-0.7079412442469423,-0.8737451782650005,-39.53893610831059,
