first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2026-01-06,2026-05-29,94,500000.0,801199.8859800003,0.6023997719600005,2.5880874124732083,-0.1366688278684145,0.5638297872340425,0.09865043544049668,-0.06982372744035947,0.9786925407916359,4.98936170212766,121,63,58,24,22.63203847189898,11730.75402,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,8.0
