strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,hard_stop_loss_count
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,638.751727500101,590170.0,590808.7517275001,1.1816175034550003,5,0.9989188519539827,4.0,501868.0,5.0,1.0,594825.9392275001,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,8611.282477500092,540945.0,549556.2824775001,1.0991125649550002,5,0.9843304812408314,4.0,483870.0,5.0,1.0,567471.4829775001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,8323.606977500152,566716.0,575039.6069775001,1.1500792139550002,5,0.9855251588299276,1.0,75600.0,5.0,6.0,553370.8887275001,5.0,1.0,1.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,8323.606977500152,566872.0,575195.6069775001,1.1503912139550003,5,0.9855290845817852,5.0,568882.0,5.0,0.0,577205.6069775001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,1514.9377275001607,539948.0,541462.9377275002,1.0829258754550004,5,0.9972021395705155,4.0,429476.0,5.0,1.0,546177.2627275002,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,1514.9377275001607,564828.0,566342.9377275002,1.1326858754550004,5,0.9973250523197499,5.0,534551.0,5.0,0.0,536065.9377275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,1514.9377275001607,599043.0,600557.9377275002,1.2011158754550004,5,0.9974774494976576,5.0,584998.0,5.0,0.0,586512.9377275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,1514.9377275001607,617217.0,618731.9377275002,1.2374638754550005,5,0.9975515443197189,5.0,597796.0,5.0,0.0,599310.9377275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,1514.9377275001607,607214.0,608728.9377275002,1.2174578754550005,5,0.9975113098234565,5.0,602694.0,5.0,0.0,604208.9377275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,1514.9377275001607,635222.0,636736.9377275002,1.2734738754550003,5,0.9976207792610446,5.0,609594.0,5.0,0.0,611108.9377275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,505.69872750014474,615059.0,615564.6987275002,1.2311293974550004,5,0.9991784799736801,4.0,523288.0,5.0,1.0,629124.6377275002,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,2018.3429775001423,640215.0,642233.3429775002,1.2844666859550002,5,0.9968573058381821,4.0,551516.0,5.0,2.0,650421.6987275002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,19339.153727500103,626818.0,646157.1537275001,1.2923143074550003,5,0.9700705105314738,1.0,102200.0,5.0,7.0,634666.1427275002,5.0,1.0,1.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,5120.133227500104,661572.0,666692.1332275001,1.3333842664550002,5,0.9923200935299578,4.0,512324.0,5.0,1.0,639905.9107275001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,5120.133227500104,682203.0,687323.1332275001,1.3746462664550003,5,0.9925506170533541,5.0,654996.0,5.0,0.0,660116.1332275001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,5120.133227500104,711040.0,716160.1332275001,1.4323202664550003,5,0.9928505749064453,5.0,677590.0,5.0,0.0,682710.1332275001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,5120.133227500104,680807.0,685927.1332275001,1.3718542664550002,5,0.9925354560572516,5.0,719354.0,5.0,0.0,724474.1332275001,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,1390.7832275001128,695268.0,696658.7832275002,1.3933175664550004,5,0.998003637848278,4.0,558848.0,5.0,1.0,675004.7932275,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,1390.7832275001128,681300.0,682690.7832275002,1.3653815664550004,5,0.9979627918500305,5.0,700562.0,5.0,0.0,701952.7832275002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,8865.951977500124,693046.0,701911.9519775001,1.4038239039550002,5,0.9873688545229612,4.0,580492.0,5.0,1.0,685505.0082275001,5.0,1.0,4.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,1519.828477500123,717575.0,719094.8284775001,1.4381896569550003,5,0.9978864700213211,4.0,564454.0,5.0,2.0,692487.9519775001,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,1519.828477500123,733338.0,734857.8284775001,1.4697156569550003,5,0.9979318061009856,5.0,719199.0,5.0,0.0,720718.8284775001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,2052.237727500149,744336.0,746388.2377275001,1.4927764754550004,5,0.9972504420303453,2.0,238191.0,5.0,6.0,735408.8284775001,5.0,1.0,1.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,2052.237727500149,751254.0,753306.2377275001,1.5066124754550003,5,0.9972756926403648,5.0,750551.0,5.0,0.0,752603.2377275001,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,225.4377275001607,742992.0,743217.4377275002,1.4864348754550005,5,0.9996966732532682,4.0,596082.0,5.0,1.0,748421.4377275002,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,19766.852307500172,723430.33,743197.1823075002,1.4863943646150004,5,0.9734029504173745,4.0,627739.0,5.0,1.0,743078.0377275002,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,156464.25230750017,555160.96,711625.2123075002,1.4232504246150004,4,0.7801311004704953,,,,,,,,,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,800.5920575001801,707167.29,707967.8820575002,1.4159357641150003,5,0.9988691689583806,4.0,566570.55,5.0,1.0,723034.8023075003,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,800.5920575001801,703315.11,704115.7020575001,1.4082314041150004,5,0.9988629822411846,5.0,694028.89,5.0,0.0,694829.4820575002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,30929.414557500204,686486.85,717416.2645575001,1.4348325291150004,5,0.9568877706214574,3.0,465194.52,5.0,3.0,717916.1775575002,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,2406.4103075002204,669978.52,672384.9303075003,1.3447698606150007,5,0.9964210823309205,4.0,551431.19,5.0,1.0,690779.2295575002,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,2406.4103075002204,695339.5800000001,697745.9903075004,1.3954919806150008,5,0.9965511656950694,5.0,680331.5,5.0,0.0,682737.9103075003,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,333.59980750025716,724269.65,724603.2498075003,1.4492064996150005,5,0.9995396103901151,3.0,366057.26,5.0,4.0,718897.6703075003,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,333.59980750025716,716028.8200000001,716362.4198075003,1.4327248396150007,5,0.9995343141986847,5.0,707433.1799999999,5.0,0.0,707766.7798075002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,333.59980750025716,717424.78,717758.3798075003,1.4355167596150005,5,0.9995352199056321,5.0,696960.88,5.0,0.0,697294.4798075003,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,4250.227640000245,692255.0,696505.2276400003,1.3930104552800007,5,0.9938977807038125,4.0,594684.0,5.0,2.0,707900.4898075003,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,4250.227640000245,676542.0,680792.2276400003,1.3615844552800005,5,0.9937569386555221,5.0,677851.0,5.0,0.0,682101.2276400003,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,780.3638900002406,711925.0,712705.3638900003,1.4254107277800006,5,0.9989050680273529,3.0,426729.0,5.0,2.0,692487.9488900002,5.0,1.0,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,780.3638900002406,709528.0,710308.3638900003,1.4206167277800006,5,0.9989013730800992,5.0,703197.0,5.0,0.0,703977.3638900003,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,7.2712300002458505,703512.0,703519.2712300003,1.4070385424600007,5,0.9999896644906576,4.0,598365.0,5.0,2.0,705647.3638900003,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,485.28123000025516,718990.0,719475.2812300003,1.4389505624600005,5,0.9993255067371173,4.0,567190.0,5.0,2.0,702197.2712300003,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,485.28123000025516,714412.0,714897.2812300003,1.4297945624600006,5,0.9993211874730236,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,405.9894800002512,720216.0,720621.9894800002,1.4412439789600004,5,0.9994366124182622,4.0,529103.0,5.0,2.0,709878.2812300003,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,3041.0102300002472,687046.0,690087.0102300002,1.3801740204600006,5,0.9955932944905213,4.0,579099.0,5.0,1.0,702140.9434800002,5.0,1.0,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,3041.0102300002472,694868.0,697909.0102300002,1.3958180204600006,5,0.9956426838091715,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,3041.0102300002472,706675.0,709716.0102300002,1.4194320204600004,5,0.9957151731309898,5.0,697853.0,5.0,0.0,700894.0102300002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,3041.0102300002472,703248.0,706289.0102300002,1.4125780204600005,5,0.9956943826309714,5.0,704997.0,5.0,0.0,708038.0102300002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,3041.0102300002472,708084.0,711125.0102300002,1.4222500204600006,5,0.9957236629477894,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,3041.0102300002472,736188.0,739229.0102300002,1.4784580204600004,5,0.9958862406806057,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,3041.0102300002472,731746.0,734787.0102300002,1.4695740204600005,5,0.9958613718156935,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,3041.0102300002472,747202.0,750243.0102300002,1.5004860204600006,5,0.9959466330395161,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,3041.0102300002472,769644.0,772685.0102300002,1.5453700204600005,5,0.9960643597459008,,,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,64510.95798000024,679372.0,743882.9579800002,1.4877659159600003,5,0.91327808052603,1.0,159280.0,5.0,8.0,770190.0102300002,5.0,1.0,1.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,29451.77623000025,696482.0,725933.7762300002,1.4518675524600004,5,0.9594291143429743,2.0,262728.0,5.0,4.0,731294.3479800003,5.0,1.0,1.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,29451.77623000025,688960.0,718411.7762300002,1.4368235524600004,5,0.9590043242546025,5.0,697693.0,5.0,0.0,727144.7762300002,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,29451.77623000025,667043.0,696494.7762300002,1.3929895524600004,5,0.9577142898480627,5.0,683505.0,5.0,0.0,712956.7762300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,53211.58173000025,662254.0,715465.5817300002,1.4309311634600004,5,0.9256266365723222,2.0,277000.0,5.0,3.0,687785.5612300002,5.0,1.0,2.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,53211.58173000025,659841.0,713052.5817300002,1.4261051634600004,5,0.9253749539747842,5.0,662865.0,5.0,0.0,716076.5817300002,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,53211.58173000025,715352.0,768563.5817300002,1.5371271634600003,5,0.930764893113692,5.0,686800.0,5.0,0.0,740011.5817300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,53211.58173000025,719983.0,773194.5817300002,1.5463891634600004,5,0.9311795724034423,5.0,727785.0,5.0,0.0,780996.5817300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,53211.58173000025,702116.0,755327.5817300002,1.5106551634600005,5,0.9295516501487678,5.0,708492.0,5.0,0.0,761703.5817300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,53211.58173000025,729801.0,783012.5817300002,1.5660251634600004,5,0.9320424946270548,5.0,723475.0,5.0,0.0,776686.5817300002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,2149.4989800002368,781858.0,784007.4989800003,1.5680149979600004,5,0.9972583183416016,4.0,593551.0,5.0,2.0,780739.5817300002,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,6450.881980000238,791546.0,797996.8819800003,1.5959937639600006,5,0.9919161564090397,4.0,601393.0,5.0,2.0,764890.4989800003,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,6450.881980000238,782886.0,789336.8819800003,1.5786737639600006,5,0.9918274666656667,5.0,794949.0,5.0,0.0,801399.8819800003,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,6450.881980000238,780226.0,786676.8819800003,1.5733537639600006,5,0.9917998327804372,5.0,783223.0,5.0,0.0,789673.8819800003,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,49785.18898000021,765575.0,815360.1889800002,1.6307203779600004,5,0.9389408636172432,2.0,331980.0,5.0,4.0,787080.8819800003,5.0,1.0,2.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,605.0007300002035,834687.0,835292.0007300002,1.6705840014600004,5,0.9992757015157915,4.0,626700.0,5.0,2.0,806136.1889800002,5.0,1.0,2.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,605.0007300002035,845835.0,846440.0007300002,1.6928800014600005,5,0.9992852408564359,5.0,827558.0,5.0,0.0,828163.0007300002,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,605.0007300002035,818487.0,819092.0007300002,1.6381840014600004,5,0.9992613763417773,5.0,840979.0,5.0,0.0,841584.0007300002,5.0,1.0,3.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,605.0007300002035,848842.0,849447.0007300002,1.6988940014600005,5,0.9992877710681417,5.0,820140.0,5.0,0.0,820745.0007300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,605.0007300002035,874246.0,874851.0007300002,1.7497020014600004,5,0.9993084528342594,5.0,850561.0,5.0,0.0,851166.0007300002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,10945.348480000219,837202.13,848147.4784800003,1.6962949569600005,5,0.9870949937862035,4.0,686319.1799999999,5.0,2.0,863324.1807300001,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,7950.885980000196,828616.0,836566.8859800003,1.6731337719600006,5,0.9904958155608966,4.0,672770.0,5.0,2.0,845315.3484800002,5.0,1.0,4.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,7950.885980000196,822122.0,830072.8859800003,1.6601457719600006,5,0.9904214604352324,5.0,812889.0,5.0,0.0,820839.8859800003,5.0,1.0,5.0,
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,7950.885980000196,793249.0,801199.8859800003,1.6023997719600005,5,0.9900762766955776,5.0,824735.0,5.0,0.0,832685.8859800003,5.0,1.0,5.0,
